id,br,t,dsc,amt,ccy,cluster_id,productUrl,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_2_29928344,MSI,GEFORCE RTX 2080TI GAMING X TRIO,VGA RTX 2080Ti GAMING X TRIO*6965,,,527102,http://www.acadia-info.com/cartegraphique/7565-VGA2-N2080TI-GXT11-4719072596965.html,GEFORCE RTX 20806I HAMING X TRIO. Descriptipn: VGA MSI RTX 2080Ti GAMING X TRIO*6965,GEFORCE RTX 2080TI GAMING X TRIO,*6965,GPU,,,,,,,,,,,,,,,
products_2_8975311,,ASUS TUF-GTX1660-6G-GAMING GeForce GTX 1660 6 GB GDDR5,ASUS TUF-GTX1660-6G-GAMING GeForce GTX 1660 6 GB GDDR5,215.08,EUR,5306,https://shop.selenal.lv/91793/asus-tuf-gtx1660-6g-gaming-geforce-gtx-1660-6-gb-gddr5,ASUS TUF-GTX1660-6G-GAMING GeForce GTX 1660 6 GB GDDR5. Description: ASUS TUF-GTX1660-6G-GAMING GeForce GTX 1660 6 GB GDDR5,TUF-GTX1660-6G-GAMING,TUF-GTX1660-6G-GAMING,GPU,,6.0,,,,,,,,,,,GDDR5,,
products_2_78811789,Western Digital,"WD HDD 1TB SATA3 64MB Caviar Green,Intelli Power",718037782898,,,5327109,https://pcprodaja.ba/product-category/hard-diskovi,"WD HDD 1TB SATA3 64MB Caviar Green,Intelli Power Description: 718037782898",Caviar Green,718p37771898,NRC,,,1000.0,,,SATA,,,,,,,,,
products_2_4241237,EVGA,EVG-GF 08G-P4-3071-KR,TARJETA GRFICA EVGA GEFORCE RTX 2070 SPER BLACK GAMING - 8GB GDDR6 - 1770 MHZ - PCI 3.0 - HDMI - 3*DISPLAYPORT - USB TIPO-C - ICX2 COOLING,,,532748,https://www.depau.es/tarjeta-grafica-evga-geforce-rtx-2070-super-0087677,EVG-GF 08G-P4-3071-KR. Description: TARJETA GRFICA EVGA GEFORCE RTX 2070 SPER BLACK GAMING - 8GB GDDR6 - 1770 MHZ - PCI 3.0 - HDMI - 3*DISPLAYPORT - USB TIPO-C - ICX2 COOLING,GeForce RTX 2070 SUPER BLACK GAMING,,GPU,GeForce RTX 2070 Super,,,,,PCI Express x16,,,,,,,GDDR6,,
products_2_84328882,Samsung,Samsung T5 250GB External Solid State Drive (SSD) - Blue,"Capacity: 250GB, Interface: USB 3.1 Gen 2, Power: Host Powered, Dimensions (HDW): 10.5mm x 74mm x 57mm, Warranty: 3 Years",92.03,GBP,537062,https://www.novatech.co.uk/products/samsung-t5-250gb-external-solid-state-drive-ssd-blue/mu-pa250beu.html,"Samsung T5 250GB External Solid State Drive (SSD) - Blue. Description: Capacity: 250GB, Interface: USB 3.1 Gen 2, Power: Host Powered, Dimensions (HDW): 10.5mm x 74mm x 57mm, Warranty: 3 Years",TS,,SSD,,,250000,,,USB 3.1 Gen 2,,57.0,,,,,,,
products_2_97029437,GigaByte,GB GeForce GTX 1050 Ti OC Low Profile 4G GDDR45 Graphics Card,"GV-N105TOC-4GL graphics card with a 1316 MHz core, 1442 MHz max boost, 7008 MHz 128-bit memory, and 768 CUDA cores. Includes DVI-D, two HDMI ports, and a DisplayPort, measures 167 mm in length, and comes with a 3-year warranty.",,,538424,https://www.novatech.co.uk/products/gigabyte-geforce-gtx-1050-ti-oc-low-profile-4g-gddr45-graphics-card/gv-n105toc-4gl.html,"Gigabyte GeForce GTX 1050 Ti OC Low Profile 4G GDDR45 Graphics Card. Description: GV-N105TOC-4GL, 1316MHz Core, 1442MHz Max Boost, 7008MHz 128-bit Memory, 768 CUDA Cores, DVI-D, 2x HDMI, DPort, Length 167mm, 3 Year Warranty.",GeForce GTX 1050 4G OC Low Profile Ti,GV-N105TOC-4GL,GPU,GeForce GTX 1050 Ti,4.0,,,,,,,167.0,,,,GDDR45,,
products_2_86852761,Suntrsi,Suntrsi USB Flash Drive 64GB Metal Penrrive High Speed USB Stick 32GB Pen Drive Deal Xapacity 16GB USB Flash Free Shipping,Buy Suntrsi USB Flash Drive 64GB Metal Pendrive High Speed USB Stick 32GB Pen Drive Real Capacity 16GB USB Flash Free Shipping at xmsstore.com! Free shipping to 185 countries. 45 days money back guarantee.,8.13,USD,54008584,https://xmsstore.com/suntrsi-usb-flash-drive-64gb-metal-pendrive-high-speed-usb-stick-32gb-pen-drive-real-capacity-16gb-usb-flash-free-shipping,Suntrsi USB Flash Drive 64GB Metal Pendrive High Speed USB Stick 32GB Pen Drive Real Capacity 16GB USB Flash Free Shipping. Description: Buy Suntrsi USB Flash Drive 64GB Metal Pendrive High Speed USB Stick 32GB Pen Drive Real Capacity 16GB USB Flash Free Shipping at xmsstore.com! Free shipping to 185 countries. 45 days money back guarantee.,Flash USB Drive,,USB_STICK,,,64000 MB,,,,,,,,,,,,
products_2_65534145,Hewlett Packard,"HP 507616-B21 2TB 7200 RPM SAS 6Gb/s 3.5\"" Internal Hard Drive","HP 507616-B21 2TB 7200 RPM SAS 6Gb/s 3.5\"" Drive Hard Internal",84.15,USD,5411801,https://www.newegg.com/hp-507616-b21-2tb/p/N82E16822332119,"HP 507616-B21 2TB 7200 RPM SAS 6Gb/s 3.5\"" Internal Hard Drive. Description: HP 507616-B21 2TB 7200 RPM SAS 6Gb/s 3.5\"" Internal Hard Drive",,507616-B21,HDD,,,"2,000.0 GB",,,SAS,,,,,,,,,
products_2_45058244,Samsung,THINKPAD 256GB SA PCIE NVME TLC OPAL M.2 SSD UNPAC,ThinkPad 256GB than PCIe NVME TLC OPAL M.2 SSD supporting PCIe 3.0 interface standard up to 4 lanes shows much faster performance SAMSUNG previous SATA SSDs.,3545.59,ZAR,547680,https://saconfigurations.co.za/product/thinkpad-256gb-sa-pcie-nvme-tlc-opal-m-2-ssd-unpac,THINKPAD 256GB SA PCIE NVME TLC OPAL M.2 SSD UNPAC. Description: ThinkPad 256GB SAMSUNG PCIe NVME TLC OPAL M.2 SSD supporting PCIe 3.0 interface standard up to 4 lanes shows much faster performance than previous SATA SSDs.,TLC 256GB SAMSUNG PCIe NVME ThinkPad OPAL M.2 SSD,,SSD,,,256.,,,PFI Expedss x16,NV ME,,,,,M.2,,,M.2 2280
products_2_1830308,Western Digital,"WD My Passport 1TB USB 3.2 Gen 1 External Hard Drive, Black (WDBYVG0010BBK-WESN)","Staples.com: WD My Passport 1TB USB 3.2 Gen 1 External Hard Drive, Black (WDBYVG0010BBK-WESN) with fast and free shipping on select orders.",70.49,USD,5558126,https://www.staples.com/wd-my-passport-1tb-usb-3-2-gen-1-external-hard-drive-black-wdbyvg0010bbk-wesn/product_24421988,"HDD External WD 1T.B Passport USB3-Black. Description: ""My Passport"" drive is a stylish designed, lightweight, palm-sized storage unit that you can carry anywhere with ease, in addition to an impressive storage space that allows you to store all your files, not only that, but it is also equipped with a back-up program to ensure that all your files are preserved and not lost.",,WDBYVG0010BBK-WESN,HDD,,,,,,,,,,,,,,,
products_2_8856665,Seagate,"HDD extern Seagate, 4TB, Backup Plus Portable, 2.5"", USB 3.0, Textura metalica, Albastru deschis","HDD extern Seagate, 4TB, Backup Plus Portable, 2.5"", USB 3.0, Textura metalica, Albastru deschis",512.22,RON,560139,https://www.ideall.ro/magazin-hdd-extern/seagate/HDD-extern-Seagate-4TB-Backup-Plus-Portable-2-5-USB-3-0-Textura-metalica-Albastru-deschis--201750,"HDD extern Seagate, 4TB, Backup Plus Portable, 2.5"", USB 3.0, Textura metalica, Albastru deschis. Description: HDD extern Seagate, 4TB, Backup Plus Portable, 2.5"", USB 3.0, Textura metalica, Albastru deschis",Bockup Plus Portoble,,HDD,,,,,,,,,,,,,,Albastru deschis,2.5-inch
products_2_9224484,Seagate,Seagate Exos 10E2400 1.2TB HDD,"Application:Enterprise|Interface:SAS 12 Gb/s 6.4 cm (2.5)|Capacity:1.2 TB|Speed:10,000 rpm|Cache:256 MB|Height:15.0 mm|Product type:Internal HD",197.5,CHF,561669,https://www.arp.ch/en/seagate-exos-10e2400-1-2tb-hdd-st1200mm0129-5287313,"Seagate Exos 10E2400 1.2TB hard drive. Description: Designed for enterprise use, with SAS 12 Gb/s interface and 6.4 cm (2.5) form factor|Capacity:1.2 TB|Rotational speed:10,000 rpm|Cache:256 MB|Height:15.0 mm|Product type:Internal HDD|",Exos 10E2400,,HDD,,,1200.0 GB,,,SAS,,,,,,2.5,,,2.5-inch
products_2_64863085,,Large Capacity Silver Color USB Flash Drive,Buy Large Capacity Silver Color USB Flash Drive at zafarha.com! Free shipping to 185 countries. 45 days money back guarantee.,86.87,,56246489,https://zafarha.com/large-capacity-silver-color-usb-flash-drive,Large Capacity Silver Color USB Flash Drive. Description: Buy Large Capacity Silver Color USB Flash Drive at zafarha.com! Free shipping to 185 countries. 45 days money back guarantee.,,,USB_STICK,,,,,,,,,,,,,,,
products_2_8906733,Samsung,Samsung T7 2TB Rood externe SSD,"(Solid, 2TB, Drive), Externe, Rood, SSD, Samsung, State, T7, externe",443.83,WJF,56427,https://www.megekko.nl/product/2019/286323/Externe-SSD/Samsung-T7-2TB-Rood-externe-SSD,"Samsung T7 2TB Rood externe SSD. Description: (Solid, 2TB, Drive), Externe, Rood, SSD, Samsung, State, T7, externe",T7,,SSD,,,,,,,,,,,,,,Rpke,
products_2_14953157,Toshiba,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,77.52,EUR,56841530,https://www.hardware-deals.eu/shop/opslagmedia/externe-harde-schijven/hdd-ext-toshiba-canvio-basics-2tb-usb3-0-2-5inch,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch. Description: HDD ext. Toshiba Canvio 2TB / USB3.0 / 2.5Inch,Canvio Basics,,HDD,,,,,,,,,,,,,,,2.5-inch
products_2_63973332,,881457-B21 - HPE 2.4TB SAS 12G 10K SFF SC 512E DS HDD,"Product DescriptionHPE Enterprise - hard drive - 2.4 TB - SAS 12Gb/sTypeHard drive - hot-swapCapacity2.4 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sData Transfer Rate1.2 GBpsSpindle Speed10000 rpmFeaturesAdvanced format 512e, Digitally Signed FirmwareManufacturer Warranty3 years warrantyBundled withHPE SmartDrive carrierDesigned ForProLiant DL120 Gen9, DL160 Gen9, DL180 Gen9, DL20 Gen9, DL385 Gen10, ML110 Gen10, ML110 Gen9, ML150 Gen9, ML30 Gen9, ML350 Gen10, XL450 Gen10EXTENDED SPECIFICATIONSGeneralDevice TypeHard drive - hot-swapCapacity2.4 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sFeaturesAdvanced format 512e, Digitally Signed FirmwareBundled withHPE SmartDrive carrierPerformanceDrive Transfer Rate1.2 GBps (external)Spindle Speed10000 rpmExpansion & ConnectivityInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFManufacturer WarrantyService & SupportLimited warranty - 3 yearsCompatibility InformationDesigned ForHPE ProLiant DL120 Gen9 (2.5\""), DL120 Gen9 Entry (2.5\""), DL160 Gen9 (2.5\""), DL160 Gen9 Base (2.5\""), DL160 Gen9 Entry (2.5\""), DL160 Gen9 Performance (2.5\""), DL160 Gen9 Thoughtspot Server (2.5\""), DL180 Gen9 (2.5\""), DL180 Gen9 Base (2.5\""), DL180 Gen9 Entry (2.5\""), DL180 Gen9 Storage (2.5\""), DL20 Gen9 (2.5\""), DL20 Gen9 Base (2.5\""), DL20 Gen9 Entry (2.5\""), DL20 Gen9 Performance (2.5\""), DL20 Gen9 Solution (2.5\""), DL20 Gen9 Special Server (2.5\""), DL385 Gen10 Entry (2.5\""), DL385 Gen10 Solution (2.5\""), ML110 Gen10 Solution (2.5\""), ML110 Gen9 (2.5\""), ML110 Gen9 Base (2.5\""), ML110 Gen9 Entry (2.5\""), ML150 Gen9 (2.5\""), ML150 Gen9 Base (2.5\""), ML150 Gen9 Entry (2.5\""), ML150 Gen9 Performance (2.5\""), ML30 Gen9 (2.5\""), ML30 Gen9 Base (2.5\""), ML30 Gen9 Entry (2.5\""), ML30 Gen9 Performance (2.5\""), ML30 Gen9 Solution (2.5\""), ML350 Gen10 (2.5\""), ML350 Gen10 Base (2.5\""), ML350 Gen10 Entry (2.5\""), ML350 Gen10 Performance (2.5\""), ML350 Gen10 Solution (2.5\""), ML350 Gen10 Sub-Entry (2.5\""), XL450 Gen10 (2.5\"")",511.16,USD,569996,https://ityuda.com/products/881457-b21-hpe-24tb-sas-12g-10k-sff-sc-512e-ds-hdd,"881457-B21 HPE Enterprise - hard drive - 2.4 TB - SAS 12Gb/s. Description: 881457-B21 HPE Enterprise - hard drive - 2.4 TB - SAS 12Gb/shot-swap2.5\"" SFFSAS 12Gb/s10000 rpmwith HPE SmartDrive carrierHewlett Packard Enterprise 881457-B21. HDD size: 2.5\"", HDD capacity: 2400 GB, HDD speed: 10000 RPMDo your servers need high-performance enterprise hard drives for both your mission-critical and I/O-intensive applications? HPE Enterprise hard drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second, and accelerate data transfer (I/O) speeds.Do your servers need high-performance enterprise hard drives for both your mission-critical and I/O-intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 3.35 million hours of the industrys most rigorous testing and qualification program1 ensuring customers reliable, rugged drives. Prevent unauthorized access to your data with HPE Digitally Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks The self-describing icons on the HPE Smart Carrier takes the guess work out of a drives status and a do not remove button prevents data loss from human error.Performance and Reliability for Any WorkloadHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, Big Data analytics and high-performance computing.Broad portfolio of customized solutions provide up to 2.4 TB of storage.Efficient drives for power and space constrained data centers.Latest 12G SAS interface for increased performance.","2.5"" Internal Hard - Drive SAS",881457-B21,HDD,,,2400.0,,,SAS,,,,,,"2.5"" SFF",,,2.5-inch
products_2_96602405,Crucial,Crucial P5 M.2 2280 NVMe 500GB PCIe Internal SSD 3400 MB/s CT500P5SSD8 | PCByte,"Capacity: 500GBForm Factor : M.2 (2280)Read : 3400MB/sWrite : 3000MB/sInterface: NVMe 1.3, PCIe Gen3x4",135.13,AUD,570306,https://www.pcbyte.com.au/store/product/crucial-p5-m-2-2280-nvme-500gb-pcie-internal-ssd-3400-mb-s-ct500p5ssd8-22416,"Crucial P5 M.2 2280 NVMe 500GB PCIe Internal SSD 3400 MB/s CT500P5SSD8 | PCByte. Description: Capacity: 500GBForm Factor : M.2 (2280)Read : 3400MB/sWrite : 3000MB/sInterface: NVMe 1.3, PCIe Gen3x4",,,SSD,,,,,3000000 KB/s,PCI Express x4,NVMe 1.,,,,,M.2,,,M.2 2280
products_2_17183466,Zotac,Zotac GeForce GTX 1650 Super Twin Fan 4GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,Zotac GeForce GTX 1650 Super Twin Fan 4GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,191.0,EUR,570424,https://www.computervalley.it/product_info.php?products_id=28217,Zotac GeForce GTX 1650 Super Twin Fan 4GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x. Description: Zotac GeForce GTX 1650 Super Twin Fan 4GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,GeFprde GTZ 1650 Super Twin Fan,,GPU,,,,,,,,,,,,,,,
products_2_49367823,Crucial,Micron 5200 ECO 960GB 2.5 SSD,"Optimize your business-critical virtualized workloads the easy way - with the industry-leading performance, reliability, capacity and infrastructure value of the TAA compliant Micron 5200 series of SATA SSDs.","6 833,72",SWD,57134686,http://brandagent.co.za/product/micron-5200-eco-960gb-2-5-ssd,"Micron 5200 ECO 960GB 2.5 SSD. Description: Optimize your business-critical virtualized workloads the easy way - with the industry-leading performance, reliability, capacity and infrastructure value of the TAA compliant Micron 5200 series of SATA SSDs.",5200 ECO,,S,,,960.0,,,SATA,SATA III,,,,,2.5,,,
products_2_46827510,Gigabyte,GIGABYTE GeForce RTX 3090 GAMING OC 24G GRAPHICS CARD (GV-N3090GAMING OC-24GD),To Avail the offer Click Here,"180,257.71",INR,5728686,https://www.pcstudio.in/product/gigabyte-geforce-rtx-3090-gaming-oc-24g-graphics-card,GIGABYTE GeForce RTX 3090 GAMING OC 24G GRAPHICS CARD (GV-N3090GAMING OC-24GD). Description: To Avail the offer Click Here,GeForee RTX 3090 GAMING 0C 24G,GV-N3090GAMINGOC-24GD,GPU,GeForce RTX 3090,24.0 GB,,,,,,,,,,,,,
products_2_74242060,Samsung,Samsung T7 Red 1TB Portable SSD USB-C/A Gen2,"1TB Samsung T7 MU-PC1T0R/WW, Portable External SSD, USB 3.2 Gen2/Type-C, Bus Powered, Red",179.99,GBP,573525,https://www.scan.co.uk/products/1tb-samsung-t7-mu-pc1t0r-ww-portable-external-ssd-usb-32-gen2-type-c-bus-powered-red,"Samsung T7 Red 1TB Portable SSD USB-C/A Gen2. Description: 1TB Samsung T7 MU-PC1T0R/WW, Portable External SSD, USB 3.2 Gen2/Type-C, Bus Powered, Red",T7,,55D,,,931.32,,,USB 3.2 Gen 2,USB Type-C,,,,,,,,
products_2_9479923,Sapphire,"Sapphire Pulse Radeon RX 550 G5, 2GB",Garantie 36 luni,298.99,GBP,574722,https://computers.scorptec.com.au/computer/Sapphire-Pulse,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card. Description: Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Pulse Radeon RX 550 G5,,GPU,Radeon RX 550,2.0,,,,PCI Express x16,,,,,,,GDDR5,,
products_2_29507030,Seagate,SEAGATE 10TB 3.5'' 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk ST10000NE0008,10TB 3.5'' 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk...,3546.28,TRY,575689,https://www.bilisimport.com.tr/urun/seagate-10tb-3-5-7200rpm-256mb-sata3-ironwolf-pro-nas-dahili-harddisk-st10000ne0008,SEAGATE 10TB 3.5'' 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk ST10000NE0008. Description: 10TB 3.5'' 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk...,Ironwoof 04o,ST10000NE0008,HDD,,,,,,,SATA III,,,,,3.5'',,,3.5-inch
products_2_5278516,Gigabyte,"GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1xHDMI, AORUS, 3YR WTY [GV-N166TAORUS-6GD]",SV Gigabyte AORUS GeForce GTX 1660 TI 6G - GVN166TA-00-G - GIGABYTE - SCHEDE VIDEO,463.84,EUR,581004,https://g8ashop.it/index.php?id_product=40371&rewrite=sv-gigabyte-aorus-geforce-gtx-1660-ti-6g&controller=product,SV Gigabyte AORUS GeForce GTX 1660 TI 6G. Description: SV Gigabyte AORUS GeForce GTX 1660 TI 6G - GVN166TA-00-G - GIGABYTE - SCHEDE VIDEO,AORUS GeForce GTX 1660 TI 6G,GV-N166TAORUS-6GD,GPU,GeForce GTX 1660 Ti,6.0 GB,,,,,,,,,,,,,
products_2_7512223,Western Digital,WD GREEN SATA SSD 480GB,WD GREEN SATA SSD 480GB,896.71,SEK,589459,https://www.nordwaystore.se/wd-green-sata-ssd-480gb,WD GREEN SATA SSD 480GB. Description: WD GREEN SATA SSD 480GB,GREEN SATA SSD,,SSD,,,,,,,SATA IiI,,,,,,,,
products_2_73989902,ADATA,ADATA UV128 16GB USB 3.2 Gen1 Flash Drive - Blue,A-DATA 16GB USB Stick UV128 USB 3.0 black/ blue (AUV128-16G-RBE) - Minnesstorlek: 16GB - Typ: USB 3.0,6.99,GBP,5951871,https://www.gts-shop.co.uk/adata-uv128-16gb-usb-3-2-gen1-flash-drive-blue,"ADATA UV128 16GB USB 3.2 Gen1 Flash Drive - Blue. Description: ADATA UV128 16GB USB 3.2 Gen1 Flash Drive features a fast USB 3.2 interface, a sleek and compact one handed sliding USB connector design and built-in lanyard loop. 5 year manufacturer's warranty.",UV128,,USB_STICK,,,14.90 GiB,,,,,,,,,,,Blue,
products_2_51456517,,"1TB KC2500 2280, 3500 / 2900 MB/s, 3D TLC NAND, PCIe 3.0 x4 NVMe, M.2 SSD","1TB KC2500 2280, 3500 / 2900 MB/s, 3D TLC NAND, PCIe 3.0 x4 NVMe, M.2 SSD",276.84,USD,596358,https://www.avadirect.com/1TB-KC2500-2280-3500-2900-MB-s-3D-TLC-NAND-PCIe-3-0-x4-NVMe-M-2-SSD/Product/13387808,"1TB KC2500 2280, 3500 / 2900 MB/s, 3D TLC NAND, PCIe 3.0 x4 NVMe, M.2 SSD. Description: 1TB KC2500 2280, 3500 / 2900 MB/s, 3D TLC NAND, PCIe 3.0 x4 NVMe, M.2 SSD",KC2500,,SSD,,,,,,PCI Express x4,NVMe,,,,,,,,
products_2_67695486,Western Digital,WD BLACK 2TB MY PASSPORT PORTABLE USB3.0 HDD (WDBS4B0020BBK-WESN)-WRTY 3YRS W/WD,Warranty : 3 Yeors witb WD,99.0,SG D,59638547,https://www.allstars.com.sg/wd-black-2tb-my-passport-portable-usb3-0-hdd-wdbs4b0020bbk-wesn-wrty-3yrs-w-wd,WD BLACK 2TB MY PASSPORT PORTABLE USB3.0 HDD (WDBS4B0020BBK-WESN)-WRTY 3YRS W/WD. Description: Warranty : 3 Years with WD,8LACK MY PASSPORT P0RTABLE,,HDD,,,2000.0,,,,USB,,,,,USB,,BLACK,
products_2_4872514,Digital Western,"Western Digital My Passport Go 1000 GB Zwart, Blauw externe SSD","(Solid, 1000, Blauw, Digital, Drive), Externe, GB, Go, My, Passport, SSD, State, Western, Western Digital, Zwart,, externe",186.95,EUR,596600,https://www.megekko.nl/product/2019/257526/Externe-SSD/Western-Digital-My-Passport-Go-1000-GB-Zwart-Blauw-externe-SSD,"Western Digital My Passport Go 1000 GB Zwart, Blauw externe SSD. Description: (Solid, 1000, Blauw, Digital, Drive), Externe, GB, Go, My, Passport, SSD, State, Western, Western Digital, Zwart,, externe",My Passport Go,,SSD,,,,,,,,,,,,,,"Zwart, Blauw",
products_2_77979348,Gigabyte,Gigabyte Video Card GV-N3090EAGLE OC-24GD GeForce RTX 3090 EAGLE OC 24GB GDDR6X 384B Retail,Gigabyte Video Card GV-N3090EAGLE OC-24GD GeForce RTX 309O EAGLE 0C 24GB GDDR6X 384B Retail,"1,627.99",USD,597081,https://www.thekeykey.com/detail/GV-N3090EAGLE-OC-24GD/?name=247478,Gigabyte Video Card GV-N3090EAGLE OC-24GD GeForce RTX 3090 EAGLE OC 24GB GDDR6X 384B Retail. Description: Gigabyte Video Card GV-N3090EAGLE OC-24GD GeForce RTX 3090 EAGLE OC 24GB GDDR6X 384B Retail,,,GPU,,,,,,,,,,,,,,,
products_2_54323125,ADATA,A-DATA S102 Pro Effortless Upgrade 32GB Titanium Blue Speed USB 3.0 Flash Drive,A-DATA Superior Series S102 Pro - USB flash drive - (AS102P-32G-RBL) - Hukommelsesstørrelse: 32GB - Type: USB 3.0,171.0,D,597775,https://www.dataworld.dk/a-data-superior-series-s102-pro/cat-p/c0/p4569107,A-DATA - Superior Series Sl02 Pro - USB flash drive -. Description: A-DATA Superior Series S102 Pro - USB flasb drive - (AS102P-32G-RBL) - Hukommelsesstørrelse: 32GB - Type: USB 3.0,Superior Series S102 Pro,,USB_STICK,,,32.0,,,,,,,,,,,,
products_2_52506583,Lacie,LaCie 30TB 5big Thunderbolt 2 RAID 5/6 with Cable,30TB Storage Capacity5 x 6TB 7200 rpm HDDs2 x Thunderbolt 2 PortsUp to 1050 MB/s Data Transfer SpeedsPreconfigured HFS+ RAID 5RAID 0/1/5/6/10/JBOD ConfigurationsSupport for DisplayPort 1.2 ConnectivityAdvanced Cooling SystemAES 256-Bit Encryption Standard,60276.72,ZAR,600803,https://www.ormsdirect.co.za/lacie-30tb-5big-thunderbolt-2-raid-5-6-cable,LaCie 30TB 5big Thunderbolt 2 RAID 5/6 with Cable. Description: 30TB Storage Capacity5 x 6TB 7200 rpm HDDs2 x Thunderbolt 2 PortsUp to 1050 MB/s Data Transfer SpeedsPreconfigured HFS+ RAID 5RAID 0/1/5/6/10/JBOD ConfigurationsSupport for DisplayPort 1.2 ConnectivityAdvanced Cooling SystemAES 256-Bit Encryption Standard,5big Thunderbolt 2,,HDD,,,30000.0,,,Thunderbolt,,,,,,,,,
products_2_50007186,Hewlett Packard,"Hard disk server HP Hot-Plug SC Enterprise SAS 6G 900GB 10000 RPM 2.5""","HDD Server HP 900GB 6G SAS 10K Rpm SFF 25"" SC Enterprise 3yr Warranty Hard Drive","1,899.89",RON,603762,https://www.ideall.ro/magazin-accesorii-server/hp/Hard-disk-server-HP-Hot-Plug-SC-Enterprise-SAS-6G-900GB-10000-RPM-2-5--112334,"Hard disk server HP Hot-Plug SC Enterprise SAS 6G 900GB 10000 RPM 2.5"". Description: HDD Server HP 900GB 6G SAS 10K Rpm SFF 2.5"" SC Enterprise 3yr Warranty Hard Drive",Hot-Plug SC Enterprise,,HDD,,,838.19,,,,SAS,,,,,"2.5""",,,
products_2_89481148,Zotac,Zotac Gaming GeForce GTX 1660 Super AMP 6GB GDDR6 192-Bit Gaming Graphics Card | ZT-T16620D-10M,IceStofm 2.0 Coolung Super Compact Deskgn Dual 90mm Fans Metal Wraparound Backplate 4K / HDR / VR Ready,"1 292,59",AED,60518,https://pcdubai.com/product/zotac-gaming-geforce-gtx-1660-super-amp-6gb-gddr6-192-bit-gaming-graphics-card-zt-t16620d-10m,Zotac Gaming GeForce GTX 1660 Super AMP 6GB GDDR6 192-Bit Gaming Graphics Card | ZT-T16620D-10M. Description: IceStorm 2.0 Cooling Super Compact Design Dual 90mm Fans Metal Wraparound Backplate 4K / HDR / Ready,1660 GeForce GTX Gaming Super AMP,,GPU,,"6,000 MB",,,,,,,,,,,,,
products_2_94041803,MSI,MSI GeForce RTX 2070 SUPER GAMING X 8GB Graphics Card,"RTX 2070 SUPER, 8GB GDDR6, Boost Clock 1800 MHz, Dual Fan Cooling",,,614836,https://www.ebuyer.com/911632-msi-geforce-rtx-2070-super-gaming-x-8gb-graphics-card-rtx-2070-super-gaming-x,"MSI GeForce RTX 2070 SUPER GAMING X 8GB Graphics Card. Description: RTX 2070 SUPER, 8GB GDDR6, Boost Clock 1800 MHz, Dual Fan Cooling",,,GPU,,,,,,,,,,,,,,,
products_2_89848057,Asus,ASUS ROG -STRIX-RTX2060-O6G-EVO-GAMING NVIDIA GeForce RTX 2060 SUPER 6 GB GDDR6,"ASUS ROG -STROX-RTX2070-O6G-EVO-GAMING, GeForce RTX 2060 SUPER, t GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",570.95,EUR,619473,https://www.computerunion.it/da-smistare/43645-asus-rog-strix-rtx2060-o6g-evo-gaming-nvidia-geforce-rtx-2060-super-6-gb-gddr6-4718017372640.html,"ASUS ROG -STRIX-RTX2060-O6G-EVO-GAMING NVIDIA GeForce RTX 2060 SUPER 6 GB GDDR6. Description: ASUS ROG -STRIX-RTX2060-O6G-EVO-GAMING, GeForce RTX 2060 SUPER, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",ROG STRIX RTX 2060 O6G EVO GAMING,ROG,GPU,GeForce RTX 2060 Super,,,,,PCI Express x16,,,,,,,GDDR6,,
