id_dblp,id_crossref,label
dblp-53422,crossref-23082,0
dblp-03892,crossref-42817,0
dblp-40496,crossref-47412,0
dblp-37801,crossref-07639,0
dblp-15007,crossref-42397,0
dblp-03485,crossref-48204,0
dblp-60364,crossref-14299,1
dblp-27754,crossref-11477,0
dblp-25075,crossref-11823,0
dblp-11568,crossref-13058,0
dblp-31808,crossref-19327,0
dblp-31664,crossref-02110,0
dblp-26951,crossref-41426,0
dblp-31491,crossref-16699,1
dblp-55563,crossref-36054,0
dblp-40739,crossref-57642,0
dblp-49682,crossref-04943,0
dblp-44583,crossref-31104,0
dblp-05340,crossref-52124,0
dblp-26054,crossref-24560,0
dblp-45447,crossref-54074,1
dblp-22445,crossref-22698,0
dblp-48985,crossref-32491,0
dblp-51603,crossref-03755,0
dblp-11925,crossref-33963,0
dblp-25436,crossref-06541,1
dblp-14641,crossref-07306,1
dblp-52614,crossref-35306,0
dblp-06214,crossref-46011,1
dblp-08042,crossref-55984,1
dblp-58034,crossref-14363,0
dblp-56301,crossref-38946,0
dblp-28019,crossref-06308,0
dblp-05504,crossref-14703,0
dblp-58885,crossref-53533,0
dblp-42876,crossref-49288,1
dblp-46234,crossref-38171,0
dblp-27789,crossref-60322,0
dblp-44982,crossref-50827,0
dblp-01767,crossref-30541,0
dblp-02714,crossref-05112,1
dblp-43457,crossref-05098,0
dblp-10084,crossref-40457,0
dblp-22985,crossref-14830,0
dblp-41217,crossref-22404,0
dblp-46616,crossref-33178,0
dblp-42276,crossref-51854,0
dblp-11478,crossref-08543,1
dblp-48362,crossref-21840,0
dblp-47105,crossref-58122,0
dblp-26298,crossref-44412,1
dblp-06035,crossref-51326,0
dblp-46444,crossref-57674,0
dblp-37514,crossref-46496,0
dblp-59570,crossref-30681,0
dblp-51522,crossref-09419,1
dblp-47622,crossref-11879,0
dblp-23789,crossref-41413,0
dblp-45071,crossref-12724,0
dblp-37557,crossref-06623,0
dblp-26318,crossref-15214,1
dblp-04514,crossref-38018,1
dblp-30501,crossref-15757,1
dblp-11524,crossref-09462,1
dblp-15119,crossref-46292,0
dblp-37014,crossref-15845,0
dblp-10984,crossref-11142,0
dblp-26590,crossref-45727,1
dblp-11051,crossref-08779,1
dblp-50219,crossref-58453,0
dblp-18012,crossref-26434,0
dblp-45170,crossref-50453,0
dblp-45726,crossref-09672,0
dblp-02262,crossref-14964,1
dblp-29452,crossref-03079,0
dblp-26334,crossref-42124,0
dblp-50170,crossref-54755,1
dblp-49563,crossref-41289,1
dblp-24979,crossref-41057,0
dblp-58119,crossref-29641,1
dblp-35042,crossref-15853,1
dblp-29050,crossref-17287,1
dblp-23479,crossref-41770,0
dblp-48581,crossref-27756,0
dblp-39512,crossref-09407,0
dblp-04251,crossref-07850,0
dblp-15204,crossref-49599,0
dblp-42499,crossref-54030,1
dblp-54966,crossref-18774,0
dblp-04443,crossref-15134,0
dblp-25160,crossref-05734,0
dblp-56119,crossref-27092,1
dblp-36697,crossref-07324,0
dblp-00011,crossref-19548,0
dblp-32680,crossref-52857,0
dblp-29357,crossref-49363,1
dblp-46150,crossref-29129,1
dblp-42365,crossref-19098,1
dblp-24318,crossref-55847,0
dblp-27973,crossref-42916,0
dblp-60508,crossref-49095,0
dblp-21194,crossref-27695,0
dblp-55481,crossref-51133,1
dblp-34670,crossref-31233,0
dblp-13823,crossref-46723,0
dblp-34045,crossref-45827,0
dblp-06386,crossref-27661,0
dblp-56102,crossref-55380,0
dblp-54155,crossref-36274,0
dblp-21426,crossref-37962,0
dblp-45829,crossref-47495,0
dblp-29652,crossref-60733,0
dblp-28188,crossref-36243,0
dblp-23083,crossref-20413,1
dblp-17496,crossref-33786,1
dblp-41934,crossref-21293,1
dblp-02218,crossref-38791,1
dblp-18739,crossref-33874,0
dblp-04626,crossref-60589,0
dblp-46298,crossref-25004,1
dblp-34692,crossref-31797,1
dblp-32759,crossref-18958,0
dblp-40825,crossref-02072,0
dblp-12898,crossref-11852,0
dblp-02945,crossref-55909,0
dblp-34833,crossref-22124,0
dblp-53545,crossref-47967,0
dblp-23592,crossref-06905,0
dblp-15712,crossref-25303,0
dblp-12843,crossref-07402,1
dblp-50657,crossref-30719,0
dblp-60332,crossref-60206,0
dblp-50629,crossref-14989,0
dblp-47901,crossref-37581,0
dblp-03049,crossref-05218,1
dblp-09193,crossref-00216,0
dblp-43741,crossref-60206,0
dblp-58989,crossref-50263,0
dblp-55794,crossref-25437,0
dblp-06488,crossref-35652,0
dblp-14998,crossref-33934,0
dblp-04400,crossref-09194,0
dblp-58601,crossref-09584,1
dblp-57575,crossref-39646,0
dblp-12266,crossref-53101,0
dblp-55476,crossref-41837,1
dblp-52302,crossref-33201,0
dblp-08157,crossref-32923,0
dblp-14613,crossref-21245,0
dblp-19804,crossref-56622,1
dblp-35662,crossref-08447,0
dblp-57345,crossref-43434,1
dblp-04417,crossref-29293,0
dblp-27352,crossref-31122,0
dblp-26435,crossref-41215,0
dblp-38980,crossref-53274,0
dblp-00978,crossref-31384,1
dblp-30249,crossref-42173,0
dblp-28108,crossref-35467,0
dblp-28825,crossref-10643,0
dblp-14359,crossref-21318,1
dblp-45593,crossref-20170,1
dblp-09905,crossref-09755,1
dblp-57616,crossref-07651,0
dblp-45778,crossref-42892,0
dblp-33673,crossref-09770,0
dblp-42505,crossref-00323,0
dblp-35833,crossref-57027,0
dblp-50034,crossref-09657,1
dblp-51175,crossref-32155,1
dblp-01380,crossref-47470,1
dblp-06363,crossref-45789,0
dblp-56369,crossref-16401,0
dblp-41066,crossref-12096,1
dblp-18045,crossref-30833,0
dblp-50643,crossref-58318,1
dblp-06249,crossref-54969,0
dblp-06020,crossref-16080,0
dblp-21276,crossref-10427,1
dblp-21513,crossref-14900,0
dblp-60505,crossref-23828,0
dblp-50629,crossref-58301,1
dblp-08478,crossref-26877,0
dblp-55396,crossref-49121,1
dblp-38086,crossref-01162,0
dblp-46466,crossref-45303,1
dblp-09592,crossref-24773,0
dblp-47627,crossref-04168,1
dblp-54104,crossref-54161,0
dblp-35045,crossref-08298,0
dblp-03305,crossref-41380,0
dblp-42179,crossref-08620,0
dblp-09334,crossref-60682,1
dblp-06950,crossref-25760,1
dblp-27781,crossref-15040,0
dblp-29021,crossref-58216,1
dblp-03703,crossref-48207,1
dblp-26135,crossref-53740,0
dblp-39102,crossref-42957,1
dblp-50632,crossref-50590,0
dblp-02630,crossref-48726,0
dblp-09300,crossref-34070,0
dblp-32166,crossref-12366,0
dblp-18571,crossref-07097,0
dblp-49086,crossref-37325,1
dblp-46263,crossref-15564,0
dblp-26733,crossref-30567,0
dblp-17552,crossref-01610,1
dblp-56203,crossref-57164,0
dblp-43164,crossref-08202,0
dblp-43138,crossref-09687,0
dblp-40684,crossref-05975,0
dblp-50900,crossref-08403,0
dblp-40426,crossref-35992,0
dblp-39430,crossref-44300,1
dblp-55022,crossref-45594,0
dblp-49506,crossref-07779,1
dblp-25448,crossref-43648,0
dblp-21681,crossref-41957,1
dblp-13018,crossref-16281,0
dblp-47905,crossref-08178,0
dblp-04466,crossref-02483,0
dblp-35259,crossref-33573,0
dblp-22847,crossref-09329,0
dblp-16942,crossref-53388,1
dblp-60490,crossref-09614,0
dblp-10036,crossref-03180,0
dblp-31873,crossref-10005,0
dblp-54231,crossref-60115,0
dblp-34887,crossref-49140,0
dblp-01149,crossref-06770,0
dblp-14003,crossref-32686,0
dblp-40298,crossref-52465,1
dblp-49446,crossref-05442,0
dblp-02487,crossref-53749,0
dblp-15612,crossref-19289,0
dblp-24219,crossref-17355,0
dblp-41453,crossref-43416,0
dblp-24948,crossref-16002,0
dblp-09035,crossref-49349,0
dblp-34811,crossref-18871,1
dblp-51643,crossref-02556,1
dblp-02464,crossref-27174,1
dblp-50442,crossref-22535,0
dblp-21328,crossref-13356,0
dblp-05137,crossref-17666,0
dblp-39634,crossref-10330,1
dblp-28594,crossref-46466,0
dblp-35723,crossref-51714,0
dblp-29509,crossref-02430,0
dblp-08809,crossref-07613,0
dblp-54715,crossref-41838,0
dblp-21858,crossref-21660,0
dblp-54044,crossref-55120,0
dblp-60192,crossref-07738,0
dblp-41980,crossref-34879,0
dblp-18069,crossref-20482,0
dblp-36589,crossref-22089,1
dblp-46739,crossref-34856,0
dblp-22404,crossref-11828,0
dblp-48329,crossref-03509,0
dblp-28679,crossref-01912,0
dblp-51994,crossref-52231,1
dblp-50598,crossref-45329,0
dblp-11361,crossref-30796,0
dblp-32204,crossref-23712,0
dblp-24164,crossref-14351,1
dblp-33494,crossref-52338,0
dblp-35234,crossref-04896,0
dblp-23573,crossref-37949,0
dblp-15062,crossref-41622,1
dblp-58937,crossref-34097,1
dblp-48058,crossref-50936,0
dblp-48684,crossref-53095,0
dblp-53094,crossref-30088,0
dblp-58885,crossref-28219,1
dblp-46637,crossref-46906,1
dblp-41676,crossref-51600,0
dblp-11210,crossref-34847,0
dblp-16302,crossref-44040,1
dblp-56043,crossref-22349,1
dblp-42740,crossref-01804,0
dblp-56075,crossref-25026,0
dblp-30882,crossref-47879,0
dblp-20444,crossref-46406,0
dblp-34805,crossref-58883,0
dblp-33965,crossref-08670,1
dblp-20004,crossref-22201,0
dblp-53395,crossref-35316,0
dblp-09186,crossref-36402,1
dblp-39595,crossref-37328,0
dblp-30922,crossref-01501,1
dblp-04500,crossref-07602,1
dblp-42191,crossref-53800,1
dblp-56748,crossref-06300,1
dblp-26878,crossref-02008,0
dblp-38544,crossref-41042,0
dblp-08969,crossref-01063,0
dblp-60543,crossref-36308,1
dblp-45529,crossref-51763,1
dblp-26125,crossref-47237,0
dblp-50237,crossref-38111,0
dblp-06505,crossref-42936,1
dblp-49373,crossref-40905,0
dblp-14102,crossref-47490,0
dblp-54918,crossref-36529,0
dblp-30964,crossref-08306,0
dblp-20001,crossref-34628,0
dblp-02322,crossref-43007,0
dblp-42193,crossref-07811,0
dblp-40241,crossref-39039,0
dblp-11860,crossref-10852,1
dblp-26634,crossref-28373,0
dblp-51826,crossref-23842,0
dblp-57922,crossref-33862,1
dblp-59270,crossref-33832,0
dblp-15019,crossref-52565,0
dblp-04776,crossref-29842,0
dblp-12050,crossref-49637,0
dblp-15260,crossref-15020,1
dblp-30931,crossref-50666,0
dblp-55749,crossref-27121,0
dblp-29822,crossref-26203,0
dblp-56783,crossref-39771,0
dblp-23379,crossref-07923,1
dblp-01063,crossref-42854,0
dblp-48166,crossref-04764,0
dblp-13593,crossref-03887,1
dblp-14932,crossref-20762,0
dblp-38253,crossref-47863,0
dblp-21936,crossref-08058,0
dblp-45811,crossref-19559,0
dblp-50205,crossref-56136,0
dblp-59561,crossref-01416,0
dblp-28650,crossref-51435,0
dblp-49957,crossref-06267,1
dblp-47824,crossref-03295,1
dblp-29916,crossref-43996,0
dblp-34497,crossref-08426,0
dblp-57801,crossref-33799,0
dblp-39595,crossref-32027,0
dblp-13884,crossref-30633,0
dblp-49543,crossref-12181,0
dblp-60465,crossref-51439,1
dblp-59465,crossref-27910,0
dblp-55600,crossref-00630,0
dblp-21517,crossref-43774,0
dblp-31228,crossref-52690,1
dblp-55589,crossref-09099,1
dblp-50206,crossref-24584,1
dblp-06455,crossref-29816,0
dblp-10013,crossref-07201,0
dblp-15428,crossref-13257,1
dblp-49794,crossref-45711,0
dblp-02662,crossref-39425,0
dblp-50093,crossref-01722,1
dblp-21583,crossref-05627,0
dblp-02005,crossref-08914,0
dblp-20740,crossref-50257,1
dblp-07063,crossref-49903,1
dblp-30854,crossref-14471,0
dblp-26124,crossref-33938,0
dblp-20069,crossref-12539,1
dblp-35663,crossref-20629,0
dblp-45827,crossref-04026,1
dblp-26071,crossref-29196,0
dblp-40547,crossref-46630,1
dblp-31189,crossref-42206,0
dblp-11402,crossref-21064,0
dblp-13785,crossref-02664,0
dblp-08551,crossref-06815,0
dblp-31141,crossref-15597,0
dblp-28280,crossref-00558,0
dblp-35480,crossref-55436,1
dblp-27628,crossref-52056,1
dblp-03142,crossref-05365,1
dblp-34749,crossref-45013,0
dblp-57506,crossref-18468,0
dblp-36480,crossref-25125,0
dblp-33557,crossref-47618,0
dblp-08707,crossref-51266,1
dblp-48649,crossref-49547,0
dblp-38544,crossref-36197,0
dblp-29490,crossref-40278,0
dblp-04246,crossref-09069,0
dblp-35269,crossref-02657,1
dblp-39701,crossref-09779,0
dblp-43669,crossref-32466,0
dblp-52734,crossref-09194,0
dblp-11131,crossref-24292,0
dblp-18289,crossref-46823,0
dblp-01975,crossref-53477,1
dblp-11098,crossref-42979,0
dblp-15763,crossref-56642,1
dblp-49118,crossref-40945,1
dblp-55538,crossref-45900,1
dblp-18801,crossref-23101,1
dblp-44802,crossref-47123,0
dblp-07178,crossref-40637,0
dblp-37454,crossref-33509,0
dblp-45341,crossref-25773,1
dblp-56511,crossref-58380,0
dblp-24971,crossref-32380,0
dblp-05859,crossref-07193,1
dblp-40929,crossref-14796,0
dblp-40106,crossref-14558,0
dblp-34141,crossref-02705,0
dblp-54022,crossref-35942,0
dblp-45263,crossref-53440,0
dblp-54089,crossref-23145,0
dblp-39638,crossref-06706,0
dblp-01856,crossref-43652,0
dblp-21912,crossref-29599,0
dblp-27023,crossref-11943,0
dblp-26323,crossref-58472,0
dblp-26142,crossref-11674,0
dblp-04770,crossref-42115,0
dblp-25661,crossref-17039,0
dblp-59682,crossref-24971,0
dblp-33018,crossref-33611,0
dblp-12111,crossref-43570,0
dblp-17437,crossref-51156,1
dblp-52092,crossref-33777,0
dblp-29568,crossref-14468,0
dblp-10620,crossref-15559,0
dblp-32187,crossref-06578,0
dblp-36098,crossref-18559,0
dblp-22991,crossref-55203,0
dblp-36474,crossref-06972,0
dblp-10669,crossref-00604,1
dblp-53485,crossref-27850,0
dblp-52201,crossref-43932,0
dblp-52360,crossref-34611,0
dblp-01028,crossref-35337,0
dblp-12558,crossref-00421,1
dblp-40824,crossref-19876,0
dblp-09791,crossref-46846,0
dblp-09958,crossref-42352,0
dblp-03455,crossref-49830,0
dblp-00120,crossref-02684,0
dblp-57714,crossref-54984,0
dblp-14976,crossref-59728,0
dblp-26847,crossref-57256,0
dblp-31867,crossref-33153,1
dblp-02068,crossref-31221,1
dblp-58092,crossref-49266,0
dblp-37411,crossref-30064,0
dblp-24167,crossref-12964,0
dblp-29694,crossref-33921,1
dblp-37137,crossref-38488,1
dblp-26650,crossref-09756,0
dblp-42331,crossref-39533,1
dblp-07030,crossref-00995,1
dblp-05561,crossref-53566,0
dblp-24773,crossref-51854,0
dblp-47670,crossref-11963,0
dblp-24192,crossref-58198,1
dblp-08842,crossref-36505,1
dblp-31620,crossref-00838,0
dblp-20052,crossref-12885,0
dblp-43874,crossref-45879,0
dblp-01365,crossref-41795,0
dblp-22581,crossref-13361,1
dblp-07316,crossref-20888,0
dblp-29053,crossref-35225,0
dblp-01314,crossref-10581,0
dblp-00068,crossref-28667,0
dblp-06149,crossref-43382,0
dblp-02608,crossref-26876,1
dblp-00689,crossref-47306,1
dblp-31636,crossref-30934,0
dblp-06667,crossref-23534,0
dblp-07744,crossref-43276,0
dblp-27062,crossref-09231,0
dblp-31187,crossref-03295,0
dblp-38380,crossref-46739,1
dblp-49380,crossref-04159,1
dblp-37445,crossref-08188,0
dblp-21212,crossref-17242,1
dblp-36604,crossref-03184,1
dblp-03413,crossref-05099,1
dblp-54159,crossref-22365,1
dblp-50603,crossref-24973,1
dblp-49313,crossref-01954,0
dblp-14761,crossref-54409,0
dblp-07014,crossref-01371,1
dblp-43724,crossref-15440,0
dblp-60225,crossref-25210,1
dblp-25979,crossref-29503,0
dblp-28126,crossref-23133,0
dblp-53181,crossref-51524,0
dblp-21995,crossref-34429,0
dblp-33796,crossref-34971,1
dblp-07529,crossref-37877,1
dblp-40550,crossref-15030,0
dblp-14151,crossref-38351,1
dblp-32582,crossref-26404,0
dblp-40192,crossref-44946,1
dblp-22014,crossref-27667,0
dblp-56395,crossref-16216,1
dblp-09575,crossref-44018,0
dblp-30323,crossref-12547,0
dblp-53248,crossref-30406,0
dblp-44952,crossref-50771,0
dblp-50049,crossref-14905,0
dblp-42052,crossref-56171,0
dblp-50030,crossref-55422,1
dblp-20550,crossref-17971,1
dblp-35895,crossref-02929,1
dblp-29930,crossref-21888,0
dblp-53455,crossref-01087,0
dblp-12045,crossref-36252,0
dblp-15026,crossref-47395,0
dblp-44840,crossref-33799,1
dblp-31674,crossref-50391,0
dblp-46784,crossref-21543,1
dblp-55304,crossref-32233,1
dblp-27644,crossref-59937,1
dblp-19221,crossref-60244,0
dblp-50206,crossref-21789,0
dblp-09565,crossref-09006,0
dblp-00758,crossref-34163,0
dblp-38081,crossref-55448,0
dblp-24713,crossref-44012,1
dblp-34230,crossref-31005,0
dblp-41921,crossref-00095,0
dblp-39160,crossref-11941,0
dblp-52539,crossref-50482,0
dblp-22786,crossref-35451,0
dblp-34145,crossref-55874,1
dblp-08543,crossref-38005,0
dblp-34079,crossref-34405,0
dblp-59278,crossref-30122,0
dblp-39775,crossref-20098,0
dblp-29600,crossref-19421,0
dblp-57127,crossref-18920,0
dblp-43273,crossref-16591,0
dblp-25947,crossref-59673,1
dblp-18915,crossref-41288,0
dblp-45092,crossref-59276,0
dblp-04832,crossref-27403,0
dblp-48195,crossref-31867,0
dblp-53392,crossref-50306,0
dblp-09370,crossref-10388,0
dblp-36841,crossref-55925,0
dblp-18832,crossref-58675,0
dblp-16132,crossref-59748,1
dblp-36271,crossref-42921,0
dblp-36749,crossref-36257,0
dblp-10003,crossref-54202,0
dblp-10765,crossref-43189,0
dblp-39226,crossref-32965,0
dblp-51835,crossref-02966,0
dblp-13855,crossref-56299,1
dblp-05929,crossref-12018,0
dblp-16123,crossref-50234,0
dblp-06757,crossref-39844,0
dblp-52591,crossref-17870,1
dblp-00029,crossref-36036,0
dblp-25588,crossref-33961,0
dblp-15165,crossref-51154,0
dblp-51835,crossref-60088,0
dblp-45513,crossref-15285,0
dblp-59975,crossref-09891,0
dblp-26241,crossref-54755,0
dblp-29027,crossref-47572,0
dblp-38369,crossref-01441,0
dblp-16867,crossref-23189,0
dblp-13346,crossref-53282,0
dblp-10045,crossref-17394,0
dblp-37119,crossref-04178,0
dblp-07889,crossref-29487,1
dblp-14240,crossref-59644,0
dblp-39681,crossref-54910,0
dblp-41137,crossref-45398,0
dblp-40872,crossref-32170,0
dblp-40434,crossref-21157,0
dblp-23282,crossref-03539,0
dblp-45944,crossref-10347,0
dblp-37176,crossref-51149,0
dblp-20579,crossref-58276,1
dblp-33041,crossref-26037,0
dblp-40442,crossref-28581,0
dblp-53357,crossref-54053,0
dblp-41827,crossref-51768,0
dblp-47127,crossref-12381,0
dblp-23449,crossref-39474,1
dblp-52496,crossref-17870,0
dblp-09025,crossref-36206,0
dblp-29552,crossref-49433,0
dblp-37139,crossref-12702,0
dblp-06740,crossref-06193,0
dblp-50587,crossref-30611,1
dblp-28446,crossref-51170,0
dblp-50414,crossref-58812,0
dblp-54666,crossref-18725,1
dblp-41345,crossref-42357,1
dblp-35702,crossref-02630,1
dblp-56617,crossref-39209,0
dblp-29946,crossref-06723,1
dblp-10517,crossref-32987,0
dblp-11968,crossref-10859,1
dblp-17330,crossref-42831,1
dblp-07722,crossref-35082,1
dblp-56199,crossref-05264,0
dblp-35082,crossref-34090,0
dblp-35341,crossref-29293,1
dblp-04148,crossref-45517,1
dblp-06216,crossref-56608,0
dblp-58548,crossref-28394,0
dblp-56559,crossref-52738,0
dblp-45013,crossref-14335,0
dblp-34400,crossref-29101,0
dblp-49760,crossref-43580,0
dblp-07963,crossref-00896,1
dblp-44390,crossref-44117,0
dblp-60118,crossref-58644,0
dblp-54579,crossref-21208,0
dblp-04832,crossref-27612,0
dblp-09502,crossref-45876,0
dblp-05396,crossref-00602,1
dblp-49641,crossref-07716,0
dblp-39737,crossref-04119,1
dblp-11811,crossref-54891,0
dblp-44628,crossref-01675,0
dblp-56455,crossref-54226,0
dblp-52684,crossref-19313,0
dblp-12825,crossref-10592,0
dblp-28644,crossref-26464,0
dblp-36571,crossref-46935,0
dblp-57838,crossref-57983,1
dblp-05228,crossref-24150,1
dblp-52521,crossref-06301,0
dblp-53986,crossref-07085,1
dblp-54365,crossref-04874,0
dblp-55120,crossref-43072,0
dblp-01235,crossref-47255,1
dblp-52214,crossref-39681,1
dblp-21100,crossref-19560,0
dblp-51414,crossref-10468,1
dblp-55055,crossref-30441,0
dblp-31038,crossref-48790,0
dblp-44802,crossref-43719,0
dblp-06343,crossref-36994,1
dblp-13202,crossref-08943,0
dblp-57195,crossref-05764,0
dblp-54864,crossref-58360,0
dblp-26701,crossref-58811,0
dblp-16329,crossref-47143,0
dblp-26650,crossref-60534,0
dblp-05341,crossref-00325,0
dblp-40046,crossref-08663,0
dblp-35977,crossref-33862,0
dblp-16272,crossref-35118,0
dblp-53867,crossref-56241,0
dblp-52711,crossref-40858,0
dblp-51642,crossref-57432,0
dblp-58130,crossref-17280,1
dblp-54252,crossref-12531,0
dblp-34255,crossref-37107,0
dblp-20727,crossref-54305,0
dblp-34391,crossref-56000,0
dblp-19425,crossref-22215,0
dblp-24750,crossref-13948,1
dblp-21533,crossref-43765,0
dblp-30882,crossref-27312,1
dblp-00150,crossref-06110,0
dblp-35530,crossref-39639,0
dblp-25827,crossref-55679,0
dblp-37901,crossref-23808,0
dblp-16515,crossref-09667,0
dblp-37592,crossref-19032,1
dblp-15603,crossref-09977,0
dblp-52084,crossref-25116,1
dblp-58005,crossref-20286,0
dblp-26725,crossref-33279,0
dblp-55513,crossref-28257,0
dblp-13694,crossref-43028,0
dblp-14903,crossref-00880,1
dblp-13481,crossref-45727,0
dblp-42601,crossref-28212,0
dblp-56272,crossref-26820,0
dblp-09523,crossref-07308,0
dblp-25369,crossref-15693,0
dblp-02527,crossref-27271,1
dblp-27714,crossref-32308,1
dblp-08847,crossref-55793,0
dblp-52049,crossref-57984,0
dblp-48561,crossref-18921,1
dblp-12396,crossref-55689,0
dblp-35471,crossref-10094,0
dblp-09033,crossref-31915,0
dblp-40093,crossref-27319,0
dblp-17271,crossref-47923,0
dblp-25321,crossref-24868,0
dblp-59563,crossref-12238,0
dblp-32315,crossref-09382,0
dblp-19443,crossref-35885,1
dblp-30068,crossref-25700,0
dblp-09980,crossref-37005,1
dblp-07685,crossref-01568,0
dblp-22619,crossref-51242,0
dblp-11532,crossref-38800,0
dblp-08611,crossref-20532,1
dblp-14814,crossref-41030,1
dblp-25403,crossref-22472,1
dblp-11923,crossref-22901,0
dblp-39149,crossref-02980,0
dblp-19040,crossref-43047,0
dblp-23181,crossref-34895,0
dblp-30599,crossref-55672,1
dblp-18200,crossref-39888,0
dblp-49743,crossref-47593,0
dblp-05658,crossref-19609,0
dblp-02667,crossref-23974,0
dblp-08342,crossref-35121,1
dblp-48296,crossref-52353,0
dblp-35684,crossref-55245,0
dblp-32760,crossref-05994,0
dblp-27565,crossref-04803,0
dblp-56773,crossref-26767,0
dblp-47200,crossref-00361,0
dblp-27918,crossref-49482,0
dblp-15741,crossref-20515,0
dblp-57260,crossref-44183,0
dblp-53314,crossref-25076,0
dblp-04490,crossref-11044,0
dblp-20457,crossref-30744,1
dblp-02085,crossref-27035,0
dblp-38249,crossref-57439,1
dblp-28845,crossref-40552,0
dblp-50454,crossref-03215,0
dblp-43853,crossref-58601,0
dblp-58406,crossref-37041,0
dblp-55998,crossref-26384,0
dblp-47415,crossref-10064,0
dblp-55055,crossref-56582,1
dblp-37883,crossref-36685,0
dblp-14036,crossref-23208,0
dblp-02351,crossref-35830,0
dblp-16300,crossref-13291,1
dblp-40517,crossref-10476,0
dblp-51896,crossref-20579,0
dblp-49255,crossref-44383,0
dblp-41030,crossref-01412,0
dblp-10508,crossref-49803,0
dblp-24772,crossref-15280,0
dblp-28136,crossref-50411,0
dblp-20310,crossref-58276,0
dblp-35673,crossref-12560,0
dblp-47521,crossref-52330,1
dblp-16737,crossref-52144,0
dblp-57516,crossref-18444,0
dblp-37800,crossref-23334,0
dblp-47092,crossref-12338,1
dblp-13846,crossref-06592,0
dblp-39571,crossref-15130,0
dblp-33052,crossref-06596,0
dblp-05707,crossref-13622,1
dblp-50762,crossref-12269,0
dblp-20586,crossref-49507,0
dblp-57104,crossref-28738,1
dblp-24029,crossref-25937,0
dblp-41583,crossref-18788,0
dblp-07893,crossref-29568,1
dblp-14979,crossref-37181,0
dblp-18022,crossref-47891,0
dblp-28040,crossref-53294,0
dblp-59519,crossref-08800,0
dblp-27881,crossref-04294,0
dblp-02506,crossref-09556,0
dblp-18769,crossref-21880,1
dblp-27557,crossref-20508,0
dblp-33047,crossref-14381,0
dblp-12371,crossref-18180,0
dblp-57818,crossref-50246,1
dblp-49347,crossref-13976,1
dblp-39285,crossref-59360,0
dblp-10743,crossref-01340,1
dblp-17114,crossref-58553,0
dblp-07976,crossref-42778,0
dblp-20582,crossref-04433,0
dblp-54101,crossref-60594,0
dblp-24571,crossref-17437,0
dblp-14144,crossref-51326,0
dblp-09021,crossref-35027,0
dblp-17092,crossref-59276,1
dblp-22111,crossref-14835,0
dblp-01151,crossref-07639,0
dblp-24305,crossref-50731,0
dblp-29819,crossref-18871,0
dblp-29646,crossref-17511,0
dblp-46662,crossref-56976,0
dblp-31547,crossref-13856,0
dblp-34001,crossref-06314,0
dblp-34599,crossref-46266,1
dblp-27263,crossref-54546,0
dblp-57137,crossref-57313,0
dblp-46920,crossref-50936,1
dblp-01992,crossref-08516,0
dblp-46935,crossref-59961,0
dblp-32904,crossref-31247,1
dblp-12904,crossref-36260,0
dblp-41763,crossref-22382,0
dblp-31394,crossref-02681,0
dblp-26755,crossref-16996,0
dblp-01927,crossref-14409,0
dblp-18069,crossref-14391,0
dblp-04981,crossref-26817,0
dblp-02806,crossref-20626,0
dblp-45552,crossref-16793,0
dblp-09430,crossref-29791,1
dblp-02950,crossref-16413,0
dblp-52029,crossref-52977,1
dblp-09779,crossref-03237,0
dblp-05503,crossref-21078,0
dblp-18701,crossref-59928,0
dblp-47890,crossref-13925,0
dblp-01050,crossref-15285,0
dblp-34199,crossref-38474,0
dblp-36961,crossref-13043,0
dblp-37636,crossref-03477,0
dblp-13747,crossref-51776,0
dblp-57863,crossref-22393,0
dblp-57689,crossref-36481,0
dblp-33442,crossref-09680,0
dblp-28944,crossref-45984,0
dblp-27064,crossref-07589,0
dblp-53514,crossref-08383,0
dblp-27625,crossref-24198,0
dblp-12671,crossref-50902,0
dblp-19264,crossref-04498,1
dblp-10777,crossref-19690,1
dblp-31651,crossref-06745,0
dblp-43931,crossref-21533,0
dblp-52391,crossref-15601,0
dblp-43658,crossref-49386,0
dblp-40959,crossref-00479,0
dblp-53799,crossref-08980,0
dblp-51783,crossref-31164,0
dblp-07997,crossref-00512,0
dblp-25252,crossref-45007,0
dblp-33381,crossref-54439,0
dblp-02945,crossref-17802,0
dblp-40628,crossref-40083,0
dblp-24870,crossref-45342,0
dblp-35555,crossref-45726,0
dblp-03502,crossref-26858,1
dblp-13373,crossref-24429,1
dblp-31191,crossref-50378,0
dblp-46563,crossref-20985,0
dblp-14960,crossref-55519,0
dblp-22487,crossref-36384,0
dblp-20642,crossref-18081,1
dblp-46653,crossref-43717,0
dblp-16357,crossref-06405,0
dblp-42593,crossref-24425,0
dblp-19537,crossref-40900,0
dblp-40203,crossref-16948,0
dblp-04738,crossref-30019,1
dblp-26036,crossref-40408,0
dblp-28882,crossref-59762,0
dblp-46189,crossref-40029,0
dblp-27531,crossref-25941,0
dblp-16517,crossref-21891,0
dblp-02845,crossref-26767,1
dblp-55686,crossref-13661,1
dblp-43672,crossref-57863,0
dblp-15477,crossref-11778,0
dblp-15742,crossref-37585,0
dblp-07258,crossref-16825,0
dblp-49583,crossref-43441,0
dblp-03166,crossref-48304,1
dblp-12843,crossref-19756,0
