silver_cluster_id,pipe_cluster_id,title,brand,description,price,priceCurrency,product_type,model,model_number,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor,title_description,n_attributes_correct,fully_correct
products_1_52315318,products_1_25096878,True,True,False,False,True,True,True,False,,,True,,,True,True,,,,,True,,,True,False,10,False
products_1_52402204,products_1_52402204,False,True,False,False,False,True,False,,,,True,True,True,True,True,,,True,,True,,,True,False,10,False
products_1_52437198,products_1_3223487,False,True,False,False,False,True,False,,,,True,True,True,False,True,,,,,False,True,False,True,False,8,False
products_1_52518330,products_4_50792597,False,True,False,False,False,True,False,False,False,False,,,,False,,,False,,,,True,,,False,3,False
products_1_5311205,products_1_5311205,False,True,False,False,False,True,False,False,,,True,False,False,True,True,,,,,True,,False,True,False,7,False
products_1_53183421,products_1_53183421,False,True,False,False,False,True,True,True,,,False,,,True,,,,,,,,,,False,5,False
products_1_53202784,products_1_34032163,False,True,False,False,False,True,False,False,,,False,True,True,True,True,,,,,True,,False,,False,7,False
products_1_532468,products_1_21446102,True,True,True,False,False,True,True,True,,,True,,,True,,,,,,,,True,False,True,10,False
products_1_53495706,products_1_26113997,False,False,False,False,False,True,,False,,,False,,,False,False,,,,,False,,,False,False,1,False
products_1_53508892,products_1_53508892,True,True,True,False,False,True,False,True,,,True,True,False,False,True,,,,,True,,,True,True,11,False
products_1_53672855,products_1_22966349,False,True,False,False,False,True,False,False,,,True,,,True,True,False,False,False,False,False,,,True,False,6,False
products_1_5371368,products_1_5371368,True,True,False,False,True,True,False,True,True,False,,,,True,,,,,,,True,,False,False,8,False
products_1_53732462,products_1_87560329,False,True,False,False,False,True,False,False,False,True,,,,True,False,,,,,,True,,True,False,6,False
products_1_53732463,products_1_48259418,False,True,False,False,False,True,False,False,True,True,,,,True,,,,,,,True,,True,False,7,False
products_1_53763929,products_1_60843173,False,True,True,False,False,True,False,False,,,True,True,True,True,True,True,True,,,True,,,True,True,13,False
products_1_5393373,products_1_5393373,False,True,False,False,False,True,False,False,,,True,True,True,True,True,,,,,True,,False,True,False,9,False
products_1_54014710,products_1_26544937,False,True,False,False,False,True,False,False,False,False,,,,,,,False,,,,False,,,False,2,False
products_1_5442902,products_1_5442902,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,True,,,True,False,7,False
products_1_54553525,products_3_1051974,True,True,True,True,True,True,True,True,,,False,,,False,False,,,,,False,,True,False,True,10,False
products_1_54649100,products_1_54649100,False,True,False,False,False,True,False,False,True,True,,,,True,,,,,,,False,,,False,5,False
products_1_5479551,products_1_4586576,False,False,False,False,False,True,False,False,,,False,,,True,True,,,,,False,,,True,False,4,False
products_1_54859186,products_1_43711023,False,True,False,False,False,True,False,True,False,False,,,,,False,False,False,False,,,False,,,False,3,False
products_1_54891362,products_1_4045405,False,True,True,False,False,True,True,,True,False,,,,True,,False,False,,True,,False,,False,True,8,False
products_1_55154862,products_1_79970974,False,True,False,False,False,True,False,True,False,True,,,,False,,,,,,,False,,,False,4,False
products_1_552668,products_1_33335689,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,False,,False,True,False,7,False
products_1_5541784,products_1_12416419,True,True,False,False,False,True,,True,,,True,,,True,True,,,False,,False,,,True,False,8,False
products_1_55631773,products_1_66404124,True,True,True,False,True,True,False,,False,True,,,,True,,,,,,,True,,,True,9,False
products_1_5580468,products_1_5580468,False,True,True,False,False,True,True,False,,,False,True,,True,True,True,,True,True,True,,,True,True,13,False
products_1_55998431,products_1_12663602,False,True,False,False,False,True,False,True,False,True,,,,,,,,,,,False,,,False,4,False
products_1_5603029,products_1_26353099,True,True,False,False,False,True,True,,,,True,True,True,False,True,,,,,True,True,False,True,False,11,False
products_1_5662042,products_1_1036551,False,True,False,False,False,True,False,,,,False,,,False,,,,,,,,,,False,2,False
products_1_56905335,products_1_56905335,False,True,False,False,False,True,False,,,,True,,,False,,False,False,False,,,,,,False,3,False
products_1_56908938,products_1_56908938,False,True,False,False,True,True,True,True,,,True,True,True,True,True,,,,,True,,,True,False,12,False
products_1_57280733,products_1_2468281,False,True,False,False,False,True,True,,,,False,True,True,True,True,,,,,True,,,True,False,9,False
products_1_57780651,products_1_54891362,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,False,,,False,4,False
products_1_57873194,products_1_14210025,True,True,False,False,False,True,True,True,,,True,True,False,True,True,,,,,True,,,True,False,11,False
products_1_58208007,products_1_21120112,False,True,False,False,False,True,False,,False,True,,,,True,,False,False,False,True,,True,,,False,6,False
products_1_58505382,products_1_58505382,True,True,False,True,True,True,False,True,True,True,,,,True,,,,,,,True,,,False,10,False
products_1_5865670,products_1_5865670,False,True,False,False,False,True,True,True,,,False,True,True,True,True,,,,,True,,,True,False,10,False
products_1_58685745,products_1_49241259,False,True,False,False,False,True,False,False,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_59172393,products_1_59172393,False,True,False,False,False,True,False,False,,,False,False,False,True,True,,,True,,False,,,True,False,6,False
products_1_59458071,products_1_59458071,False,True,False,True,True,True,True,True,,,True,,,True,True,,,,,,,True,True,False,11,False
products_1_59530038,products_1_19733045,False,True,False,False,False,True,False,False,False,False,,,,True,,,,,,,True,,,False,4,False
products_1_59553819,products_3_56489331,False,True,False,False,False,True,False,False,,,True,,,False,False,False,False,False,,False,,False,,False,3,False
products_1_59811125,products_1_5442902,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,False,True,False,8,False
products_1_59897811,products_1_63201862,False,True,False,False,False,True,False,,True,True,,,,,,,,,,,True,,,False,5,False
products_1_60021335,products_1_20439392,False,True,False,False,False,True,False,False,True,False,,,,True,,,,,,,True,,,False,5,False
products_1_60108205,products_1_60108205,False,True,False,False,False,True,False,True,,,False,False,True,True,True,,,,False,True,,,True,False,8,False
products_1_60294267,products_1_60294267,True,True,False,False,False,True,True,True,,,True,True,True,True,True,,,,,True,,,True,False,12,False
products_1_6036231,products_1_6036231,False,True,False,True,True,True,False,True,,,True,,,True,True,False,False,False,False,True,,,True,False,10,False
products_1_60558470,products_1_60558470,False,True,False,False,True,True,False,True,,,True,True,,True,True,,,,,True,,True,True,False,11,False
products_1_60591019,products_1_26544937,False,True,False,False,False,True,False,,False,False,,,,False,,,,,,,False,,,False,2,False
products_1_60843173,products_1_53763929,True,True,True,False,False,True,False,,,,False,True,True,True,True,True,True,,True,True,,,True,True,14,False
products_1_61107059,products_1_36807074,False,True,False,False,False,True,False,False,,,False,,,False,False,True,True,True,,False,,True,True,False,7,False
products_1_6114785,products_1_74263372,False,True,False,False,False,True,False,,,,True,True,,True,,True,True,True,True,,,,,False,9,False
products_1_6118785,products_1_6118785,False,True,False,False,False,True,False,True,True,False,,,,True,,,True,,,,True,,,False,7,False
products_1_61243981,products_1_61243981,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_61268150,products_1_61268150,False,True,False,False,False,True,True,True,True,True,,,,True,,,,,,,True,,,False,8,False
products_1_61307663,products_1_14210025,False,True,False,False,False,True,False,False,,,True,True,False,True,True,,,,,False,,,False,False,6,False
products_1_61402118,products_1_10549314,False,True,True,False,False,True,False,True,,,True,True,True,False,False,,,,False,False,,False,False,True,8,False
products_1_61433092,products_1_61433092,False,True,False,False,False,True,False,,,,True,True,True,True,True,,,,,True,,,True,False,9,False
products_1_617284,products_1_617284,False,True,False,False,True,True,False,True,,,True,False,,True,True,,,,,False,,,True,False,8,False
products_1_6173344,products_2_75180166,False,True,False,False,False,True,False,False,,,False,,,False,False,,,,,False,,,False,False,2,False
products_1_61786604,products_1_61786604,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,True,True,True,True,,,True,False,13,False
products_1_6186646,products_1_44486080,False,True,True,False,False,True,True,False,,,False,False,True,True,True,,,,,True,False,,True,True,10,False
products_1_6192736,products_1_88855243,False,True,False,False,False,True,False,,False,False,,,,,,,,,,,True,,,False,3,False
products_1_61937132,products_1_22660911,False,True,False,False,False,True,False,False,,,False,,,False,False,True,,True,True,False,,False,True,False,6,False
products_1_6206655,products_1_6206655,False,True,False,False,False,True,False,,,,False,,,True,True,True,True,,,True,,,,False,7,False
products_1_62078047,products_1_9487971,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_62156844,products_1_90171657,False,True,False,False,False,True,False,False,,,True,True,True,False,False,,,,,False,,False,False,False,5,False
products_1_62197544,products_1_51131016,False,True,False,False,False,True,False,,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_62202191,products_1_10565065,False,True,False,False,False,True,False,False,,,False,False,False,False,True,True,True,False,False,True,,,True,False,7,False
products_1_62268972,products_2_80771543,False,True,False,False,False,True,False,False,,,True,False,False,False,,,,,,,,False,,False,3,False
products_1_62362546,products_1_62362546,False,True,False,False,False,True,False,False,,,False,True,True,True,True,,,True,,True,,,True,False,9,False
products_1_62571018,products_1_42482245,False,True,False,False,True,True,False,False,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_62680921,products_1_8488813,False,True,False,False,False,True,False,False,,,False,True,True,True,True,,,,,False,False,,False,False,6,False
products_1_62817036,products_1_65026475,False,True,False,False,False,True,False,False,,,False,False,False,False,False,,,,,False,,,False,False,2,False
products_1_62946016,products_1_62946016,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,False,,True,True,False,7,False
products_1_62958579,products_1_28606757,True,True,False,False,False,True,True,False,,,True,,,False,False,,,,,False,,False,False,False,5,False
products_1_63201862,products_1_63201862,False,True,False,False,False,True,False,True,True,False,,,,False,,,,,,,True,,,False,5,False
products_1_63475263,products_1_43294436,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_63493764,products_1_63493764,False,True,False,False,True,True,False,True,,,True,,,True,True,,,,,True,,,True,False,9,False
products_1_63579084,products_1_41098467,False,True,False,False,False,True,False,True,False,True,,,,True,,,,,,,True,,,False,6,False
products_1_63669867,products_1_32019388,False,True,False,False,False,True,True,,,,False,False,False,True,True,,,True,,True,,,True,False,8,False
products_1_63930194,products_1_63930194,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_64204030,products_1_36829921,False,True,False,False,True,True,True,False,False,False,,,,True,,,,,,,False,,,False,5,False
products_1_64466140,products_2_47954011,False,True,False,False,False,True,False,,False,False,,,,,,,,,,,True,,,False,3,False
products_1_64499444,products_1_12462933,False,False,False,False,False,True,,False,,,False,,,True,True,,,,,False,,,True,False,4,False
products_1_6477979,products_1_6477979,False,True,False,False,False,True,False,,True,False,,,,True,,,,,,,True,,,False,5,False
products_1_6480791,products_1_6480791,False,True,False,False,False,True,False,False,,,False,False,False,True,True,,,,,,,False,,False,4,False
products_1_64910586,products_1_72318686,False,True,False,False,True,True,False,True,False,True,,,,True,,,,,,,True,True,,False,8,False
products_1_65021259,products_1_15698882,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,,False,False,3,False
products_1_65026475,products_1_48110334,False,True,True,False,False,True,False,True,,,True,False,False,True,True,False,False,False,,True,True,,True,True,11,False
products_1_6520859,products_1_6520859,False,,False,True,True,True,,,,,True,,,True,,,,,,,,,,False,5,False
products_1_65406066,products_1_65406066,False,False,False,False,False,True,,False,,,True,,,False,True,,,,,True,,,True,False,5,False
products_1_65522262,products_1_65522262,False,True,False,False,False,True,False,False,,,True,True,True,True,True,,,,,True,,True,True,False,10,False
products_1_65837616,products_1_65837616,False,True,False,False,False,True,False,False,,,True,False,False,False,,,,,,,,False,,False,3,False
products_1_66183633,products_1_70715850,False,True,False,False,False,True,False,False,,,True,False,,False,False,False,False,False,,False,,False,True,False,4,False
products_1_66193081,products_2_90906273,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_66270550,products_1_20365450,False,True,False,False,False,True,True,,,,True,True,True,True,True,True,True,True,True,True,,,True,False,14,False
products_1_66284906,products_1_33376118,False,True,False,False,False,True,False,True,,,True,True,True,True,,,,,,,,False,,False,7,False
products_1_66404124,products_1_55631773,False,True,False,False,False,True,False,True,False,False,,,,False,,,,,,,True,,,False,4,False
products_1_66458380,products_1_66458380,False,True,False,False,False,True,False,False,,,False,False,,True,,,,,,,,True,,False,4,False
products_1_66579132,products_1_66579132,False,True,False,False,False,True,False,False,True,False,,,,True,,,,,,,True,,,False,5,False
products_1_6671717,products_1_6671717,False,True,False,False,False,True,False,,,,True,,,True,,,,,,,,False,False,False,4,False
products_1_66823247,products_1_66823247,False,True,False,False,False,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,False,True,False,15,False
products_1_67183699,products_2_35792541,True,True,True,True,True,True,True,False,,,True,,,True,,,,,,False,,True,False,True,11,False
products_1_67266823,products_1_68914865,False,True,False,False,False,True,True,True,,,False,False,False,True,True,,,,,True,,False,True,False,8,False
products_1_67312605,products_1_23155842,True,True,False,False,False,True,True,False,False,True,,,,False,,,,,,,True,,,False,6,False
products_1_67375798,products_1_44656058,False,True,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False,False,False,,False,False,False,2,False
products_1_675322,products_3_15742380,True,True,True,True,True,True,True,True,,,False,True,True,True,True,,,,,False,,True,False,True,14,False
products_1_67813666,products_1_67813666,False,True,False,False,False,True,False,,,,True,,,True,True,,,,,True,,,True,False,7,False
products_1_67844012,products_1_67844012,False,True,False,False,True,True,True,False,,,True,,,True,True,,,,,False,,,True,False,8,False
products_1_67904610,products_3_68908163,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_68082210,products_1_11774092,False,True,True,False,False,True,False,False,,,False,True,True,True,True,,,,,True,,,True,True,10,False
products_1_6817605,products_1_96580141,False,True,False,False,True,True,False,,True,False,,,,True,,,,,,,True,,,False,6,False
products_1_68277426,products_1_70593055,False,True,False,False,False,True,False,True,False,True,,,,True,,,,,,,False,True,True,False,7,False
products_1_68338843,products_1_532468,False,True,False,False,False,True,False,,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_68383002,products_1_68383002,False,False,False,False,True,True,,True,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_6850120,products_1_3342135,False,True,False,False,False,True,False,False,,,True,False,False,True,True,,,,,False,,,False,False,5,False
products_1_68806700,products_2_92282447,False,True,False,False,False,True,False,True,,,True,False,False,False,False,,,,,True,,,True,False,6,False
products_1_68818577,products_1_84816822,False,True,False,False,False,True,False,,,,False,True,True,True,True,,,,,True,,,True,False,8,False
products_1_68914865,products_1_74155238,False,True,False,False,True,True,False,,,,True,False,False,True,True,,,,,True,,True,True,False,9,False
products_1_68945769,products_1_68945769,False,True,False,False,True,True,True,True,,,True,True,False,True,True,True,True,True,True,True,True,,True,False,16,False
products_1_69289226,products_1_752350,False,True,False,False,False,True,False,False,,,False,,,True,False,,,,,False,,False,True,False,4,False
products_1_6951663,products_1_6951663,True,True,False,False,True,True,True,True,,,False,True,True,True,True,True,True,True,True,True,,False,,False,15,False
products_1_69962412,products_1_28204167,False,True,False,False,False,True,True,False,,,False,False,False,False,False,,,,,False,,False,False,False,3,False
products_1_69987057,products_1_69987057,False,True,True,False,False,True,True,,,,True,True,,True,True,,,,,True,,True,,True,11,False
products_1_699957,products_1_19696563,False,True,False,False,False,True,False,,False,False,,,,True,,,,,,,True,,,False,4,False
products_1_70026799,products_1_70026799,True,True,False,False,True,True,True,True,,,True,True,,True,True,,,,,True,,True,,False,12,False
products_1_7017608,products_1_21663730,False,True,False,False,False,True,,,,,True,,,False,False,,,,,False,,,False,False,3,False
products_1_70257427,products_1_2967922,False,True,False,False,False,True,False,False,False,False,,,,False,,,False,,,,True,,,False,3,False
products_1_70568597,products_1_25769761,False,True,True,False,False,True,True,True,,,False,False,False,True,True,False,False,False,,True,True,,True,True,11,False
products_1_705891,products_1_48525870,True,True,False,False,False,True,True,False,,,False,False,False,True,True,,,,,True,,,True,False,8,False
products_1_70593055,products_1_45550541,True,True,False,False,False,True,False,False,False,True,,,,True,,True,True,True,,,True,,True,False,10,False
products_1_70715850,products_1_70715850,False,True,False,False,False,True,False,,,,False,,,True,True,,,,,False,,,False,False,4,False
products_1_71242639,products_1_15292396,False,True,False,False,True,True,False,,False,False,,,,False,,,,,,,True,,,False,4,False
products_1_7131523,products_1_27830267,False,True,False,False,False,True,False,,False,False,,,,False,,False,False,False,,,True,,False,False,3,False
products_1_71552646,products_1_90766529,False,True,False,False,False,True,True,,False,False,,,,False,,,,,,,False,,,False,3,False
products_1_7157697,products_1_38874870,False,True,False,False,False,True,False,False,False,False,,,,False,,,,,,,False,,,False,2,False
products_1_71663409,products_1_71663409,False,False,False,False,False,True,True,True,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_7179251,products_1_60591019,False,True,False,False,False,True,False,False,True,True,,,,False,,,,,,,True,,,False,5,False
products_1_71883742,products_1_47930825,False,True,False,False,True,True,False,False,,,False,,,True,True,,,,,False,,,True,False,6,False
products_1_71962852,products_1_18241261,False,True,False,False,False,True,False,False,False,True,,,,False,,,,,,,True,,,False,4,False
products_1_72125744,products_1_29807017,False,True,False,False,False,True,False,False,False,True,,,,True,,,,,,,True,,,False,5,False
products_1_72318686,products_1_3146170,False,True,False,False,False,True,False,False,False,True,,,,False,,,,,,,False,False,,False,3,False
products_1_727932,products_1_727932,True,True,False,False,False,True,True,True,,,True,,,True,,True,True,True,True,True,,True,True,False,14,False
products_1_72803086,products_1_22966349,False,True,False,False,False,True,True,False,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_72884596,products_1_52216082,False,True,False,False,False,True,False,False,,,False,True,True,False,False,,,,,False,,,False,False,4,False
products_1_73060691,products_1_73060691,False,True,True,True,True,True,True,,,,True,True,,True,,,,,,,,True,,True,11,False
products_1_73075580,products_1_28224541,False,True,False,False,False,True,False,False,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_73565062,products_1_15347603,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_74017051,products_1_80911572,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,True,,,False,5,False
products_1_74155238,products_1_62362546,False,True,False,False,False,True,True,False,,,False,True,False,True,True,,,,,True,,,True,False,8,False
products_1_74263372,products_1_6114785,False,True,True,False,False,True,True,True,,,True,False,,True,,,,,,,,,,True,8,False
products_1_74413605,products_1_28515903,False,True,False,False,False,True,False,False,,,True,False,False,False,False,True,True,True,,False,,True,False,False,7,False
products_1_74464562,products_1_71962852,False,True,False,False,False,True,False,False,False,True,,,,False,,,,,,,False,,,False,3,False
products_1_74468891,products_1_22733391,False,True,False,True,False,True,False,,False,True,,,,False,,,,,,,False,,,False,4,False
products_1_74535300,products_1_74535300,False,True,False,False,True,True,False,True,,,False,,,True,True,,,,,True,,,True,False,8,False
products_1_74535301,products_1_54649100,False,True,False,False,False,True,False,False,False,True,,,,True,,,,,,,True,,,False,5,False
products_1_74635538,products_1_10565065,True,True,False,False,False,True,True,False,,,True,False,False,True,True,,,,,True,,,True,False,9,False
products_1_74655572,products_1_59553819,True,True,True,False,True,True,True,True,,,False,,,True,,,,,,,,False,,True,9,False
products_1_74664189,products_1_6480791,False,True,False,False,False,True,False,False,,,False,False,False,False,False,,,,,False,False,False,False,False,2,False
products_1_752350,products_1_1618556,False,True,False,False,False,True,False,True,,,True,,,False,True,,,,,True,,True,True,False,8,False
products_1_75388709,products_2_66369626,True,True,True,True,True,True,True,True,,,True,False,False,False,False,,,,,False,,,False,True,10,False
products_1_75436923,products_1_75436923,False,True,False,False,True,True,False,True,,,True,True,False,True,True,,,,,True,,,True,False,10,False
products_1_7567487,products_2_32766302,False,True,False,False,False,True,False,False,,,False,True,,True,,,,,,,,True,,False,5,False
products_1_75711589,products_1_75711589,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_7610550,products_1_30865647,False,True,False,False,False,True,False,False,,,True,False,False,True,True,False,False,False,False,True,,,True,False,7,False
products_1_7648155,products_1_17054433,True,True,True,False,False,True,True,,,,False,,,True,,,,,,,,False,,True,7,False
products_1_76677309,products_1_76677309,False,True,False,False,False,True,False,,,,True,True,True,True,True,,,,,True,,,True,False,9,False
products_1_76834483,products_1_76834483,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_76958863,products_1_43711023,False,True,False,False,False,True,False,False,False,False,,,,True,,,False,,,,False,,,False,3,False
products_1_77093147,products_1_22415142,False,True,False,False,False,True,False,False,,,True,,,True,False,,,,,False,,True,,False,5,False
products_1_77251182,products_1_27969946,True,True,True,False,False,True,True,False,,,True,,,False,False,,,,,False,,False,True,True,8,False
products_1_77342944,products_1_3462060,False,True,False,False,False,True,True,False,,,False,,,False,False,,,,,False,,,False,False,3,False
products_1_77398203,products_1_75711589,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,False,,,True,False,6,False
products_1_77651287,products_1_532468,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_77791574,products_2_22682699,False,True,False,False,False,True,False,True,,,True,False,False,True,False,True,False,False,False,True,,,True,False,8,False
products_1_77903458,products_1_77903458,False,True,False,False,False,True,False,True,True,True,,,,False,,True,,,,,True,,,False,7,False
products_1_7808986,products_1_61307663,True,True,False,True,True,True,False,True,,,True,False,False,,,,,,,,,,,False,7,False
products_1_78378158,products_1_78378158,False,True,False,False,False,True,True,True,,,False,,,True,True,,,,,True,,,True,False,8,False
products_1_78389108,products_1_78389108,False,True,False,True,True,True,True,True,,,True,,,True,True,,,,,True,,,True,False,11,False
products_1_78427880,products_1_78427880,False,True,False,False,False,True,False,False,,,False,False,True,True,True,False,False,False,,True,,,True,False,7,False
products_1_78632390,products_1_63493764,False,True,False,False,True,True,False,False,,,False,,,False,False,,,,,False,,,True,False,4,False
products_1_7871781,products_1_7871781,True,True,False,False,False,True,False,True,,,True,,,True,,,,,,,,False,,False,6,False
products_1_78827999,products_1_6951663,False,True,False,False,False,True,False,True,,,False,,,True,False,,,,,False,,False,,False,4,False
products_1_78866970,products_1_57280733,False,True,False,False,False,True,True,,,,False,True,True,True,True,,,,,True,,,True,False,9,False
products_1_79023169,products_1_21011422,True,True,False,False,False,True,True,False,False,True,,,,True,,,,,,,True,,,False,7,False
products_1_790322,products_1_79616204,True,True,False,False,False,True,False,False,,,True,,,True,True,,,,,True,,,True,True,9,False
products_1_79243485,products_1_79243485,False,True,False,False,False,True,True,False,,,True,True,True,True,True,True,True,True,True,True,True,,True,False,15,False
products_1_79616204,products_1_79616204,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_79686292,products_1_47064593,False,True,False,False,True,True,False,False,,,False,False,,False,True,,,,,True,,False,True,False,6,False
products_1_79970974,products_1_79970974,False,True,False,False,False,True,False,False,True,False,,,,False,,,,,,,True,,,False,4,False
products_1_80641070,products_1_80641070,False,True,False,False,False,True,False,,,,False,True,False,True,True,,,,,True,,,True,False,7,False
products_1_80703508,products_1_37553677,False,True,True,False,False,True,False,False,False,True,,,,,,,,,,,True,,,True,6,False
products_1_8072830,products_1_8072830,False,True,False,False,False,True,False,False,,,True,,,True,,False,False,False,False,,,True,,False,5,False
products_1_80911572,products_1_80911572,False,True,False,False,False,True,False,False,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_80958325,products_1_18406024,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_81080257,products_1_42482245,True,True,True,False,False,True,False,False,,,True,,,True,True,,,,,False,,,True,True,9,False
products_1_81243770,products_1_81243770,False,True,False,False,False,True,False,False,,,True,False,False,True,True,,,,,True,,,True,False,7,False
products_1_8167070,products_1_44551871,False,True,,False,False,True,True,True,,,False,,,True,True,,,,,False,,,True,False,7,False
products_1_818259,products_1_818259,False,True,True,False,False,True,False,True,,,True,True,True,True,True,True,True,True,,True,True,,True,True,16,False
products_1_81897724,products_1_81897724,False,True,False,False,False,True,True,True,,,True,True,True,True,True,,,True,,True,,,True,False,12,False
products_1_8194632,products_1_8194632,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,True,,False,True,False,7,False
products_1_8217265,products_1_4908909,False,True,False,False,False,True,True,True,,,False,False,True,False,False,,,,,True,,,True,False,7,False
products_1_82710940,products_1_82710940,False,False,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,7,False
products_1_83292188,products_1_83292188,False,True,False,False,False,True,True,,,,True,True,True,True,True,,,,,True,True,,True,False,11,False
products_1_8333161,products_3_41720223,False,True,False,False,False,True,False,False,,,True,True,True,True,True,False,False,False,False,True,,,True,False,9,False
products_1_83348615,products_1_83348615,False,True,False,False,True,True,,False,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_83479410,products_1_32132801,True,False,True,False,False,True,,False,,,True,,,True,True,,,,,False,,,False,True,7,False
products_1_83597336,products_1_3146170,False,True,False,False,False,True,False,,False,True,,,,False,,,False,False,,,True,,,False,4,False
products_1_83749213,products_1_83749213,False,True,False,False,False,True,True,False,,,True,False,False,True,True,,,False,,True,,False,True,False,8,False
products_1_840404,products_1_840404,False,False,False,False,False,True,False,,True,True,,,,True,,,True,True,,,True,,True,False,8,False
products_1_84127875,products_1_17943,False,True,False,False,True,True,False,False,,,False,False,,True,True,,,,,False,,,True,False,6,False
products_1_84251263,products_1_84251263,False,True,False,False,True,True,False,False,True,False,,,,True,,,,,,,True,,,False,6,False
products_1_84278896,products_2_20771384,True,True,True,True,True,True,True,False,,,False,,,,,,,,,,,False,,True,8,False
products_1_84302318,products_1_83597336,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,False,,,False,4,False
products_1_84704597,products_1_84704597,False,True,True,False,False,True,True,True,,,True,,,True,True,,,,,True,,,True,False,10,False
products_1_84816822,products_1_68818577,False,True,False,False,False,True,False,True,,,True,True,True,True,True,,,,,True,,,True,False,10,False
products_1_8488813,products_1_8488813,True,True,False,False,False,True,True,True,,,True,,,True,True,,,,,False,,,True,False,9,False
products_1_84919212,products_1_17291157,False,True,False,False,True,True,False,,False,False,,,,False,,,,,True,,False,,,False,4,False
products_1_85773146,products_1_40728553,False,True,False,False,False,True,False,False,False,False,,,,True,,True,True,True,,,True,,,False,7,False
products_1_85971021,products_1_36537002,False,True,False,False,True,True,False,False,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_86095891,products_1_11232418,False,False,False,False,False,True,True,False,,,False,,,False,False,,,,,False,,,True,False,3,False
products_1_86482658,products_1_86482658,False,True,False,False,False,True,True,True,,,True,,,True,,,,,,,,False,,False,6,False
products_1_86706775,products_1_14827250,False,True,False,False,False,True,True,False,False,False,,,,False,,,,,,,True,False,,False,4,False
products_1_86835292,products_3_17787075,False,True,False,True,False,True,False,,,,True,,,True,False,,,,,False,,True,,False,6,False
products_1_8706571,products_1_43098557,False,False,False,False,False,True,False,False,,,False,,,True,True,,,,,False,,,True,False,4,False
products_1_87374810,products_1_34973375,False,True,False,False,True,True,False,False,,,True,,,False,False,,,,False,False,,False,True,False,5,False
products_1_87430670,products_1_27373947,False,True,False,False,False,True,False,True,,,True,False,True,True,True,,,,,,,False,,False,7,False
products_1_87510268,products_1_87510268,False,True,False,False,True,True,False,True,,,False,True,,True,True,True,True,True,True,False,,,True,False,12,False
products_1_87560329,products_1_9467954,False,True,False,False,False,True,True,,False,True,,,,,,True,True,True,,,True,,,False,8,False
products_1_87572356,products_1_86095891,False,True,False,False,False,True,False,False,,,False,,,False,False,,,,,False,,,True,False,3,False
products_1_87583376,products_1_87583376,True,True,False,False,False,True,True,,True,False,,,,True,,,,,,,,,,False,6,False
products_1_87733160,products_1_87733160,False,True,False,False,False,True,False,True,True,True,,,,True,,,,,,,True,,,False,7,False
