id,name,artist,release-date,release-country,duration,label,genre,tracks
lastFM_62281,Goodbye Broken Sled,F. Thousand Sisters,,,792.0,,,"['I Used to be an Astronaut', 'Dust and Drag', 'A Park Bench for an Address', 'Rollerskate through the Rain', 'The Break of Dawn', 'Sleep Little Sled, Sleep', 'Was I Really Here?', 'A Derelict Hit Parade at the Family Shoe Store', 'The Christian Camps', 'Where to go now?', ""Tinker, I'm Lost""]"
lastFM_62332,Hooked on Classics,Louis Clark,,,,,,[]
lastFM_62335,The Singles,The Fortunes,,,1375.0,,,"[""You've Got Your Troubles"", 'This Golden Ring', 'Silent Street', 'Is It Really Worth Your While', 'Our Love Has Gone', 'The Idol', 'Loving Cup', 'Seasons in the Sun', 'Celebration Of The Year', 'Books And Films', 'Here Comes That Rainy Day Feeling Again', 'I Gotta Dream', 'Strom In A Teacup', 'Baby By The Way', 'Everything Is Out Of Season', 'Wait Until September', 'Secret Love', ""Whenever It's A Sunday""]"
lastFM_62338,You belong to me baby,J. Dolan,,,,,,[]
lastFM_62364,Electronic Tantra Fushimushi Meditation Ii,Tuh P. Warez,,,,,,[]
lastFM_62369,I'm Not Dead (Platinum Edition),P!nk,,,,,,
lastFM_62376,L'Epreuve Du,Lofofora,,,,,,[]
lastFM_62403,Burial of Baron,Al Defender,,,0.0,,,
lastFM_62404,Belonging to Someone,Bee Gees,,,,,,[]
lastFM_62413,INTO THE,T. MINUTE RECORD,,,,,,[]
lastFM_62428,Happiness,E. Reed,,,884.0,,,"['Happiness', 'Say You Care', 'Suite Sisters: Crazy Red', 'Suite Sisters: Black Beauty', 'Devil in a Dress']"
lastFM_62455,Keep The Faith,Hyperforce,,,,,,[]
lastFM_62475,Painful,Federico Molinari,,,,,,"['Git Atte (Original Mix)', 'Painful (Alexis Cabrera Roll Mix)']"
lastFM_62478,Toward the Empyrean,A. Vivos,,,812.0,,,"['The Ruin of Tranquility', 'These Dark Roads', 'Acceptance and Negation', 'And so Begins the Fall', 'Toward the Empyrean']"
lastFM_62482,Ske-Dat-De-Dat: the Spirit of Satch,Dr. John,,,0.0,,,"['What a Wonderful World', 'Mack the Knife', 'Tight Like This', ""I've Got the World on a String"", 'Gut Bucket Blues', ""That's My Home"", ""Sweet Hunk O'Trash"", 'Memories of You', ""When You're Smiling (the Whole World Smiles with You)""]"
lastFM_62500,Encore et encore,Francis C.,,,,,,[]
lastFM_62506,Illinois Jacquet  Again,Illinois J.,,,594.0,,,"[""Robbin's Nest"", 'Lean Baby', ""That's My Desire"", 'Black Velvet', 'Teddy Bear', 'Pleasingly Plump', ""I Don't Stand A Ghost Of A Chance"", 'Potpourri', 'The King', ""Robbin's Nest (Alternate Take)""]"
lastFM_62511,Ventura,Dennis Kamp,,,500.0,,,"['Heyy', 'Scream It Out', 'Ventura']"
lastFM_62516,Future Is Today,Midnight E.,,,,,,[]
lastFM_62517,A Broken Truce,V. Silence,,,102.0,,,['Prism Path (6-minute edit)']
lastFM_62525,Echoes on  Ground,M. Gnome,,,595.0,,,"['Drunky Stoney', 'Echoes On the Ground', 'El Marko', 'T.l.s.', 'Westown']"
lastFM_62535,Smother,Papa vs Pretty,,,,,,[]
lastFM_62538,Experience,Tonite Only,,,,,,[]
lastFM_62572,[explicit] Surfacing,Surfacing,,,,,,[]
lastFM_62576,Sweet Surrender,Bread,,,,,,[]
lastFM_62592,1980),Thomas Mapfumo,,,490.0,,,
lastFM_62597,Trouble (Remixes),L. Lewis,,,,,,[]
lastFM_62606,Sunrise,Sedat The Turkish Avenger,,,,,,[]
lastFM_62618,Selected Ambient  Volume II,Aphex T.,,,,,,[]
lastFM_62631,Beyond Clueless,Summer C.,,,805.0,,,"['Beyond Clueless', 'Swimming Pool', 'House Party', 'Meet the Cliques', 'Enrolment', 'Weak Walls', 'Judgement', 'Losing It', 'Spring Fling', 'Whatever', 'Learn to Love Yourself', 'Graduation']"
lastFM_62651,Vessel,Nikola Gala,,,1020.0,,,"['Vessel (Original Mix)', 'Vessel (Hans Bouffmyhre remix)', 'Rattle (original mix)', 'Rattle (The Plant Worker remix)', 'High Pressure']"
lastFM_62670,Psychic Meditation Music,W. Burchette,,,,,,[]
lastFM_62684,Spirituals in Rhythm,Sister Rosetta Tharpe,,,220.0,,,"['I Saw the Light', 'Nothing Between', 'Shine for Jesus', 'Never Alone', ""What Are They Doin' In Heaven?"", 'The Family Prayer', 'blow ye the trumpet', 'Oh, The Joy Came To Me', 'Seeking for Me', 'I Do, DonÃ¢â‚¬â„¢t You?']"
lastFM_62689,Broken,T. Figments,,,1274.0,,,"['Step Away', ""Every Other Letter Is a Woman's Name"", 'Zero', ""Hugo's"", 'From Under the Grind', 'This Dog We Live', 'One Sip at a Time', 'Loom', 'Shaky Bridge', 'Up', 'Hope in Hell']"
lastFM_62690,Burial Suite,Pixel Panda,,,896.0,,,"['Radical Decision Makers', 'A Ghost Whisper', 'To Happy Hunting Ground', 'Application for Naturalization', 'Radical Decision Makers', 'Sangre Seca', 'Application for Naturalization', 'Look Who Came For A Dinner', 'Automatic Westy You Are So Hasty', 'Humor Me', 'Unfortunate Nightmare']"
lastFM_62694,Impressions  Chopin's Nocturnes,Jacques Loussier,,,854.0,,,"['Nocturne No. 1 in B-flat minor, Op 9. No. 1', 'Nocturne No. 2 in E-flat major, Op 9. No. 2', 'Nocturne No. 3 in B major, Op 9. No. 3', 'Nocturne No. 4 in F major, Op. 15, No. 1', 'Nocturne No. 5 in F-sharp major, Op. 15, No. 2', 'Nocturne No. 6 in G Minor, Op. 15, No. 3', 'Nocturne No. 7 in C-Sharp Minor, Op. 27, No. 1', 'Nocturne No. 8 in D-flat major, Op. 27, No. 2', 'Nocturne No. 9 In B Major, Op. 32, No. 1', 'Nocturne No. 10 in A-flat major, Op. 32, No. 2', 'Nocturne No. 11 in G minor, Op. 37, No. 1', 'Nocturne No. 12 in G major, Op. 37, No. 2', 'Nocturne No. 13 in C minor, Op. 48, No. 1', 'Nocturne No. 14 in F-sharp minor, Op. 48, No. 2', 'Nocturne No. 15 in F minor, Op. 55, No. 2', 'Nocturne No. 16 in E-flat major, Op. 55, No. 2', 'Nocturne No. 17 in B Major, Op. 62, No. 1', 'Nocturne No. 18 in E major, Op. 62, No. 2', 'Nocturne No. 19 in E minor, Op. 72, No. 1', 'Nocturne No. 20 in C-sharp minor, Op. posthume', 'Nocturne No. 21 in C minor, Op. posthume']"
lastFM_62700,Album: Monster 5,Theodore Ziras,,,1479.0,,,"['Tearing Apart', 'Chaos I.M.F', 'Liquid Fire', 'Alex left the Building', '1923', 'Into the Rush', 'Transition Game', 'Mess', 'Monster 5']"
lastFM_62712,Hastings Sunrise,A. Ghosts,,,1378.0,,,"['Dobermans', 'Land Of The Morning Calm', ""Yan's Going Back To Peking, Man"", 'Little Yokohama', 'Ghost, Get Out Of My Apartment', ""Maybe It's Me"", 'Angel Acres', 'Bad Apple', 'Shadow Boxing Bruce Lee', 'Late Night Chinese Restaurants', 'Day By Day', 'Proof On Tape', ""While You're Up There"", 'Hastings Sunrise']"
lastFM_62744,At War with the Elephants,Alun Piggins,,,192.0,,,
lastFM_62767,The Music of the Beatles Across the Universe,London String Orchestra,,,,,,[]
lastFM_62773,Album: Rising Okkult Spiritus,antartandes,,,,,,[]
lastFM_62775,I Surrender,Nicki French,,,,,,
lastFM_62776,Journey of  Spirit,Ephat Mujuru,,,212.0,,,"['Nyamaropa', 'Dande', 'Africa Meet Africa', 'Imagination', 'The Lion', 'Peace', 'Mbiri Wiri', 'Chigamba', 'The Train', 'Tema Musasa', 'Mabweadziwa', 'Taireva']"
lastFM_62780,Let,K. Noble,,,1044.0,,,"['Watch Me Walk', 'Say Goodbye', 'Ooh Oh', 'red wine til daylight', 'Born Again', 'Emily', 'Let Go', 'Baby Come Home', 'Go Proud', 'Simple Things', 'Slow Down Baby']"
lastFM_62782,Promise,T. Moran,,,0.0,,,"['Promise [Radio Edit]', 'Pomise [Tony Moran & Warren Rigg Extended Mix]', 'Promise [Friscia & Lamboy Big Room Tribal Mix]', ""Promise [Lord G's Rockin House Mix]"", 'Promise [Deep Influence Dub]']"
lastFM_62806,Album: Ready to Go: The Best of Republica,Republica,,,1702.0,,,"['Drop Dead Gorgeous', 'From Rush Hour With Love', 'Fading of the Man', 'Pretty Girl Hate', 'Kung Fu Movies', 'Bitch', ""Don't You Ever"", 'Get Off', 'Pub Pusher', 'Bloke', 'Picture Me']"
lastFM_62809,Running Out Of Time / Still Sun,Dirrrty B.,,,,,,[]
lastFM_62821,The Eternal Idol Working Tracks,B. Sabbath,,,,,,[]
lastFM_62829,St. Vincent's,D. Wish,,,,,,[]
lastFM_62886,Compton Forever,Toddy Tee,,,672.0,,,"['Compton Forever', 'Just No Good', 'Getting That Boogie On', ""Don't Get Burned"", 'The Wanna Be Fool', 'The C-Town Swang', 'Another CHapter', 'Black & Brown Pride', 'Back To The Old School', 'The Shaker']"
lastFM_62897,Let The Music Play EP,J. Chicago,,,,,,[]
lastFM_62908,California,Pacifique,,,703.0,,,"['Another Love in L.A.', 'Quelque chose en toi', 'Chacun cherche sa voie', 'Quand tu serres mon corps', 'Fais-moi danser', 'Manhattan', 'Comme Rimbaud comme Verlaine', 'Sans un remords', 'Elliot']"
lastFM_62922,"Baby,  Cold Outside",V. Shepard,,,,,,[]
lastFM_62945,Only The Fool Survives,D. Summer,,,,,,[]
lastFM_62973,*popular* The Music Of The Beatles,The Royal Philharmonic Orchestra,,,,,,[]
lastFM_62974,Tourist,S. Germain,,,,,,[]
lastFM_62977,Strange Protection,Brainclaw,,,,,,[]
lastFM_62986,[explicit] Love symbol,Prince,,,,,,[]
lastFM_63008,Sakura Resurrection,pocotan,,,,,,[]
lastFM_63009,*popular* Immunity,Morci,,,,,,[]
lastFM_63010,Best! The Singles,Londonbeat,,,237.0,,,"[""I've Been Thinking About You"", 'You Bring on the Sun', 'A Better Love', 'Come Back', 'This Is Your Life', 'Build It With Love', 'No Woman No Cry', 'You Make Me Do Things', ""There's A Beat Going On (Deep House Mix)"", 'Lover You Send Me Colours', ""That's How I Feel About You"", 'Failing In Love Again', 'Keeping The Memories Alive', 'You Love And Learn', '9 AM (The Comfort Zone)', '9AM (The Comfort Zone)', 'Katey', ""I've Been Thinking About You (The '95 E&M Radio Mix)"", ""I've Been Thinking About You (The '95 B&M Radio Mix)""]"
lastFM_63019,Dronescape,Cousin S.,,,,,,[]
lastFM_63032,Album: a bailar con el conjunto casino,Conjunto Casino,,,,,,[]
lastFM_63037,Bubblegum,Adam Kancerski,,,,,,[]
lastFM_63042,[explicit] Sunday Gentlemen,S. Syndicate,,,492.0,,,"['Amazing', 'Beauty In The Bricks', 'Kill That Noise', 'Also Known As', 'Same Storey', 'Time Is The Enemy', 'Lost in Translation', 'Creep', 'Worlds Apart', 'Coffee Shop']"
lastFM_63049,1993,Kim Wilde,,,,,,"['The Second Time', 'Rage To Love', ""You Keep Me Hangin' On"", 'Another Step (Closer To You)', 'You Came', 'Never Trust A Stranger', 'Four Letter Word', 'Love Is Holy', ""If I Can't Have You"", 'In My Life']"
lastFM_63055,Life's a Collection of Experiences,D. Incognito,,,3416.0,,,"['The Beginning (Feat. Chris Styles)', 'Proof', 'Salad', 'Winds of Change', 'Out The Box', ""Life's a Collection of Experiences"", 'Varbalerity', 'Incognito Interlude 2.0', 'Fall Back (Feat. Mic Check)', 'ANR', 'Wild Style (feat. Tara Chase & D-Shade)', 'Me & My Dj (Feat. Techtwelve)', 'This Song', 'Brand New (Fresh off the Press)', 'Nothing Else Matters', 'Full Armored', 'Do it Up', 'Hard to Do', 'The Ending (Feat. Chris Styles)']"
lastFM_63068,Beyond Time,Aeonics,,,,,,[]
lastFM_63069,Material Girl: The Royal Philharmonic Orchestra Plays the Music of Madonna,The Royal Philharmonic Orchestra,,,,,,[]
lastFM_63070,Colour,T. John Steel Singers,,,68.0,,,"['Rainbow Kraut', 'Luxembourg', 'Mother', 'Harlequin Maid']"
lastFM_63075,"Original Music From The Score ""Alfie""",Sonny Rollins,,,,,,[]
lastFM_63084,California,C/A/T,,,184.0,,,['California']
lastFM_63093,Broken Phone Blues,Black Strobe,,,,,,[]
lastFM_63095,Mail Order Monsters,Mail Order Monsters,,,975.0,,,"['1541', '6581', 'Ascension', 'Electric Funeral', 'Internet Girlfriend', 'J12']"
lastFM_63097,The Singles 1990-2005,T. Prodigy,,,,,,[]
lastFM_63102,Back to the Music,Frameworks,,,,,,[]
lastFM_63103,The Connie Francis Collection,C. Francis,,,,,,[]
lastFM_63124,Tim Burton's The Nightmare Before Christmas (Original Motion  Soundtrack),D. Elfman,,,,,,[]
lastFM_63138,Early Davis - The Birth Of The Cool Trumpet,M. Davis,,,,,,
lastFM_63146,Spirits of the Sea,The Dolmen,,,2856.0,,,"['Pirate Bad', 'Shiver Me Timbers', 'Black Diamond', 'Drink up me Troubles', 'Captain Kidd', 'Barbury Corsair', 'Drink with the Devil', ""Davy's House"", 'Tyburn Rope', 'Gaoler', 'Morgan Bloody Morgan', 'Spirits of the Sea', 'Pirates Keep/ Storte Beaker/ Shinglay/', 'Black Caesar/William Fly/ Shiver me Timbers', 'Eric Cobham & Marie Lindsey/ Shag n Shave', ""Calico Jack/Tail Instead O'Legs"", 'William Lewis/Toothless Pat/ I cant Imagine', 'Black Beard/ Ned lowe', 'Sea Dog / Henry Strangways', 'Harry Paye', 'Harry Paye (song unplugged)', 'Shinglay (song)', 'Shiver me Timbers (instrumental song)', 'Shag n Shave (song)', ""Tail Instead O'Legs(song)"", 'I Cant Imagine (song)', 'Sea Dog (song)']"
lastFM_63155,Of Clarity,N. Dawn Foundation,,,1242.0,,,"['Weak', 'Last Night', 'Wrapped in Plastic', 'Mourning Rain', 'Blackened Hearts', 'Horrors of the Present Day', 'All life is losing', 'I Love My Misery', 'No Fate Inside', 'Apology']"
lastFM_63199,It's a crazy world,Heinz aus Wien,,,,,,[]
lastFM_63202,Don't Let the Music End,Radio Killer,,,901.0,,,"[""Don't Let the Music End (Original Radio Edit)"", ""Don't Let the Music End (Original Extended Mix)"", ""Don't Let the Music End (Chris Mayer Remix)"", ""Don't Let the Music End (Chorus Extended Mix)""]"
lastFM_63213,Pop Classics,T. Alan Parsons Project,,,1296.0,,,"['Sirius', 'Eye in the Sky', ""Don't Answer Me"", 'Limelight', 'The Gold Bug', 'The Same Old Sun', 'The Turn Of A Friendly Card', 'Mammagamma', 'Games People Play', ""Let's Talk About Me"", 'Lucifer', 'The Eagle Will Rise Again', 'I Robot', 'Inside Looking Out', 'Old And Wise', 'Time']"
lastFM_63214,The Greatest of These,Sinners to Saints,,,986.0,,,"['Altar Ego', 'Angels & Demons', ""The World's Collapse"", 'Fractures', 'Testify', 'Vessels', 'Peace // Keeper', 'The Greatest of These', 'Charisma', 'In Spite of You']"
lastFM_63217,Are Coming to the Dance,Universe People,,,,,,[]
lastFM_63226,Endgame,Warsnare,,,,,,[]
lastFM_63230,Country Classics,J. Newton,,,1060.0,,,"[""It's A Heartache"", ""Let's Keep It That Way"", 'Any Way You Want Me', 'Sunshine', 'Angel of the Morning', 'All I Have To Do Is Dream', 'Queen of Hearts', ""The Sweetest Thing (I've Ever Known)"", 'Heart of the Night', ""I'm Gonna Be Strong"", ""Love's Been A Little Bit Hard On Me"", 'Break It to Me Gently', 'Come to me (with silver spur)', 'Love Like Yours', 'Hey Baby']"
lastFM_63237,Oceanic Triangulation,Hakobune,,,,,,[]
lastFM_63242,Album: The Light Of The Spirit,Kitaro,,,2112.0,,,"['Mysterious Encounter', 'Sundance', 'The Field', 'The Light Of The Spirit', 'In the Beginning', 'Moondance', 'Howling Thunder', 'Journey To A Fantasy']"
lastFM_63279,Curse Of A Monster,Aggey,,,,,,[]
lastFM_63301,*popular* The Tragedy,,,,0.0,,,"['The Closet', 'When the Sun Kisses the Morning', 'Salvation']"
lastFM_63333,Broken,Spenda C.,,,,,,[]
lastFM_63334,The Man Who Sold the World,Lulu,,,,,,[]
lastFM_63335,*popular* Les Nocturnes,Silicone Soul,,,,,,
lastFM_63341,(The Man Who Shot) Liberty Valance,G. Pitney,,,114.0,,,['(The Man Who Shot) Liberty Valance']
lastFM_63344,Invincible,Borgeous,,,56.0,,,"['Invincible', 'Invincible (Radio Edit)']"
lastFM_63348,Mama Said (21st Anniversary Deluxe Edition),,,,6486.0,,,"['Fields Of Joy', 'Always on the Run', 'Stand by My Woman', ""It Ain't Over 'til It's Over"", 'More Than Anything In This World', 'What Goes Around Comes Around', 'The Difference Is Why', ""Stop Draggin' Around"", 'Flowers For ZoÃƒÂ«', 'Fields Of Joy (Reprise)', 'All I Ever Wanted', 'When The Morning Turns To Night', 'What The .... Are We Saying?', 'Butterfly', 'Light Skin Girl From London', ""I'll Be Around"", 'Always On the Run (Instrumental)', 'It Ain\'t Over \'Til It\'s Over (12"" Remix Instrumental)', ""It Ain't Over 'Til It's Over (Extended/Dub Version)"", 'Riding On the Wings of My Lord (Rough Demo)', ""It Ain't Over 'Til It's Over (Home Demo)"", 'What The...Are We Saying? (Home Demo)', 'The Difference Is Why (Home Demo)', 'Riding On the Wings of My Lord (Funky Vocal)', 'Riding On the Wings of My Lord (Instrumental)', 'Framed, Lying, Crying (Instrumental Segue)', 'Stand By My Woman (Instrumental)', ""Stop Draggin' Around (Live in Rotterdam)"", 'Always On the Run (Live in Rotterdam)', 'Fields of Joy (Live in Rotterdam)', 'Stand By My Woman (Live in Rotterdam)', 'More Than Anything in This World (Live in Rotterdam)', 'Always On the Run (Live in Japan)', ""Stop Draggin' Around (Live in Japan)"", 'What The...Are We Saying? (Live in Japan)']"
lastFM_63354,Nimrod.,Green D.,,,,,,[]
lastFM_63370,Get Ready,J. Ingram,,,,,,[]
lastFM_63381,Jane,Takahashi Minami,,,,,,[]
lastFM_63384,Contraption,Royer's O. Man Band,,,,,,
lastFM_63391,The Concertos  String Orchestra,A. Pettersson,,,,,,[]
lastFM_63392,SUNRISE,E. Carmen,,,,,,[]
lastFM_63410,Where Did Our Love,T. Supremes,,,,,,[]
lastFM_63421,Puzzle,M. Nakahara,,,,,,[]
lastFM_63438,Einfach Sehnsucht (Das Beste von Uwe Busse),Uwe Busse,,,,,,[]
lastFM_63466,I SURRENDER,Rainbow,,,,,,[]
lastFM_63468,Afterburner,Maluns,,,,,,[]
lastFM_63484,Electric Soup: The  Collection,Hoodoo G.,,,3036.0,,,"[""What's My Scene"", 'Bittersweet', 'Come Anytime', 'My Girl', '1000 Miles Away', 'I Want You Back', 'Axegrinder', 'The Generation Gap', 'Death Defying', 'A Place In The Sun', 'Tojo', 'The Middle of the Land', 'Good Times', 'Castles in the Air', 'Leilani', 'Poison Pen', 'Another World', 'Like Wow - Wipeout', ""Miss Freelove '69""]"
lastFM_63486,Rhythm X (The Music Of Charles Brackeen),C. Brackeen,,,,,,[]
lastFM_63493,Make Believe It Real,Spirits Burning,,,,,,[]
lastFM_63495,Night  the Music,S. Waves,,,,,,[]
lastFM_63496,Voodoo  Vengeance?,Don D.,,,,,,[]
lastFM_63509,Beggars,Thrice,,,1824.0,,,"['All The World Is Mad', 'The Weight', 'Circles', 'In Exile', 'At The Last', 'Wood And Wire', 'Talking Through Glass / We Move Like Swing Sets', 'The Great Exchange', 'Beggars']"
lastFM_63512,Follow The Music,A. Gerrard,,,,,,[]
lastFM_63525,Let's Face The Music: The Songs Of Irving Berlin,S. McCorkle,,,1748.0,,,"[""I'd Rather Lead A Band"", ""Let's Face The Music And Dance"", ""Isn't This A Lovely Day (To Be Caught In The Rain)?"", 'Heat Wave', 'How Deep Is The Ocean', 'Medley: Everybody Knew But Me / When You Walked Out Someone Else Walked Right In', 'Cheek To Cheek', 'Love And The Weather', 'Better Luck Next Time', 'Let Yourself Go', 'Waiting At The End Of The Road']"
lastFM_63547,The Empires Of Death,4Arm,,,2394.0,,,"['Carnal', 'Lead the Way', 'An Old Man Dies', 'Unchanged', 'Bring me Back', 'Peace in Hate', '1260 Days', 'Burn It All', 'Spent and Bled', 'The Empires of Death', 'The Cage']"
lastFM_63579,New Wave EP,Am Radio,,,,,,"['Hush', 'Take Time', 'I Just Wanna Be Loved', 'Blown Off', 'The Sentiment']"
lastFM_63580,Album: Doggystyle,Snoop Dogg,,,4982.0,,,"['G Funk Intro', 'Gin And Juice', 'G Funk Intro', 'Gin & Juice (feat. Dat Nigga Daz)', 'That Shiznit', 'Lodi Dodi', 'Tha Shiznit Intro', 'Tha Shiznit', 'Lodi Dodi (feat. Nancy Fletcher)', 'Murder Was the Case (Death After Visualizing Eternity)', 'Serial Killa', 'Lodi Dodi Intro', 'Murder Was the Case (DeathAfterVisualizingEternity) (feat. Dat Nigga Daz)', 'Lodi Dodi', 'Serial Killa (feat. D.C.C., RBX & Tha Dogg Pound)', ""Who Am I? (What's My Name) ?"", 'Murder Was The Case', ""Who Am I (What's My Name)?"", 'For All My Niggaz and Bitches', 'Serial Killa', 'For All My Niggaz & Bitches (Tha Dogg Pound feat. The Lady of Rage)', ""Ain't No Fun (If My Homies Can't Have None)"", ""Who Am I (What's My Name)"", 'Doggy Dogg World', ""Ain't No Fun (If the Homies Can't Have None) (feat. Nate Dogg, Warren G & Kurupt)"", 'Doggy Dogg World (feat. The Dogg Pound & The Dramatics)', 'Gz and Hustlas', 'Pump Pump', 'Gz and Hustlas (feat. Nancy Fletcher)', ""Ain't No Fun"", 'Doggy Dogg World Intro', 'Pump Pump (feat. Lil Malik, aka Lil Hershey Loc)', 'Doggy Dogg World', 'Gz and Hustlas Intro', 'Gz and Hustlas', 'Pump Pump Intro', 'Pump Pump']"
lastFM_63597,Outsider EP,A. Bassline,,,,,,[]
lastFM_63601,Sky Blue Sky,Wilco,,,3404.0,,,"['Either Way', 'You Are My Face', 'Impossible Germany', 'Sky Blue Sky', 'Side with the Seeds', 'Shake It Off', 'Please Be Patient with Me', 'Hate It Here', 'Leave Me (Like You Found Me)', 'Walken', 'What Light', 'On and On and On', 'The Thanks I Get', ""Let's Not Get Carried Away"", 'One True Vine', 'Impossible Germany (live)', 'Hate it here (Live)']"
lastFM_63603,The Lost Empire,Uruk-Hai,,,,,,[]
lastFM_63611,Beyond Science  Superstition,Mechanical C.,,,,,,[]
lastFM_63617,Tennessee Flat-Top,Johnny C.,,,,,,
lastFM_63631,What / You Turn Me On,Judy Street,,,,,,[]
lastFM_63634,Continuum Sonore Part 714,Maninkari,,,1584.0,,,"['Continuum Sonore, Part 7', 'Continuum Sonore, Part 8', 'Continuum Sonore, Part 11', 'Continuum Sonore, Part 12', 'Continuum Sonore, Part 14']"
lastFM_63647,Worlds Apart,Soleil M.,,,,,,[]
lastFM_63653,[explicit] Raised by Wolves / Status Anxiety,Tokyo Prose,,,,,,[]
lastFM_63655,Dangerous Days,Seba,,,,,,[]
lastFM_63656,Album: Mercury Blues,D. Lindley,,,,,,[]
lastFM_63658,[explicit] Live at Spirit Square,M. Jones,,,3534.0,,,"['Hiding The Boy', 'Tourist Town', 'Wind In The Trees', ""I've Got Second Sight"", 'Read My Heart', 'The Real One', 'If I Can Love Somebody', 'Living Inside The Wind', 'Second Choice', 'Old Friend', 'Is This The Game?', 'Percussion Solo', 'Just A Memory', 'Twisted Vines', 'ClichÃƒÂ©', 'Inside These Arms']"
lastFM_63669,Butterfly,Shinichi Atobe,,,1020.0,,,"['Free Access Zone 1', 'Free Access Zone 3', 'Bonus Break', 'Waste Land 1', 'Free Access Zone 4', 'Free Access Zone 8']"
lastFM_63674,Album: You Do Nothing For Me / Adrenaline,Trampolene,,,120.0,,,"['You Do Nothing For Me', 'Adrenaline']"
lastFM_63682,Electronic Bands,Atix,,,1007.0,,,"['Electronic Bands', 'Electronic Bands (Jagerverb Remix)', 'IOS']"
lastFM_63696,Dehumanizer,,,,,,,
lastFM_63700,Album: Enchanted Evening,J. Olivor,,,,,,[]
lastFM_63702,Can't Take My  Off You / The Trouble With Me,Frankie Valli,,,,,,[]
lastFM_63705,Protection,P. Play,,,,,,[]
lastFM_63706,Siege: A New Platform,A. Legions,,,,,,[]
lastFM_63718,Let Love,Dennis B.,,,,,,[]
lastFM_63721,Contradictions,SkyWeep,,,,,,[]
lastFM_63724,Take Off Your Pants and Jacket,blink-182,,,1085.0,,,"['Anthem, Part Two', 'Anthem Part Two', 'Online Songs', 'First Date', 'Story of a Lonely Guy', 'The Rock Show', 'Stay Together for the Kids', 'Reckless Abandon', 'Everytime I Look for You', 'Give Me One Good Reason', 'Shut Up', 'Please Take Me Home']"
lastFM_63727,100 Years of Power Electronics,The O'Brien Project,,,,,,[]
lastFM_63731,Album: Mystic Symphonies of Tragedy and...,Serenade o. Darkness,,,1012.0,,,"['The Arrival of the Dark Winds', 'Serenade Of Darkness', ""I'm Doomed"", 'A Desperate Cry for Eternal Darkness', 'Suicidal Depression', 'Search for Salvation']"
lastFM_63735,This Is a Long Drive for Someone with Nothing to Think About,Modest M.,,,444.0,,,"['Dramamine', 'Breakthrough', 'Custom Concern', 'Might', 'Lounge', 'Beach Side Property', 'She Ionizes & Atomizes', 'Head South', 'Dog Paddle', 'Novocain Stain', 'Tundra / Desert', 'Ohio', 'Exit Does Not Exist', 'Talking Shit About a Pretty Sunset', 'Make Everyone Happy / Mechanical Birds', 'Space Travel Is Boring']"
lastFM_63737,Won't Let Go,Andrew R.,,,702.0,,,"['Cool Ya  (Nobody Loves You Like I Do)', 'Falling For The Beat', 'Let Love Win', 'When You Fall In Love', ""Won't Let Go"", 'Just Enough', 'Gone', 'Someone To Love You', 'Sooner Or Later', 'It Will Come', 'Rescue Me - Featuring Vince Gill']"
lastFM_63740,[explicit] The Tide and the Undertow,Extra B. Kind,,,0.0,,,"['Make Yourself Useless', 'You Came Crashing', 'Yoko No-No', 'Out of My Hands', 'Art of the Disconnect', 'Lipstick', 'Trails Turn', 'Our Only Appeal', 'Atmosphere', 'Holiday', 'Keep Me Around', 'Pinch, Blink, Stay Alive', 'Sugar']"
lastFM_63761,Train  Nowhere,M.A.I.K.,,,,,,[]
lastFM_63763,Aquostic  Bare,Status Quo,,,,,,[]
lastFM_63780,Dig The Classics,JEFF the Brotherhood,,,,,,"['Gouge Away', 'Mystery', 'Come In Alone', 'Cujo', 'Mad Dog 20/20']"
lastFM_63783,Welcome to Planet Earth 2: Supreme [Machines] and Devolved [Monsters],Ryan Carter,,,720.0,,,"['Intro', 'My Journey', 'Borrowed Time', 'Carjack (Skit)', 'Retarded', 'Gigolo', 'Crappy', 'Jealous Dude (Skit)', ""Don't Try To Do This"", 'Burgers & Fries', 'Fox Mulder', 'Got A Hold On Me', 'Beef Wrap', ""What Ya'll People Wanna Do?"", 'Friday Night', 'Outro']"
lastFM_63788,Bang  Rhythm,Sandy Nelson,,,,,,[]
lastFM_63803,Inception,Antemz,,,168.0,,,['Inception']
lastFM_63816,Broken,Daley,,,93.0,,,['Broken']
lastFM_63820,Invincible Sex,The Fair Sex,,,,,,[]
lastFM_63831,The Blues Brothers (original soundtrack recording),T. Blues Brothers,,,,,,[]
lastFM_63836,Bored Beyond,Sideshow B.,,,,,,[]
lastFM_63863,Near-Life Experience,T. Oxford Comma,,,,,,[]
lastFM_63878,Towards Damnation,Diaboli,,,1408.0,,,"['To Burn The Kingdom Of God', 'Totaalituho', 'Twilight', 'Dream Unknown', 'Saatanan Viha', 'Under the Leadership of a New God', 'Jumalan Tuhoaminen']"
lastFM_63889,Youth,N. Small Children,,,,,,[]
lastFM_63912,You're My Remedy,The Marvelettes,,,,,,[]
lastFM_63924,[explicit] The Sign Of Fire,T. Fixx,,,,,,[]
lastFM_63927,*popular* True Spirit,Ronnie L.,,,,,,[]
lastFM_63942,Marches and Warsongs,Marduk,,,,,,[]
