id1,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,url_left,title_description_left,model_left,model_number_left,product_type_left,chipset_name_left,vram_gb_left,storage_gb_left,read_speed_mb_s_left,write_speed_mb_s_left,bus_type_left,interface_type_left,width_mm_left,length_mm_left,height_mm_left,weight_g_left,storage_connection_type_left,memory_type_left,color_left,form_factor_left,source_file_left,dbscan_cluster_left,global_id_left,title_processed_left,id2,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,url_right,title_description_right,model_right,model_number_right,product_type_right,chipset_name_right,vram_gb_right,storage_gb_right,read_speed_mb_s_right,write_speed_mb_s_right,bus_type_right,interface_type_right,width_mm_right,length_mm_right,height_mm_right,weight_g_right,storage_connection_type_right,memory_type_right,color_right,form_factor_right,source_file_right,dbscan_cluster_right,global_id_right,title_processed_right,label,is_hard_negative
33916475,Asus,ASUS NVIDIA GeForce RTX 2060 6GB TUF Gaming Turing Graphics Card,"ASUS GeForce RTX 2060 TUF Gaming 6GB GDDR6 VR Ready Graphics Card, 1920 Core, 1365MHz GPU, 1689MHz Boost",319.99,GBP,2254265,https://www.scan.co.uk/products/asus-geforce-rtx-2060-tuf-gaming-6gb-gddr6-vr-ready-graphics-card-1920-core-1365mhz-gpu-1689mhz-boos,"ASUS NVIDIA GeForce RTX 2060 6GB TUF Gaming Turing Graphics Card. Description: ASUS GeForce RTX 2060 TUF Gaming 6GB GDDR6 VR Ready Graphics Card, 1920 Core, 1365MHz GPU, 1689MHz Boost",GeForce RTX 2060 TUF Gaming,,GPU,GeForce RTX 2060,6.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_33916475,"['asus', 'nvidia', 'geforce', 'rtx', '2060', '6gb', 'tuf', 'gaming', 'turing', 'graphics', 'card']",88949733,Asus,ASUS TUF Gaming TUF-RTX2060-6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6,"ASUS TUF-RTX2060-6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 7680 x 4320 Pixels, PCI Express x16 3.0",344.0,EUR,2254265,https://www.mymediacenter.nl/asus-tuf-rtx2060-6g-gaming-6gbdvihdmidpactive.html,"ASUS TUF Gaming TUF-RTX2060-6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6. Description: ASUS TUF-RTX2060-6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 7680 x 4320 Pixels, PCI Express x16 3.0",TUF Gaming TUF-RTX2060-6G-GAMING,TUF-RTX2060-6G-GAMING,GPU,GeForce RTX 2060,6.0,,,,PCI Express x16,,,,,,,GDDR6,,,products_4_cleaned.csv,3.0,products_4_cleaned.csv_88949733,"['asus', 'tuf', 'gaming', 'tuf', 'rtx2060', '6g', 'gaming', 'nvidia', 'geforce', 'rtx', '2060', '6', 'gb', 'gddr6']",1,False
64910586,Zotac,Zotac GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card,"GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. The all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong.",199.99,USD,60518,https://www.microcenter.com/product/615289/zotac-geforce-gtx-1660-super-amp-overclocked-dual-fan-6gb-gddr6-pcie-30-graphics-card,"Zotac GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. Description: GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. The all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong.",GeForce GTX 1660 Super AMP Overclocked Dual-Fan,,GPU,GeForce GTX 1660 Super,6.0,,,,PCI Express x16,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_64910586,"['zotac', 'geforce', 'gtx', '1660', 'super', 'amp', 'overclocked', 'dual', 'fan', '6gb', 'gddr6', 'pcie', '3', '0', 'graphics', 'card']",36180452,Zotac,Zotac GeForce GTX 1660 Super AMP 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,Zotac GeForce GTX 1660 Super AMP 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,286.0,EUR,60518,https://www.computervalley.it/product_info.php?products_id=28218,Zotac GeForce GTX 1660 Super AMP 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x. Description: Zotac GeForce GTX 1660 Super AMP 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,GeForce GTX 1660 Super AMP,,GPU,GeForce GTX 1660 Super,6.0,,,,PCI Express x16,,,,,,,GDDR6,,,products_3_cleaned.csv,3.0,products_3_cleaned.csv_36180452,"['zotac', 'geforce', 'gtx', '1660', 'super', 'amp', '6gb', 'gddr6', 'hdmi', '3', 'dp', 'pci', 'ex', '3', '0', '16x']",1,False
6817605,Sapphire,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,54.98,GBP,574722,https://www.scan.co.uk/products/sapphire-amd-radeon-rx-550-pulse-oc-2gb-gddr5-graphics-card,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card. Description: Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Radeon RX 550 PULSE OC,,GPU,Radeon RX 550,2.0,,,,,,,,,,,GDDR5,,,products_1_cleaned.csv,9.0,products_1_cleaned.csv_6817605,"['sapphire', 'amd', 'radeon', 'rx', '550', 'pulse', 'oc', '2gb', 'gddr5', 'graphics', 'card']",19014831,Hewlett Packard,HP 500GB 3G SATA 7.2K 2.5in MDL HDD,HP 500GB 3G SATA 7.2K 2.5in MDL HDD,,,43963030,https://shoukinet.com/HP-Drive-Storage-Blank-Media-507750-B21,HP 500GB 3G SATA 7.2K 2.5in MDL HDD. Description: HP 500GB 3G SATA 7.2K 2.5in MDL HDD,,,HDD,,,500.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch,products_2_cleaned.csv,214.0,products_2_cleaned.csv_19014831,"['hp', '500gb', '3g', 'sata', '7', '2k', '2', '5in', 'mdl', 'hdd']",0,False
28212814,PNY,PNY NVIDIA GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan Turing Graphics Card,"PNY GeForce RTX 2070 SUPER XLR8 Gaming OC Triple Fan 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1605MHz - 1815MHz",99999.99,GBP,4520031,https://www.scan.co.uk/products/pny-geforce-rtx-2070-super-xlr8-gaming-oc-triple-fan-8gb-gddr6-ray-tracing-graphics-card-2560-core-1,"PNY NVIDIA GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan Turing Graphics Card. Description: PNY GeForce RTX 2070 SUPER XLR8 Gaming OC Triple Fan 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1605MHz - 1815MHz",GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan,,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_28212814,"['pny', 'nvidia', 'geforce', 'rtx', '2070', 'super', '8gb', 'xlr8', 'gaming', 'oc', 'triple', 'fan', 'turing', 'graphics', 'card']",39418692,PNY,PNY NVIDIA GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan Turing Graphics Card | VCG20708STFMPB-O,- 8GB GDDR6 - Ray-Tracing Graphics Card- Cores2560- Core Clock1605 MHz- Boost Clock1815 MHz,2348.76,AED,4520031,https://pcdubai.com/product/pny-nvidia-geforce-rtx-2070-super-8gb-xlr8-gaming-oc-triple-fan-turing-graphics-card-vcg20708stfmpb-o,PNY NVIDIA GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan Turing Graphics Card | VCG20708STFMPB-O. Description: - 8GB GDDR6 - Ray-Tracing Graphics Card- Cores2560- Core Clock1605 MHz- Boost Clock1815 MHz,GeForce RTX 2070 SUPER 8GB XLR8 Gaming OC Triple Fan Turing Graphics Card,VCG20708STFMPB-O,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,,products_2_cleaned.csv,3.0,products_2_cleaned.csv_39418692,"['pny', 'nvidia', 'geforce', 'rtx', '2070', 'super', '8gb', 'xlr8', 'gaming', 'oc', 'triple', 'fan', 'turing', 'graphics', 'card', 'vcg20708stfmpb', 'o']",1,False
52774015,Seagate,Seagate 6TB Barracuda 3.5 inch 5400RPM SATA3 Hard Drive | Discount Computer Needs,"View and shop for Seagate 6TB Barracuda 3.5 inch 5400RPM SATA3 Hard Drive, Internal Hard Disk Drives, and many more products at Discount Computer Needs.",399.0,AUD,899082,https://www.discountcomputerneeds.com.au/products/seagate-6tb-barracuda-3-5-inch-5400rpm-sata3-hard-drive,"Seagate 6TB Barracuda 3.5 inch 5400RPM SATA3 Hard Drive | Discount Computer Needs. Description: View and shop for Seagate 6TB Barracuda 3.5 inch 5400RPM SATA3 Hard Drive, Internal Hard Disk Drives, and many more products at Discount Computer Needs.",Barracuda,,HDD,,,6000.0,,,SATA,,,,,,3.5 inch,,,3.5-inch,products_4_cleaned.csv,1.0,products_4_cleaned.csv_52774015,"['seagate', '6tb', 'barracuda', '3', '5', 'inch', '5400rpm', 'sata3', 'hard', 'drive', 'discount', 'computer', 'needs']",10958685,Hewlett Packard Enterprise,872479-B21 - HPE 1.2TB SAS 12G 10K SFF SC DS HDD,"Do your servers need high-performance Enterprise hard drives for both your mission-critical and I/O intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. They deliver maximum performance without compromising reliability, specifically engineered to meet the needs of hot data. Enterprise drives help you improve server response times, power more transactions per second and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 2.4 million hours of the industry’s most rigorous testing and qualification program ensuring customer’s reliable, rugged drives. HPE integrated firmware protects data from malicious attacks that could change or destroy it. The self-describing icons on the HPE SMART Carrier takes the guess work out of a drive’s status and a “do not remove” button prevents data loss from human error.What's newUp to 900 GB 15K SAS SFF 512e Enterprise Hard Disk DrivesUp to 1.8 TB 10K SAS SFF 512e Enterprise Hard Disk DrivesFeaturesPerformance and Reliability for Multiple Application EnvironmentsHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, big data analytics and high-performance computing.Broad portfolio of optimized solutions provide up to 1.8 TB of storage in a smaller footprint.Efficient drives for power and space constrained datacenters.Latest 12G SAS interface for increased performance.Product DescriptionHPE Enterprise - hard drive - 1.2 TB - SAS 12Gb/sTypeHard drive - hot-swapCapacity1.2 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sData Transfer Rate1.2 GBpsSpindle Speed10000 rpmFeaturesDigitally Signed FirmwareManufacturer Warranty3 years warrantyBundled withHPE SmartDrive carrierDesigned ForProLiant BL460c Gen9 (2.5\""), BL460c Gen9 Base (2.5\""), BL460c Gen9 Entry (2.5\""), BL460c Gen9 Performance (2.5\"")GeneralDevice TypeHard drive - hot-swapCapacity1.2 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sBytes per Sector512FeaturesDigitally Signed FirmwareBundled withHPE SmartDrive carrierPerformanceDrive Transfer Rate1.2 GBps (external)Spindle Speed10000 rpmExpansion & ConnectivityInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFManufacturer WarrantyService & SupportLimited warranty - 3 years",345.0,CAD,3565460,https://ityuda.com/products/872479-b21-hpe-12tb-sas-12g-10k-sff-sc-ds-hdd,"872479-B21 - HPE 1.2TB SAS 12G 10K SFF SC DS HDD. Description: Do your servers need high-performance Enterprise hard drives for both your mission-critical and I/O intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. They deliver maximum performance without compromising reliability, specifically engineered to meet the needs of hot data. Enterprise drives help you improve server response times, power more transactions per second and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 2.4 million hours of the industry’s most rigorous testing and qualification program ensuring customer’s reliable, rugged drives. HPE integrated firmware protects data from malicious attacks that could change or destroy it. The self-describing icons on the HPE SMART Carrier takes the guess work out of a drive’s status and a “do not remove” button prevents data loss from human error.What's newUp to 900 GB 15K SAS SFF 512e Enterprise Hard Disk DrivesUp to 1.8 TB 10K SAS SFF 512e Enterprise Hard Disk DrivesFeaturesPerformance and Reliability for Multiple Application EnvironmentsHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, big data analytics and high-performance computing.Broad portfolio of optimized solutions provide up to 1.8 TB of storage in a smaller footprint.Efficient drives for power and space constrained datacenters.Latest 12G SAS interface for increased performance.Product DescriptionHPE Enterprise - hard drive - 1.2 TB - SAS 12Gb/sTypeHard drive - hot-swapCapacity1.2 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sData Transfer Rate1.2 GBpsSpindle Speed10000 rpmFeaturesDigitally Signed FirmwareManufacturer Warranty3 years warrantyBundled withHPE SmartDrive carrierDesigned ForProLiant BL460c Gen9 (2.5\""), BL460c Gen9 Base (2.5\""), BL460c Gen9 Entry (2.5\""), BL460c Gen9 Performance (2.5\"")GeneralDevice TypeHard drive - hot-swapCapacity1.2 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sBytes per Sector512FeaturesDigitally Signed FirmwareBundled withHPE SmartDrive carrierPerformanceDrive Transfer Rate1.2 GBps (external)Spindle Speed10000 rpmExpansion & ConnectivityInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFManufacturer WarrantyService & SupportLimited warranty - 3 years",Enterprise,872479-B21,HDD,,,1200.0,,,SAS,SAS,,,,,"2.5"" SFF",,,2.5-inch,products_1_cleaned.csv,25.0,products_1_cleaned.csv_10958685,"['872479', 'b21', 'hpe', '1', '2tb', 'sas', '12g', '10k', 'sff', 'sc', 'ds', 'hdd']",0,False
34392254,Western Digital,"WD Red 1TB 2.5\"" NAS SATA HDD/Hard Drive","1TB WD Red WD10JFCX, 2.5\"" NAS HDD, SATA III - 6Gb/s, IntelliPower, 16MB Cache, NCQ",70.99,GBP,1524442,https://www.scan.co.uk/products/1tb-wd-wd10jfcx-wd-red-25-nas-hdd-sata-iii-6gb-s-intellipower-16mb-cache-ncq-oem-with-nasware-30,"WD Red 1TB 2.5\"" NAS SATA HDD/Hard Drive. Description: 1TB WD Red WD10JFCX, 2.5\"" NAS HDD, SATA III - 6Gb/s, IntelliPower, 16MB Cache, NCQ",WD Red,WD10JFCX,HDD,,,1000.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch,products_1_cleaned.csv,1.0,products_1_cleaned.csv_34392254,"['wd', 'red', '1tb', '2', '5', 'nas', 'sata', 'hdd', 'hard', 'drive']",23123467,Western Digital,"WD Red NAS HDD 4TB 3,5' SATA 64MB 5400RPM","4TB, 8.89 cm (3.5\"") , SATA 6Gb/s, 5400 RPM, 64MB",208.05,USD,625719,https://www.senetic.com/product-wd40efrx,"WD Red NAS HDD 4TB 3,5' SATA 64MB 5400RPM. Description: 4TB, 8.89 cm (3.5\"") , SATA 6Gb/s, 5400 RPM, 64MB",Red NAS HDD,,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch,products_4_cleaned.csv,1.0,products_4_cleaned.csv_23123467,"['wd', 'red', 'nas', 'hdd', '4tb', '3', '5', 'sata', '64mb', '5400rpm']",0,True
91472204,Gigabyte,Gigabyte GTX 1650 Super OC 4GB GPU/Graphics Card,"Cuda Cores: 1280, Boost Clock: 1725MHz, GDDR6, 128-bit Memory, Memory Clock: 12000Mhz, 1 x DisplayPort, 1 x HDMI, 1 x DVI-D, 3 Year Warranty",167.99,GBP,1349881,https://www.novatech.co.uk/products/gigabyte-gtx-1650-super-oc-4gb-gpugraphics-card/gv-n165soc-4gd.html,"Gigabyte GTX 1650 Super OC 4GB GPU/Graphics Card. Description: Cuda Cores: 1280, Boost Clock: 1725MHz, GDDR6, 128-bit Memory, Memory Clock: 12000Mhz, 1 x DisplayPort, 1 x HDMI, 1 x DVI-D, 3 Year Warranty",GTX 1650 Super OC,,GPU,GeForce GTX 1650 Super,4.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_91472204,"['gigabyte', 'gtx', '1650', 'super', 'oc', '4gb', 'gpu', 'graphics', 'card']",68203373,Gigabyte,Gigabyte GeForce GTX 1650 OC 4GB GDDR5 Graphics Card,"GTX 1650, 4GB GDDR5, 2x HDMI, DisplayPort",,,773682,https://www.ebuyer.com/881982-gigabyte-geforce-gtx-1650-oc-4gb-gddr5-graphics-card-gv-n1650oc-4gd,"Gigabyte GeForce GTX 1650 OC 4GB GDDR5 Graphics Card. Description: GTX 1650, 4GB GDDR5, 2x HDMI, DisplayPort",GeForce GTX 1650 OC,,GPU,GeForce GTX 1650,4.0,,,,,,,,,,,GDDR5,,,products_2_cleaned.csv,3.0,products_2_cleaned.csv_68203373,"['gigabyte', 'geforce', 'gtx', '1650', 'oc', '4gb', 'gddr5', 'graphics', 'card']",0,True
6817605,Sapphire,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,54.98,GBP,574722,https://www.scan.co.uk/products/sapphire-amd-radeon-rx-550-pulse-oc-2gb-gddr5-graphics-card,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card. Description: Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Radeon RX 550 PULSE OC,,GPU,Radeon RX 550,2.0,,,,,,,,,,,GDDR5,,,products_1_cleaned.csv,9.0,products_1_cleaned.csv_6817605,"['sapphire', 'amd', 'radeon', 'rx', '550', 'pulse', 'oc', '2gb', 'gddr5', 'graphics', 'card']",9479923,Sapphire,"Sapphire Pulse Radeon RX 550 G5, 2GB","Sapphire Pulse Radeon RX 550 G5 (Boost: 1206MHz), 2GB GDDR5 (7000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, HDMI 2.0b",139.0,AUD,574722,https://computers.scorptec.com.au/computer/Sapphire-Pulse,"Sapphire Pulse Radeon RX 550 G5, 2GB. Description: Sapphire Pulse Radeon RX 550 G5 (Boost: 1206MHz), 2GB GDDR5 (7000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, HDMI 2.0b",Pulse Radeon RX 550 G5,,GPU,Radeon RX 550,2.0,,,,PCI Express x16,,,,,,,GDDR5,,,products_2_cleaned.csv,9.0,products_2_cleaned.csv_9479923,"['sapphire', 'pulse', 'radeon', 'rx', '550', 'g5', '2gb']",1,False
29326164,Seagate,"Seagate IronWolf PRO 4TB 3,5"" NAS HDD","3.5"", SATA 6.0Gb/s, 7200RPM, 128MB cache, Agile Array",2245.85,NOK,1102119,https://www.komplett.no/product/1152689/datautstyr/lagring/harddiskerssd/harddisk-35/seagate-ironwolf-pro-4tb-35-nas-hdd,"Seagate IronWolf PRO 4TB 3,5"" NAS HDD. Description: 3.5"", SATA 6.0Gb/s, 7200RPM, 128MB cache, Agile Array",IronWolf PRO,,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch,products_1_cleaned.csv,1.0,products_1_cleaned.csv_29326164,"['seagate', 'ironwolf', 'pro', '4tb', '3', '5', 'nas', 'hdd']",18920928,Western Digital,HDX 3.5 4Tb WD WDBWLG0040HBK-EESN,"Western Digital Elements Desktop 4TB. Capacità hard disk: 4000 GB,",93.55,,1077512,https://www.esseshop.it/hdx-35-4tb-wd-wdbwlg0040hbkeesn-p-34881.html,"HDX 3.5 4Tb WD WDBWLG0040HBK-EESN. Description: Western Digital Elements Desktop 4TB. Capacità hard disk: 4000 GB,",Western Digital Elements Desktop,WDBWLG0040HBK-EESN,HDD,,,4000.0,,,,,,,,,3.5,,,3.5-inch,products_3_cleaned.csv,20.0,products_3_cleaned.csv_18920928,"['hdx', '3', '5', '4tb', 'wd', 'wdbwlg0040hbk', 'eesn']",0,False
128973,MSI,MSI V375-032R plăci video NVIDIA GeForce GTX 1660 Ti 6 Giga Bites GDDR6,"MSI V375-032R, GeForce GTX 1660 Ti, 6 Giga Bites, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express x16 3.0",1505.73,RON,738743,https://rmag.eu/acasa/265727-e10g18-t1-10gb-nw-cardw-10gbase-t-ports-4711174723102.html,"MSI V375-032R plăci video NVIDIA GeForce GTX 1660 Ti 6 Giga Bites GDDR6. Description: MSI V375-032R, GeForce GTX 1660 Ti, 6 Giga Bites, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express x16 3.0",,V375-032R,GPU,GeForce GTX 1660 Ti,6.0,,,,PCI Express x16,,,,,,,GDDR6,,,products_3_cleaned.csv,3.0,products_3_cleaned.csv_128973,"['msi', 'v375', '032r', 'plăci', 'video', 'nvidia', 'geforce', 'gtx', '1660', 'ti', '6', 'giga', 'bites', 'gddr6']",19807424,Asus,ASUS GeForce GTX 1660 6GB TUF Boost Graphics Card,"Available  CCL: ASUS GeForce GTX 1660 TUF 6GB Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",,,5306,https://www.cclonline.com/product/275475/90YV0CU3-M0NA00/Graphics-Cards/ASUS-GeForce-GTX-1660-TUF-Gaming-6GB-Graphics-Card/VGA5497,"ASUS GeForce GTX 1660 6GB TUF Boost Graphics Card. Description: Available @ CCL: ASUS GeForce GTX 1660 TUF 6GB Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",GeForce GTX 1660 6GB TUF Boost,,GPU,GeForce GTX 1660,6.0,,,,,,,,,,,,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_19807424,"['asus', 'geforce', 'gtx', '1660', '6gb', 'tuf', 'boost', 'graphics', 'card']",0,True
17105045,Sapphire,Sapphire AMD Radeon RX 5500 XT PULSE OC 4GB GDDR6 RDNA PCIe 4.0 Graphics Card,"Sapphire Radeon RX 5500 XT PULSE OC 4GB GDDR6 PCIe 4.0 Graphics Card, 7nm RDNA, 1408 Streams, 1737MHz GPU, 1845MHz Boost",169.99,GBP,156886,https://www.scan.co.uk/products/sapphire-radeon-rx-5500-xt-pulse-oc-4gb-gddr6-pcie-40-graphics-card-7nm-rdna-1408-streams-1737mhz-gp,"Sapphire AMD Radeon RX 5500 XT PULSE OC 4GB GDDR6 RDNA PCIe 4.0 Graphics Card. Description: Sapphire Radeon RX 5500 XT PULSE OC 4GB GDDR6 PCIe 4.0 Graphics Card, 7nm RDNA, 1408 Streams, 1737MHz GPU, 1845MHz Boost",Radeon RX 5500 XT PULSE OC,,GPU,Radeon RX 5500 XT,4.0,,,,PCIe 4.0,,,,,,,GDDR6,,,products_1_cleaned.csv,9.0,products_1_cleaned.csv_17105045,"['sapphire', 'amd', 'radeon', 'rx', '5500', 'xt', 'pulse', 'oc', '4gb', 'gddr6', 'rdna', 'pcie', '4', '0', 'graphics', 'card']",32492686,Gigabyte,Gigabyte Radeon RX 5700 XT Gaming OC 8GB Graphics Card,"Short DescriptionModel: Gigabyte Radeon RX 5700 XT8GB 256-Bit GDDR6Intuitive Controls with AORUS Engine3 x Display Port 1.4, 1 x HDMI 2.0bPCI Express 4.0 x16",42800.0,BDT,713210,https://powerline-bd.com/product/gigabyte-radeon-rx-5700-xt-gaming-oc-8gb-graphics-card,"Gigabyte Radeon RX 5700 XT Gaming OC 8GB Graphics Card. Description: Short DescriptionModel: Gigabyte Radeon RX 5700 XT8GB 256-Bit GDDR6Intuitive Controls with AORUS Engine3 x Display Port 1.4, 1 x HDMI 2.0bPCI Express 4.0 x16",Radeon RX 5700 XT Gaming OC,,GPU,Radeon RX 5700 XT,8.0,,,,PCI Express x16,,,,,,,GDDR6,,,products_4_cleaned.csv,295.0,products_4_cleaned.csv_32492686,"['gigabyte', 'radeon', 'rx', '5700', 'xt', 'gaming', 'oc', '8gb', 'graphics', 'card']",0,False
62817036,Gigabyte,"Gigabyte GP-GSTFS31100TNTD 1TB SATA 2.5\"" SSD Solid State Drive","Gigabyte| SATA6.0Gb/s Int.SSD| 2.5\\\""| 1TB| Read: up to 550MB/s(75k IOPs)| Write: up to 500MB/s(85k IOPs)| 3D NAND Flash|3 Years Limited Warranty",154.0,AUD,18879,https://www.skycomp.com.au/gigabyte-gp-gstfs31100tntd-1tb-sata-25-ssd-solid-state-drive-754756.html,"Gigabyte GP-GSTFS31100TNTD 1TB SATA 2.5\"" SSD Solid State Drive. Description: Gigabyte| SATA6.0Gb/s Int.SSD| 2.5\\\""| 1TB| Read: up to 550MB/s(75k IOPs)| Write: up to 500MB/s(85k IOPs)| 3D NAND Flash|3 Years Limited Warranty",,GP-GSTFS31100TNTD,SSD,,,1000.0,550.0,500.0,SATA,SATA III,,,,,"2.5""",,,2.5-inch,products_1_cleaned.csv,27.0,products_1_cleaned.csv_62817036,"['gigabyte', 'gp', 'gstfs31100tntd', '1tb', 'sata', '2', '5', 'ssd', 'solid', 'state', 'drive']",87528676,Corsair,CORSAIR MP510 240GB 3D Performance NVMe PCIe M.2 SSD,"240GB Corsair MP510, M.2 (2280) PCIe 3.0 (x4) NVMe 3D TLC SSD,3100MB/s Read,1050MB/s Write, 180k/ 240k IOPS",44.48,GBP,375029,https://www.scan.co.uk/products/240gb-corsair-mp510-m2-2280-pcie-30-x4-nvme-3d-tlc-ssd3100mb-s-read1050mb-s-write-180k-240k-iops,"CORSAIR MP510 240GB 3D Performance NVMe PCIe M.2 SSD. Description: 240GB Corsair MP510, M.2 (2280) PCIe 3.0 (x4) NVMe 3D TLC SSD,3100MB/s Read,1050MB/s Write, 180k/ 240k IOPS",MP510,,SSD,,,240.0,3100.0,1050.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_4_cleaned.csv,2.0,products_4_cleaned.csv_87528676,"['corsair', 'mp510', '240gb', '3d', 'performance', 'nvme', 'pcie', 'm', '2', 'ssd']",0,False
