silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-37355+dblp-31298+open_alex-26025,crossref-37355,True,True,True,True,True,True,True,True,True,9,True
crossref-37356+dblp-33532+open_alex-34037,crossref-37356,True,True,True,True,True,True,True,True,True,9,True
crossref-37357+dblp-52395+open_alex-29947,crossref-37357,True,True,True,True,True,,True,True,True,8,True
crossref-37358+dblp-45577+open_alex-24659,crossref-37358,True,True,True,True,True,,True,True,True,8,True
crossref-37359+dblp-49334+open_alex-37680,crossref-37359,True,True,True,True,True,,True,True,True,8,True
crossref-37360+dblp-49772+open_alex-04670,crossref-37360,True,True,True,True,True,,True,True,True,8,True
crossref-37362+dblp-27066+open_alex-36402,crossref-37362,True,True,True,True,True,,True,True,True,8,True
crossref-37363+dblp-29006+open_alex-41917,crossref-37363,True,True,True,True,True,,True,True,True,8,True
crossref-37365+dblp-32559+open_alex-40058,crossref-37365,True,True,True,True,True,,True,True,True,8,True
crossref-37366+dblp-28929+open_alex-25295,crossref-37366,True,False,True,True,True,,True,True,True,7,False
crossref-37367+dblp-58180+open_alex-41451,crossref-37367,True,True,True,True,True,,True,True,True,8,True
crossref-37368+dblp-42613+open_alex-34410,crossref-37368,True,True,True,True,True,,True,True,True,8,True
crossref-37369+dblp-50542+open_alex-35827,crossref-37369,True,True,True,True,True,,True,True,True,8,True
crossref-37370+dblp-42900+open_alex-24866,crossref-37370,True,True,True,True,True,,True,True,True,8,True
crossref-37371+dblp-58152+open_alex-31891,crossref-37371,True,True,True,True,True,,True,True,True,8,True
crossref-37372+dblp-45532+open_alex-42567,crossref-37372,True,True,True,True,True,,True,True,True,8,True
crossref-37373+dblp-49706+open_alex-28429,crossref-37373,True,True,True,True,True,,True,True,True,8,True
crossref-37374+dblp-47608+open_alex-36579,crossref-37374,True,True,True,True,True,True,True,True,True,9,True
crossref-37375+dblp-45564+open_alex-36367,crossref-37375,True,False,True,True,True,,True,True,True,7,False
crossref-37376+dblp-35838+open_alex-21330,crossref-37376,True,False,True,True,True,,True,True,True,7,False
crossref-37377+dblp-41422+open_alex-29931,crossref-37377,True,True,True,True,True,,True,True,True,8,True
crossref-37378+dblp-23656+open_alex-38116,dblp-23656,True,False,True,False,True,True,False,False,False,4,False
crossref-37379+dblp-35831+open_alex-30022,crossref-37379,True,False,True,True,True,,True,True,True,7,False
crossref-37380+dblp-46346+open_alex-39138,crossref-37380,True,False,True,True,True,True,True,True,True,8,False
crossref-37382+dblp-18233+open_alex-39292,crossref-37382,True,True,True,True,True,True,,,True,7,True
crossref-37383+dblp-20647+open_alex-35120,crossref-37383,True,True,True,True,True,,True,True,True,8,True
crossref-37384+dblp-59037+open_alex-32300,crossref-37384,True,True,True,True,True,,True,True,True,8,True
crossref-37385+dblp-54610+open_alex-37084,crossref-37385,True,True,True,True,True,,True,True,True,8,True
crossref-37386+dblp-24620+open_alex-40403,crossref-37386,True,True,True,True,True,,True,True,True,8,True
crossref-37388+dblp-18186+open_alex-29898,crossref-37388,True,True,True,True,True,,True,True,True,8,True
crossref-37389+dblp-24638+open_alex-41551,crossref-37389,True,True,True,True,True,,True,True,True,8,True
crossref-37390+dblp-59011+open_alex-32309,crossref-37390,True,True,True,True,True,,True,True,True,8,True
crossref-37391+dblp-48666+open_alex-35314,crossref-37391,True,True,True,False,False,False,True,True,True,6,False
crossref-37392+dblp-36657+open_alex-40822,crossref-37392,True,True,True,True,True,,True,True,True,8,True
crossref-37393+dblp-26415+open_alex-42582,crossref-37393,True,True,True,True,True,,True,True,True,8,True
crossref-37394+dblp-35832+open_alex-22663,crossref-37394,True,True,True,True,True,,True,True,True,8,True
crossref-37396+dblp-48223+open_alex-39966,crossref-37396,True,True,True,True,True,,True,True,True,8,True
crossref-37397+dblp-25964+open_alex-25790,crossref-37397,True,True,True,True,True,True,True,True,True,9,True
crossref-37399+dblp-50366+open_alex-40193,crossref-37399,True,False,True,True,True,True,True,True,True,8,False
crossref-37400+dblp-53715+open_alex-17720,crossref-37400,True,True,True,True,True,,True,True,True,8,True
crossref-37401+dblp-36485+open_alex-31684,crossref-37401,True,True,True,True,True,,True,True,True,8,True
crossref-37402+dblp-45075+open_alex-35472,dblp-45075,True,True,True,True,True,,True,True,True,8,True
crossref-37403+dblp-23923+open_alex-41412,crossref-37403,True,True,True,True,True,,True,True,True,8,True
crossref-37404+dblp-55057+open_alex-32333,crossref-37404,True,True,True,True,True,,True,True,True,8,True
crossref-37407+dblp-37831+open_alex-40813,crossref-37407,True,True,True,True,True,,True,True,True,8,True
crossref-37408+dblp-45078+open_alex-36221,crossref-37408,True,True,True,True,True,,True,True,True,8,True
crossref-37410+dblp-26023+open_alex-40807,crossref-37410,True,True,True,False,True,,True,True,True,7,False
crossref-37411+dblp-31324+open_alex-41941,crossref-37411,True,True,True,True,True,True,True,True,True,9,True
crossref-37412+dblp-47533+open_alex-33084,crossref-37412,True,True,True,True,True,,True,True,True,8,True
crossref-37413+dblp-42321+open_alex-34416,crossref-37413,True,True,True,True,True,,True,True,True,8,True
crossref-37414+dblp-43337+open_alex-31027,crossref-37414,True,True,True,True,True,,True,True,True,8,True
crossref-37416+dblp-19770+open_alex-24488,crossref-37416,True,True,True,True,True,True,True,True,True,9,True
crossref-37417+dblp-26358+open_alex-35427,crossref-37417,True,True,False,True,True,True,True,True,True,8,False
crossref-37418+dblp-24654+open_alex-42693,crossref-37418,True,True,True,True,True,,True,True,True,8,True
crossref-37419+dblp-45467+open_alex-28573,crossref-37419,True,True,True,True,True,,True,True,True,8,True
crossref-37421+dblp-42112+open_alex-23008,crossref-37421,True,True,True,True,True,,True,True,True,8,True
crossref-37422+dblp-19890+open_alex-28835,crossref-37422,True,True,True,True,True,True,True,True,True,9,True
crossref-37423+dblp-27188+open_alex-26108,crossref-37423,True,True,True,True,True,,True,True,True,8,True
crossref-37424+dblp-06165+open_alex-32049,crossref-37424,True,False,True,,,,True,True,True,5,False
crossref-37425+dblp-18060+open_alex-39881,crossref-37425,True,True,True,True,True,,True,True,True,8,True
crossref-37426+dblp-56864+open_alex-34345,crossref-37426,True,True,True,True,True,,True,True,True,8,True
crossref-37428+dblp-25192+open_alex-36000,crossref-37428,True,True,True,False,True,True,True,True,True,8,False
crossref-37429+dblp-24119+open_alex-26682,crossref-37429,True,True,True,True,True,,True,True,True,8,True
crossref-37434+dblp-54617+open_alex-33982,crossref-37434,True,True,True,True,True,,True,True,True,8,True
crossref-37435+dblp-55455+open_alex-39949,crossref-37435,True,True,True,False,True,,True,True,True,7,False
crossref-37436+dblp-44347+open_alex-31232,crossref-37436,True,True,True,True,True,,True,True,True,8,True
crossref-37437+dblp-49081+open_alex-37109,crossref-37437,True,True,True,True,True,,True,True,True,8,True
crossref-37438+dblp-59076+open_alex-33882,crossref-37438,True,True,True,True,True,,True,True,True,8,True
crossref-37439+dblp-43272+open_alex-28818,crossref-37439,True,True,True,True,True,,True,True,True,8,True
crossref-37441+dblp-19550+open_alex-41514,crossref-37441,True,True,True,True,True,,True,True,True,8,True
crossref-37442+dblp-20484+open_alex-36934,crossref-37442,True,True,True,True,True,,True,True,True,8,True
crossref-37443+dblp-19719+open_alex-14057,crossref-37443,True,True,False,True,True,True,True,True,True,8,False
crossref-37444+dblp-45512+open_alex-40571,crossref-37444,True,True,True,True,True,,True,True,True,8,True
crossref-37445+dblp-15670+open_alex-26354,crossref-37445,True,True,True,True,True,,True,True,True,8,True
crossref-37446+dblp-52580+open_alex-41796,crossref-37446,True,True,True,True,True,,True,True,True,8,True
crossref-37448+dblp-26927+open_alex-29198,crossref-37448,True,True,True,True,True,,True,True,True,8,True
crossref-37449+dblp-24111+open_alex-21342,crossref-37449,True,True,True,True,True,,True,True,True,8,True
crossref-37450+dblp-45629+open_alex-30461,crossref-37450,True,True,True,True,True,,True,True,True,8,True
crossref-37451+dblp-57863+open_alex-40443,crossref-37451,True,True,True,True,True,True,True,True,True,9,True
crossref-37452+dblp-20326+open_alex-25080,crossref-37452,True,True,True,True,True,,True,True,True,8,True
crossref-37453+dblp-43117+open_alex-32645,crossref-37453,True,True,True,True,True,,True,True,True,8,True
crossref-37454+dblp-27109+open_alex-35830,crossref-37454,True,True,True,True,True,,True,True,True,8,True
crossref-37455+dblp-22585+open_alex-42909,crossref-37455,True,True,True,True,True,True,True,True,True,9,True
crossref-37456+dblp-51753,crossref-37456,True,False,False,False,False,False,True,True,True,4,False
crossref-37457+dblp-55210+open_alex-36439,crossref-37457,True,True,True,True,True,,True,True,True,8,True
crossref-37458+dblp-32365+open_alex-32667,crossref-37458,True,False,True,True,True,,True,True,True,7,False
crossref-37459+dblp-47525+open_alex-36004,crossref-37459,True,True,True,True,True,,True,True,True,8,True
crossref-37460+dblp-52052+open_alex-29131,crossref-37460,True,True,True,True,True,,True,True,True,8,True
crossref-37461+dblp-40431+open_alex-40560,crossref-37461,True,True,True,True,True,,True,True,True,8,True
crossref-37462+dblp-47276+open_alex-37201,crossref-37462,True,True,True,False,True,True,True,True,True,8,False
crossref-37463+dblp-57318+open_alex-39035,crossref-37463,True,True,True,True,True,,True,True,True,8,True
crossref-37464+dblp-18426+open_alex-28772,crossref-37464,True,True,True,True,True,,True,True,True,8,True
crossref-37465+dblp-23330+open_alex-15866,dblp-23330,True,False,False,False,True,True,True,True,False,5,False
crossref-37466+dblp-19513+open_alex-41510,crossref-37466,True,True,True,True,True,,True,True,True,8,True
crossref-37467+dblp-55427+open_alex-29676,crossref-37467,True,True,True,False,True,,True,True,True,7,False
crossref-37468+dblp-45725+open_alex-42103,crossref-37468,True,False,True,True,True,,True,True,True,7,False
crossref-37469+dblp-27328+open_alex-26332,crossref-37469,True,True,True,True,True,,True,True,True,8,True
crossref-37470+dblp-52355+open_alex-26229,crossref-37470,True,True,True,True,True,,True,True,True,8,True
crossref-37471+dblp-54698+open_alex-31885,crossref-37471,True,True,True,True,True,True,True,True,True,9,True
crossref-37472+dblp-45061+open_alex-27932,crossref-37472,True,True,True,True,True,,True,True,True,8,True
crossref-37475+dblp-45040+open_alex-23866,crossref-37475,True,True,True,True,True,,True,True,True,8,True
crossref-37476+dblp-23636+open_alex-30606,crossref-37476,True,True,False,False,True,True,True,True,True,7,False
crossref-37477+dblp-45380+open_alex-24328,crossref-37477,True,True,True,True,True,,True,True,True,8,True
crossref-37478+dblp-54956+open_alex-42652,crossref-37478,True,True,True,True,True,,True,True,True,8,True
crossref-37479+dblp-60002+open_alex-39024,crossref-37479,True,True,True,True,True,,True,True,True,8,True
crossref-37480+dblp-35791+open_alex-32446,crossref-37480,True,True,True,True,True,True,True,True,True,9,True
crossref-37481+dblp-18495+open_alex-40814,crossref-37481,True,True,True,True,True,,True,True,True,8,True
crossref-37482+dblp-28505+open_alex-25444,crossref-37482,True,True,True,False,True,,True,True,True,7,False
crossref-37483+dblp-42692+open_alex-39944,crossref-37483,True,True,True,True,True,,True,True,True,8,True
crossref-37484+dblp-50118+open_alex-35045,crossref-37484,True,True,True,True,True,True,True,True,True,9,True
crossref-37485+dblp-52863+open_alex-37274,crossref-37485,True,True,True,True,True,True,True,True,True,9,True
crossref-37486+dblp-24288+open_alex-38302,crossref-37486,True,True,True,True,True,,True,True,True,8,True
crossref-37487+dblp-45621+open_alex-29415,crossref-37487,True,False,True,True,True,,True,True,True,7,False
crossref-37488+dblp-28342+open_alex-33610,crossref-37488,True,True,True,True,True,True,True,True,True,9,True
crossref-37489+dblp-21560+open_alex-29030,crossref-37489,True,True,True,True,True,True,True,True,True,9,True
crossref-37490+dblp-40836+open_alex-31607,crossref-37490,True,True,True,True,True,True,True,True,True,9,True
crossref-37491+dblp-34975+open_alex-40983,crossref-37491,True,True,True,True,True,True,True,True,True,9,True
crossref-37492+dblp-49961+open_alex-39187,crossref-37492,True,True,True,True,True,,True,True,True,8,True
crossref-37493+dblp-43394+open_alex-25361,crossref-37493,True,True,True,True,True,,True,True,True,8,True
crossref-37494+dblp-44628+open_alex-41960,crossref-37494,True,True,True,True,True,True,True,True,False,8,False
crossref-37495+dblp-22876+open_alex-27940,crossref-37495,True,True,True,True,True,,True,True,True,8,True
crossref-37496+dblp-50679+open_alex-24755,crossref-37496,True,True,True,True,True,,True,True,True,8,True
crossref-37498+dblp-29695+open_alex-41734,crossref-37498,True,True,True,True,True,,True,True,True,8,True
crossref-37499+dblp-52350+open_alex-38048,crossref-37499,True,True,True,True,True,,True,True,True,8,True
crossref-37500+dblp-45116+open_alex-34877,crossref-37500,True,True,True,True,True,,True,True,True,8,True
crossref-37501+dblp-52737+open_alex-37348,crossref-37501,True,True,True,True,True,True,True,True,True,9,True
crossref-37502+dblp-25261+open_alex-40754,crossref-37502,True,True,True,True,True,,True,True,True,8,True
crossref-37503+dblp-24578+open_alex-36405,crossref-37503,True,True,True,True,True,,True,True,True,8,True
crossref-37504+dblp-50924,crossref-37504,True,True,True,False,True,,True,True,True,7,False
crossref-37507+dblp-35844+open_alex-30099,crossref-37507,True,True,True,True,True,,True,True,True,8,True
crossref-37508+dblp-20998+open_alex-23921,crossref-37508,True,True,True,True,True,True,True,True,True,9,True
crossref-37509+dblp-51800+open_alex-38106,dblp-51800,True,True,True,False,True,True,False,False,False,5,False
crossref-37510+dblp-49733+open_alex-12896,crossref-37510,True,True,True,True,True,,True,True,True,8,True
crossref-37511+dblp-58244+open_alex-38348,crossref-37511,True,True,True,True,True,,True,True,True,8,True
crossref-37512+dblp-51969+open_alex-31679,crossref-37512,True,True,True,True,True,,True,True,True,8,True
crossref-37513+dblp-41967+open_alex-25764,dblp-41967,True,True,True,True,True,True,True,True,False,8,False
crossref-37514+dblp-44156+open_alex-29058,crossref-37514,True,False,True,True,True,True,True,True,True,8,False
crossref-37515+dblp-35810+open_alex-22904,crossref-37515,True,True,True,True,True,,True,True,True,8,True
crossref-37517+dblp-22148+open_alex-27379,crossref-37517,True,True,True,True,True,,True,True,True,8,True
crossref-37519+dblp-57775+open_alex-33640,crossref-37519,True,False,False,False,True,,True,True,True,5,False
crossref-37520+dblp-37407+open_alex-25079,crossref-37520,True,True,True,True,True,,True,True,True,8,True
crossref-37521+dblp-21630+open_alex-29182,crossref-37521,True,True,True,True,True,True,True,True,True,9,True
crossref-37522+dblp-27707+open_alex-23913,crossref-37522,True,True,True,True,True,,True,True,True,8,True
crossref-37523+dblp-29113+open_alex-26602,crossref-37523,True,True,True,True,True,,True,True,True,8,True
crossref-37524+dblp-60076+open_alex-23051,crossref-37524,True,True,True,True,True,,True,True,True,8,True
crossref-37525+dblp-32605+open_alex-39276,crossref-37525,True,True,True,True,True,True,True,True,True,9,True
crossref-37526+dblp-01529+open_alex-23753,dblp-01529,False,False,False,False,False,False,False,False,False,0,False
crossref-37527+dblp-54964+open_alex-39947,crossref-37527,True,True,True,True,True,,True,True,True,8,True
crossref-37528+dblp-19897+open_alex-16165,crossref-37528,True,True,True,True,True,True,True,True,True,9,True
crossref-37529+dblp-32209+open_alex-30281,crossref-37529,True,True,True,True,True,True,True,True,True,9,True
crossref-37530+dblp-45112+open_alex-25981,crossref-37530,True,True,True,True,True,,True,True,True,8,True
crossref-37532+dblp-56814+open_alex-37626,crossref-37532,True,True,True,True,True,,True,True,True,8,True
crossref-37534+dblp-45610+open_alex-29216,crossref-37534,True,False,True,False,False,,True,True,True,5,False
crossref-37537+dblp-45490+open_alex-31916,crossref-37537,True,True,True,True,True,,True,True,True,8,True
crossref-37539+dblp-57795+open_alex-38520,crossref-37539,True,True,True,True,True,,True,True,True,8,True
crossref-37540+dblp-19884+open_alex-31373,crossref-37540,True,True,True,True,True,True,True,True,True,9,True
crossref-37541+dblp-19553+open_alex-26188,crossref-37541,True,False,True,True,True,,True,True,True,7,False
crossref-37542+dblp-46380+open_alex-39976,crossref-37542,True,False,True,True,True,True,True,True,True,8,False
crossref-37546+dblp-53866+open_alex-34668,crossref-37546,True,True,True,True,True,,True,True,True,8,True
crossref-37547+dblp-40843+open_alex-31923,crossref-37547,True,True,True,True,True,True,True,True,True,9,True
crossref-37549+dblp-27816+open_alex-27374,crossref-37549,True,True,True,True,True,,True,True,True,8,True
crossref-37550+dblp-26065+open_alex-25023,crossref-37550,True,True,True,False,True,,True,True,True,7,False
crossref-37552+dblp-50811+open_alex-27445,crossref-37552,True,True,True,True,True,,True,True,True,8,True
crossref-37553+dblp-24169+open_alex-24280,crossref-37553,True,True,True,True,True,,True,True,True,8,True
crossref-37554+dblp-54606,crossref-37554,True,True,True,False,True,,True,True,True,7,False
crossref-37555+dblp-40091+open_alex-30130,crossref-37555,True,True,True,True,True,True,True,True,True,9,True
crossref-37557+dblp-27369+open_alex-22982,crossref-37557,True,True,True,True,True,,True,True,True,8,True
crossref-37558+dblp-16160+open_alex-33837,crossref-37558,True,True,True,True,True,,True,True,True,8,True
crossref-37559+dblp-52061+open_alex-40524,crossref-37559,True,True,True,True,True,,True,True,True,8,True
crossref-37560+dblp-16159+open_alex-42429,crossref-37560,True,True,True,True,True,,True,True,True,8,True
crossref-37562+dblp-49782+open_alex-23206,crossref-37562,True,True,True,True,True,,True,True,True,8,True
crossref-37563+dblp-50646+open_alex-21516,crossref-37563,True,True,True,True,True,,True,True,True,8,True
crossref-37564+dblp-53844+open_alex-14678,crossref-37564,True,True,True,True,True,,True,True,True,8,True
crossref-37565+dblp-42282+open_alex-33929,crossref-37565,True,True,True,True,True,,True,True,True,8,True
crossref-37566+dblp-22329+open_alex-14638,crossref-37566,True,True,True,True,True,,True,True,True,8,True
crossref-37567+dblp-55618+open_alex-13326,crossref-37567,True,False,False,False,True,True,True,True,True,6,False
crossref-37568+dblp-37641+open_alex-03263,crossref-37568,True,True,True,True,True,,True,True,True,8,True
crossref-37569+dblp-52238+open_alex-31997,crossref-37569,True,True,True,True,True,,True,True,True,8,True
crossref-37570+dblp-37362+open_alex-34853,crossref-37570,True,True,True,True,True,,True,True,True,8,True
crossref-37571+dblp-50571+open_alex-28773,crossref-37571,True,True,True,True,True,,True,True,True,8,True
crossref-37572+dblp-37397+open_alex-26702,crossref-37572,True,True,True,True,True,,True,True,True,8,True
crossref-37573+dblp-28209+open_alex-22976,crossref-37573,True,False,True,True,True,,True,True,True,7,False
crossref-37576+dblp-50574+open_alex-26960,crossref-37576,True,True,True,True,True,,True,True,True,8,True
crossref-37577+dblp-42200+open_alex-33458,crossref-37577,True,True,True,True,True,,True,True,True,8,True
crossref-37578+dblp-57758+open_alex-35885,crossref-37578,True,True,True,True,True,,True,True,True,8,True
crossref-37579+dblp-44152+open_alex-33188,crossref-37579,True,False,True,True,True,True,True,True,True,8,False
crossref-37580+dblp-59052+open_alex-29950,crossref-37580,True,True,True,True,True,,True,True,True,8,True
crossref-37581+dblp-15702+open_alex-37722,crossref-37581,True,True,True,True,True,,True,True,True,8,True
crossref-37582+dblp-41375+open_alex-00177,crossref-08108,True,False,False,True,True,,False,False,False,3,False
crossref-37583+dblp-32571+open_alex-34504,crossref-37583,True,True,True,True,True,,True,True,True,8,True
crossref-37584+dblp-26441+open_alex-33967,crossref-37584,True,True,True,True,True,,True,True,True,8,True
crossref-37585+dblp-56255+open_alex-32606,crossref-37585,True,True,True,True,True,True,True,True,True,9,True
crossref-37586+dblp-55979+open_alex-42926,crossref-37586,True,False,True,True,True,True,True,True,True,8,False
crossref-37588+dblp-58957+open_alex-42607,crossref-37588,True,True,True,True,True,,True,True,True,8,True
crossref-37589+dblp-20356+open_alex-40735,crossref-37589,True,True,True,True,True,,True,True,True,8,True
crossref-37590+dblp-42421+open_alex-33884,crossref-37590,True,True,True,True,True,,True,True,True,8,True
crossref-37591+dblp-23850+open_alex-33897,crossref-37591,True,False,True,True,True,,True,True,True,7,False
crossref-37592+dblp-28265+open_alex-42428,crossref-37592,True,True,True,True,True,,True,True,True,8,True
crossref-37593+dblp-38959+open_alex-35446,crossref-37593,True,True,True,True,True,,True,True,True,8,True
crossref-37594+dblp-37678+open_alex-20265,crossref-37594,True,True,True,True,True,,True,True,True,8,True
crossref-37595+dblp-50841+open_alex-28184,crossref-37595,True,True,True,True,True,,True,True,True,8,True
crossref-37596+dblp-20610+open_alex-24038,crossref-37596,True,True,True,True,True,,True,True,True,8,True
crossref-37597+dblp-42410+open_alex-30726,crossref-37597,True,True,True,True,True,,True,True,True,8,True
crossref-37598+dblp-60242+open_alex-22185,crossref-37598,True,True,True,True,True,,True,True,True,8,True
crossref-37600+dblp-32384+open_alex-26970,crossref-37600,True,True,True,True,True,True,True,True,True,9,True
crossref-37602+dblp-36672+open_alex-34382,crossref-37602,True,True,True,True,True,,True,True,True,8,True
crossref-37604+dblp-52401+open_alex-42809,crossref-37604,True,True,True,True,True,,True,True,True,8,True
crossref-37605+dblp-23998+open_alex-27926,crossref-37605,True,True,True,True,True,,True,True,True,8,True
crossref-37606+dblp-57561,crossref-37606,True,False,True,False,False,,True,True,True,5,False
crossref-37609+dblp-55345+open_alex-40885,crossref-37609,True,True,True,True,True,True,True,True,True,9,True
crossref-37610+dblp-27179+open_alex-12954,crossref-37610,True,True,True,True,True,,True,True,True,8,True
crossref-37613+dblp-18125+open_alex-32813,crossref-37613,True,True,True,True,True,,True,True,True,8,True
crossref-37615+dblp-47985+open_alex-35197,crossref-32441,True,True,False,True,True,,False,False,False,4,False
crossref-37616+dblp-24998+open_alex-38019,crossref-37616,True,True,True,True,True,,True,True,True,8,True
crossref-37617+dblp-24890+open_alex-39027,crossref-37617,True,True,True,True,True,,True,True,True,8,True
crossref-37619+dblp-52860+open_alex-32416,crossref-37619,True,True,True,True,True,True,True,True,True,9,True
crossref-37620+dblp-55440+open_alex-31670,crossref-37620,True,True,True,False,True,,True,True,True,7,False
crossref-37622+dblp-21596+open_alex-42605,crossref-37622,True,True,True,True,True,True,True,True,True,9,True
crossref-37623+dblp-25013+open_alex-36996,crossref-37623,True,True,True,True,True,,True,True,True,8,True
crossref-37624+dblp-19863+open_alex-04544,crossref-37624,True,True,True,True,True,True,True,True,True,9,True
crossref-37626+dblp-49093,crossref-37626,True,True,False,False,False,,True,True,True,5,False
crossref-37627+dblp-19777+open_alex-33447,crossref-37627,True,True,True,True,True,True,True,True,True,9,True
crossref-37629+dblp-44625+open_alex-11616,crossref-37629,True,True,True,True,True,True,True,True,False,8,False
crossref-37631+dblp-24780+open_alex-39986,crossref-37631,True,True,True,True,True,True,,,True,7,True
crossref-37632+dblp-19847+open_alex-40806,crossref-37632,True,True,True,True,True,True,True,True,True,9,True
crossref-37633+dblp-56764+open_alex-38009,crossref-37633,True,True,True,True,True,,True,True,True,8,True
crossref-37634+dblp-19697+open_alex-34950,crossref-37634,True,True,True,True,True,True,True,True,True,9,True
crossref-37635+dblp-49240+open_alex-28460,crossref-37635,True,True,True,True,True,True,True,True,True,9,True
crossref-37636+dblp-19775+open_alex-14230,crossref-37636,True,True,True,True,True,True,True,True,True,9,True
crossref-37637+dblp-21620+open_alex-31630,crossref-37637,True,True,True,True,True,True,True,True,True,9,True
crossref-37638+dblp-57090+open_alex-23985,crossref-37638,True,True,True,True,True,,True,True,True,8,True
crossref-37639+dblp-40483,crossref-37639,True,False,True,False,False,,True,True,True,5,False
crossref-37641+dblp-49780+open_alex-00702,crossref-37641,True,True,True,True,True,,True,True,True,8,True
crossref-37642+dblp-55418+open_alex-26370,crossref-37642,True,True,True,True,True,,True,True,True,8,True
crossref-37643+dblp-23675+open_alex-40935,crossref-37643,True,True,True,True,True,True,True,True,True,9,True
crossref-37644+dblp-45142+open_alex-29453,crossref-37644,True,True,True,True,True,,True,True,True,8,True
crossref-37645+dblp-42448+open_alex-39163,crossref-37645,True,True,True,True,True,,True,True,True,8,True
crossref-37646+dblp-40549+open_alex-29643,crossref-37646,True,True,True,True,True,,True,True,True,8,True
crossref-37648+dblp-16669+open_alex-23358,dblp-16669,True,False,True,True,True,True,False,False,False,5,False
crossref-37650+dblp-32604+open_alex-40901,crossref-37650,True,True,True,True,True,True,True,True,True,9,True
crossref-37651+dblp-25712,crossref-37651,True,True,True,False,True,,True,True,True,7,False
crossref-37652+dblp-58216+open_alex-40265,crossref-37652,True,True,True,True,True,,True,True,True,8,True
crossref-37653+dblp-50836+open_alex-36335,crossref-37653,True,True,True,True,True,,True,True,True,8,True
crossref-37654+dblp-32567+open_alex-39281,crossref-37654,True,True,True,True,True,,True,True,True,8,True
crossref-37655+dblp-54697+open_alex-39065,crossref-37655,True,True,True,True,True,True,True,True,True,9,True
crossref-37656+dblp-19598+open_alex-31975,crossref-37656,True,True,True,True,True,True,True,True,True,9,True
crossref-37657+dblp-42303+open_alex-39886,crossref-37657,True,True,True,True,True,,True,True,True,8,True
crossref-37658+dblp-18611+open_alex-23423,crossref-37658,True,True,True,True,True,,True,True,True,8,True
crossref-37659+dblp-46457+open_alex-22826,crossref-37659,True,True,True,True,True,True,True,True,True,9,True
crossref-37660+dblp-28252+open_alex-25278,crossref-37660,True,True,True,True,True,,True,True,True,8,True
crossref-37661+dblp-42141+open_alex-33085,crossref-37661,True,True,True,True,True,,True,True,True,8,True
crossref-37662+dblp-49114+open_alex-41554,crossref-37662,True,True,True,True,True,,True,True,True,8,True
crossref-37664+dblp-19856+open_alex-37075,crossref-37664,True,True,True,True,True,True,True,True,True,9,True
crossref-37665+dblp-52432+open_alex-31336,crossref-37665,True,True,True,True,True,,True,True,True,8,True
crossref-37666+dblp-42924+open_alex-25836,crossref-37666,True,True,True,True,True,,True,True,True,8,True
crossref-37667+dblp-28351+open_alex-26388,crossref-37667,True,True,True,True,True,True,True,True,True,9,True
crossref-37668+dblp-40017+open_alex-36340,crossref-37668,True,True,True,True,True,True,True,True,True,9,True
crossref-37669+dblp-24305+open_alex-23029,crossref-37669,True,True,True,True,True,,True,True,True,8,True
crossref-37670+dblp-56371+open_alex-44482,dblp-56371,True,True,True,False,True,True,False,False,False,5,False
crossref-37671+dblp-40698+open_alex-26024,crossref-37671,True,False,False,True,True,,True,True,True,6,False
crossref-37672+dblp-18698+open_alex-41663,crossref-37672,True,True,True,True,True,,True,True,True,8,True
crossref-37673+dblp-24306+open_alex-28983,crossref-37673,True,True,True,True,True,,True,True,True,8,True
crossref-37675+dblp-46430+open_alex-36437,crossref-37675,True,True,True,True,True,True,True,True,True,9,True
crossref-37676+dblp-46708+open_alex-29234,crossref-37676,True,True,True,True,True,,True,True,True,8,True
crossref-37677+dblp-55292+open_alex-32305,crossref-37677,True,True,True,True,True,,True,True,True,8,True
crossref-37678+dblp-59055+open_alex-38456,crossref-37678,True,True,True,True,True,,True,True,True,8,True
crossref-37680+dblp-32465+open_alex-06432,dblp-32465,True,False,True,False,True,True,False,False,False,4,False
crossref-37681+dblp-37610+open_alex-25416,crossref-37681,True,True,True,True,True,,True,True,True,8,True
crossref-37682+dblp-58224+open_alex-32596,crossref-37682,True,True,True,False,True,,True,True,True,7,False
crossref-37683+dblp-58568+open_alex-23797,crossref-37683,True,True,True,True,True,,True,True,True,8,True
crossref-37684+dblp-26936+open_alex-30198,crossref-37684,True,True,True,True,True,,True,True,True,8,True
crossref-37685+dblp-42744+open_alex-20234,crossref-37685,True,True,True,True,True,,True,True,True,8,True
crossref-37686+dblp-28241+open_alex-26442,crossref-37686,True,True,True,True,True,,True,True,True,8,True
crossref-37688+dblp-20736+open_alex-22907,crossref-37688,True,True,True,True,True,,True,True,True,8,True
crossref-37689+dblp-48019+open_alex-13907,crossref-37689,True,False,True,True,True,,True,True,True,7,False
crossref-37691+dblp-49968+open_alex-36649,crossref-37691,True,True,True,True,True,,True,True,True,8,True
crossref-37692+dblp-25717+open_alex-38246,crossref-37692,True,True,True,True,True,,True,True,True,8,True
crossref-37693+dblp-42192+open_alex-31016,crossref-37693,True,True,True,True,True,,True,True,True,8,True
