silver_cluster_id,pipe_cluster_id,name,founded,country,city,industry,assets,revenue,n_attributes_correct,fully_correct
fullcontact_575,fullcontact_575,True,True,True,True,True,True,True,7,True
fullcontact_576,fullcontact_576,True,True,False,True,True,True,True,6,False
fullcontact_577,fullcontact_577,True,False,False,False,False,True,True,3,False
fullcontact_578,fullcontact_578,True,True,False,True,True,True,True,6,False
fullcontact_579,fullcontact_579,True,True,True,True,True,True,True,7,True
fullcontact_58,fullcontact_58,True,True,False,True,True,True,True,6,False
fullcontact_580,fullcontact_580,True,True,False,True,True,True,True,6,False
fullcontact_581,fullcontact_581,True,True,True,,True,True,True,6,True
fullcontact_582,fullcontact_582,True,False,True,True,False,True,False,4,False
fullcontact_583,fullcontact_583,True,True,True,True,True,True,True,7,True
fullcontact_584,fullcontact_584,True,True,False,True,True,True,True,6,False
fullcontact_585,fullcontact_585,True,,True,,True,True,True,5,True
fullcontact_586,fullcontact_586,True,True,False,True,True,True,True,6,False
fullcontact_587,fullcontact_587,True,True,False,True,True,True,True,6,False
fullcontact_588,fullcontact_588,True,,True,,True,True,True,5,True
fullcontact_59,fullcontact_59,True,True,False,True,True,True,True,6,False
fullcontact_590,fullcontact_590,True,,True,True,True,True,True,6,True
fullcontact_591,fullcontact_591,True,,True,True,True,True,True,6,True
fullcontact_592,fullcontact_592,True,False,False,True,False,True,True,4,False
fullcontact_593,fullcontact_593,True,False,False,True,False,True,False,3,False
fullcontact_594,fullcontact_594,True,True,,True,True,True,True,6,True
fullcontact_595,fullcontact_1205,True,True,True,True,False,True,True,6,False
fullcontact_596,fullcontact_596,True,False,False,True,False,True,False,3,False
fullcontact_597,http://dbpedia.org/resource/Pacific_Advantage_Ltd,False,True,True,False,False,False,False,2,False
fullcontact_598,fullcontact_598,True,True,True,True,False,True,False,5,False
fullcontact_599,fullcontact_599,True,,False,,True,True,True,4,False
fullcontact_6,fullcontact_6,True,False,False,True,False,True,True,4,False
fullcontact_60,fullcontact_60,True,False,False,True,False,True,True,4,False
fullcontact_600,fullcontact_600,True,False,False,True,True,True,True,5,False
fullcontact_601,fullcontact_601,True,False,False,True,False,True,True,4,False
fullcontact_602,fullcontact_602,True,False,False,True,False,True,True,4,False
fullcontact_603,fullcontact_603,True,,False,True,True,True,True,5,False
fullcontact_604,fullcontact_604,True,False,False,True,False,False,False,2,False
fullcontact_606,fullcontact_606,True,True,False,True,False,False,False,3,False
fullcontact_607,fullcontact_1322,True,False,False,False,False,True,False,2,False
fullcontact_608,fullcontact_608,True,True,True,True,True,True,True,7,True
fullcontact_609,fullcontact_609,True,False,True,True,True,True,True,6,False
fullcontact_61,fullcontact_61,True,True,True,True,True,True,True,7,True
fullcontact_610,fullcontact_610,True,False,False,False,False,True,True,3,False
fullcontact_612,fullcontact_612,False,True,True,True,False,False,False,3,False
fullcontact_613,fullcontact_613,True,True,False,True,True,False,False,4,False
fullcontact_614,fullcontact_614,True,False,False,True,False,True,False,3,False
fullcontact_616,fullcontact_616,True,False,True,False,True,True,False,4,False
fullcontact_617,http://www.forbes.com/companies/dominion-resources/,True,False,False,False,True,True,False,3,False
fullcontact_618,fullcontact_618,True,False,False,True,False,True,True,4,False
fullcontact_619,fullcontact_619,True,True,False,True,True,True,True,6,False
fullcontact_62,http://dbpedia.org/resource/Yatai_Group,False,True,False,False,False,False,False,1,False
fullcontact_621,fullcontact_621,True,,True,True,True,True,True,6,True
fullcontact_622,http://dbpedia.org/resource/Repsol_S.A.,False,True,True,,False,True,True,4,False
fullcontact_623,fullcontact_623,True,True,True,True,True,True,True,7,True
fullcontact_624,http://dbpedia.org/resource/China_Communications_Services_Corporation,True,True,True,False,False,False,False,3,False
fullcontact_625,fullcontact_625,True,True,True,True,True,True,True,7,True
fullcontact_626,fullcontact_626,True,True,True,True,True,True,True,7,True
fullcontact_627,fullcontact_627,True,,False,,True,True,True,4,False
fullcontact_628,fullcontact_628,True,False,False,False,True,True,True,4,False
fullcontact_629,http://dbpedia.org/resource/Brooks_Automation,False,True,True,False,False,False,False,2,False
fullcontact_63,fullcontact_63,True,True,False,True,True,True,True,6,False
fullcontact_630,fullcontact_629,True,False,False,,True,True,True,4,False
fullcontact_631,fullcontact_631,True,True,True,True,False,True,False,5,False
fullcontact_632,fullcontact_632,True,False,False,True,False,True,True,4,False
fullcontact_633,fullcontact_633,True,False,True,True,True,True,True,6,False
fullcontact_635,fullcontact_635,True,True,False,True,True,True,True,6,False
fullcontact_636,fullcontact_636,True,False,False,False,False,True,True,3,False
fullcontact_638,fullcontact_638,True,False,True,True,False,True,True,5,False
fullcontact_64,fullcontact_64,True,False,True,False,False,True,True,4,False
fullcontact_640,fullcontact_1173,True,,,,True,True,True,4,True
fullcontact_642,fullcontact_642,True,True,False,True,False,False,True,4,False
fullcontact_643,fullcontact_643,True,,False,True,True,True,True,5,False
fullcontact_644,fullcontact_644,True,True,True,True,True,True,True,7,True
fullcontact_645,fullcontact_645,True,,True,,True,True,True,5,True
fullcontact_646,fullcontact_646,False,False,False,True,False,False,False,1,False
fullcontact_647,fullcontact_647,True,,True,True,True,True,True,6,True
fullcontact_648,fullcontact_648,True,True,True,,True,True,True,6,True
fullcontact_649,fullcontact_649,True,False,True,False,False,True,True,4,False
fullcontact_65,fullcontact_65,True,,True,True,True,True,True,6,True
fullcontact_650,fullcontact_650,True,False,True,False,True,False,True,4,False
fullcontact_651,fullcontact_651,True,,False,,True,True,True,4,False
fullcontact_652,fullcontact_130,True,True,True,True,False,False,False,4,False
fullcontact_653,fullcontact_653,True,False,True,False,True,True,True,5,False
fullcontact_654,fullcontact_654,True,True,False,True,True,True,True,6,False
fullcontact_655,fullcontact_655,True,True,True,True,True,True,True,7,True
fullcontact_657,fullcontact_657,True,,True,,True,True,True,5,True
fullcontact_658,fullcontact_1548,True,True,False,True,False,True,False,4,False
fullcontact_659,fullcontact_659,True,,True,True,True,True,True,6,True
fullcontact_66,fullcontact_66,True,True,True,True,False,True,False,5,False
fullcontact_661,fullcontact_661,False,True,True,True,False,False,False,3,False
fullcontact_662,fullcontact_662,True,False,True,False,True,True,True,5,False
fullcontact_663,fullcontact_663,True,True,False,True,True,False,False,4,False
fullcontact_664,fullcontact_664,False,False,False,True,False,False,False,1,False
fullcontact_665,fullcontact_665,True,,True,True,True,True,True,6,True
fullcontact_666,fullcontact_666,True,False,True,True,False,True,True,5,False
fullcontact_667,fullcontact_667,True,,True,True,True,True,True,6,True
fullcontact_669,http://dbpedia.org/resource/Panini_Group,False,True,True,True,False,False,True,4,False
fullcontact_67,fullcontact_67,False,False,False,True,False,False,False,1,False
fullcontact_670,fullcontact_670,True,False,True,True,False,True,True,5,False
fullcontact_671,fullcontact_671,True,True,False,True,True,True,True,6,False
fullcontact_672,fullcontact_672,True,False,False,False,False,True,True,3,False
fullcontact_673,fullcontact_673,True,True,True,True,False,True,False,5,False
fullcontact_674,fullcontact_674,False,False,False,False,False,False,False,0,False
fullcontact_675,fullcontact_675,True,True,True,True,False,True,False,5,False
fullcontact_676,fullcontact_676,True,False,False,False,False,True,True,3,False
fullcontact_677,fullcontact_677,True,False,True,True,False,True,True,5,False
fullcontact_678,fullcontact_678,True,True,True,True,False,True,False,5,False
fullcontact_679,fullcontact_679,True,True,True,True,True,True,True,7,True
fullcontact_68,fullcontact_68,True,True,True,True,True,False,False,5,False
fullcontact_680,http://www.forbes.com/companies/seven-i-holdings/,True,,True,,True,True,True,5,True
fullcontact_681,fullcontact_681,True,,True,True,True,True,True,6,True
fullcontact_682,fullcontact_682,True,True,False,True,False,False,False,3,False
fullcontact_683,fullcontact_683,True,False,True,False,True,True,True,5,False
fullcontact_684,fullcontact_684,True,False,False,False,False,True,True,3,False
fullcontact_685,http://dbpedia.org/resource/IProperty_Group,False,True,True,True,False,False,True,4,False
fullcontact_686,fullcontact_686,True,False,True,True,False,True,True,5,False
fullcontact_687,fullcontact_687,True,True,True,True,False,False,False,4,False
fullcontact_688,fullcontact_688,True,,True,True,True,True,True,6,True
fullcontact_689,fullcontact_689,True,False,True,False,False,True,True,4,False
fullcontact_69,fullcontact_69,True,True,False,True,True,True,True,6,False
fullcontact_690,fullcontact_1135,True,False,True,True,True,True,True,6,False
fullcontact_691,fullcontact_691,True,False,True,True,False,True,False,4,False
fullcontact_693,fullcontact_693,False,,True,,False,False,False,1,False
fullcontact_694,http://dbpedia.org/resource/Southern_Tide,False,True,True,False,False,False,False,2,False
fullcontact_695,fullcontact_695,True,False,True,True,False,True,False,4,False
fullcontact_696,fullcontact_696,True,False,False,True,False,True,False,3,False
fullcontact_697,fullcontact_697,True,False,False,True,False,True,False,3,False
fullcontact_698,fullcontact_698,True,True,False,True,False,False,False,3,False
fullcontact_7,fullcontact_7,True,True,False,True,False,False,False,3,False
fullcontact_70,fullcontact_70,False,False,False,False,False,False,False,0,False
fullcontact_700,fullcontact_700,True,False,False,False,,False,False,1,False
fullcontact_701,fullcontact_701,True,True,True,True,True,True,True,7,True
fullcontact_702,fullcontact_702,True,False,True,True,True,True,True,6,False
fullcontact_703,fullcontact_703,True,True,True,True,True,True,True,7,True
fullcontact_704,fullcontact_704,True,,True,True,True,True,True,6,True
fullcontact_705,fullcontact_705,True,,False,True,True,True,True,5,False
fullcontact_706,fullcontact_706,True,,False,,True,True,True,4,False
fullcontact_707,http://dbpedia.org/resource/Prestolite_Electric,False,True,True,False,False,False,False,2,False
fullcontact_709,fullcontact_709,True,True,True,True,True,False,False,5,False
fullcontact_71,fullcontact_71,True,,True,True,True,True,True,6,True
fullcontact_710,fullcontact_710,True,,True,,True,True,True,5,True
fullcontact_711,fullcontact_711,True,True,True,True,False,False,False,4,False
fullcontact_712,fullcontact_712,True,False,True,True,True,True,True,6,False
fullcontact_713,fullcontact_713,True,True,False,True,False,False,False,3,False
fullcontact_714,fullcontact_714,True,True,True,True,True,True,True,7,True
fullcontact_715,fullcontact_715,True,,False,True,True,True,True,5,False
fullcontact_716,fullcontact_716,True,False,False,True,False,True,True,4,False
fullcontact_717,http://dbpedia.org/resource/Vermilion_Energy,False,True,True,True,False,False,False,3,False
fullcontact_718,fullcontact_718,True,False,True,True,False,True,True,5,False
fullcontact_719,fullcontact_719,True,False,True,False,False,False,False,2,False
fullcontact_72,fullcontact_72,True,False,True,False,False,False,False,2,False
fullcontact_720,fullcontact_720,True,True,True,True,True,True,True,7,True
fullcontact_721,fullcontact_721,True,True,True,True,True,True,True,7,True
fullcontact_722,fullcontact_722,True,True,True,True,True,True,True,7,True
fullcontact_723,fullcontact_723,True,False,True,False,False,False,False,2,False
fullcontact_724,http://www.forbes.com/companies/nippon-tel-tel/,True,,True,False,True,True,True,5,False
fullcontact_725,fullcontact_725,True,True,True,True,True,True,True,7,True
fullcontact_726,fullcontact_726,True,True,True,True,False,False,False,4,False
fullcontact_727,http://dbpedia.org/resource/Magyar_Telekom,False,True,True,True,False,True,True,5,False
fullcontact_728,fullcontact_728,True,True,True,True,False,False,False,4,False
fullcontact_729,fullcontact_729,True,False,True,True,False,True,False,4,False
fullcontact_73,fullcontact_73,True,,False,True,True,True,True,5,False
fullcontact_730,fullcontact_730,True,True,True,True,True,True,True,7,True
fullcontact_731,fullcontact_731,True,True,True,True,False,True,True,6,False
fullcontact_732,fullcontact_732,True,False,True,True,False,True,False,4,False
fullcontact_733,fullcontact_733,True,False,False,True,True,True,False,4,False
fullcontact_734,fullcontact_734,True,True,False,,True,True,True,5,False
fullcontact_735,fullcontact_735,True,True,True,True,True,True,True,7,True
fullcontact_736,fullcontact_736,True,True,True,True,True,True,True,7,True
fullcontact_737,fullcontact_737,True,True,False,,True,True,True,5,False
fullcontact_738,fullcontact_738,True,False,False,True,False,True,True,4,False
fullcontact_739,fullcontact_739,True,False,False,True,False,True,False,3,False
fullcontact_740,fullcontact_1292,True,True,False,False,False,False,False,2,False
fullcontact_741,http://dbpedia.org/resource/NKT_Holding,False,True,False,True,False,True,True,4,False
fullcontact_743,fullcontact_743,False,False,True,True,False,False,False,2,False
fullcontact_745,fullcontact_745,True,False,True,True,False,True,False,4,False
fullcontact_747,fullcontact_747,True,True,True,True,False,True,True,6,False
fullcontact_748,fullcontact_748,True,True,True,True,True,True,True,7,True
fullcontact_749,fullcontact_749,True,True,True,True,True,True,True,7,True
fullcontact_75,fullcontact_75,False,,False,True,False,False,False,1,False
fullcontact_751,fullcontact_751,True,False,True,False,False,True,True,4,False
fullcontact_752,fullcontact_752,True,True,True,True,True,True,True,7,True
fullcontact_753,fullcontact_753,False,True,False,True,False,True,True,4,False
fullcontact_754,fullcontact_754,False,True,True,True,False,True,True,5,False
fullcontact_755,fullcontact_755,True,True,False,True,False,True,False,4,False
fullcontact_756,fullcontact_756,True,False,False,True,False,True,True,4,False
fullcontact_757,fullcontact_757,True,True,True,True,True,True,True,7,True
fullcontact_758,fullcontact_758,True,False,False,True,False,False,True,3,False
fullcontact_759,fullcontact_759,True,True,True,True,False,True,False,5,False
fullcontact_76,fullcontact_76,True,False,False,False,True,True,False,3,False
fullcontact_760,fullcontact_760,True,False,True,False,True,True,True,5,False
fullcontact_761,fullcontact_761,True,True,False,True,,True,True,5,False
fullcontact_762,fullcontact_762,True,False,False,False,False,True,True,3,False
fullcontact_763,fullcontact_763,True,False,False,True,False,True,False,3,False
fullcontact_764,fullcontact_764,True,,True,,True,True,True,5,True
fullcontact_765,fullcontact_765,True,True,True,True,True,True,True,7,True
fullcontact_766,fullcontact_766,True,,True,True,True,True,True,6,True
fullcontact_767,fullcontact_767,True,True,False,True,True,True,True,6,False
fullcontact_768,fullcontact_768,True,True,True,True,True,True,True,7,True
fullcontact_769,fullcontact_769,True,False,True,True,False,False,True,4,False
fullcontact_77,fullcontact_77,True,True,True,True,True,True,True,7,True
fullcontact_770,http://dbpedia.org/resource/Harrods_Estates,False,True,True,True,False,False,False,3,False
fullcontact_771,fullcontact_771,True,,True,,True,True,True,5,True
fullcontact_772,http://dbpedia.org/resource/Moe's_Southwest_Grill,False,True,True,True,False,False,False,3,False
fullcontact_773,fullcontact_773,True,False,False,False,False,True,False,2,False
fullcontact_774,fullcontact_774,True,False,False,True,False,True,False,3,False
fullcontact_775,fullcontact_775,True,False,False,True,False,True,True,4,False
fullcontact_776,fullcontact_776,True,False,False,True,True,True,True,5,False
fullcontact_777,fullcontact_777,True,False,False,True,False,True,True,4,False
fullcontact_778,fullcontact_778,True,True,True,True,False,False,False,4,False
fullcontact_779,fullcontact_779,True,False,False,True,False,True,True,4,False
fullcontact_78,fullcontact_78,True,True,False,True,True,True,True,6,False
fullcontact_780,fullcontact_780,True,True,True,,True,True,True,6,True
fullcontact_781,http://dbpedia.org/resource/Combination_Steel_and_Iron_Company,False,True,True,False,False,False,False,2,False
fullcontact_783,fullcontact_783,True,True,True,True,False,True,False,5,False
fullcontact_784,fullcontact_784,True,,True,True,True,True,True,6,True
fullcontact_785,http://dbpedia.org/resource/Avenir_Telecom,False,True,True,True,False,True,True,5,False
fullcontact_786,fullcontact_786,True,False,False,False,False,False,True,2,False
fullcontact_787,fullcontact_787,True,,False,True,True,True,True,5,False
fullcontact_788,fullcontact_788,True,False,True,True,False,False,False,3,False
fullcontact_789,fullcontact_789,True,True,True,True,True,True,True,7,True
fullcontact_79,fullcontact_79,True,True,True,True,False,True,False,5,False
fullcontact_790,fullcontact_790,True,True,False,True,False,True,False,4,False
fullcontact_791,fullcontact_791,True,False,False,True,False,True,True,4,False
fullcontact_793,fullcontact_793,False,False,True,True,False,False,False,2,False
fullcontact_794,fullcontact_794,True,False,False,True,False,True,True,4,False
fullcontact_795,fullcontact_795,False,False,True,True,False,True,False,3,False
fullcontact_796,fullcontact_796,True,True,True,True,True,True,True,7,True
fullcontact_797,fullcontact_797,True,True,False,,True,True,True,5,False
fullcontact_798,fullcontact_1590,True,True,True,True,False,False,False,4,False
fullcontact_799,fullcontact_799,True,True,False,True,True,True,True,6,False
fullcontact_80,fullcontact_80,True,True,True,True,False,False,False,4,False
fullcontact_800,fullcontact_800,True,False,False,False,False,True,True,3,False
fullcontact_801,fullcontact_801,True,,True,True,True,True,True,6,True
fullcontact_802,fullcontact_802,True,True,True,True,False,False,False,4,False
fullcontact_803,fullcontact_803,True,False,True,True,False,True,True,5,False
fullcontact_804,fullcontact_804,True,,True,True,True,True,True,6,True
fullcontact_805,fullcontact_805,True,False,False,False,True,True,True,4,False
fullcontact_806,fullcontact_806,True,True,False,True,True,True,False,5,False
fullcontact_807,fullcontact_807,True,False,True,,False,True,True,4,False
fullcontact_808,fullcontact_808,True,False,False,True,False,True,True,4,False
fullcontact_81,fullcontact_81,True,True,True,True,True,True,True,7,True
fullcontact_810,http://dbpedia.org/resource/TV4_Group,False,True,True,True,False,False,True,4,False
fullcontact_811,http://dbpedia.org/resource/NB&T_Financial_Group,True,True,False,False,False,False,True,3,False
fullcontact_812,fullcontact_812,True,True,False,True,False,False,False,3,False
fullcontact_813,fullcontact_813,True,False,True,False,False,True,True,4,False
fullcontact_814,fullcontact_814,True,False,False,True,True,True,True,5,False
fullcontact_815,fullcontact_1394,True,False,False,False,False,False,False,1,False
fullcontact_816,fullcontact_816,True,True,False,True,True,True,True,6,False
fullcontact_817,fullcontact_817,True,True,False,,True,True,True,5,False
fullcontact_818,fullcontact_818,True,True,False,True,True,True,True,6,False
fullcontact_819,fullcontact_819,True,False,False,True,True,True,True,5,False
fullcontact_82,fullcontact_82,True,True,False,True,True,True,True,6,False
fullcontact_820,fullcontact_820,True,False,True,False,False,True,True,4,False
fullcontact_821,fullcontact_821,True,,False,True,True,True,True,5,False
fullcontact_822,fullcontact_822,True,True,True,True,False,True,True,6,False
fullcontact_823,fullcontact_823,False,True,False,True,True,True,True,5,False
fullcontact_826,fullcontact_826,True,True,True,True,True,True,True,7,True
fullcontact_827,fullcontact_827,True,True,False,True,False,True,False,4,False
fullcontact_828,fullcontact_828,True,True,False,True,True,True,True,6,False
fullcontact_829,fullcontact_829,True,,False,,True,True,True,4,False
fullcontact_830,fullcontact_830,True,False,False,False,False,True,True,3,False
fullcontact_831,fullcontact_831,True,False,False,False,False,True,True,3,False
fullcontact_832,fullcontact_832,True,False,False,True,True,False,False,3,False
fullcontact_833,fullcontact_833,True,False,False,True,False,True,True,4,False
fullcontact_835,fullcontact_835,True,True,False,,True,True,True,5,False
fullcontact_836,fullcontact_836,True,False,False,True,True,True,True,5,False
fullcontact_838,fullcontact_838,True,,True,,True,True,True,5,True
fullcontact_839,fullcontact_839,True,True,True,True,True,True,True,7,True
fullcontact_84,fullcontact_84,True,False,True,False,False,True,True,4,False
fullcontact_840,fullcontact_840,True,True,True,True,,True,True,6,True
fullcontact_841,fullcontact_841,True,True,False,True,True,True,True,6,False
fullcontact_842,fullcontact_842,False,False,True,True,False,False,False,2,False
fullcontact_849,fullcontact_849,False,False,True,True,False,False,False,2,False
fullcontact_85,fullcontact_85,True,,True,,True,True,True,5,True
fullcontact_852,fullcontact_852,True,True,True,True,False,True,True,6,False
fullcontact_86,fullcontact_86,True,True,False,True,True,True,True,6,False
fullcontact_860,fullcontact_331,True,True,False,False,False,False,False,2,False
fullcontact_864,fullcontact_864,True,False,False,True,False,True,True,4,False
fullcontact_87,fullcontact_87,True,,False,,True,True,True,4,False
fullcontact_872,fullcontact_872,False,False,False,False,False,False,False,0,False
fullcontact_873,fullcontact_873,False,False,True,True,False,False,False,2,False
fullcontact_876,http://dbpedia.org/resource/Poly_Real_Estate,True,True,True,False,False,True,True,5,False
fullcontact_878,fullcontact_878,False,False,True,True,False,False,False,2,False
fullcontact_879,fullcontact_879,True,True,True,True,True,True,False,6,False
fullcontact_882,http://dbpedia.org/resource/Ormat_Industries,False,True,False,True,False,False,True,3,False
fullcontact_884,fullcontact_884,True,True,True,True,False,False,False,4,False
fullcontact_886,http://dbpedia.org/resource/Snowy_Hydro,False,True,False,False,False,False,True,2,False
fullcontact_888,fullcontact_888,False,True,False,True,False,False,True,3,False
fullcontact_889,http://dbpedia.org/resource/Royal_Mint,False,True,False,False,False,False,False,1,False
fullcontact_89,http://www.forbes.com/companies/link-reit/,True,,True,,True,True,True,5,True
fullcontact_891,fullcontact_891,False,False,False,False,False,False,False,0,False
fullcontact_894,http://dbpedia.org/resource/High_Precision,False,True,False,True,False,False,False,2,False
fullcontact_896,fullcontact_896,False,True,False,True,False,False,False,2,False
fullcontact_897,fullcontact_897,False,False,False,True,False,False,False,1,False
fullcontact_9,fullcontact_9,False,True,True,True,False,False,False,3,False
fullcontact_90,fullcontact_90,True,,False,True,True,True,True,5,False
fullcontact_900,fullcontact_900,True,True,False,True,True,True,True,6,False
fullcontact_902,http://dbpedia.org/resource/Aventine_Renewable_Energy,False,True,True,False,False,False,False,2,False
fullcontact_904,http://dbpedia.org/resource/Sinohydro,True,True,True,True,False,True,True,6,False
fullcontact_908,fullcontact_908,False,False,False,False,False,False,False,0,False
fullcontact_909,fullcontact_909,False,False,True,True,False,False,False,2,False
fullcontact_91,fullcontact_91,True,,False,,True,True,True,4,False
fullcontact_910,fullcontact_910,True,False,False,True,False,False,False,2,False
fullcontact_913,fullcontact_241,True,True,False,False,True,False,False,3,False
fullcontact_914,http://dbpedia.org/resource/Tsingtao_Brewery,True,True,True,True,True,True,True,7,True
fullcontact_915,fullcontact_915,False,False,True,True,False,False,False,2,False
fullcontact_92,fullcontact_92,True,False,False,True,False,False,False,2,False
fullcontact_920,fullcontact_920,False,False,False,False,False,False,False,0,False
fullcontact_923,fullcontact_504,True,False,False,False,True,True,True,4,False
fullcontact_925,fullcontact_1042,True,False,False,False,False,False,False,1,False
fullcontact_926,fullcontact_926,False,False,True,True,False,False,False,2,False
fullcontact_929,fullcontact_929,False,False,True,True,False,False,False,2,False
fullcontact_93,fullcontact_93,True,,False,True,True,True,True,5,False
fullcontact_931,fullcontact_931,True,False,False,True,False,True,True,4,False
fullcontact_933,fullcontact_750,True,False,False,False,False,True,False,2,False
fullcontact_934,http://dbpedia.org/resource/Taiwan_Top50_Tracker_Fund,False,True,False,True,False,False,False,2,False
fullcontact_94,http://dbpedia.org/resource/BoB_and_Partners_Co._Ltd.,False,True,True,False,False,False,False,2,False
fullcontact_941,fullcontact_941,False,False,True,True,False,False,False,2,False
fullcontact_942,fullcontact_89,True,False,False,False,False,False,True,2,False
fullcontact_943,http://dbpedia.org/resource/Fosun_International_Limited,True,True,True,False,False,True,True,5,False
fullcontact_947,fullcontact_947,False,False,False,False,False,False,False,0,False
fullcontact_948,fullcontact_948,True,False,True,False,False,True,True,4,False
fullcontact_949,fullcontact_949,False,False,False,False,False,False,False,0,False
fullcontact_95,fullcontact_95,True,,True,True,True,True,True,6,True
fullcontact_951,fullcontact_951,False,False,True,True,False,False,False,2,False
fullcontact_952,fullcontact_952,False,False,False,True,False,False,False,1,False
fullcontact_96,fullcontact_96,True,True,True,True,False,False,False,4,False
fullcontact_960,fullcontact_960,False,False,True,False,False,False,False,1,False
fullcontact_962,fullcontact_962,False,False,False,,False,False,False,0,False
fullcontact_967,fullcontact_967,False,False,True,True,False,False,False,2,False
fullcontact_968,http://dbpedia.org/resource/Hecla_Mining,True,True,True,True,False,False,False,4,False
fullcontact_97,fullcontact_97,True,False,False,True,False,True,False,3,False
fullcontact_970,http://dbpedia.org/resource/World_Industries,False,True,True,False,False,False,False,2,False
fullcontact_976,http://dbpedia.org/resource/UFP_Technologies,False,True,True,False,False,False,False,2,False
fullcontact_98,fullcontact_98,True,False,False,False,False,True,True,3,False
fullcontact_99,fullcontact_99,False,,False,,False,False,False,0,False
fullcontact_992,fullcontact_992,True,True,False,True,False,True,True,5,False
fullcontact_994,http://dbpedia.org/resource/Daewoo_Shipbuilding_&_Marine_Engineering,False,True,False,True,False,False,True,3,False
fullcontact_996,fullcontact_996,False,False,False,False,False,False,False,0,False
http://dbpedia.org/resource/%C3%87al%C4%B1k_Holding,http://dbpedia.org/resource/%C3%87al%C4%B1k_Holding,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/%C3%87ukurova_Holding,http://dbpedia.org/resource/%C3%87ukurova_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/%C5%8Cigawa_Railway,http://dbpedia.org/resource/%C5%8Cigawa_Railway,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/A2A,fullcontact_1893,True,False,True,False,False,False,False,2,False
http://dbpedia.org/resource/ABLV_Bank,http://dbpedia.org/resource/ABLV_Bank,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/ACE_Limited,fullcontact_51,True,False,True,True,False,False,True,4,False
http://dbpedia.org/resource/AFFCO_Holdings,http://dbpedia.org/resource/AFFCO_Holdings,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/ALFA_(Mexico),fullcontact_1054,True,False,True,False,False,True,False,3,False
http://dbpedia.org/resource/ASA_Productions_and_Enterprises,http://dbpedia.org/resource/ASA_Productions_and_Enterprises,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Aareal_Bank,fullcontact_42,True,True,True,True,False,False,True,5,False
http://dbpedia.org/resource/Abu_Dhabi_Commercial_Bank,http://dbpedia.org/resource/Abu_Dhabi_Commercial_Bank,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank,http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank,True,True,True,True,True,True,True,7,True
http://dbpedia.org/resource/Accuracy_International,http://dbpedia.org/resource/Accuracy_International,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Ackermans,http://dbpedia.org/resource/Ackermans,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Adams_Express_Company,http://dbpedia.org/resource/Adams_Express_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Afrimines_Resources,http://dbpedia.org/resource/Afrimines_Resources,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Agile_Property,http://dbpedia.org/resource/Agile_Property,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Aichi_Steel,http://dbpedia.org/resource/Aichi_Steel,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/Air_Routing_International,http://dbpedia.org/resource/Air_Routing_International,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Airflow_Developments,http://dbpedia.org/resource/Airflow_Developments,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Aktia_Bank,http://dbpedia.org/resource/Aktia_Bank,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/Al_Jazeera_Media_Network,http://dbpedia.org/resource/Al_Jazeera_Media_Network,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Al_Shoula_Group,http://dbpedia.org/resource/Al_Shoula_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Albayrak_Holding,http://dbpedia.org/resource/Albayrak_Holding,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Alinma_Bank,http://dbpedia.org/resource/Alinma_Bank,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Allaire_Iron_Works,http://www.forbes.com/companies/illinois-tool-works/,True,False,False,False,False,False,True,2,False
http://dbpedia.org/resource/American_Honda_Motor_Company,http://dbpedia.org/resource/American_Honda_Motor_Company,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/American_LaFrance,http://www.forbes.com/companies/american-natl-ins/,True,False,False,False,False,True,True,3,False
http://dbpedia.org/resource/American_States_Water,http://dbpedia.org/resource/American_States_Water,False,True,True,,False,False,True,3,False
http://dbpedia.org/resource/Amphenol,fullcontact_94,True,True,False,False,True,False,True,4,False
http://dbpedia.org/resource/Andhra_Pragathi_Grameena_Bank,fullcontact_622,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Angang_Steel_Company,fullcontact_1192,True,True,True,True,False,True,True,6,False
