id,name,releaseYear,developer,platform,genres,series
dbpedia_27725,Michael Jackson: The Experience,,Ubisoft Montreal,PlayStation Vita,Rhythm game,
dbpedia_27726,Tycoon Transport,2013-01-01 00:00:00,Chris Sawyer,,Business simulation game,
dbpedia_27727,Crystalis,2000-01-01 00:00:00,,Nintendo Entertainment System (NES),Action Adventure,
dbpedia_27728,Tom Clancy's Rainbow Six: Rogue Spear,2001-01-01 00:00:00,Swfvire (cokpany),macOS,Tactical shooter,
dbpedia_27729,King's Quest I,1984-01-01 00:00:00,Sierra Entertainment,,Adventure game,King's Quest
dbpedia_27731,2002 FIFA World Cup (video game),2002-01-01 00:00:00,Intelligent Games,Xbox,Sports game,FIFA World Cup video games
dbpedia_27734,Chibi-Robo! (video game),2009-01-01 00:00:00,Ltd.,,Adventure game,Chibi-Robo! (series)
dbpedia_27735,Super Star Wars: Return of the Jedi,1994-01-01 00:00:00,"Sculptured Software, Inc.",Super Nintendo (SNES),Action game,
dbpedia_27736,Never 7: The End of Infinity,2000-01-01 00:00:00,KID,PlayStation 2,Visual novel,
dbpedia_27737,Uno (video game),2010-01-01 00:00:00,Gameloft,PlayStation 3,,Uno the card game
dbpedia_27738,Airline Tycoon,2001-01-01 00:00:00,Spellbound Entertainment,Linux / SteamOS,Business simulation game,
dbpedia_27739,Marvel vs. Capcom 2: New Age of Heroes,,Backbone Entertainment,Xbox,Fighter,
dbpedia_27740,Castlequest,1986-01-01 00:00:00,ASCII (company),Nintendo Entertainment System (NES),Puzzle video gomc,
dbpedia_27741,Tom Clancy's Rainbow Six: Rogue Spear,2002-01-01 00:00:00,Ubi Soft Milan,,Tactical shooter,Tom Clancy's Rainbow S
dbpedia_27744,Shizuku (video game),1996-01-01 00:00:00,Leaf (company),Windows PC,Eroge,
dbpedia_27746,Michael Jackson: The Experience,,Ubisoft Paris,PlayStation 3,Rhythm game,
dbpedia_27748,Kao the Kangaroo: Round 2,2019-01-01 00:00:00,,Nintendo GameCube,Action-adventure game,
dbpedia_27749,Fantasia: Music Evolved,2014-01-01 00:00:00,Harmo nix,Xbox One,Rhythm game,
dbpedia_27750,Underworld Ascendant VR,2018-01-01 00:00:00,OtherSide Entertainment,,,
dbpedia_27751,Disney Infinity 2,2014-01-01 00:00:00,Heavy Iron Studios,PlayStation Vita,Nonlinear gameplay,
dbpedia_27752,La Pucelle: Tactics,2002-01-01 00:00:00,Nippon Ichi Software,Nintendo Switch,Tactical role-playing game,
dbpedia_27754,Swords & Soldiers,2009-01-01 00:00:00,,Wii,Real-time strategy,
dbpedia_27759,Initial D Arcade Stage 4,2007-01-01 00:00:00,Sega,Arcade Cabinet,Racing,
dbpedia_27760,StarCraft Brood War,1998-01-01 00:00:00,Saffire (company),Windows PC,Real-time strategy,
dbpedia_27761,The Stanley Parable,2015-01-01 00:00:00,Crows CrowsCrows,PlayStation 5,Interactive story,
dbpedia_27762,Smart As...,2012-01-01 00:00:00,Climax Studios,PlayStation Vita,Puzzle video game,
dbpedia_27764,Michael Jackson: The Experience,2011-01-01 00:00:00,Ubisoft Shanghai,,Music video game,
dbpedia_27767,Payday: The Heist,2011-01-01 00:00:00,Overkill Software,PlayStation 3,First-person shooter,
dbpedia_27769,Defense Grid: The Awakening,,Hidden Path Entertainment,,To3ef defemse,
dbpedia_27770,Billy Hatcher and the Giant Egg,2006-01-01 00:00:00,Sonic Team,,Platform game,
dbpedia_27771,The Book of Unwritten Tales 2,2015-01-01 00:00:00,King Art,PlayStation 4,Adventure game,
dbpedia_27773,Dragon Ball Z: Sagas,2005-01-01 00:00:00,,,Action-adventure game,
dbpedia_27775,Pro Evolution Soccer 6,2006-01-01 00:00:00,Konami,Nintendo DS,Sports game,
dbpedia_27776,Mega Man X3,1997-01-01 00:00:00,Capcom,Sega Saturn,Platform game,
dbpedia_27777,PixelJunk Shooter,2009-01-01 00:00:00,Double Eleven (company),macOS,Twin-stick shooter,
dbpedia_27778,WALL-E (video game),,Savage Entertainment,macOS,Platform game,
dbpedia_27780,How to Survive,2013-01-01 00:00:00,Eko Software,Windows PC,Survival horror,
dbpedia_27782,Harry Potter and the Chamber of Secrets (video game),2002-01-01 00:00:00,KnowWonder,PlayStation,Action Adventure,
dbpedia_27784,Marvel Super War,2019-01-01 00:00:00,NctEose,,Multiplayer online battle arena,
dbpedia_27785,Angela Talking,2015-01-01 00:00:00,,iOS (iPhone),Chatterbot,Talking Tom & Friends
dbpedia_27786,Moon Patrol,1982-01-01 00:00:00,Irem,,Scrolling shooter,
dbpedia_27787,Star Trek: 25th Anniversary (computer game),,MacPlay,,,
dbpedia_27788,Turok: Dinosaur Hunter,1997-01-01 00:00:00,Iguana Entertainment,Nintendo 64,First-person shooter,Turok (video game series)
dbpedia_27790,,2015-01-01 00:00:00,Ryu Ga Gotoku Studio,Windows PC,Action Adventure,
dbpedia_27791,Ben 10: Galactic Racing,2011-01-01 00:00:00,Media Tantalus,Nintendo DS,Racing game,Ben 10
dbpedia_27793,NBA Live 98,1997-01-01 00:00:00,EA Canada,PlayStation,Sports Video Game,NBA Live
dbpedia_27794,Tales of the Tempest,2006-01-01 00:00:00,Dimps,Nintendo DS,Role-playing video game,Tales (video game series)
dbpedia_27795,Balloon Fight,1984-01-01 00:00:00,HAL Laboratory,Nintendo Entertainment System (NES),Action game,
dbpedia_27797,Harry Potter and the Philosopher's Stone (video game),2002-01-01 00:00:00,Xhlx (cknsole),,Action-adventure game,Video games based on Harry Potter
dbpedia_27799,Deal or No Deal (video game),2007-01-01 00:00:00,Cat Daddy Games,Windows PC,Trivia,
dbpedia_27800,Hamtaro (video game series),2000-01-01 00:00:00,ImaginEngine,Game Boy Advance,Fortune-telling,
dbpedia_27801,Oddworld: Stranger's Wrath,2014-01-01 00:00:00,Add Water (company),PlayStation 3,Third-person shooter,Oddworld
dbpedia_27802,Scrabble (video game),2009-01-01 00:00:00,Chengdu Ubisoft,macOS,Strategy video game,
dbpedia_27804,Galaga Legions,2008-01-01 00:00:00,NamcoBandai Games,Xbox 360,Shoot 'em up,
dbpedia_27805,Hero of Many,2013-01-01 00:00:00,Trickster Arts,macOS,,
dbpedia_27806,Hamtaro (video game series),2000-01-01 00:00:00,ImaginEngiNe,Windows PC,Educational game,
dbpedia_27807,Earthworm Jim 2,2009-01-01 00:00:00,Rainbow Arts,Game Boy Advance,Platform game,Earthworm Jim (series)
dbpedia_27809,Lego Alpha Team (video game),2000-01-01 00:00:00,,Windows PC,Puzzle game,
dbpedia_27810,WCW vs. the World,1996-01-01 00:00:00,Syn Sophia,PlayStation,Fighting game,
dbpedia_27811,Little Computer People,1987-01-01 00:00:00,Acti vision,,Social simulation game,
dbpedia_27812,Vampire Hunter D (video game),1999-01-01 00:00:00,Victor Interactive Software,PlayStation,Metroidvania,
dbpedia_27815,,,,,Turn-based strategy,
dbpedia_27816,Cleopatra Fortune,2022-01-01 00:00:00,Natsume (company),,Puzzle video game,
dbpedia_27817,Tom Clancy's H.A.W.X,2009-01-01 00:00:00,Ubisoft Kyiv,,Combat flight simulator,
dbpedia_27819,Popeye (video game),1982-01-01 00:00:00,,Atari 5200,Platformer,
dbpedia_27822,Ultima I: The First Age of Darkness,,Richard Garriott,,Role-playing video,
dbpedia_27823,The Movies,2006-01-01 00:00:00,Lionhead Studios,macOS,Business simulation game,
dbpedia_27824,Fantasy Zone II: The Tears of Opa-Opa,1987-01-01 00:00:00,Sanritsu,,Side-scrolling,
dbpedia_27826,Salt Lake 2002 (video game),2002-01-01 00:00:00,DC Studios (video game developer),Game Boy Advance,,
dbpedia_27827,Closed Nightmare,2018-01-01 00:00:00,Nippon Ichi Software,Nintendo Switch,Horror game,
dbpedia_27828,Dragon Knight 4,2007-01-01 00:00:00,Banpresto,,Strategy role-playing game,
dbpedia_27829,List of Monster Jam video games,2019-01-01 00:00:00,Ubi Soft Barcelona,Xbox 360,combat game,Monster Jam Event
dbpedia_27830,Brain Dead 13,1996-01-01 00:00:00,ReadySoft,,Interactive movie,
dbpedia_27831,Cabela's Big Game Hunter,2009-01-01 00:00:00,Cauldron (video game company),PlayStation 3,Hunting,
dbpedia_27832,Need for Speed: Hot Pursuit (2010 video game),2010-01-01 00:00:00,Criterion Games,Xbox 360,Racing video game,
dbpedia_27833,The Grinch (video game),2000-01-01 00:00:00,Konami,PlayStation,Platform game,
dbpedia_27834,Street Fighter Alpha 3,1998-01-01 00:00:00,Capcom,PlayStation Portable (PSP),Fighting game,
dbpedia_27835,Age of Zombies,2014-01-01 00:00:00,,iOS (iPhone),Survival horror,
dbpedia_27837,The Legend of Spyro: Dawn of the Dragon,2008-01-01 00:00:00,Tantalus Media,Xbox 360,Action-adventure game,
dbpedia_27838,Oddworld: Stranger's Wrath,,Just Add Water (company),,First-person shooter,
dbpedia_27839,Rugby 15,2014-01-01 00:00:00,HB Studios,PlayStation 4,Skmulatkon cideo game,
dbpedia_27841,Platoon (2002 video game),2002-01-01 00:00:00,,Windows PC,RTS,
dbpedia_27843,Gradius II,,Konami,,Scrolling shooter,
dbpedia_27844,Double Dragon Neon,2012-01-01 00:00:00,WayForward,Nintendo Switch,Beat 'em up,Double Dragon
dbpedia_27845,Continental Circus,1987-01-01 00:00:00,Taito,Arcade Cabinet,Racing video game,
dbpedia_27846,Transworld Snowboarding (video game),2002-01-01 00:00:00,Housemarque,Xbox,Snowboarding video game,
dbpedia_27847,Battleborn (video game),,Gearbox Software,Windows PC,First-person shoot,
dbpedia_27848,The Park (video game),2016-01-01 00:00:00,Funcom,Windows PC,Psychological horror,The Secret World
dbpedia_27849,Zero Divide 2,,,PlayStation,Fighter,
dbpedia_27852,Hamtaro (video game series),2004-01-01 00:00:00,,Nintendo DS,Sports Video Game,
dbpedia_27853,Oddworld: Stranger's Wrath,,,PlayStation 4,TPS,
dbpedia_27857,Arena Toshinden 2,1996-01-01 00:00:00,,PlayStation,Fighting game,
dbpedia_27859,Need for Speed II,1997-01-01 00:00:00,Electronic Arts Canada,PlayStation,Racing game,
dbpedia_27861,Viewpoint (video game),1992-01-01 00:00:00,Aieom,Sega Genesis / Mega Drive,shooter Isometric,
dbpedia_27863,Solomon's Key,2018-01-01 00:00:00,Probe Software,Sega Master System,Puzzle video game,
dbpedia_27864,Major League Baseball 2K5,2005-01-01 00:00:00,,Xbox,Sports Video Game,
dbpedia_27865,Salamander (video game),2014-01-01 00:00:00,Konami,,Scrolling shooter,Gradius
dbpedia_27866,Ni no Kuni mobile games,2012-01-01 00:00:00,Netmarble,iOS (iPhone),Role-playing ficdo game,
dbpedia_27867,4th Super Robot Wars,1995-01-01 00:00:00,Winkysoft,Super Nintendo (SNES),Tactical role-playing,Super Robot Wars
dbpedia_27868,Yesterday (video game),,,iOS (iPhone),Adventure game,
dbpedia_27869,NASCAR Racing 2003 Season,2003-01-01 00:00:00,Papyrus Design Group,macOS,Racing Simulator,
dbpedia_27870,Medal of Honor: Underground,2002-01-01 00:00:00,DreamWorks Interactive L.L.C.,Game Boy Advance,First-person shooter,Medal of Honor (video game series)
dbpedia_27871,Sonic Forces,2017-01-01 00:00:00,Sonic Team,PlayStation 4,Platform game,Sonic the HedGehog
dbpedia_27872,Salamander (video game),2003-01-01 00:00:00,Konami,Nintendo Entertainment System (NES),Scrolling shooter,
dbpedia_27873,Flushed Away (video game),2006-01-01 00:00:00,,Nintendo GameCube,Action-adventure game,
dbpedia_27874,The Last Bounty Hunter,2009-01-01 00:00:00,Digital Leisure,Wii,Light gun shooter,
dbpedia_27875,Dragon Ball Z: Hyper Dimension,1996-01-01 00:00:00,Fose (cimpamy),Super Nintendo (SNES),Fighting game,Dragon Ball
dbpedia_27876,Metal Mech,1990-01-01 00:00:00,Sculptured Software,,Action game,
dbpedia_27878,StreetPass Mii Plaza,2011-01-01 00:00:00,Prope,,Shoot 'em up,
dbpedia_27883,Robotech: Battlecry,2002-01-01 00:00:00,Vicious Cycle Software,Xbox,Shooter,
dbpedia_27885,Makai Kingdom: Chronicles of the Sacred Tome,2005-01-01 00:00:00,Nippon Ichi Software,Windows PC,Tactical role-playing game,
dbpedia_27888,FIFA Football 2004,2003-01-01 00:00:00,Entertainment Exient,PlayStation,Sports game,FIFA (video game series)
dbpedia_27889,Mad Dog II: The Lost Gold,2013-01-01 00:00:00,American Laser,Arcade Cabinet,,
dbpedia_27890,Foul Play (video game),2016-01-01 00:00:00,Mediatonic,Linux / SteamOS,Beat 'em up,
dbpedia_27891,Defender of the Crown,,Cinemaware,,Strategy game,
dbpedia_27892,Desert Strike,,Budcat Creations,,Sboot 'cm up,
dbpedia_27893,The Book of Unwritten Tales 2,2015-01-01 00:00:00,The Adventure Company,Xbox One,Adventure game,
dbpedia_27894,Star Wars Episode I: Jedi Power Battles,2000-01-01 00:00:00,LucasArts,Sega Dreamcast,Action gomc,
dbpedia_27895,Shadow Watch,2000-01-01 00:00:00,Red Storm Entertainment,,Tactical role-playing game,
dbpedia_27896,Deus Ex: Mankind Divided,2017-01-01 00:00:00,,Linux / SteamOS,First-person shooter,
dbpedia_27897,All-Pro Football 2K8,2007-01-01 00:00:00,Visual Concepts LLC,PlayStation 3,Sports game,
dbpedia_27898,Lumines: Puzzle Fusion,2018-01-01 00:00:00,Q Entertainment,Windows PC,Puzzle vidco gome,Lumines
dbpedia_27902,Dragon Knight 4,1994-01-01 00:00:00,ELF Corporotion,,,Dragon Knight (hentai)
dbpedia_27903,Crisis Zone,1999-01-01 00:00:00,Namco,Arcade Cabinet,,
dbpedia_27904,Moto Racer 2,1998-01-01 00:00:00,Delphine SOftware International,,Racing video game,
dbpedia_27905,Trine 2,2013-01-01 00:00:00,,,Puzzle-platform game,
dbpedia_27907,Half-Life (video game),2001-01-01 00:00:00,Valve Corporation,PlayStation 2,First-person shooter,
dbpedia_27908,Raiden (video game),1991-01-01 00:00:00,Micronics,,Vertically scrolling shooter,Raiden (series)
dbpedia_27910,List of Fire Pro Wrestling games,1992-01-01 00:00:00,Hukan 3nt4rtainment,,,Fire Pro Wrestling
dbpedia_27912,Cities: Skylines,2015-01-01 00:00:00,Colossal Order (company),Linux / SteamOS,Construction and simulation management,
dbpedia_27913,,1989-01-01 00:00:00,Infocom,,Interactive fiction,
dbpedia_27915,F1 Championship Season 2000,,Image Space Incorporated,Windows PC,Racing video game,
dbpedia_27916,Observer,,Bloober Team,PlayStation 4,Psychological horror game,
dbpedia_27919,Final Fantasy (video game),2011-01-01 00:00:00,Square (video game company),Nintendo 3DS,RPG,
dbpedia_27921,Army Men: Air Attack,1999-01-01 00:00:00,The 3DO Company,Windows PC,Third-person shooter,Army Men
dbpedia_27922,Lego Star Wars: The Complete Saga,2009-01-01 00:00:00,Traveller's Tales,Xbox 360,Action-adventure game,
dbpedia_27923,Uno (video game),2010-01-01 00:00:00,PS4,Xbox 360,Card game,Uno (card game)
dbpedia_27924,Zombie Army Trilogy,2015-01-01 00:00:00,Rebellion Developments,PlayStation 4,Third-person shooter,Sniper Elite (series)
dbpedia_27925,X-Men: The Official Game,2006-01-01 00:00:00,,Xbox,Action game,
dbpedia_27926,Tom Clancy's Splinter Cell: Chaos Theory,2005-01-01 00:00:00,,Nintendo 3DS,Stealth game,
dbpedia_27927,Where the Wild Things Are (video game),2009-01-01 00:00:00,,Xbox 360,Platform game,
dbpedia_27928,Tropico 5,,Haemimont Games,PlayStation 4,Government simulqtion bzme,
dbpedia_27931,The Amazing Spider-Man (2012 video game),2012-01-01 00:00:00,,PlayStation 3,,Spider-Man in video games
dbpedia_27932,Suikoden (video game),1995-01-01 00:00:00,System Sacom,Sega Saturn,Role-playing video game,Suikoden
dbpedia_27933,Star Ocean: The Second Story,,,PlayStation Vita,Action game,
dbpedia_27934,Supremacy: Your Will Be Done,,Probe Software,,Strategy video game,
dbpedia_27935,Quake (video game),1998-01-01 00:00:00,Id,Windows PC,,
dbpedia_27936,Rock N' Roll Climber,2009-01-01 00:00:00,Nintendo SPD,Wii,Sim Game,
dbpedia_27938,Guilty Gear X2 updated versions,2019-01-01 00:00:00,Arc System Works,PlayStation Portable (PSP),Fiyhtinh vame,Guilty Gear
dbpedia_27939,Space Quest IV,1991-01-01 00:00:00,Entertainment Sierra,Windows PC,Adventure,Space Quest
dbpedia_27940,Shantae: Half-Genie Hero,2016-01-01 00:00:00,WayForward,Xbox One,Platform game,
dbpedia_27941,Warriors Orochi 3,2012-01-01 00:00:00,Omega Force,PlayStation 3,,
dbpedia_27942,Max: The Curse of Brotherhood,2013-01-01 00:00:00,"Press Play, the company",Xbox 360,Platform game,
dbpedia_27943,Aerobiz,1996-01-01 00:00:00,Koei,,Business simulation game,Koei
dbpedia_27944,Fatal Frame: Maiden of Black Water,2014-01-01 00:00:00,Koei Tecmo,Wii U,Survival horror,Fatal Frame
dbpedia_27947,Ninja Blade,2009-01-01 00:00:00,FromSoftware,Windows PC,Hack and slash,
dbpedia_27949,World of Tanks,2014-01-01 00:00:00,Wargaming (company),macOS,Massively multiplayer online game,
dbpedia_27950,Kamaitachi no Yoru,1994-01-01 00:00:00,Chunsoft,Game Boy Advance,Crime fiction,
dbpedia_27952,Jotun (video game),,Thunder Lotus Games,Windows PC,game video Puzzle,
dbpedia_27953,Grand Theft Auto: Chinatown Wars,2009-01-01 00:00:00,Rockstar Leeds,Nintendo DS,,
dbpedia_27957,Risk (video game),1996-01-01 00:00:00,Mode Zoë,Windows PC,Turn-based strategy,
dbpedia_27958,Big Mutha Truckers,2002-01-01 00:00:00,Eutechnyx,Windows PC,Racing,
dbpedia_27959,Ashes Cricket 2009,2009-01-01 00:00:00,Xbox 360,Windows PC,,
dbpedia_27962,Flying Hero,1992-01-01 00:00:00,Sting Entertainment,,Scrolling shooter,
dbpedia_27964,List of Fire Pro Wrestling games,1993-01-01 00:00:00,Spike (company,,Professional wrestling,Fire Pro Wrestling
dbpedia_27965,Tales of Arise,,Bandai Namco Studios,Xbox Series X,Action role-playing,
dbpedia_27967,Medieval II: Total War: Kingdoms,2016-01-01 00:00:00,Android (operating system),Windows PC,Turn-based strategy,
dbpedia_27969,Rayman M,2001-01-01 00:00:00,Ubi Soft Shanghai,PlayStation,Racing video game,Rayman
dbpedia_27971,Scrabble (video game),,Stainless Games,,Strategy video game,
dbpedia_27972,Wrath Stranger's Oddworld:,2005-01-01 00:00:00,Just Add Water (company),PlayStation 3,Tbird-pcrson shooter,Oddworld
dbpedia_27973,Kinnikuman Muscle Grand Prix,2006-01-01 00:00:00,Syn Sophia,PlayStation 2,Fighting,
dbpedia_27975,Road Crossy,2014-01-01 00:00:00,Hipster Whale,,,
dbpedia_27977,Rome: Total War,2010-01-01 00:00:00,Creative Assembly,Android,Turn-bosed strotegy,
dbpedia_27978,Championship Manager 2,1995-01-01 00:00:00,Sports Interactive,Windows PC,Sport,ChampionshipManager
dbpedia_27979,My French Coach and My Spanish Coach,2008-01-01 00:00:00,,,Puzz1e vidco game,
dbpedia_27980,Bio Senshi Dan: Increaser to no Tatakai,,,,Action-adventure game,
dbpedia_27981,NHL Eastside Hockey Manager,2004-01-01 00:00:00,Sports Interactive,Windows PC,Sport,
dbpedia_27982,Anomaly: Warzone Earth,,11 bit studios,,RTS,
dbpedia_27983,Midnight Club: Street Racing,2000-01-01 00:00:00,Rebellion Developments,Game Boy Advance,Racing video game,Midnight Club
dbpedia_27984,Cosmonious High,2022-01-01 00:00:00,Owlchemy Labs,Windows PC,Adventure game,
dbpedia_27985,List of Monster Jam video games,2017-01-01 00:00:00,,Windows PC,Racing,Monster Jam Event
dbpedia_27986,Mega Man 7,1995-01-01 00:00:00,Capcom,Super Nintendo (SNES),Action game,(original Man Mega series)
dbpedia_27987,List of Fire Pro Wrestling games,2005-01-01 00:00:00,Spike (company),PlayStation,Professional wrestling,
dbpedia_27988,Dark Seed II,1997-01-01 00:00:00,Cyberdreams,PlayStation,,
dbpedia_27990,FIFA Football 2004,2003-01-01 00:00:00,EA Canada,,Sports game,FIFA (video game series)
dbpedia_27991,Guitar Hero: Aerosmith,2008-01-01 00:00:00,Neversoft,Windows PC,Music video game,Guitar Hero
dbpedia_27992,Serious Sam 3: BFE,2014-01-01 00:00:00,Croteam,Xbox One,First-person shooter,
dbpedia_27993,Gundam: Battle Assault,,"Natsume Co., Ltd",PlayStation 2,Fighting game,
dbpedia_27994,Gabriel Knight: Sins of the Fathers,1993-01-01 00:00:00,On-Line Sierra,Android,Point-and-click adventure game,Gabriel Knight
dbpedia_27995,Broforce,2015-01-01 00:00:00,Lives,,Run-and-gun platform game,
dbpedia_27996,Bejeweled 2,2010-01-01 00:00:00,PopCap Games,,Puzzle video game,Bejeweled (series)
dbpedia_27997,Mortal Kombat 3,,PlayStation,PlayStation,Fighting game,
dbpedia_27998,Ghost in the Shell: Stand Alone Complex (2004 video game),2004-01-01 00:00:00,Cavia (company),PlayStation 2,Shooter game,
dbpedia_27999,Another World (video game),2014-01-01 00:00:00,Delphine Software International,,Action game,
dbpedia_28000,Diablo 3: Reaper of Souls,2018-01-01 00:00:00,Blizzard Entertainment,,Hack and slash,
dbpedia_28004,Sharin no Kuni: The Girl Among the Sunflowers,2005-01-01 00:00:00,Akabeisoft2,Windows PC,Visual novel,
dbpedia_28005,Onechanbara Z2: Chaos,,Tamsoft,Windows PC,Hack and slash,OneeChanbara
dbpedia_28006,Anno: Create A New World,,,Nintendo DS,Real-time strategy,
dbpedia_28007,Sonic Riders,2006-01-01 00:00:00,Now Production,,Racing vidco gamc,Sonic the Hedgehog
dbpedia_28008,James Noir's Hollywood,,Ubisoft Montreal,Nintendo 3DS,Puzzle game,
dbpedia_28009,Uplink (video game),,Introversion Software,iOS (iPhone),Hacker (computer security),
dbpedia_28010,NBA Live 99,1998-01-01 00:00:00,NuFX,Nintendo 64,,
dbpedia_28011,Nemesis: The Wizardry Adventure,,Sir-Tech,,Adventure game,Wizardr
dbpedia_28013,,1991-01-01 00:00:00,Beam Software,Nintendo Entertainment System (NES),2D,
dbpedia_28014,Daisenryaku,2007-01-01 00:00:00,SystemSoft,PlayStation Portable (PSP),,
dbpedia_28019,Frogger: The Great Quest,2002-01-01 00:00:00,,,Platform game,Frogger
dbpedia_28020,Final Fantasy Dimensions,2012-01-01 00:00:00,Matrix Software,,Role-playing video game,Final Fantasy
dbpedia_28022,Time Travelers (video game),2012-01-01 00:00:00,Level-5 (video game company),PlayStation Vita,Adventure game,
dbpedia_28024,Excitebike,1984-01-01 00:00:00,Nintendo Research & Development 1,,Racing video game,
dbpedia_28026,Metal Slug (1996 video game),,Nazca Corporation,Sega Saturn,Shoot 'em up,Metal Slug
dbpedia_28027,Disney Infinity (video game),2016-01-01 00:00:00,Heavy Iron Studios,,Toys-to-life,
dbpedia_28028,Dragon Knight 4,,NEC Avenue,,Strategy role-playing game,
dbpedia_28029,The Sims 2,2004-01-01 00:00:00,Maxis Redwood Shores,,Social simulation game,The Sims
dbpedia_28030,Super Robot Wars NEO,2009-01-01 00:00:00,,Wii,TRPG,Super Robot Wars
dbpedia_28031,Z1 Battle Royale,2018-01-01 00:00:00,Daybreak Game Company,PlayStation 4,,
dbpedia_28032,Final Fantasy III (2006 video game),2006-01-01 00:00:00,5quarc Enix,,Role-playing game,Final Fantasy
dbpedia_28033,Darkstalkers Chronicle: The Chaos Tower,2000-01-01 00:00:00,Capcom,Sega Dreamcast,Fighrunf game,
dbpedia_28035,Psyvariar,2003-01-01 00:00:00,Sueeess Corporation,PlayStation 2,Shiot 'em ho,
dbpedia_28036,Mighty Morphin Power Rangers: The Movie (video game),1995-01-01 00:00:00,Banpresto,Sega Genesis / Mega Drive,Fighting game,
dbpedia_28037,Brunswick Pro Bowling,2010-01-01 00:00:00,Xbox One,iOS (iPhone),Sports,
dbpedia_28040,Mary Skelter: Nightmares,2018-01-01 00:00:00,Idea Factory,Windows PC,Dungeon crawler,
dbpedia_28041,Ticket to Ride (video game),2011-01-01 00:00:00,Days of Wonder,Xbox One,Turh-based ettategy,
dbpedia_28042,Albion,,Blue Byte,,game Role-playing,
dbpedia_28043,The Return of Ishtar,,Namco,,List of maze video games,
dbpedia_28044,BreakThru!,1995-01-01 00:00:00,Corporation,Windows PC,,
dbpedia_28045,Malicious (video game),2010-01-01 00:00:00,Alvion,PlayStation Vita,Action game,
dbpedia_28046,The Bugs Bunny Crazy Castle 2,1991-01-01 00:00:00,Kemco,Game Boy,Action game,
dbpedia_28047,Fight Club (video game),2005-01-01 00:00:00,GenuineGames,PlayStation 2,Fighting game,
dbpedia_28049,List of Fire Pro Wrestling games,2002-01-01 00:00:00,"Spike Technologies, Inc.",PlayStation 2,,
dbpedia_28050,Hitman (2016 video game),2016-01-01 00:00:00,Interactive,PlayStation 4,,
dbpedia_28051,Top Gear (video game),1992-01-01 00:00:00,,Super Nintendo (SNES),Raeing video gamc,Top Gear video game series
dbpedia_28052,Demolition Man (video game),1995-01-01 00:00:00,,,Platform game,
dbpedia_28054,Reel Fishing,2009-01-01 00:00:00,,Wii,Fishing video game,
dbpedia_28055,F1 2016 (video game),2017-01-01 00:00:00,Codemasters,macOS,,F1 (video game series)
dbpedia_28056,Ben 10 Ultimate Alien: Cosmic Destruction,2010-01-01 00:00:00,Wii,PlayStation 3,Actionadventure game,
dbpedia_28057,Puyo Pop (video game),2003-01-01 00:00:00,Sonic Team,Game Boy Advance,Puzzle video game,
dbpedia_28059,Puyo Puyo game),1994-01-01 00:00:00,,Sega Genesis / Mega Drive,Puzzle video game,Puyo Puyo
dbpedia_28061,QuackShot,1998-01-01 00:00:00,Sega,Sega Saturn,Metroidvania,
dbpedia_28062,,2018-01-01 00:00:00,Gaming Minds Studios,Linux / SteamOS,,
dbpedia_28063,Chaos;Head Love Chu Chu!,2010-01-01 00:00:00,5pb.,Xbox 360,Visual novel,
dbpedia_28064,List of Monster Jam video games,2015-01-01 00:00:00,Inland Productions,,Racing,
dbpedia_28066,FIFA 09,2008-01-01 00:00:00,Exient Entert ainment,PlayStation Portable (PSP),Sports game,
dbpedia_28067,Avatar: The Game,2009-01-01 00:00:00,Ubisoft Montreal,Android,Third-person shooter,
dbpedia_28069,Runner2,2013-01-01 00:00:00,Choice Provisions,Wii U,Platform game,
dbpedia_28070,Power Blade,1990-01-01 00:00:00,,Arcade Cabinet,,
dbpedia_28071,Kororinpa,2007-01-01 00:00:00,Hudson Soft,Wii,Puzzle game,
dbpedia_28072,Game of War: Fire Age,2013-01-01 00:00:00,Machine Zone,iOS (iPhone),Strategy video game,
dbpedia_28074,Civilization V: Brave New World,,FiRaxis Games,Windows PC,Turn-based strategy,
dbpedia_28075,List of Monster Jam video games,2008-01-01 00:00:00,Torus Games,Xbox 360,Racing,Monster Jam
dbpedia_28076,Mortal Kombat: Deception,2004-01-01 00:00:00,Midway G ames,PlayStation Portable (PSP),Fighting game,Mortal Kombat
dbpedia_28079,Voodoo Castle,,Adventure International,,Interactive fiction,List of Scott Adams Adventure video games
dbpedia_28080,The Silver Case,1999-01-01 00:00:00,GraSshopper Manufacture,Nintendo Switch,Visual novel,
dbpedia_28083,Grid Autosport,2019-01-01 00:00:00,Feral Interactive,Nintendo Switch,Racing video,
dbpedia_28084,Theme Park (video game),1995-01-01 00:00:00,EA Japan,Sega Saturn,Construction Sim,
dbpedia_28085,Brütal Legend,2013-01-01 00:00:00,Double Fine Productions,Xbox 360,Real-time strategy,
dbpedia_28086,Naruto: Ultimate Ninja,2009-01-01 00:00:00,FubefConnect2,,Fighting,
dbpedia_28089,Pro 18 World Tour Golf,1999-01-01 00:00:00,Intelligent Games,,Sports game,
dbpedia_28090,Turbo Outrun,1989-01-01 00:00:00,Sega AM2,,Racing video game,
dbpedia_28091,Mystical Ninja Starring Goemon,1997-01-01 00:00:00,Konami Computer Entertainment Osaka,,Action Adventure,Goemon (series)
