silver_cluster_id,pipe_cluster_id,name,artist,release-date,release-country,label,genre,duration,n_attributes_correct,fully_correct
discogs_45669,discogs_45669,True,True,False,False,True,True,True,5,False
discogs_4572,discogs_4572,True,True,False,False,True,True,True,5,False
discogs_45729,discogs_45729,False,True,True,False,True,True,False,4,False
discogs_45737,discogs_45737,False,True,True,True,True,True,True,6,False
discogs_45853,discogs_45853,False,True,True,True,True,True,True,6,False
discogs_4591,discogs_4591,False,True,False,False,True,True,False,3,False
discogs_45911,discogs_45911,True,True,False,False,True,True,True,5,False
discogs_46,discogs_46,True,False,True,False,True,True,False,4,False
discogs_4604,discogs_4604,True,True,True,False,True,True,True,6,False
discogs_46122,discogs_46122,False,True,True,True,True,True,False,5,False
discogs_46189,lastFM_21816,True,True,True,False,False,False,False,3,False
discogs_46208,discogs_46208,True,True,True,False,True,True,True,6,False
discogs_46245,discogs_46245,True,False,True,False,True,True,True,5,False
discogs_46246,discogs_46246,True,False,True,False,True,True,True,5,False
discogs_46253,discogs_46253,False,True,True,True,True,True,True,6,False
discogs_46276,discogs_46276,True,False,True,False,True,True,False,4,False
discogs_46329,discogs_46329,False,False,True,True,True,True,False,4,False
discogs_46339,discogs_46339,False,True,True,False,True,True,True,5,False
discogs_46352,discogs_46352,False,True,True,True,False,True,True,5,False
discogs_46469,discogs_46469,True,False,True,True,True,True,True,6,False
discogs_46486,discogs_46486,True,False,True,False,False,True,False,3,False
discogs_46498,discogs_46498,True,False,True,True,True,True,False,5,False
discogs_46527,discogs_46527,True,True,True,True,True,True,False,6,False
discogs_46536,discogs_46536,True,True,True,True,True,True,True,7,True
discogs_46539,discogs_46539,True,False,True,True,True,True,True,6,False
discogs_46672,discogs_46672,True,True,True,True,False,True,False,5,False
discogs_46676,discogs_46676,False,False,True,False,True,True,True,4,False
discogs_46680,discogs_46680,False,False,True,False,True,True,True,4,False
discogs_46683,discogs_46683,True,True,True,False,True,True,True,6,False
discogs_468,discogs_468,False,False,False,True,True,True,False,3,False
discogs_46874,discogs_46874,True,True,True,False,True,True,False,5,False
discogs_46909,discogs_56150,False,True,True,True,True,True,False,5,False
discogs_46977,discogs_51954,True,True,True,False,True,True,False,5,False
discogs_4703,discogs_4703,False,True,True,True,True,True,True,6,False
discogs_47100,discogs_47100,False,True,True,True,True,True,False,5,False
discogs_47247,discogs_47247,True,True,True,False,True,True,False,5,False
discogs_47281,discogs_47281,False,True,True,True,True,True,False,5,False
discogs_473,discogs_473,True,True,False,False,True,True,False,4,False
discogs_4730,discogs_4730,False,False,True,True,True,True,True,5,False
discogs_4731,discogs_4731,False,False,True,True,True,True,False,4,False
discogs_47336,discogs_47336,False,True,True,True,True,True,True,6,False
discogs_47438,discogs_47438,True,True,True,False,True,True,False,5,False
discogs_47554,discogs_47554,True,True,True,False,True,True,True,6,False
discogs_47891,discogs_47891,False,True,True,False,True,True,True,5,False
discogs_47948,discogs_47948,False,False,True,True,True,True,False,4,False
discogs_47971,discogs_47971,True,True,True,False,True,True,True,6,False
discogs_48010,discogs_48010,True,True,True,True,True,True,True,7,True
discogs_48083,discogs_48083,False,False,True,True,True,True,True,5,False
discogs_48086,discogs_48086,False,True,True,False,True,True,False,4,False
discogs_482,discogs_482,False,False,True,False,True,True,True,4,False
discogs_48213,discogs_48213,True,True,True,False,True,True,True,6,False
discogs_48220,discogs_48220,False,True,True,True,True,True,False,5,False
discogs_48352,discogs_48352,True,True,True,False,True,True,False,5,False
discogs_48428,discogs_48428,True,True,True,False,True,True,False,5,False
discogs_48471,discogs_48471,True,True,False,False,True,True,True,5,False
discogs_48525,discogs_713,False,True,True,False,True,True,True,5,False
discogs_48532,discogs_48532,False,False,True,True,True,True,False,4,False
discogs_48589,discogs_48589,False,True,True,False,True,True,True,5,False
discogs_48708,discogs_48708,True,False,True,False,True,True,False,4,False
discogs_48848,discogs_48848,True,False,True,False,True,True,False,4,False
discogs_48906,discogs_48906,True,False,False,True,True,True,False,4,False
discogs_48967,discogs_48967,True,True,True,False,True,True,False,5,False
discogs_48997,discogs_48997,True,False,True,True,True,True,False,5,False
discogs_490,discogs_490,True,True,False,False,True,True,True,5,False
discogs_49032,discogs_54696,True,True,True,False,True,True,True,6,False
discogs_49037,discogs_49037,False,True,False,True,True,True,True,5,False
discogs_4911,discogs_4911,True,True,True,False,True,True,True,6,False
discogs_49133,discogs_49133,False,True,True,True,True,True,False,5,False
discogs_4916,discogs_4916,False,True,True,False,True,True,True,5,False
discogs_49243,discogs_49243,True,True,True,False,True,True,True,6,False
discogs_49284,lastFM_23168,False,True,True,True,False,False,False,3,False
discogs_49302,discogs_49302,False,False,False,True,True,True,False,3,False
discogs_49352,discogs_49352,True,True,True,False,True,True,True,6,False
discogs_49509,discogs_49509,False,True,True,True,True,True,True,6,False
discogs_49539,discogs_49539,False,True,False,False,True,True,False,3,False
discogs_49585,discogs_49585,True,True,True,False,True,True,True,6,False
discogs_49624,discogs_49624,False,True,True,False,True,True,True,5,False
discogs_49694,discogs_49694,False,False,True,True,True,True,False,4,False
discogs_49699,discogs_49699,True,False,True,False,True,True,True,5,False
discogs_49708,discogs_49708,True,False,False,False,True,True,False,3,False
discogs_49711,discogs_49711,False,True,False,False,True,True,False,3,False
discogs_49727,discogs_49727,True,True,True,True,True,True,True,7,True
discogs_49811,discogs_49811,False,True,True,False,True,True,False,4,False
discogs_49928,discogs_49928,False,True,True,False,True,True,False,4,False
discogs_49935,discogs_49935,False,True,True,False,True,True,False,4,False
discogs_49952,discogs_49952,True,False,False,True,True,True,False,4,False
discogs_4996,discogs_4996,False,True,True,True,True,True,True,6,False
discogs_49996,discogs_49996,True,True,True,False,True,True,True,6,False
discogs_5,discogs_5,True,True,True,False,True,True,True,6,False
discogs_5011,discogs_5011,False,False,True,True,True,True,True,5,False
discogs_50172,discogs_50172,True,False,True,False,True,True,False,4,False
discogs_50177,discogs_50177,True,True,True,True,True,True,False,6,False
discogs_50227,discogs_8159,False,True,True,False,True,False,True,4,False
discogs_50250,discogs_50250,False,True,True,False,True,True,True,5,False
discogs_50376,discogs_50376,True,True,True,False,True,True,False,5,False
discogs_50394,discogs_50394,True,True,True,False,True,True,True,6,False
discogs_5043,discogs_5043,True,True,True,True,True,True,True,7,True
discogs_50554,discogs_50554,True,True,True,True,True,True,True,7,True
discogs_50588,discogs_50588,False,False,True,False,True,True,False,3,False
discogs_50603,discogs_50603,False,True,True,False,True,True,True,5,False
discogs_5061,discogs_5061,False,True,False,False,True,True,True,4,False
discogs_50616,discogs_50616,True,True,True,False,True,True,True,6,False
discogs_50656,discogs_50656,True,True,True,False,True,True,True,6,False
discogs_50740,discogs_50740,True,False,True,False,True,True,False,4,False
discogs_50886,discogs_50886,True,True,True,False,True,True,True,6,False
discogs_50901,discogs_50901,True,True,False,True,True,True,True,6,False
discogs_5112,discogs_5112,False,True,True,False,True,True,True,5,False
discogs_5115,discogs_5115,False,True,True,True,True,True,True,6,False
discogs_51158,discogs_51158,True,True,True,True,True,True,False,6,False
discogs_5120,discogs_5120,False,False,True,False,True,True,False,3,False
discogs_51215,discogs_51215,False,False,True,True,True,True,False,4,False
discogs_51223,discogs_51223,False,True,True,True,True,True,False,5,False
discogs_5126,discogs_5126,False,True,True,False,True,True,False,4,False
discogs_51414,discogs_51414,True,True,True,True,True,True,True,7,True
discogs_51575,discogs_51575,True,False,True,True,True,True,True,6,False
discogs_51756,discogs_51756,True,True,True,True,True,True,False,6,False
discogs_51762,discogs_51762,True,True,True,False,True,True,False,5,False
discogs_5178,discogs_5178,False,True,True,False,True,True,True,5,False
discogs_51791,discogs_51791,False,True,True,False,True,True,False,4,False
discogs_52092,discogs_52092,False,False,True,False,True,True,True,4,False
discogs_5213,discogs_5213,True,True,True,True,True,True,True,7,True
discogs_52191,discogs_52191,False,False,True,False,True,True,False,3,False
discogs_52197,discogs_52197,True,True,True,True,True,True,True,7,True
discogs_52361,discogs_52361,False,False,True,True,True,True,True,5,False
discogs_52380,discogs_52380,False,False,True,False,True,True,False,3,False
discogs_52385,discogs_52385,True,True,True,True,True,True,True,7,True
discogs_52387,discogs_52387,False,True,True,False,True,True,False,4,False
discogs_5244,discogs_5244,False,False,True,True,True,True,True,5,False
discogs_5252,discogs_5252,True,False,True,False,True,True,True,5,False
discogs_52559,discogs_52559,True,True,True,False,True,True,True,6,False
discogs_52624,discogs_52624,False,True,True,True,True,True,True,6,False
discogs_52626,discogs_52626,True,True,True,True,True,True,True,7,True
discogs_52668,discogs_52668,True,False,True,True,True,True,True,6,False
discogs_52702,discogs_52702,False,True,True,False,True,True,True,5,False
discogs_52713,discogs_52713,True,True,True,False,True,True,False,5,False
discogs_5272,discogs_5272,True,False,True,False,True,True,True,5,False
discogs_52738,discogs_52738,False,True,True,True,True,True,True,6,False
discogs_52743,discogs_52743,False,True,True,False,True,True,True,5,False
discogs_52805,discogs_52805,True,True,False,True,True,True,False,5,False
discogs_52833,discogs_52833,True,True,True,True,True,True,True,7,True
discogs_52846,discogs_52846,False,True,True,False,True,True,False,4,False
discogs_52864,discogs_52864,True,True,True,True,True,True,False,6,False
discogs_52903,discogs_52903,True,False,True,True,True,True,False,5,False
discogs_52957,discogs_52957,False,True,False,True,True,True,True,5,False
discogs_52985,discogs_52985,True,False,True,False,True,True,True,5,False
discogs_53,discogs_53,True,False,False,False,True,True,False,3,False
discogs_5300,discogs_5300,False,True,True,False,True,True,False,4,False
discogs_5302,discogs_5302,True,True,True,True,True,True,False,6,False
discogs_53166,discogs_53166,True,True,False,False,True,True,False,4,False
discogs_53172,discogs_53172,False,False,False,True,True,True,True,4,False
discogs_53200,discogs_6766,False,True,True,False,True,True,False,4,False
discogs_53212,discogs_53212,True,False,True,False,True,True,False,4,False
discogs_53244,discogs_53244,False,True,True,True,True,True,False,5,False
discogs_53325,discogs_53325,False,True,True,True,True,True,False,5,False
discogs_53389,discogs_53389,True,False,True,False,True,True,False,4,False
discogs_53585,discogs_53585,False,True,True,True,True,True,False,5,False
discogs_53650,discogs_53650,True,False,True,True,True,True,True,6,False
discogs_53717,discogs_8192,True,True,True,False,False,True,False,4,False
discogs_53785,discogs_53785,False,True,True,True,True,True,True,6,False
discogs_53859,discogs_53859,True,False,True,False,True,True,True,5,False
discogs_5398,discogs_5398,True,True,False,False,True,True,False,4,False
discogs_53980,discogs_53980,False,True,True,False,True,True,True,5,False
discogs_54026,discogs_54026,True,False,False,True,True,True,False,4,False
discogs_54053,discogs_54053,True,True,True,False,True,True,False,5,False
discogs_54141,discogs_54141,False,True,True,False,True,True,True,5,False
discogs_5416,discogs_5416,True,False,True,True,True,True,False,5,False
discogs_5422,discogs_5422,True,True,False,False,True,True,False,4,False
discogs_54238,discogs_54238,True,True,True,False,True,True,True,6,False
discogs_54384,discogs_54384,True,True,True,True,True,True,False,6,False
discogs_54393,discogs_54393,False,True,True,True,True,True,True,6,False
discogs_54411,discogs_54411,False,False,True,False,True,True,False,3,False
discogs_54434,discogs_54434,False,False,False,False,True,True,False,2,False
discogs_5444,discogs_5444,False,True,True,False,True,True,True,5,False
discogs_5452,discogs_5452,False,True,True,False,True,True,False,4,False
discogs_54631,discogs_54631,False,True,True,True,True,True,False,5,False
discogs_54632,discogs_54632,True,False,True,False,True,True,False,4,False
discogs_54653,discogs_54653,True,True,True,True,True,True,False,6,False
discogs_5473,discogs_5473,True,True,True,True,True,True,True,7,True
discogs_54789,discogs_54789,False,True,True,True,True,True,False,5,False
discogs_54817,discogs_54817,True,True,True,False,True,True,True,6,False
discogs_55025,discogs_55025,False,True,True,False,True,True,True,5,False
discogs_55033,discogs_55033,True,True,True,True,True,True,True,7,True
discogs_55034,discogs_55034,True,True,True,False,True,True,False,5,False
discogs_5522,discogs_5522,False,True,True,True,True,True,False,5,False
discogs_5523,discogs_5523,False,False,True,False,True,True,True,4,False
discogs_55244,discogs_55244,False,True,True,True,True,True,True,6,False
discogs_55288,discogs_55288,True,False,True,False,True,True,True,5,False
discogs_55297,discogs_55297,True,True,True,False,True,True,True,6,False
discogs_55332,discogs_55332,True,False,False,True,True,True,True,5,False
discogs_55345,discogs_55345,False,False,True,False,True,True,False,3,False
discogs_55364,discogs_55364,False,True,True,True,True,True,False,5,False
discogs_5539,discogs_5539,True,True,True,False,True,True,True,6,False
discogs_55418,discogs_55418,False,True,True,True,True,True,False,5,False
discogs_5549,discogs_5549,True,False,True,True,True,True,True,6,False
discogs_55502,discogs_55502,False,False,True,True,True,True,False,4,False
discogs_55623,discogs_55623,True,True,True,True,True,True,True,7,True
discogs_55624,discogs_55624,True,True,False,False,True,True,False,4,False
discogs_5566,discogs_5566,True,True,True,True,True,True,True,7,True
discogs_55755,discogs_55755,True,True,True,True,True,True,True,7,True
discogs_55809,discogs_55809,True,False,True,False,True,True,True,5,False
discogs_55825,discogs_55825,False,True,True,False,True,True,True,5,False
discogs_55909,discogs_55909,True,False,True,False,True,True,True,5,False
discogs_55956,discogs_55956,True,True,True,False,True,True,True,6,False
discogs_55980,discogs_55980,True,False,True,True,True,True,False,5,False
discogs_56,discogs_56,True,True,False,False,True,True,True,5,False
discogs_56010,discogs_56010,True,False,True,False,True,True,False,4,False
discogs_56034,discogs_56034,True,True,True,True,True,True,False,6,False
discogs_56056,discogs_56056,True,True,False,False,True,True,False,4,False
discogs_5608,discogs_5608,True,True,False,True,True,True,True,6,False
discogs_56175,discogs_56175,True,True,True,True,True,True,True,7,True
discogs_56249,discogs_56249,False,True,True,True,True,True,False,5,False
discogs_56286,discogs_56286,True,False,True,False,True,True,False,4,False
discogs_56347,discogs_56347,False,False,True,False,True,True,True,4,False
discogs_56442,discogs_56442,True,False,True,True,True,True,False,5,False
discogs_5652,discogs_5652,True,False,True,False,True,True,True,5,False
discogs_56579,discogs_56579,True,False,False,False,True,True,True,4,False
discogs_566,discogs_76909,False,True,False,False,True,True,True,4,False
discogs_56656,discogs_718,False,False,True,True,False,True,False,3,False
discogs_56685,discogs_56685,False,False,True,False,True,True,True,4,False
discogs_56706,discogs_56706,True,True,True,False,True,True,True,6,False
discogs_56792,discogs_56792,True,False,True,True,True,True,True,6,False
discogs_56869,discogs_56869,False,True,True,False,True,True,True,5,False
discogs_56962,discogs_56962,True,False,True,True,True,True,False,5,False
discogs_56991,discogs_56991,True,True,True,False,True,True,False,5,False
discogs_570,discogs_570,True,True,True,False,True,True,False,5,False
discogs_57079,discogs_57079,False,False,True,True,True,True,False,4,False
discogs_57138,discogs_57138,True,True,True,False,True,True,False,5,False
discogs_57160,discogs_57160,True,True,True,False,True,True,False,5,False
discogs_572,discogs_572,True,True,False,False,True,True,False,4,False
discogs_57381,discogs_57381,True,True,True,False,True,True,True,6,False
discogs_5743,discogs_5743,False,True,True,True,True,True,False,5,False
discogs_57509,discogs_57509,True,False,False,False,True,True,False,3,False
discogs_57546,discogs_57546,False,True,True,False,True,True,True,5,False
discogs_57573,discogs_57573,True,True,True,False,True,True,False,5,False
discogs_57615,discogs_57615,False,True,True,False,True,True,False,4,False
discogs_57648,discogs_57648,True,False,True,True,True,True,True,6,False
discogs_57673,discogs_57673,False,True,True,False,True,True,True,5,False
discogs_5776,discogs_5776,True,True,True,False,True,True,True,6,False
discogs_57921,discogs_57921,False,False,True,True,True,True,True,5,False
discogs_5803,discogs_5803,True,True,True,True,True,True,True,7,True
discogs_58051,discogs_58051,True,False,True,False,True,True,False,4,False
discogs_58061,discogs_58061,False,True,True,True,True,True,True,6,False
discogs_58170,discogs_58170,False,False,True,True,True,True,False,4,False
discogs_58199,discogs_58199,True,False,False,False,True,True,True,4,False
discogs_58284,discogs_58284,True,True,True,False,True,True,False,5,False
discogs_58424,discogs_58424,False,True,True,False,True,True,False,4,False
discogs_5845,discogs_5845,True,True,True,True,True,True,True,7,True
discogs_58461,discogs_58461,True,True,True,False,True,True,False,5,False
discogs_5850,discogs_5850,False,False,True,True,True,True,True,5,False
discogs_58539,discogs_58539,True,True,True,True,True,True,True,7,True
discogs_58563,discogs_58563,False,True,True,True,True,True,True,6,False
discogs_58589,discogs_58589,True,False,True,False,True,True,False,4,False
discogs_5860,discogs_5860,False,False,,False,True,True,True,3,False
discogs_58657,discogs_58657,False,False,True,False,True,True,False,3,False
discogs_58799,discogs_58799,True,True,True,True,True,True,True,7,True
discogs_58914,lastFM_22295,True,True,True,False,False,False,True,4,False
discogs_58927,discogs_58927,True,True,True,False,True,True,True,6,False
discogs_5894,discogs_5894,True,True,True,False,True,True,True,6,False
discogs_59074,discogs_59074,True,True,False,False,True,True,True,5,False
discogs_59096,discogs_59096,False,True,True,True,True,True,False,5,False
discogs_59099,discogs_59099,False,True,True,False,True,True,False,4,False
discogs_59186,discogs_59186,False,True,True,False,True,True,True,5,False
discogs_59209,discogs_59209,True,True,True,False,True,True,True,6,False
discogs_59246,discogs_59246,True,True,True,False,True,True,False,5,False
discogs_59261,discogs_59261,False,False,True,False,True,True,False,3,False
discogs_59265,discogs_59751,True,False,True,False,True,True,False,4,False
discogs_59339,discogs_59339,True,False,True,False,True,True,True,5,False
discogs_59342,discogs_59342,True,True,True,False,True,True,True,6,False
discogs_59347,discogs_59347,False,False,True,False,True,True,True,4,False
discogs_59399,discogs_59399,True,True,True,True,True,True,True,7,True
discogs_59403,discogs_59403,False,False,True,False,True,True,True,4,False
discogs_5942,discogs_5942,False,True,True,True,True,True,False,5,False
discogs_59449,discogs_59449,False,True,True,True,True,True,False,5,False
discogs_5946,discogs_5946,False,False,True,False,True,True,True,4,False
discogs_59532,discogs_59532,True,True,True,False,True,True,False,5,False
discogs_59558,discogs_59558,True,True,True,False,False,True,True,5,False
discogs_59594,discogs_59594,False,False,True,True,True,True,True,5,False
discogs_59609,discogs_59609,True,True,True,True,True,True,True,7,True
discogs_59634,lastFM_27952,False,True,False,False,False,False,False,1,False
discogs_59660,discogs_59660,False,True,True,True,True,True,True,6,False
discogs_59677,discogs_59677,False,False,True,False,True,True,False,3,False
discogs_5976,discogs_5976,True,True,True,False,True,True,True,6,False
discogs_59802,discogs_59802,True,True,True,False,True,True,True,6,False
discogs_59821,discogs_59821,True,True,True,True,True,True,False,6,False
discogs_59844,discogs_59844,True,True,True,False,True,True,True,6,False
discogs_60006,discogs_60006,True,True,True,True,True,True,True,7,True
discogs_60014,discogs_60014,True,True,True,False,True,True,True,6,False
discogs_60043,discogs_60043,True,True,True,False,True,True,True,6,False
discogs_60082,discogs_60082,True,False,False,False,True,True,False,3,False
discogs_60157,discogs_60157,False,False,True,False,True,True,False,3,False
discogs_60210,discogs_60210,True,True,True,False,True,True,True,6,False
discogs_6033,discogs_6033,True,True,True,False,True,True,True,6,False
discogs_60359,discogs_60359,False,True,True,True,True,True,False,5,False
discogs_60361,discogs_60361,False,True,True,True,True,True,True,6,False
discogs_6040,discogs_6040,True,True,True,False,True,True,False,5,False
discogs_60490,discogs_60490,True,True,True,False,True,True,True,6,False
discogs_6052,discogs_6052,False,False,True,True,True,True,False,4,False
discogs_60547,discogs_60547,False,False,False,False,True,True,True,3,False
discogs_60573,discogs_60573,False,False,True,False,True,True,True,4,False
discogs_60601,discogs_60601,True,False,False,True,True,True,False,4,False
discogs_60736,discogs_60736,False,False,True,False,True,True,False,3,False
discogs_60840,discogs_60840,True,False,True,False,True,True,True,5,False
discogs_6091,discogs_6091,True,True,True,False,True,True,False,5,False
discogs_60914,discogs_60914,True,False,True,False,True,True,True,5,False
discogs_60959,discogs_60959,True,True,True,False,True,True,True,6,False
discogs_6098,discogs_6098,False,True,True,False,True,True,True,5,False
discogs_61,discogs_61,True,True,True,False,True,True,False,5,False
discogs_61062,discogs_61062,False,True,True,False,True,True,True,5,False
discogs_61141,discogs_948,True,False,True,False,False,False,False,2,False
discogs_61237,discogs_61237,True,True,False,False,True,True,True,5,False
discogs_61252,discogs_61252,False,True,True,True,True,True,False,5,False
discogs_61296,discogs_61296,False,True,True,False,True,True,True,5,False
discogs_61343,discogs_61343,False,True,True,True,True,True,False,5,False
discogs_61365,discogs_61365,True,False,True,False,True,True,True,5,False
discogs_61410,lastFM_28772,True,True,True,False,False,False,True,4,False
discogs_61465,discogs_61465,True,True,True,True,True,True,False,6,False
discogs_61516,discogs_61516,True,False,True,True,True,True,True,6,False
discogs_6152,discogs_6152,True,True,True,True,True,True,True,7,True
discogs_61575,discogs_61575,True,False,True,False,True,True,True,5,False
discogs_6158,discogs_6158,False,False,True,True,True,True,False,4,False
discogs_6159,discogs_6159,True,False,True,False,True,True,False,4,False
discogs_61616,discogs_61616,False,False,True,False,True,True,False,3,False
discogs_617,discogs_617,False,True,True,True,True,True,True,6,False
discogs_61721,discogs_61721,True,True,True,True,True,True,True,7,True
discogs_61761,discogs_61761,True,False,True,False,True,True,True,5,False
discogs_6178,discogs_6178,True,True,True,True,True,True,False,6,False
discogs_6180,discogs_6180,False,True,True,False,True,True,True,5,False
discogs_61835,discogs_61835,False,False,True,False,True,True,True,4,False
discogs_61955,discogs_61955,False,True,True,True,True,True,True,6,False
discogs_61972,discogs_61972,True,True,True,False,True,True,True,6,False
discogs_61988,discogs_61988,True,False,True,True,True,True,False,5,False
discogs_62036,discogs_62036,True,True,True,True,True,True,True,7,True
discogs_62039,discogs_62039,False,True,True,False,True,True,False,4,False
discogs_62046,discogs_62046,True,True,True,False,True,True,True,6,False
discogs_62127,discogs_62127,True,True,True,True,True,True,True,7,True
discogs_62181,discogs_62181,True,True,True,True,True,True,True,7,True
discogs_6221,discogs_6221,True,True,True,True,True,True,False,6,False
discogs_62255,discogs_62255,True,False,False,False,True,True,False,3,False
discogs_62295,discogs_62295,False,True,True,True,True,True,False,5,False
discogs_62300,discogs_62300,True,False,True,False,True,True,False,4,False
discogs_62349,discogs_62349,True,True,True,True,True,True,True,7,True
discogs_62428,discogs_62428,True,True,True,False,True,True,False,5,False
discogs_62482,discogs_62482,True,False,False,False,True,True,False,3,False
discogs_6260,discogs_6260,False,True,True,True,True,True,False,5,False
discogs_62635,discogs_62635,False,True,True,False,True,True,True,5,False
discogs_6266,discogs_6266,False,True,True,False,True,True,True,5,False
discogs_62678,discogs_62678,True,False,True,True,True,True,False,5,False
discogs_62881,discogs_62881,False,True,True,False,True,True,True,5,False
discogs_629,discogs_629,True,False,True,False,True,True,False,4,False
discogs_6296,discogs_6296,False,True,True,False,True,True,False,4,False
discogs_63048,discogs_63048,True,True,True,False,True,True,False,5,False
discogs_63067,discogs_63067,True,True,True,False,True,True,True,6,False
discogs_63233,discogs_63233,True,False,True,False,True,True,False,4,False
discogs_63282,discogs_63282,True,True,True,False,True,True,False,5,False
discogs_63295,discogs_63295,True,True,True,False,True,True,True,6,False
discogs_63309,discogs_63309,False,True,False,False,True,True,False,3,False
discogs_6334,discogs_6334,True,False,True,True,True,True,True,6,False
discogs_63403,discogs_63403,True,True,True,False,True,True,True,6,False
discogs_63436,discogs_74984,False,False,False,True,True,True,False,3,False
discogs_63538,discogs_63538,True,True,True,False,True,True,False,5,False
discogs_63546,discogs_63546,True,True,True,False,True,True,True,6,False
discogs_63566,discogs_63566,False,False,True,True,True,True,False,4,False
discogs_63621,discogs_63621,False,True,True,False,True,True,False,4,False
discogs_63675,discogs_63675,False,True,True,False,True,True,False,4,False
discogs_6374,discogs_6374,True,False,True,False,True,True,True,5,False
discogs_63753,discogs_63753,False,False,True,False,True,True,True,4,False
discogs_638,discogs_638,True,True,True,False,True,True,True,6,False
discogs_63853,discogs_63853,True,True,True,False,True,True,False,5,False
discogs_63904,discogs_63904,True,True,True,False,True,True,True,6,False
discogs_63975,discogs_63975,False,True,True,False,True,True,True,5,False
discogs_6399,discogs_6399,False,True,True,True,True,True,True,6,False
discogs_64058,discogs_64058,True,True,True,True,True,True,True,7,True
discogs_64063,discogs_64063,True,True,True,True,True,True,False,6,False
discogs_641,discogs_641,True,True,True,False,True,True,True,6,False
discogs_6414,discogs_6414,True,True,True,False,True,True,True,6,False
discogs_64160,discogs_64160,True,True,False,True,True,True,False,5,False
discogs_64206,discogs_64206,False,True,True,False,True,True,True,5,False
discogs_6422,discogs_6422,True,False,True,True,True,True,True,6,False
discogs_64298,discogs_64298,True,True,False,True,True,True,False,5,False
discogs_6438,discogs_6438,True,True,True,False,True,True,True,6,False
discogs_644,discogs_878,False,True,True,False,True,True,True,5,False
discogs_645,discogs_645,False,False,True,False,True,True,False,3,False
discogs_64514,discogs_64514,True,False,True,False,True,True,False,4,False
discogs_6463,discogs_6463,True,True,True,False,True,True,True,6,False
discogs_64630,discogs_64630,True,True,True,True,True,True,False,6,False
discogs_64675,discogs_64675,True,True,True,False,True,True,True,6,False
discogs_64681,discogs_64681,True,True,True,True,True,True,True,7,True
discogs_64746,lastFM_30275,True,True,True,False,False,False,False,3,False
discogs_64804,discogs_64804,True,False,True,False,True,True,False,4,False
discogs_64828,discogs_64828,False,True,True,True,True,True,True,6,False
discogs_64977,discogs_64977,True,True,True,True,True,True,False,6,False
discogs_64979,discogs_64979,True,True,True,False,True,True,True,6,False
discogs_64985,discogs_64985,True,False,True,True,True,True,True,6,False
discogs_65,discogs_65,True,True,True,False,True,True,True,6,False
discogs_6506,discogs_6506,False,False,True,True,True,True,False,4,False
discogs_65090,lastFM_30428,False,True,True,True,False,False,True,4,False
discogs_65120,discogs_65120,True,True,True,False,True,True,True,6,False
discogs_65139,discogs_65571,True,True,True,True,True,True,True,7,True
discogs_65185,discogs_65185,True,True,True,False,True,True,False,5,False
discogs_65240,discogs_65240,False,False,True,False,True,True,False,3,False
discogs_65273,discogs_65273,True,True,False,True,True,True,False,5,False
discogs_65349,discogs_65349,False,True,True,True,True,True,True,6,False
discogs_65350,discogs_65350,True,True,True,False,True,True,True,6,False
discogs_65424,discogs_65424,False,True,True,False,True,True,True,5,False
discogs_65548,discogs_65548,True,True,True,True,True,True,True,7,True
discogs_65556,discogs_65556,True,True,True,False,True,True,False,5,False
discogs_6561,discogs_6561,True,True,False,False,True,True,True,5,False
discogs_65649,discogs_65649,False,False,True,False,True,True,False,3,False
discogs_65680,discogs_65680,True,True,False,True,True,True,False,5,False
discogs_657,discogs_657,False,True,False,True,True,True,True,5,False
discogs_65720,discogs_65720,False,True,True,False,True,True,True,5,False
discogs_65758,discogs_74107,True,True,True,False,True,True,False,5,False
discogs_6584,discogs_6584,True,True,True,False,True,True,True,6,False
discogs_65886,lastFM_73829,False,True,True,False,False,False,False,2,False
discogs_65917,discogs_65917,True,True,True,False,True,True,True,6,False
discogs_66005,discogs_66005,False,True,True,False,True,True,True,5,False
discogs_66016,discogs_66016,True,True,True,False,True,True,True,6,False
discogs_66147,discogs_66147,True,True,True,False,True,True,True,6,False
discogs_66158,discogs_66158,True,True,True,False,True,True,True,6,False
discogs_66199,discogs_66199,True,False,False,False,True,True,True,4,False
discogs_66212,discogs_66212,True,True,True,True,True,True,True,7,True
discogs_66278,discogs_66278,True,True,True,False,True,True,False,5,False
discogs_663,discogs_663,True,True,True,False,True,True,True,6,False
discogs_66349,discogs_66349,True,True,True,True,True,True,True,7,True
discogs_66395,discogs_66395,False,True,True,True,True,True,True,6,False
discogs_66573,discogs_66573,False,True,True,True,True,True,True,6,False
discogs_66638,discogs_66638,True,False,True,False,True,True,False,4,False
discogs_66707,discogs_66707,True,True,True,False,True,True,True,6,False
discogs_66766,discogs_66766,False,True,True,False,True,True,True,5,False
discogs_6687,discogs_6687,False,True,True,False,True,True,True,5,False
discogs_66932,discogs_66932,True,True,True,False,True,True,True,6,False
discogs_6694,discogs_6694,True,True,True,True,True,True,True,7,True
discogs_66940,discogs_66940,True,True,True,False,True,True,True,6,False
discogs_66948,lastFM_31262,True,True,True,True,False,False,True,5,False
discogs_67,discogs_67,True,True,True,True,True,True,True,7,True
discogs_67084,discogs_67321,True,True,True,False,True,True,False,5,False
