id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,globalSales
sales_6402,Karaoke Revolution Party,"January 01, 2005",Harmonix Music Systems,Konami Digital Entertainment,GameCube,Misc,80,,E10+,0
sales_6403,Operation Darkness,"January 01, 2007",,Success,Xbox 360,Role-Playing,46,7.0,M,0
sales_6404,Galerians: Ash,"January 01, 2002",Polygon Magic,Sammy Corporation,PS2,Adventure,,7.9,T,0
sales_6405,R-Type Command,"January 01, 2007",Irem,Rising Star Games,Playstation Portable,Strategy,69,6.5,E10+,0
sales_6406,Haunting Ground,"January 01, 2005",Capcom,Capcom,PS2,Action,67,8.8,M,0
sales_6407,Grand Kingdom,"January 01, 2015",Spike Chunsoft,Nippon Ichi Software,PS4,Role-Playing,78,8.1,T,0
sales_6408,Robocalypse,"January 01, 2008",Vogster,Tecmo Koei,DS,Strategy,78,8.6,E10+,0
sales_6409,Disney Sports Skateboarding,"January 01, 2002",Konami,Konami Digital Entertainment,Game Boy Advance,,42,,E,0
sales_6410,Homie Rollerz,"January 01, 2008",,Destineer,DS,Racing,23,2.4,E,0
sales_6411,Escape Dead Island,"January 01, 2014",Fatshark AB,Deep Silver,Xbox 360,Action,32,3.8,M,0
sales_6412,Tom Clancy's Splinter Cell: Chaos Theory,"January 01, 2005",Gameloft,Ubisoft,DS,Action,,7.0,T,0
sales_6413,Romance of the Three Kingdoms IX,"January 01, 2003",Koei,Tecmo Koei,PS2,Strategy,74,8.9,E,0
sales_6414,Second Sight,"January 01, 2004",Free Radical Design,Codemasters,Xbox,Adventure,75,8.0,T,0
sales_6415,Rock Band Track Pack: Classic Rock,"January 01, 2009",Harmonix Music Systems,MTV Games,Xbox 360,Misc,,,T,0
sales_6416,Operation Flashpoint: Red River,"January 01, 2011",Codemasters,Codemasters,PC,Shooter,67,4.9,M,0
sales_6417,Vanguard Bandits,"January 01, 1998",S-Neo,Human Entertainment,Playstation,Strategy,62,7.4,T,0
sales_6418,MLB Front Office Manager,"January 01, 2009",Blue Castle Games,Take-Two Interactive,Xbox 360,Sports,47,4.6,E,0
sales_6419,Child of Light,"January 01, 2014",Ubisoft Montreal,Ubisoft,Playstation Vita,Role-Playing,,7.8,E10+,0
sales_6420,Silent Hill: Origins,"January 01, 2008",Climax Group,Konami Digital Entertainment,PS2,Action,70,7.4,M,0
sales_6421,ESPN National Hockey Night,"January 01, 2001",Kush Games,Konami Digital Entertainment,PS2,Sports,44,,E,0
sales_6422,Taz Wanted,"January 01, 2002",Blitz Games,Atari,Xbox,Platform,62,,E,0
sales_6423,Harry Potter and the Sorcerer's Stone,"January 01, 2003",Warthog,Electronic Arts,Xbox,Action,59,6.0,E,0
sales_6424,Damnation,"January 01, 2009",,Codemasters,Xbox 360,Shooter,36,5.6,M,0
sales_6425,Samurai Warriors,"January 01, 2004",Omega Force,Tecmo Koei,Xbox,Action,71,9.0,T,0
sales_6426,FIFA Soccer 2004,"January 01, 2003",EA Canada,Electronic Arts,GameCube,Sports,83,6.2,E,0
sales_6427,Record of Agarest War,,Compile Heart,Ghostlight,PS3,Role-Playing,67,6.8,T,0
sales_6428,SNK Arcade Classics Vol. 1,"January 01, 2008",SNK Playmore,Ignition Entertainment,Wii,Misc,73,,T,
sales_6429,Dave Mirra BMX Challenge,"January 01, 2006",Left Field Productions,Oxygen Interactive,Playstation Portable,Sports,32,4.6,E,0
sales_6430,Rayman 3: Hoodlum Havoc,"January 01, 2003",Ubisoft Shanghai,Ubisoft,GameCube,Platform,77,8.3,E,0
sales_6431,The Guy Game,"January 01, 2004",Top Heavy Studios,Gathering of Developers,Xbox,Misc,47,5.4,M,0
sales_6432,Ghost in the Shell: Stand Alone Complex,"January 01, 2005",G-Artists,Atari,Playstation Portable,Adventure,61,7.4,T,0
sales_6433,Open Season,"January 01, 2006",Ubisoft,Ubisoft,Wii,Platform,49,5.6,E10+,0
sales_6434,Dave Mirra BMX Challenge,"January 01, 2007",Left Field Productions,505 Games,Wii,,36,,E,0
sales_6435,Crimson Sea 2,"January 01, 2004",Koei,Tecmo Koei,PS2,Action,75,8.3,T,0
sales_6436,Tokyo Twilight Ghost Hunters,"January 01, 2014",TOYBOX,Aksys Games,Playstation Vita,,63,,T,0
sales_6437,Earth Defense Force 2: Invaders from Planet Space,"January 01, 2014",sandlot,Xseed Games,Playstation Vita,Action,72,8.5,T,0
sales_6438,Digimon World Championship,"January 01, 2008",Epics,Namco Bandai Games,DS,Role-Playing,49,6.5,E,0
sales_6439,RayStorm,"January 01, 1997",Taito Corporation,Sony Computer Entertainment,Playstation,Shooter,79,7.8,E,0
sales_6440,Dynasty Warriors 8: Empires,"January 01, 2014",Koei Tecmo Games,Tecmo Koei,XOne,Action,58,,T,0
sales_6441,Catwoman,,Argonaut Games,Electronic Arts,GameCube,Action,47,6.1,T,0
sales_6442,Colosseum: Road to Freedom,"January 01, 2005",Goshow,Tecmo Koei,PS2,Role-Playing,56,8.3,M,0
sales_6443,Football Manager 2010,"January 01, 2009",Sports Interactive,Sega,PC,Sports,87,9.0,E,0
sales_6444,Target: Terror,"January 01, 2008",Leviathan Games,Konami Digital Entertainment,Wii,Shooter,33,2.7,M,0
sales_6445,Mugen Souls Z,"January 01, 2013",Compile Heart,Nippon Ichi Software,PS3,Role-Playing,,6.4,T,0
sales_6446,BeatMania,,Konami,Konami Digital Entertainment,PS2,Simulation,67,8.9,E10+,0
sales_6447,Silpheed: The Lost Planet,"January 01, 2000",Treasure,,PS2,Shooter,72,7.5,T,0
sales_6448,Real Time Conflict: Shogun Empires,"January 01, 2005",Box Clever Interactive,Namco Bandai Games,DS,Strategy,35,5.6,E10+,0
sales_6449,Spartan: Total Warrior,"January 01, 2005",Creative Assembly,Sega,GameCube,Action,73,8.3,M,0
sales_6450,Pitfall: The Lost Expedition,"January 01, 2004",Edge of Reality,Activision,Xbox,,73,7.8,E,0
sales_6451,River City Ransom EX,"January 01, 2004",Million,Atlus,Game Boy Advance,Action,75,8.4,T,0
sales_6452,Bionicle Heroes,"January 01, 2006",Traveller's Tales,Eidos Interactive,Xbox 360,Shooter,59,5.9,E10+,0
sales_6453,Fable: The Lost Chapters,"January 01, 2005",Lionhead Studios,Microsoft Game Studios,PC,Role-Playing,83,8.7,,0
sales_6454,Crazy Taxi 2,"January 01, 2001",Hitmaker,Sega,DC,Racing,82,8.1,T,0
sales_6455,The Sims 2: Seasons,"January 01, 2007",Maxis,Electronic Arts,PC,Simulation,78,7.3,T,0
sales_6456,Dynasty Warriors DS: Fighter's Battle,"January 01, 2007",Koei,Tecmo Koei,DS,Action,56,,E10+,0
sales_6457,The Testament of Sherlock Holmes,"January 01, 2012",,Focus Home Interactive,PC,Adventure,73,8.0,M,0
sales_6458,Robot Alchemic Drive,"January 01, 2002",Sandlot,Enix Corporation,PS2,Action,79,8.2,T,0
sales_6459,Tomb Raider: Legend,"January 01, 2006",Human Soft,Eidos Interactive,DS,Action,58,8.0,T,0
sales_6460,Warhammer: Battle For Atluma,"January 01, 2006",Sabertooth Games,Namco Bandai Games,Playstation Portable,Action,55,7.4,T,0
sales_6461,Eagle Flight,"January 01, 2016","Ubisoft, FunHouse",Ubisoft,PS4,Adventure,72,7.8,E10+,0
sales_6462,Operation: Vietnam,"January 01, 2007",Coyote Console,Majesco Entertainment,DS,Shooter,65,6.3,T,0
sales_6463,Fighter Maker 2,"January 01, 2002",Enterbrain,Enterbrain,PS2,Fighting,58,7.8,T,0
sales_6464,Lifeline,"January 01, 2003",SCEJ,,PS2,Adventure,61,7.7,M,0
sales_6465,Dragon Valor,"January 01, 1999",Namco,Sony Computer Entertainment,Playstation,,57,,T,0
sales_6466,Tokyo Beat Down,"January 01, 2008",,Success,DS,Action,56,,T,0
sales_6467,NHL 2005,"January 01, 2004",EA Sports,Electronic Arts,GameCube,Sports,75,5.6,E,
sales_6468,Midway Arcade Treasures 3,"January 01, 2005",Midway,Midway Games,GameCube,Misc,65,,E,0
sales_6469,Microsoft Flight Simulator 2004: A Century of Flight,"January 01, 2003",Microsoft Game Studios,,PC,Simulation,88,8.2,E,0
sales_6470,Anubis II,"January 01, 2007",Data Design Interactive,Metro 3D,Wii,Platform,19,,E,0
sales_6471,Ultimate Board Game Collection,"January 01, 2007",Jack of All Games,Xplosiv,Playstation Portable,Misc,57,,E,0
sales_6472,Beat City,"January 01, 2010",Universomo,,DS,Misc,70,,E,0
sales_6473,Inversion,"January 01, 2012",Saber Interactive,Namco Bandai Games,PS3,Shooter,56,5.4,M,0
sales_6474,Ultimate Marvel vs. Capcom 3,"January 01, 2011",Capcom,Capcom,Xbox 360,Fighting,79,,T,0
sales_6475,Classic Action: Devilish,"January 01, 2005",Starfish,505 Games,DS,Misc,40,,T,0
sales_6476,Assassin's Creed Chronicles,"January 01, 2016",Climax Studios,Ubisoft,Playstation Vita,,70,8.0,T,0
sales_6477,Dragoneer's Aria,"January 01, 2007",Hit Maker,Tecmo Koei,Playstation Portable,Role-Playing,56,,E10+,0
sales_6478,N+,"January 01, 2007","Metanet Software Inc., SilverBirch Studios",Atari,DS,Platform,82,7.4,E,0
sales_6479,Obscure,"January 01, 2004",Hydravision,Microids,PS2,Adventure,65,8.9,M,0
sales_6480,Sega Soccer Slam,"January 01, 2002",Black Box,Sega,GameCube,Sports,84,7.7,E,0
sales_6481,Deep Labyrinth,"January 01, 2006",Interactive Brains,505 Games,DS,Action,,8.8,E10+,0
sales_6482,Spawn: Armageddon,"January 01, 2003",Point of View,Electronic Arts,GameCube,Action,,7.2,M,0
sales_6483,God Hand,"January 01, 2006",Clover Studio,Capcom,PS2,Action,73,7.7,M,0
sales_6484,Legends of Wrestling II,"January 01, 2002",Powerhead Games,Acclaim Entertainment,Game Boy Advance,Fighting,24,3.7,E,0
sales_6485,Fatal Fury: Battle Archives Volume 2,"January 01, 2007",SNK Playmore,,PS2,Fighting,70,,T,0
sales_6486,Jurassic Park: Operation Genesis,"January 01, 2003",,Konami Digital Entertainment,Xbox,,69,8.8,T,0
sales_6487,RedCard 20-03,"January 01, 2002",Midway,Midway Games,PS2,Sports,73,,E,0
sales_6488,Future Tactics: The Uprising,"January 01, 2004",Zed Two Limited,Crave Entertain ment,PS2,Strategy,61,,T,0
sales_6489,Driver: Parallel Lines,"January 01, 2006",Reflections Interactive,Atari,Xbox,Racing,69,4.6,M,0
sales_6490,Top Gun,"January 01, 2011",Doublesix,505 Games,PS3,Simulation,49,4.4,T,0
sales_6491,Batman: Rise of Sin Tzu,"January 01, 2003",Ubisoft,U bisoft,Game Boy Advance,Action,63,6.8,E,0
sales_6492,Dragon Ball Z: Battle of Z,"January 01, 2014",Artdink,Namco Bandai Games,Xbox 360,Fighting,53,,T,0
sales_6493,World Racing,"January 01, 2003",Synetic,TDK Mediactive,Xbox,Racing,56,,E,0
sales_6494,Resident Evil 5,"January 01, 2009",Capcom,Capcom,PC,Ac tion,86,,M,0
sales_6495,X-Men: The Official Game,"January 01, 2006",WayForward,Activision,Game Boy Advance,Action,55,9.3,E10+,0
sales_6496,Pipe Mania,"January 01, 2008",Empire Interactive,Empire Interactive,Playstation Portable,Puzzle,74,,E,0
sales_6497,The King of Fighters 02/03,"January 01, 2005",,SNK,PS2,Fighting,73,8.8,T,0
sales_6498,Armored Core: Nine Breaker,"January 01, 2004",From Software,505 Games,PS2,Simulation,57,8.2,T,0
sales_6499,Terraria,"January 01, 2014",Engine Software,505 Games,PS4,Action,83,7.9,T,0
sales_6500,Worms 3D,"January 01, 2003",Team 17,Sega,GameCube,Strategy,69,7.6,T,0
sales_6501,TRON: Evolution,"January 01, 2010",Propaganda Games,Disney Interactive Studios,PC,Action,57,6.0,T,0
sales_6502,The Guided Fate Paradox,"January 01, 2013",Nippon Ichi Software,Nippon Ichi Software,PS3,Role-Playing,74,7.8,T,0
sales_6503,Mayhem 3D,"January 01, 2011",Zoo Games,Evolved Games,Xbox 360,Racing,47,8.6,E10+,
sales_6504,Karaoke Revolution Party,"January 01, 2005",Harmonix Music Systems,Konami Digital Entertainment,Xbox,Misc,80,,E10+,0
sales_6505,Carol Vorderman's Sudoku,"January 01, 2006",Empire Interactive,Xplosiv,Playstation Portable,Puzzle,72,,E,0
sales_6506,WipEout HD Fury,"January 01, 2009",Studio Liverpool,Sony Computer Entertainment,PS3,Racing,89,8.4,E10+,0
sales_6507,Fallout: Brotherhood of Steel,"January 01, 2004",Interplay,Avalon Interactive,PS2,Role-Playing,64,4.1,M,0
sales_6508,Penguins of Madagascar,"January 01, 2014",Little Orbit,Namco Bandai Games,3DS,Action,51,,E,
sales_6509,"Flower, Sun, and Rain","January 01, 2008",h.a.n.d. Inc.,Rising Star Games,DS,Adventure,54,7.1,T,0
sales_6510,Gunstar Super Heroes,"January 01, 2005",Treasure,Sega,Game Boy Advance,Shooter,83,8.5,E10+,0
sales_6511,Frogger Advance: The Great Quest,"January 01, 2002",KCEA,Konami Digital Entertainment,Game Boy Advance,Action,55,,E,0
sales_6512,Cities XL 2012,"January 01, 2011",Monte Cristo Multimedia,Focus Home Interactive,PC,Strategy,61,5.6,E,0
sales_6513,Worms Forts: Under Siege,"January 01, 2004",Team 17,Sega,Xbox,Strategy,,8.0,T,0
sales_6514,The Tale of Despereaux,"January 01, 2008",Brash Entertainment,Brash Entertainment,DS,Platform,75,,E,0
sales_6515,Jam Sessions 2,"January 01, 2009",Plato,Ubisoft,DS,Misc,66,,E10+,0
sales_6516,Full Spectrum Warrior: Ten Hammers,"January 01, 2006",Pandemic Studios,THQ,PS2,Strategy,71,8.0,M,0
sales_6517,Natural Doctrine,"January 01, 2014",Kadokawa,Nippon Ichi Software,Playstation Vita,Role-Playing,60,7.5,M,0
sales_6518,Prince of Persia: The Fallen King,"January 01, 2008",Ubisoft,Ubisoft,DS,Action,64,6.0,E,0
sales_6519,NHL Hitz Pro,"January 01, 2003",Next Level Games,Midway Games,Xbox,Sports,81,8.8,E,0
sales_6520,Broken Sword 5: The Serpent's Curse,"January 01, 2015",Revolution Software,Revolution Software,PS4,Adventure,72,7.2,T,0
sales_6521,Alan Wake,"January 01, 2012",Remedy Entertainment,Nordic Games,PC,Action,83,8.0,T,0
sales_6522,Hot Wheels: Burnin' Rubber,"January 01, 2001",Altron,THQ,Game Boy Advance,,,,E,0
sales_6523,Lost in Blue 2,"January 01, 2007",Matrix Software,Konami Digital Entertainment,DS,Adventure,58,,E10+,0
sales_6524,Risen 3: Titan Lords,"January 01, 2014",Piranha Bytes,Deep Silver,Xbox 360,,44,4.4,M,0
sales_6525,Steambot Chronicles: Battle Tournament,"January 01, 2008",Irem,Irem Software Engineering,Playstation Portable,Fighting,54,,E10+,0
sales_6526,Wings of War,"January 01, 2004",Silver Wish Games,Take-Two Interactive,Xbox,Simulation,62,,T,0
sales_6527,187: Ride or Die,"January 01, 2005",Ubisoft Paris,Ubisoft,Xbox,Racing,51,,M,0
sales_6528,RPG Maker 3,"January 01, 2004",Runtime,,PS2,Role-Playing,69,7.9,E10+,0
sales_6529,Desert Strike Advance,"January 01, 2002",BudCat,Electronic Arts,Game Boy Advance,Simulation,,,E,0
sales_6530,Kabuki Warriors,"January 01, 2001",,,Xbox,Action,32,2.5,M,0
sales_6531,World Poker Tour,"January 01, 2005",2K Sports,Take-Two Interactive,Xbox,Misc,63,7.8,T,0
sales_6532,Age of Empires III: The Asian Dynasties,"January 01, 2007",Big Huge Games,Microsoft Game Studios,PC,,81,8.5,T,0
sales_6533,Elite Forces: Unit 77,"January 01, 2009",Gammick Entertainment,Deep Silver,DS,Strategy,61,,T,0
sales_6534,IL-2 Sturmovik: Birds of Prey,"January 01, 2009",DiP Interactive,505 Games,DS,Simulation,41,2.4,E10+,0
sales_6535,Pirates: The Legend of Black Kat,"January 01, 2002",Westwood Studios,Electronic Arts,Xbox,Adventure,74,,T,0
sales_6536,Crime Lab: Body of Evidence,"January 01, 2010",City Interactive,City Interactive,DS,Adventure,53,,T,0
sales_6537,Disney's Chicken Little: Ace In Action,"January 01, 2006",,Disney Interactive Studios,DS,,66,,E,0
sales_6538,NanoBreaker,"January 01, 2005",KCET,Konami Digital Entertainment,PS2,Action,51,6.7,M,0
sales_6539,Bionicle,"January 01, 2003",Argonaut Games,Electronic Arts,Xbox,Action,49,1.5,E,0
sales_6540,GRID 2,"January 01, 2013",Codemasters,Codemasters,PC,,80,5.7,E,0
sales_6541,Criminal Girls: Invite Only,"January 01, 2013","Image Epoch, Imageepoch",Nippon Ichi Software,Playstation Vita,Role-Playing,55,6.7,M,0
sales_6542,Miami Vice: The Game,"January 01, 2006",Rebellion,Activision,Playstation Portable,Shooter,63,7.0,M,0
sales_6543,Samurai Warriors Chronicles 3,"January 01, 2014",Omega Force,Tecmo Koei,Playstation Vita,Action,70,7.9,T,0
sales_6544,BMX XXX,"January 01, 2002","Z-Axis, Ltd.",Acclaim Entertainment,GameCube,,60,5.0,M,0
sales_6545,Disney's Magical Quest 2 Starring Mickey and Minnie,"January 01, 2003",Klein Computer Entertainment,Capcom,Game Boy Advance,Action,63,,E,0
sales_6546,One Piece: Unlimited World Red,"January 01, 2014",Ganbarion,Namco Bandai Games,WiiU,,66,7.8,T,0
sales_6547,Aggressive Inline,,"Z-Axis, Ltd.",,Xbox,Sports,85,7.7,T,0
sales_6548,Insecticide,"January 01, 2008",Creat Studios,Gamecock,DS,Action,55,7.0,E10+,0
sales_6549,XGRA: Extreme G Racing Association,"January 01, 2003",Acclaim Studios Cheltenham,Acclaim Entertainment,PS2,Racing,68,8.6,T,0
sales_6550,Mario vs. Donkey Kong: Tipping Stars,"January 01, 2015","Nintendo, Nintendo Software Technology",Nintendo,3DS,Puzzle,70,,E,0
sales_6551,Tournament of Legends,"January 01, 2010",High Voltage Software,Sega,Wii,Fighting,45,,T,0
sales_6552,Frogger: Helmet Chaos,"January 01, 2005",Konami Computer Entertainment Hawaii,Konami Digital Entertainment,DS,Platform,69,,E,0
sales_6553,Escape from Bug Island,"January 01, 2006",Spike,Eidos Interactive,Wii,Action,37,5.0,M,0
sales_6554,My Pet Shop,"January 01, 2008",Taito Corporation,Square Enix,DS,Simulation,60,,E,0
sales_6555,James Bond 007: Blood Stone,"January 01, 2010",n-Space,Activision,DS,Shooter,70,,T,0
sales_6556,Gradius Collection,"January 01, 2006",M2,Konami Digital Entertainment,Playstation Portable,Shooter,76,8.5,E,0
sales_6557,Fist of the North Star: Ken's Rage 2,"January 01, 2012",Koei,Tecmo Koei,Xbox 360,Fighting,55,7.1,M,0
sales_6558,Gallop Racer 2004,"January 01, 2004",Tecmo,Zoo Digital Publishing,PS2,Sports,70,8.7,,0
sales_6559,Rayman: Hoodlum's Revenge,"January 01, 2005",Backbone Entertainment,Ubisoft,Game Boy Advance,Platform,61,,E,0
sales_6560,Mobile Suit Gundam Seed: Never Ending Tomorrow,"January 01, 2004",Bec,Namco Bandai Games,PS2,shooter,45,7.8,T,0
sales_6561,F1 2001,"January 01, 2001",EA Sports,Electronic Arts,Xbox,Racing,83,5.5,E,0
sales_6562,Crimson Gem Saga,"January 01, 2008","IronNos Co.,Ltd.",Sega,Playstation Portable,,78,7.5,,0
sales_6563,Monster Tale,"January 01, 2011",DreamRift,Majesco Entertainment,DS,Platform,79,8.0,E,0
sales_6564,Legend of the Dragon,"January 01, 2007",Neko Entertainment,Game Factory,Wii,Fighting,37,4.8,T,0
sales_6565,Cel Damage,"January 01, 2002",Pseudo Interactive,Electronic Arts,GameCube,Racing,67,,T,0
sales_6566,Mirror's Edge Catalyst,"January 01, 2016",EA DICE,Electronic Arts,PC,Platform,74,4.4,T,0
sales_6567,The Pinball of the Dead,"January 01, 2002",Sega,Sega,Game Boy Advance,Misc,79,,T,0
sales_6568,Arc the Lad: End of Darkness,"January 01, 2004",Cattle Call,Sony Computer Entertainment,PS2,Role-Playing,59,4.2,T,0
sales_6569,The King of Route 66,"January 01, 2003",Sega,Sega,PS2,Racing,57,,T,0
sales_6570,Tom Clancy's Splinter Cell: Pandora Tomorrow,"January 01, 2004",Ubisoft,Ubisoft,Game Boy Advance,Action,68,6.2,T,0
sales_6571,Tokobot,"January 01, 2005",Tecmo,Take-Two Interactive,Playstation Portable,Platform,72,7.3,E,0
sales_6572,Monster Madness: Grave Danger,"January 01, 2008",Psyonix,SouthPeak Games,PS3,Shooter,55,,T,0
sales_6573,Land of the Dead: Road to Fiddler's Green,"January 01, 2005",Brainbox Games,Groove Games,Xbox,,32,5.8,M,0
sales_6574,Assetto Corsa,"January 01, 2016",Kunos Simulazioni,505 Games,PS4,Racing,73,6.2,E,
sales_6575,NHL 2K9,"January 01, 2008",Visual Concepts,Take-Two Interactive,Wii,Sports,65,5.4,E10+,0
sales_6576,Fast Food Panic,"January 01, 2009",MBA International,,Wii,Simulation,57,,E,0
sales_6577,"Warhammer 40,000: Squad Command","January 01, 2007",THQ,THQ,DS,Strategy,57,,T,0
sales_6578,One Piece: Burning Blood,"January 01, 2016",,Namco Bandai Games,XOne,Fighting,60,5.8,T,0
sales_6579,TrackMania Turbo,"January 01, 2016",,Ubisoft,XOne,Action,,7.7,E,0
sales_6580,Zero Escape: Zero Time Dilemma,"January 01, 2016","Spike Chunsoft, Chime",Aksys Games,Playstation Vita,Adventure,83,8.3,M,0
sales_6581,Bionicle Heroes,"January 01, 2006",Amaze Entertainment,Eidos Interactive,DS,Shooter,72,6.4,T,0
sales_6582,Mystic Heroes,"January 01, 2002",Koei,Tecmo Koei,PS2,Action,67,8.6,T,0
sales_6583,Tron 2.0: Killer App,"January 01, 2004",Digital Eclipse,Disney Interactive Studios,Game Boy Advance,Action,68,,E,0
sales_6584,Jurassic Park III: Park Builder,"January 01, 2001",Konami,Konami Digital Entertainment,Game Boy Advance,Simulation,65,,E,0
sales_6585,Unchained Blades,"January 01, 2011",FuRyu,FuRyu,Playstation Portable,Role-Playing,61,7.5,T,0
sales_6586,Octomania,"January 01, 2007",Compile Heart,Midas Interactive Entertainment,Wii,Puzzle,66,,E,0
sales_6587,Showtime Championship Boxing,"January 01, 2007",Nikitova Games,Zoo Digital Publishing,Wii,Fighting,35,4.7,E10+,0
sales_6588,Bomberman Land,"January 01, 2007",Racjin,Hudson Entertainment,Playstation Portable,Misc,55,7.8,E,0
sales_6589,Chrysler Classic Racing,"January 01, 2008",Extra Mile Studios,Zoo Games,Wii,,40,,E,0
sales_6590,Steins;Gate,"January 01, 2012",Nitro+,PQube,PS3,,83,8.7,M,0
sales_6591,Nights of Azure,"January 01, 2015",Gust,Tecmo Koei,PS4,Action,67,7.6,T,0
sales_6592,Strike Force Bowling,"January 01, 2005",Crave,Crave Entertainment,GameCube,Sports,47,,E,0
sales_6593,Age of Empires Online,"January 01, 2011",Gas Powered Games,Microsoft Game Studios,PC,Strategy,70,5.6,E10+,0
sales_6594,Earth Defense Force 2017 Portable,"January 01, 2012",Sandlot,D3Publisher,Playstation Vita,Action,68,7.9,T,0
sales_6595,Atelier Iris 2: The Azoth Of Destiny,"January 01, 2005",Gust,Tecmo Koei,PS2,Role-Playing,68,7.8,E10+,0
sales_6596,Championship Surfer,"January 01, 2000",Krome Studios,Mattel Interactive,Playstation,Sports,57,,E,0
sales_6597,Monster Garage,"January 01, 2004",Activision Value,Activision Value,Xbox,Strategy,38,,T,0
sales_6598,A-Train: City Simulator,"January 01, 2014",Artdink,ArtDink,3DS,Simulation,65,,E10+,0
sales_6599,Tecmo Classic Arcade,"January 01, 2005",Tecmo,Microsoft Game Studios,Xbox,Misc,55,,E,0
sales_6600,Biker Mice From Mars,"January 01, 2006",Creat Studios,Game Factory,PS2,Racing,27,,E10+,0
sales_6601,From The Abyss,"January 01, 2008",Sonic Powered,Nobilis,DS,Role-Playing,59,8.0,E,0
sales_6602,Sudoku Ball Detective,"January 01, 2009",Whitebear,Playlogic Game Factory,DS,Puzzle,54,,E10+,
sales_6603,The LEGO Movie Videogame,"January 01, 2014",TT Games,Warner Bros. Interactive Entertainment,PC,Action,68,6.8,,0
sales_6604,DuckTales: Remastered,"January 01, 2013",WayForward,Capcom,WiiU,Action,76,,E,0
sales_6605,Giants: Citizen Kabuto,"January 01, 2001",Digital Mayhem,Interplay,PS2,Shooter,79,,T,0
sales_6606,MX vs. ATV Supercross,"January 01, 2014",Nordic Games Publishing,Nordic Games,Xbox 360,Racing,48,4.8,E,0
sales_6607,Grand Kingdom,"January 01, 2015",Spike Chunsoft,Nippon Ichi Software,Playstation Vita,Role-Playing,76,8.8,T,0
sales_6608,LEGO Batman: The Videogame,"January 01, 2008",Traveller's Tales,Warner Bros. Interactive Entertainment,PC,Action,80,7.8,E10+,0
sales_6609,Alone in the Dark,"January 01, 2008",Hydravision,Atari,PS2,Adventure,47,5.4,M,0
sales_6610,Muppets Party Cruise,"January 01, 2003",Mass Media,TDK Mediactive,PS2,Misc,61,8.0,E,0
sales_6611,Earth Defense Force 4.1: The Shadow of New Despair,"January 01, 2015",Sandlot,,PS4,Shooter,64,7.9,M,0
sales_6612,Cold Fear,"January 01, 2005",Darkworks,Ubisoft,Xbox,Action,71,7.6,M,0
sales_6613,Challenge Me: Brain Puzzles,"January 01, 2009",Oxygen Interactive,Oxygen Interactive,,Puzzle,65,,E,0
sales_6614,The Technomancer,"January 01, 2016",,Focus Home Interactive,PS4,Role-Playing,60,6.7,M,0
sales_6615,Theme Park,"January 01, 2007",EA Japan Studio,Electronic Arts,DS,Simulation,,,E,0
sales_6616,Call of Cthulhu: Dark Corners of the Earth,"January 01, 2005",Headfirst Productions,Take-Two Interactive,Xbox,Adventure,,8.1,M,0
sales_6617,The Great Escape,"January 01, 2003",Pivotal Games,SCi,Xbox,Action,55,,T,0
sales_6618,Blur,"January 01, 2010",Bizarre Creations,Activision,PC,Racing,81,7.4,,0
sales_6619,The Next BIG Thing,"January 01, 2011",Pendulo Studios,Focus Home Interactive,PC,Adventure,75,7.9,E10+,0
sales_6620,Salt Lake 2002,"January 01, 2002",DC Studios,Ubisoft,Game Boy Advance,Sports,55,,E,0
sales_6621,DropCast,"January 01, 2008",Mikoishi,THQ,DS,Puzzle,66,,E,0
sales_6622,Alien Syndrome,"January 01, 2007",Totally Games,Sega,Wii,Role-Playing,48,,T,0
sales_6623,Vexx,"January 01, 2003",Acclaim,Acclaim Entertainment,GameCube,Platform,71,7.3,T,0
sales_6624,Batman: Rise of Sin Tzu,"January 01, 2003",,Ubisoft,GameCube,Action,63,,T,0
sales_6625,Secret Files: Tunguska,"January 01, 2008","10tacle Studios, Fusionsphere Systems",Koch Media,Wii,Adventure,65,7.6,T,0
sales_6626,Unreal Tournament III,"January 01, 2007",Epic Games,Midway Games,PC,Shooter,83,8.0,M,0
sales_6627,Disney Sports Skateboarding,"January 01, 2002",KCEO,Konami Digital Entertainment,GameCube,Sports,36,4.7,E,0
sales_6628,Grey's Anatomy: The Video Game,,Longtail Studios,Ubisoft,Wii,Adventure,65,,T,0
sales_6629,Terminator 3: The Redemption,"January 01, 2004",Paradigm Entertainment,Atari,Xbox,Shooter,66,8.6,T,0
sales_6630,Arkanoid DS,"January 01, 2007",Taito Corporation,Square Enix,DS,Puzzle,61,7.0,,0
sales_6631,Call of Duty 2,"January 01, 2005",Infinity Ward,Activision,PC,Shooter,86,8.4,T,0
sales_6632,Big Bang Mini,"January 01, 2009",Arkedo Studio,SouthPeak Games,DS,Shooter,78,8.2,E,0
sales_6633,Serious Sam II,"January 01, 2005",Croteam,Take-Two Interactive,Xbox,Shooter,72,6.7,M,0
sales_6634,Song of the Deep,"January 01, 2016",Insomniac Games,Insomniac Games,XOne,Action,66,6.9,E,0
sales_6635,Cabela's Big Game Hunter (2008),"January 01, 2007",FUN Labs,Activision Value,Xbox 360,Sports,51,,T,0
sales_6636,Dead Rising 2: Off the Record,"January 01, 2011",Capcom Vancouver,Capcom,PC,Action,66,5.3,M,0
