_id,_fusion_sources,id,label,release-country,duration,artist,tracks,name,release-date,genre
discogs_161601,['discogs_161601'],discogs_161601,Bass Generator Records,UK,,DJ Gemini (7)|DJ FX (2),['Untitled'],Judgement Day,1998-01-01,Electronic / Dance
discogs_163923,['discogs_163923'],discogs_163923,A&M Reeords,Japan,,,"[""We've Only Just Begun"", 'Top Of The World', 'Ticket To Ride', 'Superstar', 'Rainy Days And Mondays', 'Goodbye To Love', 'Yesterday Once More', ""It's Going To Take Some Time"", 'Sing', 'For All We Know', 'Hurting Each Other', '(They Long To Be) Close To You']",The Singles 1969-1973,2014-04-23,Pop
lastFM_2495,['lastFM_2495'],lastFM_2495,,,0.0,Exuviae,"['otherplace', 'lightness', 'right as rain']",Echoes in the Emptiness,,
discogs_69816,['discogs_69816'],discogs_69816,Latrina Do Chifrudo,Portugal,964.0,Two White Monsters Around A Round Table,"['Wadãgã', 'Subterraneans', 'Malarie Ex Twill York Pony', 'El Gran Charco']",Two White Monsters Around A Round Table,2011-01-01 00:00:00,Electronic / Dance
discogs_92608,['discogs_92608'],discogs_92608,ETERNA,,,Berliner Rundfunkorchester|Peter Anders (2)|Artur Rother|Walther Ludwig|Maria Cebotari|Giacomo Puccini,"['La Bohème - Wer Klopft? - O Ich Törin', 'La Bohème - Wie Eiskalt Ist Dies Händchen', 'La Bohème - Man Nennt Mich Jetzt Mimi', 'La Bohème - O Du Süßestes Mädchen', 'Madame Butterfly - Ja, Es Ward Abend', 'Madame Butterfly - Die Prunkende Schleife', 'Madame Butterfly - Mädchen, In Deinen Augen Liegt Ein Zauber']",Duette Aus La Bohème Und Madame Butterfly,,Classical
discogs_169084,['discogs_169084'],discogs_169084,Heartpunch Records,United States of America,,Iffy,"['Effeminate Men', 'I Love Your Wife', 'Your Type', 'No Such Thing', 'What They Really Say', 'And Then You Grow Up', 'Cic Time', 'Why Can´t That Be Me?', 'To Be A Jerk', 'Close Calls With Happiness', 'Confusion Plus One', 'Enough']",Close Calls With Happiness,1997-01-01,Rock
lastFM_60341,['lastFM_60341'],lastFM_60341,,,,David Carroll,[],Album: Solo Encores,,
lastFM_59003,['lastFM_59003'],lastFM_59003,,,,Matchbook Romance,,Monsters,,
discogs_57875,['discogs_57875'],discogs_57875,Columbia,United States of America,,The Chambers Brothers,"['Love, Peace And Happiness', 'Have A Little Faith', ""Let's Do It (Do It Together)"", 'To Love Somebody', 'If You Want Me To', 'Wake Up', 'Love, Peace And Happiness', ""Live At Bill Graham's Fillmore East"", 'Wade In The Water', 'Everybody Needs Somebody', ""I Can't Turn You Loose"", 'People Get Ready', 'Bang Bang', ""You're So Fine"", 'Medley', 'Undecided', 'Love! Love! Love!']","Love, Peace And Happiness / Live At Bill Graham's Fillmore East",1971-01-01 00:00:00,R&B / Soul
lastFM_567,['lastFM_567'],lastFM_567,,,,DJ Slugo,[],Beyond The,,
discogs_141126,['discogs_141126'],discogs_141126,Records Charly,UK,,Crazy Cavan And The Rhythm Rockers,"['Rockabilly Rules OK', 'Trouble Trouble', '', '']",Rockabilly Rules OK / Trouble Trouble,,Rock
lastFM_21801,['lastFM_21801'],lastFM_21801,,,874.0,,"['The Genesis (Explicit Album Version)', 'The Genesis (Clean Album Version)', 'N.Y. State Of Mind (Clean Album Version)', 'N.Y. State Of Mind (Explicit Album Version)', ""Life's a Bitch"", ""Life's A Bitch (Clean Album Version)"", 'The World Is Yours', 'The World Is Yours (Clean Album Version)', 'Halftime (Clean Album Version)', 'Halftime (Explicit Album Version)', ""Memory Lane (Sittin' In Da Park) (Explicit Album Version)"", ""Memory Lane (Sittin' In Da Park) (Clean Album Version)"", 'One Love (Explicit Album Version)', 'One Love (Clean Album Version)', 'One Time 4 Your Mind (Explicit Album Version)', 'One Time 4 Your Mind (Clean Album Version)', 'Represent (Clean Album Version)', 'Represent (Explicit Album Version)', ""It Ain't Hard To Tell (Clean Album Version)"", ""It Ain't Hard To Tell (Explicit Album Version)"", ""Life's A Bitch (Clean Remix)"", 'The World Is Yours (Clean Remix)', 'One Love (Clean Remix)', ""It Ain't Hard To Tell (Clean Remix)"", 'On The Real (Clean Album Version)', 'Star Wars (Clean Album Version)', 'OneÃ¯Â¼â€¹One (feat.Large Professor)', ""Life's A Bitch (Explicit Remix)"", ""Life's A Bitch (Clean Remix)"", 'The World Is Yours (Clean Remix)', 'The World Is Yours (Explicit Remix)', 'One Love (Clean Remix)', ""It Ain't Hard To Tell (Explicit Remix)"", ""It Ain't Hard To Tell (Clean Remix)"", 'On The Real (Clean Album Version)', 'On The Real (Explicit Album Version)', 'Star Wars (Explicit Album Version)', 'Star Wars (Clean Album Version)']",10 Year Anniversary Illmatic Platinum Series,,
discogs_154030,['discogs_154030'],discogs_154030,The Easy Rider Generation In Concert,Italy,,Various,"['Soul sacrifice', 'Freedom', ""I feel like I'm fixin' to die rag"", 'Theme for an imaginary western', 'Izabella', 'Star spangled banner / Purple haze', 'At the hop', 'Coming into Los Angeles', 'Suite: Judy blue eyes', 'Wooden ships', 'With a little help from my friends', ""I'm going home"", 'Joe Hill', 'Woodstock boogie', 'My beautiful people', ""We're not gonna take it"", 'Volunteers', 'Eskimo blue day', 'Rainbows all over your blues', 'I want to take you higher']",The Woodstock Festival,1993-01-01,Rock
discogs_98308,['discogs_98308'],discogs_98308,Columbia,United States of America,273.0,Johnnie Ray|Joe Reisman And His Orchestra,,Paths Of Paradise / Parade Of Broken Hearts,1958-01-01,Pop
discogs_155144,['discogs_155144'],discogs_155144,,USA & Canada,,Doubledealer,"['Intro / Tipping Point', 'Heathen Rising', 'Truth To The Beast', 'Alone', 'So Sayeth']",Heathen Rising,2012-12-01,Rock
mbrainz_15839,['mbrainz_15839'],mbrainz_15839,,Japan,1071.0,Dream5,"['ã‚\xadãƒ©ã‚\xadãƒ© Every day', 'ã?«ã?¡ã‚ˆã?†ã?³', 'ã‚\xadãƒ©ã‚\xadãƒ© Every day ã?Ÿã?¾ã?”ã?£ã?¡Ver.', 'ã‚\xadãƒ©ã‚\xadãƒ© Every day (Instrumental)', 'ã?«ã?¡ã‚ˆã?†ã?³ (Instrumental)', 'äºŒäººã?\xa0ã?‘ã?®æµ?ã‚Œæ˜Ÿ']",ã‚­ãƒ©ã‚­ãƒ© Every day,2012-01-04 00:00:00,
lastFM_81373,['lastFM_81373'],lastFM_81373,,,,Lana D. Rey,[],Honeymoon,,
discogs_61478,['discogs_61478'],discogs_61478,Wreckshop Records,,,Big Moe,"['Purple Stuff (Clean Version)', 'Confidential Playa (Clean Version)', 'Dime Piece (Clean Version)', 'Purple Stuff (Instrumental)', 'Confidential Playa (Instrumental)', 'Dime Piece (Instrumental)', 'Cash (Clean Version)', 'When I (Clean Version)', 'Cash (Instrumental)', 'When I (Instrumental)']",Purple World,2002-01-01 00:00:00,Hip Hop / Rap
lastFM_14506,['lastFM_14506'],lastFM_14506,,,0.0,B. Pentecost,,Funeral Winds  Paradise,,
discogs_136891,['discogs_136891'],discogs_136891,Not On Label (Leæther Strip Self-Released),Denmark,685.0,Leæther Strip,"['Coming Up For Air 2013', 'Coming Up For Air 2013 (Instrumental Version)']",Coming Up For Air 2013,2013-01-29,Electronic / Dance
discogs_188975,['discogs_188975'],discogs_188975,Avant Garde Rec. (2),United States of America,,Eugene Holmes,"['I Stood On De Ribber Ob Jerdon', 'Witness', 'Let Us Break Bread Together', 'Swing Low Sweet Chariot', ""Ain't Got Time To Die"", 'Deep River', 'Ride On King Jesus', ""Oh, Didn't It Rain?"", ""Nobody Knows De Trouble I've Seen"", 'Little David, Play On Your Harp', 'His Name, So Sweet', 'Were You There?']",Holmes Sings Spirituals,,Folk
discogs_124940,['discogs_124940'],discogs_124940,Quintessence Jazz Series,,1659.0,The Mills Brothers|Count Basie,"['Gentle On My Miind', 'Glow Worm', 'Sent For You Yesterday And Here You Come Today', ""I'll Be Around"", 'Everyday I Have The Blues', 'Blue And Sentimental', 'Up A Lazy River', 'Down-Down-Down', 'April In Paris']",Count Basie & The Mills Brothers,1979-01-01,Jazz
lastFM_22548,['lastFM_22548'],lastFM_22548,,,,Bingo Players,"['Devotion (Original Mix)', 'Devotion (Carl Tricks Remix)', 'Devotion (Blacktron Remix)']",Devotion,,
discogs_23647,['discogs_23647'],discogs_23647,KHZ Media,,2500.0,Seism,"['Untitled', 'Untitled', 'Untitled']",Fallen Angels,2007-07-07 00:00:00,
discogs_80181,['discogs_80181'],discogs_80181,Domino,,1445.0,Franz Ferdinand,"['The Fallen (Radio Edit)', 'L. Wells', 'Jeremy Fraser', 'The Fallen (Ruined By Justice)', 'The Fallen (Album Version)', 'Brown Onions', 'The Fallen (Live In Bologna)']",The Fallen,2011-12-05 00:00:00,Electronic / Dance
discogs_157895,['discogs_157895'],discogs_157895,Easy Rider Records,United States of America,,Electric Citizen,"['Light Years Beyond', 'Ghost Of Me']",Light Years Beyond,2014-05-20,Rock
discogs_19491,['discogs_19491'],discogs_19491,TRUST,Austria,,Tribe Urban,"['Protein Coat', 'Diffraction Pattern', 'Eukaryotic', 'Quantum Encryption']",Bio Electronics,2007-04-16 00:00:00,Electronic / Dance
lastFM_8266,['lastFM_8266'],lastFM_8266,,,,E. Laville,"['Night Visions', 'Magnet Train', 'Blow']",Visions EP,,
lastFM_55437,['lastFM_55437'],lastFM_55437,,,,ABBA,[],"ABBA -  Money, Money, Money / Crazy World",,
mbrainz_3191,['mbrainz_3191'],mbrainz_3191,,United States of America,1798.0,Dog's Rye View,"['I Wish I Was Here', 'Everything Falls Apart', 'Small Wonders', ""The Prince's Favorite Son"", 'Cottonmouth', 'Haywire', 'Would You Be Willing', 'Speed of Silence', 'Waterline', 'What I Know Now', 'Subject to Change', 'Bulletproof and Bleeding', 'Shine']",Happy Nowhere (orig.),1995-10-10 00:00:00,
discogs_97390,['discogs_97390'],discogs_97390,Universal|Mercury,,,Erlon Chaves E Sua Banda Veneno,"['Eu Também Quero Mocotó', 'Mrs. Robinson', 'Mac Arthur Park', 'I Say A Little Prayer (Digo Uma Pequena Prece)', 'I Love You Baby / Crying', 'Pop Concerto Show / Summer Holiday', 'Rock And Roll Lullaby / Song Sung Blue', 'Shirley Sexy / Sex-Appeal', 'You Are The Sunshine Of My Life / Where Is The Love', 'The Dock Of The Baby (Sentado Na Beira Do Caminho)', 'Push Together Me / Cisco Kid', 'Long Train Runnin / Soul Makossa', 'My Love / Live And Let Die', 'Killing Me Softly With His Song / Lost Horizon', 'Menina Da Ladeira', ""We Can Make It Happen Again / It Ain't No Use"", ""Love's Theme / Never Never Gonna Give You Up"", 'Good Bye Yellow Brick Road / Me And You', 'Rock The Boat / Rock Your Baby', 'Cosa Nostra']",Millennium - 20 Músicas Do Século XX,1999-01-01,Pop
discogs_76036,['discogs_76036'],discogs_76036,MCA Records,Germany,4264.0,James Gang,"['Walk Away', 'Funk #49', 'Midnight Man', 'The Bomber', 'Yadig?', 'Stop', 'Thanks', 'White Man - Black Man', 'Woman', 'Again', 'Take A Look Around', 'Funk #48', 'Tend My Garden', 'There I Go Again', 'Ashes, The Rain & I', 'Collage']",16 Greatest Hits,,Rock
lastFM_59080,['lastFM_59080'],lastFM_59080,,,,Jediah,[],Jediah -  Confessionz of a Thug,,
discogs_56421,['discogs_56421'],discogs_56421,Broadway International,Italy,,Various,"['Tell It On The Mountains', 'My Lord, What A Morning', ""It's Me Oh Lord"", ""He's Got The Whole World"", 'Old Time Religion', 'Get On Board', 'Down By The Riverside', 'Sometimes', 'Go DOwn, Moses', 'When The Saints...', 'I Hear The Voice', 'Just A Clother Walk', 'Nobody Knows', 'Battle Of Jericho', 'Read Your Bible']","Go Down, Moses And Other Spirituals",1973-01-01 00:00:00,R&B / Soul
discogs_121049,['discogs_121049'],discogs_121049,Hansa,Europe,,Modern Talking,"[""Geronimo's Cadillac"", 'Riding On A White Swan', 'Give Me Peace On Earth', 'Sweet Little Sheila', 'Ten Thousand Lonely Drums', 'Lonely Tears In Chinatown', 'In Shaire', 'Stranded In The Middle Of Nowhere', 'The Angels Sing In New York City', 'Princess Of The Night']",In The Middle Of Nowhere - The 4th Album,,Pop
discogs_31211,['discogs_31211'],discogs_31211,Big Brother,UK,736.0,Oasis (2),"['Songbird', ""(You've Got) The Heart Of A Star"", 'Columbia (Live)']",Songbird,2003-01-01 00:00:00,Rock
discogs_138462,['discogs_138462'],discogs_138462,Fontana,UK,,Various,,John Hammond's Spirituals To Swing Vol. 1 – The Legendary Carnegie Hall Concerts Of 1938/9,,Blues
discogs_49302,['discogs_49302'],discogs_49302,,UK & Europe,706.0,Mark Owen,"['Four Minute Warning', 'Live If You Try', 'Jaywalker', 'Four Minute Warning']",Four Minute Warning,2003-01-01 00:00:00,Pop
discogs_21496,['discogs_21496'],discogs_21496,The Republic Of Desire,UK,,Passarella Death Squad,,Ima / Blackout,2007-08-01 00:00:00,Electronic / Dance
lastFM_43333,['lastFM_43333'],lastFM_43333,,,,Flying L.,"['Breathe Something/Stellar STar', 'Beginners Falafel', 'Camel', 'Melt!', 'Orbit 405', 'Golden Diva', 'Riot', 'GNG BNG', 'Parisian Goldfish', 'Sleepy Dinosaur', 'RobertaFlack', 'SexSlaveShip', ""Auntie's Harp"", 'Testament', ""Auntie's Lock/Infinitum""]",Los Angeles,,
discogs_189079,['discogs_189079'],discogs_189079,"Sound Factory Co., Ltd.",Hong Kong,,David Tong,"['Untitle', 'Scotty', 'Dream Of You', 'Ballad 4', 'Guardian Angel', 'Early Rain', 'Asagaya', 'Factory Blues', 'Man On An Island', 'Typhoon']",Man On An Island,,Electronic / Dance
discogs_121734,['discogs_121734'],discogs_121734,Friggemall Records,United States of America,,bob & Tom,"['Blow Me A Kiss', 'Dear Penthouse', '18 Wheels On A Big Rig', ""Dicken's Cider"", ""A Beer's Much Better Than A Woman"", 'The Man Song', 'Prisoner Of Love', ""Man, I'm Glad I'm A Man"", 'Head Shampoo', ""Bitchin' Guy"", ""The Smoker's Anthem"", 'Norfolk & Waypal Overnight Delivery', 'Snailman', 'Orange Barrels', 'Orange Triangles', 'Condomnation', ""It's All About Me"", 'Buzz, Buzz', 'Butch Beer', 'A Girl Like You', 'Toast', 'Bambilance', 'The Drinking Song', 'I Want To Be Like ""Hef""', ""I Can't Stop Stalking You"", 'Undignified Ways To Die', 'Another White Christmas', 'Shirtless Girl', 'The Fukutoku Bank Caper', 'Sister Joan', 'The Critter', 'If Bob Kevoian Directed The Classics', 'The First Baseball Game', 'Pinkley Motors', 'Trucker Clock (Who Wants It?)', 'The Love Brothers Go Hawaiian', 'Marge & Susan', ""This Big Ol' Club"", 'Peek-A-Boo Camera', 'Uncle Arnie / Russian Roulette', 'White Trash Expo', 'Larry King', 'Mall Cop', 'Mr. Bation', 'The Old Man', 'Invisible Leash', 'Tom Griswold At Parties', 'The Booby Trap', 'Harry & Judy', 'The Richard Gere Habitat Trail Kit', 'This #!?* Damn House', 'The Video']",Greatest Hits Volume One,,
lastFM_65344,['lastFM_65344'],lastFM_65344,,,,Arash Akbari,[],Cracked,,
discogs_6814,['discogs_6814'],discogs_6814,Simulacra Records,United States of America,2955.0,Sonogram,"['Dresden Girls', 'Has Anyone Seen Cornelius', 'The Concave Heart', 'Barfly', 'Fiber-Optic', 'Debris', ""Spaceman's Blues"", 'Apparent Microdots', 'Previously Magnetic', 'Heartbeat Submarines', 'Cadence']",Heartbeat Submarines,1999-01-01 00:00:00,Electronic / Dance
discogs_7875,['discogs_7875'],discogs_7875,Hi Tech Music,,700.0,E.S.G.,"['Pick Up The Dance (Extended Mix)', 'Pick Up The Dance (Percussion Mix)', 'Pick Up The Dance (Bonus Mix)']",Pick Up The Dance,,Electronic / Dance
discogs_192680,['discogs_192680'],discogs_192680,Hard Eight Records,United States of America,,,"['Intro', 'Get High', 'Pussycat', 'Doin It', 'Always Love You', 'Summer Time', 'Get Up', 'Champion', 'Make You Smile', 'Dreaming', ""I Don't Know"", 'Get Your Money Right', ""Life Ain't Easy"", 'Can You Feel It']",Rated R,2005-01-01,Hip Hop / Rap
discogs_99335,['discogs_99335'],discogs_99335,RCA Victor,United States of America,,,"['Pretending', 'Laughing On The Outside']",Pretending / Laughing On The Outside,,Pop
discogs_93992,['discogs_93992'],discogs_93992,Glitterhouse Records,Europe,,,"['Paint It Blue', 'Bebop Blues', 'Wrap Me In Your Arms', 'Ghost Ship', 'Death Is Waiting', 'Blackbird', 'Blackberry Wine', 'Winter Days', 'Dark Nightingales', 'Kälte', 'Paint It Blue', 'Bebop Blues', 'Wrap Me In Your Arms', 'Ghost Ship', 'Death Is Waiting', 'Blackbird', 'Blackberry Wine', 'Winter Days', 'Dark Nightingales', 'Kälte']",Blackbird,2012-01-01,Rock
discogs_139278,['discogs_139278'],discogs_139278,,Poland,,Skaldowie,,Greatest Hits Of Skaldowie Vol. 1,,Pop
discogs_159639,['discogs_159639'],discogs_159639,Stageway Records,Norway,2797.0,Stain Monsters,"['Broken Wing', 'Fantasy', 'Just A Flower', 'By The Light', 'Maxime', 'Whole Lotta Money', 'Back From Nowhere', 'Oh Me Oh My', 'Left You In The Morning', 'Never Known The Night', 'Too Wise To Be Nice', 'Save Me From The Ocean']",Stain Monsters,1991-01-01,Pop
lastFM_11614,['lastFM_11614'],lastFM_11614,,,,Depeche Mode,[],A Broken Frame Remixed,,
discogs_163436,['discogs_163436'],discogs_163436,Mindscrape Music,Brazil,,Offal|Gutwrench (3),"[""Beyond Madness... It's Macabre / Insepulto"", 'Of Gore And Death', 'Where Terror Rise']",Beyond Madness... When Terror Rise,2015-01-01,Rock
lastFM_41394,['lastFM_41394'],lastFM_41394,,,,Marukomu,[],*popular* Visions / Ganymede,,
lastFM_74733,['lastFM_74733'],lastFM_74733,,,,antialias,,Somber Clarity,,
discogs_18663,['discogs_18663'],discogs_18663,Calyx Rec.,Germany,4408.0,Various,"['Song For Jessica', 'Repeat It (CTRLroom Mix)', 'Rush Down', 'The Moment I Couldn´t Save', 'The Thought Of You (Habitual Clone 4 Mix)', 'Sanctuary (Icon Of Coil Remix)', 'Hate My Smile (P24 Mix)', 'Illusion (Radio Edit)', 'Thief (Night Mix)', 'Polygone (RMX)', 'Boat On The River (Radio Edit)', 'Until You Say You Are (Dreamtraveler Mix)', 'Love Is In The Air', 'Ready In My Memories', 'Wings To Fly Away', 'Hier Spricht Berlin (Greif Remix)']",Electronic Spotlight,2001-01-01 00:00:00,Electronic / Dance
discogs_61768,['discogs_61768'],discogs_61768,Mercury,United States of America,338.0,Ann McCormack,"['Whirlpool', 'No Cause For Alarm']",Whirlpool,1955-01-01 00:00:00,Jazz
lastFM_48810,['lastFM_48810'],lastFM_48810,,,,Y. Lateef,"['Live Humble', 'A Long Time Ago', 'Eboness', 'Chandra']",The Diverse  Lateef,,
discogs_131793,['discogs_131793'],discogs_131793,Young Blood International,UK,,Python Lee Jackson,"['In A Broken Dream', 'Boogie Woogie Joe']",In A Broken Dream,1972-01-01,Rock
discogs_84050,['discogs_84050'],discogs_84050,Shadow Law Recordings,United States of America,,Mayhem (7)|Kiko (2)|Noisia,,Vanishing Point / Echelon,2004-12-20 00:00:00,Electronic / Dance
discogs_195345,['discogs_195345'],discogs_195345,ATCO Rec.,Japan,,Pantera,"['Cowboys From Hell', 'Cowboys From Hell', 'Primal Concrete Sledge', 'Psycho Holiday', 'Heresy', 'Cemetery Gates', 'Domination', 'Shattered', 'Clash With Reality', 'Medicine Man', 'Message In Blood', 'The Sleep', 'The Art Of Shredding', 'Far Beyond Driven', 'Strength Beyond Strength', 'Becoming', '5 Minutes Alone', ""I'm Broken"", 'Good Friends And A Bottle Of Pills', 'Hard Lines Sunken Cheeks', 'Slaughtered', '25 Years', 'Shedding Skin', 'Use My Third Arm', 'Throes Of Rejection', 'Planet Caravan']",Cowboys From Hell / Far Beyond Driven,1998-01-01 00:00:00,Rock
lastFM_58167,['lastFM_58167'],lastFM_58167,,,,T. Records,[],Surrender,,
discogs_117543,['discogs_117543'],discogs_117543,Not On Label (Classics Series),Spain,,Various,"['Drifting Away (Original 12"" Mix)', 'Without You (A. Klass Remix)', 'Phatt Bass (Warp Brothers Bass Mix)', 'Guest (Maurizzio Remix)']",Classics 02,2009-01-01,Electronic / Dance
lastFM_62251,['lastFM_62251'],lastFM_62251,,,0.0,Shorebreak,"['Ask For Freedom', 'Pull down your walls', 'Shorebreak Crew', 'Ã‚Â¿Hay soluciÃƒÂ³n?']",Broken Lives,,
discogs_121533,['discogs_121533'],discogs_121533,A&M Records,Greece,,The Police,"['Roxanne', ""Can't Stand Losing You"", 'Message In A Bottle', 'Walking On The Moon', ""Don't Stand So Close To Me '86"", 'De Do Do Do De Da Da Da', 'Every Little Thing She Does Is Magic', 'Invisible Sun', 'Spirits In The Material World', 'Every Breath You Take', 'King Of Pain', 'Wrapped Around Your Finger']",Every Breath You Take (The Singles),1986-01-01,Rock
lastFM_53206,['lastFM_53206'],lastFM_53206,,,,Garments,"['Preferences', 'Colors', 'Out of This', 'This House', 'Fascinating Places', 'Hide vs. Seek', 'Plastic Dreams', 'Both Feed in Quicksand', 'What a Girl']",The Need to Belong,,
k02_interp_music_00070__discogs,['k02_interp_music_00070__discogs'],k02_interp_music_00070__discogs,Legacy Recordings,US,5220.0,Mariah Carey,,Starlight: Mariah Carey Live at Radio City,2009-12-08 00:00:00,R&B / Soul
discogs_87789,['discogs_87789'],discogs_87789,,United States of America,,Anita Bryant,"['Paper Roses', 'The Wedding', 'Step By Step,Little By Little', 'Till There Was You', ""I'm Not A Child Anymore"", 'Free', 'My Little Corner Of The World', ""A'Sleeping At The Foot Of The Bed"", 'Cold Cold Water', 'Pretty Lies', 'Hurry Home To Me', 'The Unopened Letter']",Greatest Hits,1963-01-01 00:00:00,Pop
discogs_5519,['discogs_5519'],discogs_5519,Atlantic,,,Ten City,"['Devotion (Paradise Revisted)', 'Devotion (Dunn For Fun Mix)', ""Devotion (Mashall's Daytime Radio Mix)""]",Devotion,1989-01-01 00:00:00,
discogs_158190,['discogs_158190'],discogs_158190,Epic,United States of America,364.0,Kasenetz-Katz Super Circus Show,"['Heart Get Ready For Love', 'Jungle Junk']",Heart Get Ready For Love,1977-01-01,Rock
discogs_9063,['discogs_9063'],discogs_9063,Entertainment Catz,United States of America,,Taborah Adams,,I Am (The Rising),,Electronic / Dance
discogs_95828,['discogs_95828'],discogs_95828,,United States of America,,Zaca Creek,"['Fly Me South', 'Broken Heartland', ""She Can't Say I Didn't Cry"", 'Iron In The Fire', 'Painted Cave', 'Wild One', 'Two Wheel Pony', 'I See Forever In Your Eyes', ""'49 Studebaker"", 'Maverick Saloon']",Heartland,1993-01-01,Folk
discogs_102076,['discogs_102076'],discogs_102076,IMD (2),Saudi Arabia,,Dionne Warwick,"['Heartbreaker', 'It Makes No Difference', 'Yours', 'Take The Short Way Home', 'Misunderstood', 'All The Love In The World', ""I Can't See Anything (But You)"", 'Just One More Night', 'You Are My Love', 'Our Day Will Come']",Heartbreaker,,Pop
discogs_97296,['discogs_97296'],discogs_97296,Decca,Germany,,,,Mantovani Continental Encores,1959-01-01,
discogs_181177,['discogs_181177'],discogs_181177,A&M Records,Canada,2796.0,Carpenters,"['Sweet Sweet Smile', 'Jambalaya', ""Can't Smile Without You"", ""I Won't Last A Day Without You"", 'All You Get From Love Is A Love Song', 'Only Yesterday', 'Solitare', 'Please, Mr. Postman', 'I Need To Be In Love', 'Happy', 'There`s A Kind Of Hush', 'Calling All Occupants Of Interplanetary Craft']",Singles 1974-1978 Volume II,,Rock
discogs_12290,['discogs_12290'],discogs_12290,Der Schöne Hjuler-Memorial-Fond,Germany,,Kommissar Hjuler,['Broken Music'],Broken Music,,
lastFM_13580,['lastFM_13580'],lastFM_13580,,,,Aphex Twin,[],Analogue Bubblebath (Dumb Dan Edit),,
lastFM_49427,['lastFM_49427'],lastFM_49427,,,,Wartorn,"['Unfinished Blueprint', 'Permanent Blackout', 'No Sanctuary No Salvation', 'Six Feet Under', 'All Flags Still Burn', 'Betrayal', 'Burial Ground']",Iconic Nightmare,,
discogs_180919,['discogs_180919'],discogs_180919,London Records,United States of America,,Ralph Sharon,"['Love Is Here To Stay', 'Lullaby Of The Leaves']",Love Is Here To Stay / Lullaby Of The Leaves,1953-01-01,Jazz
discogs_110753,['discogs_110753'],discogs_110753,Virgin,UK,,Various,"[""Keep On Movin'"", ""Please Don't Go (77 Sunshine Edit)"", 'The Power', 'Ride On Time', 'Get Ready For This', 'Justified And Ancient (Stand By The Jams)', 'Killer', 'Things That Make You Go Hmmm', ""Let's Talk About Sex"", 'Buffalo Stance', 'Back To Life (However Do You Want Me)', 'Groove Is In The Heart (Peanut Butter Mix)', 'Too Blind To See It (Hurley\'s ""No Rap"" House Mix)', ""I'm Doing Fine Now"", 'The Only Way Is Up', 'Straight Up', 'Good Life', 'Fascinating Rhythm (The Loud Edit)', 'Close To You', 'Unfinished Sympathy']",The Greatest Dance Album In The World!,1992-01-01,Electronic / Dance
discogs_21794,['discogs_21794'],discogs_21794,DJ's United Records,Italy,,Zanza Labs|T.A.T.,"['Control The Mind (Abject Rmx)', 'Track Addicted (Mind Hunterz Rmx)']",DJs United Remix Files Vol. 1,2007-09-19 00:00:00,Electronic / Dance
discogs_196874,['discogs_196874'],discogs_196874,MGM Records,USA of America,,Hank Williams Jr.,"[""I'd Rather Be Gone"", 'A Baby Again', 'Standing In The Shadows (Cont.)', 'Standing In The Shadows (Concl.)', ""It's All Over But The Crying"", 'Cajun Baby', 'Are You Lonely Too', 'Rock In My Shoe', ""My Heart Won't Let Me Go"", 'Homesick', 'Where Do I Go From Here', 'Try Try Again']",Hank Williams Jr Greatest Hits,1969-01-01 00:00:00,Folk
lastFM_81904,['lastFM_81904'],lastFM_81904,,,,Chlara,[],Come Away With Me,,
discogs_121788,['discogs_121788'],discogs_121788,Rural Rhythm Classics,United States of America,3639.0,Mac Wiseman,"[""Rovin' Gambler"", ""Sittin' On Top Of The World"", 'Little Pal', ""Picture From Life's Other Side"", 'The Georgia Mail', 'Precious Memories', 'How Many Biscuits Can You Eat', 'More Pretty Girls Than One', 'Wreck Of The Old #9', ""Grandfather's Clock"", 'Little Blossom', 'Corina, Corina', 'Midnight Special', 'Tramp On The Street', 'Sourwood Mountain', ""I'll Be All Smiles Tonight"", 'Just Over In Glory Land', 'Mary Of The Wild Moor', 'I Saw Your Face In The Moon', 'When They Ring Those Golden Bells', 'Wreck Of The Old 97', 'Little Mohee', 'Turkey In The Straw', 'The Black Sheep', 'The Waltz You Saved For Me']",The Best Of Mac Wiseman Essential Original Masters (25 Classics),2006-01-01,Folk
lastFM_48907,['lastFM_48907'],lastFM_48907,,,,Darin Epsilon,[],Darin Epsilon -  Cosmic Discovery,,
discogs_127324,['discogs_127324'],discogs_127324,JJ Records (3),Italy,848.0,Tony Kairom|Jepy Jey,"['Minimal Team', 'Me Gusta']",Two Brothers For Ever EP,2014-03-03,Electronic / Dance
discogs_39724,['discogs_39724'],discogs_39724,Popstar Recordings,Europe,,T-One (2),"['„Somewhere Out There"" Star Wars (Main Title) (Radio Vocal Mix)', '„Somewhere Out There"" Star Wars (Main Title) (Radio Edit)', '„Somewhere Out There"" Star Wars (Main Title) (Radio Mix Edit)', '„Somewhere Out There"" Star Wars (Main Title) (Vocal Club Version)', 'Lost In Space']",Somewhere Out There - Main Title,1999-01-01 00:00:00,Hip Hop / Rap
