id_dblp,id_openalex,label
dblp-37724,open_alex-05231,0
dblp-37883,open_alex-27121,0
dblp-55503,open_alex-42047,0
dblp-18694,open_alex-00424,1
dblp-33993,open_alex-02948,0
dblp-03759,open_alex-34141,1
dblp-11321,open_alex-16739,0
dblp-33036,open_alex-16439,0
dblp-23837,open_alex-36553,0
dblp-20696,open_alex-07119,0
dblp-02530,open_alex-07466,1
dblp-44771,open_alex-01833,1
dblp-39526,open_alex-25560,1
dblp-30439,open_alex-14991,0
dblp-56007,open_alex-51552,1
dblp-30742,open_alex-52372,1
dblp-32718,open_alex-47733,0
dblp-04536,open_alex-36273,1
dblp-04140,open_alex-09139,0
dblp-10441,open_alex-36974,0
dblp-33509,open_alex-57308,0
dblp-13371,open_alex-58861,0
dblp-11200,open_alex-02193,1
dblp-48053,open_alex-22965,1
dblp-03768,open_alex-01292,0
dblp-23338,open_alex-25030,0
dblp-59772,open_alex-46162,1
dblp-43699,open_alex-19127,0
dblp-59892,open_alex-35350,0
dblp-10964,open_alex-07600,0
dblp-51055,open_alex-29910,1
dblp-08857,open_alex-12620,0
dblp-23058,open_alex-38840,0
dblp-08218,open_alex-50672,0
dblp-44607,open_alex-00514,0
dblp-17613,open_alex-48875,0
dblp-01946,open_alex-59851,0
dblp-38982,open_alex-31863,1
dblp-45271,open_alex-60505,0
dblp-29021,open_alex-48161,0
dblp-18665,open_alex-04034,1
dblp-02746,open_alex-35013,0
dblp-35511,open_alex-06132,0
dblp-50429,open_alex-55410,0
dblp-50898,open_alex-16326,0
dblp-35760,open_alex-03719,0
dblp-52351,open_alex-59701,0
dblp-00333,open_alex-50545,1
dblp-24635,open_alex-17779,1
dblp-07428,open_alex-23193,0
dblp-18960,open_alex-60180,0
dblp-43520,open_alex-05298,0
dblp-04337,open_alex-53299,0
dblp-54796,open_alex-18396,1
dblp-08092,open_alex-00960,0
dblp-24332,open_alex-35902,1
dblp-59344,open_alex-50528,0
dblp-26433,open_alex-07685,1
dblp-51675,open_alex-30501,1
dblp-43028,open_alex-44373,0
dblp-00874,open_alex-08561,0
dblp-38661,open_alex-29662,0
dblp-04915,open_alex-14102,0
dblp-57358,open_alex-18813,0
dblp-35234,open_alex-20525,0
dblp-10556,open_alex-39900,1
dblp-26906,open_alex-02239,0
dblp-38924,open_alex-31339,0
dblp-43105,open_alex-49095,0
dblp-48591,open_alex-39566,0
dblp-48452,open_alex-45434,0
dblp-21124,open_alex-50643,0
dblp-57662,open_alex-04271,0
dblp-49991,open_alex-58081,0
dblp-18894,open_alex-04039,0
dblp-28532,open_alex-31526,0
dblp-19803,open_alex-05612,0
dblp-47422,open_alex-08332,1
dblp-05955,open_alex-49408,0
dblp-24250,open_alex-30233,0
dblp-16460,open_alex-57437,0
dblp-55306,open_alex-32358,0
dblp-43781,open_alex-22397,0
dblp-59142,open_alex-59890,1
dblp-32943,open_alex-47103,1
dblp-37786,open_alex-29083,0
dblp-18530,open_alex-51652,0
dblp-58065,open_alex-52264,0
dblp-53340,open_alex-39067,0
dblp-15712,open_alex-00084,0
dblp-51783,open_alex-60501,0
dblp-52709,open_alex-41044,0
dblp-55150,open_alex-10881,1
dblp-47804,open_alex-08532,0
dblp-50275,open_alex-22109,0
dblp-28271,open_alex-20333,0
dblp-01533,open_alex-30975,0
dblp-07606,open_alex-39787,0
dblp-57230,open_alex-25483,0
dblp-53114,open_alex-44726,0
dblp-18892,open_alex-18763,0
dblp-45548,open_alex-23933,0
dblp-56363,open_alex-23780,1
dblp-57604,open_alex-50802,0
dblp-45047,open_alex-19527,0
dblp-08741,open_alex-51318,0
dblp-54596,open_alex-47242,0
dblp-46906,open_alex-44596,0
dblp-46535,open_alex-46908,1
dblp-21150,open_alex-17607,0
dblp-20235,open_alex-26021,0
dblp-43489,open_alex-46767,0
dblp-54204,open_alex-41707,0
dblp-35792,open_alex-55652,1
dblp-57572,open_alex-30197,0
dblp-46469,open_alex-21020,0
dblp-16300,open_alex-00612,1
dblp-22741,open_alex-40895,1
dblp-14454,open_alex-11709,1
dblp-10884,open_alex-57312,0
dblp-33009,open_alex-21350,0
dblp-36089,open_alex-42486,0
dblp-59142,open_alex-22866,0
dblp-04871,open_alex-45030,0
dblp-34439,open_alex-28313,1
dblp-37773,open_alex-16470,0
dblp-50841,open_alex-50144,0
dblp-46726,open_alex-02152,0
dblp-46658,open_alex-42741,0
dblp-08034,open_alex-25432,0
dblp-12233,open_alex-41583,0
dblp-24033,open_alex-31310,0
dblp-05460,open_alex-11318,0
dblp-08197,open_alex-22206,0
dblp-21948,open_alex-14125,0
dblp-05292,open_alex-12754,0
dblp-37189,open_alex-52144,1
dblp-37209,open_alex-19463,0
dblp-06252,open_alex-21155,0
dblp-56263,open_alex-51007,0
dblp-35417,open_alex-29066,0
dblp-37801,open_alex-07514,0
dblp-15007,open_alex-58514,0
dblp-10577,open_alex-39906,1
dblp-16660,open_alex-49453,1
dblp-27754,open_alex-09090,0
dblp-23829,open_alex-54488,0
dblp-25075,open_alex-35210,0
dblp-11568,open_alex-30004,0
dblp-31808,open_alex-43695,0
dblp-31664,open_alex-15798,0
dblp-26951,open_alex-12959,0
dblp-03479,open_alex-28556,1
dblp-13607,open_alex-31518,1
dblp-55563,open_alex-41173,0
dblp-40739,open_alex-44779,0
dblp-49682,open_alex-02737,0
dblp-44583,open_alex-35715,0
dblp-05340,open_alex-16888,0
dblp-16341,open_alex-32896,0
dblp-41054,open_alex-54000,0
dblp-26054,open_alex-43622,0
dblp-43579,open_alex-25872,1
dblp-48985,open_alex-33750,0
dblp-51603,open_alex-22761,0
dblp-55693,open_alex-24305,1
dblp-53201,open_alex-17448,1
dblp-09619,open_alex-38453,1
dblp-52614,open_alex-10148,0
dblp-07734,open_alex-11651,1
dblp-56301,open_alex-38100,0
dblp-28019,open_alex-23305,0
dblp-05504,open_alex-19308,0
dblp-58885,open_alex-51690,0
dblp-23479,open_alex-25042,1
dblp-46234,open_alex-57600,0
dblp-13754,open_alex-49727,0
dblp-09322,open_alex-56226,1
dblp-44982,open_alex-32593,0
dblp-01767,open_alex-18930,0
dblp-26186,open_alex-15129,1
dblp-43457,open_alex-58247,0
dblp-20849,open_alex-46938,1
dblp-22067,open_alex-53065,0
dblp-46616,open_alex-05205,0
dblp-13951,open_alex-41507,1
dblp-42276,open_alex-01751,0
dblp-15285,open_alex-25751,1
dblp-57862,open_alex-10993,1
dblp-13415,open_alex-58177,1
dblp-48362,open_alex-05718,0
dblp-47105,open_alex-45043,0
dblp-25971,open_alex-34910,1
dblp-06035,open_alex-31485,0
dblp-46444,open_alex-15738,0
dblp-08824,open_alex-30504,0
dblp-37514,open_alex-52891,0
dblp-21796,open_alex-06136,0
dblp-23789,open_alex-20645,0
dblp-45071,open_alex-22527,0
dblp-37557,open_alex-11615,0
dblp-19819,open_alex-36760,1
dblp-15119,open_alex-44943,0
dblp-37014,open_alex-26409,0
dblp-22487,open_alex-04036,0
dblp-10984,open_alex-08530,0
dblp-13206,open_alex-34784,1
dblp-15344,open_alex-37801,1
dblp-50219,open_alex-13659,0
dblp-18012,open_alex-42536,0
dblp-28077,open_alex-57794,1
dblp-45170,open_alex-57717,0
dblp-45726,open_alex-29600,0
dblp-57687,open_alex-37512,1
dblp-14861,open_alex-13104,0
dblp-29452,open_alex-37671,0
dblp-26334,open_alex-52709,0
dblp-12247,open_alex-14970,0
dblp-24979,open_alex-16469,0
dblp-15724,open_alex-26001,0
dblp-49547,open_alex-07668,1
dblp-48581,open_alex-23643,0
dblp-54658,open_alex-11956,0
dblp-39512,open_alex-58404,0
dblp-15049,open_alex-43943,1
dblp-48044,open_alex-38481,0
dblp-56559,open_alex-31602,0
dblp-44888,open_alex-50093,1
dblp-15204,open_alex-59354,0
dblp-54966,open_alex-39562,0
dblp-24206,open_alex-44888,1
dblp-25160,open_alex-36098,0
dblp-00011,open_alex-45907,0
dblp-05377,open_alex-03921,1
dblp-17216,open_alex-12591,0
dblp-24318,open_alex-01712,0
dblp-27973,open_alex-59826,0
dblp-60508,open_alex-42659,0
dblp-21194,open_alex-12422,0
dblp-53842,open_alex-03097,1
dblp-05228,open_alex-31811,1
dblp-43972,open_alex-33753,0
dblp-01260,open_alex-49725,0
dblp-48750,open_alex-43905,0
dblp-34670,open_alex-27560,0
dblp-13823,open_alex-33812,0
dblp-34045,open_alex-41483,0
dblp-06386,open_alex-05915,0
dblp-56102,open_alex-53149,0
dblp-54155,open_alex-02535,0
dblp-14127,open_alex-35535,1
dblp-21426,open_alex-20123,0
dblp-53284,open_alex-12513,0
dblp-45829,open_alex-48909,0
dblp-59250,open_alex-19454,1
dblp-29652,open_alex-16214,0
dblp-28188,open_alex-58803,0
dblp-10527,open_alex-41709,1
dblp-16004,open_alex-34896,1
dblp-18739,open_alex-58239,0
dblp-04626,open_alex-20459,0
dblp-08893,open_alex-14362,0
dblp-23298,open_alex-55671,1
dblp-32759,open_alex-56907,0
dblp-46789,open_alex-59462,1
dblp-08670,open_alex-20877,0
dblp-40825,open_alex-40493,0
dblp-12898,open_alex-44093,0
dblp-02945,open_alex-26908,0
dblp-53545,open_alex-05333,0
dblp-23592,open_alex-17363,0
dblp-15712,open_alex-05557,0
dblp-35049,open_alex-15409,1
dblp-18377,open_alex-55693,1
dblp-50657,open_alex-30605,0
dblp-60332,open_alex-53680,0
dblp-50629,open_alex-39254,0
dblp-47901,open_alex-03486,0
dblp-55482,open_alex-32134,1
dblp-22832,open_alex-42629,1
dblp-09193,open_alex-08877,0
dblp-43741,open_alex-45934,0
dblp-58989,open_alex-53127,0
dblp-55794,open_alex-16328,0
dblp-07223,open_alex-32608,0
dblp-34438,open_alex-45623,0
dblp-12117,open_alex-54576,1
dblp-06488,open_alex-11903,0
dblp-04400,open_alex-47704,0
dblp-57575,open_alex-00626,0
dblp-12266,open_alex-24928,0
dblp-33705,open_alex-53257,1
dblp-08157,open_alex-02547,0
dblp-14613,open_alex-18357,0
dblp-43172,open_alex-01453,0
dblp-29573,open_alex-04786,0
dblp-34219,open_alex-20366,0
dblp-35662,open_alex-00942,0
dblp-33677,open_alex-59472,1
dblp-04417,open_alex-55725,0
dblp-27352,open_alex-54215,0
dblp-34475,open_alex-48323,1
dblp-26435,open_alex-32295,0
dblp-21925,open_alex-55785,1
dblp-21888,open_alex-35619,1
dblp-20521,open_alex-39903,1
dblp-30249,open_alex-05858,0
dblp-06118,open_alex-25399,1
dblp-28971,open_alex-20916,1
dblp-56458,open_alex-47236,1
dblp-47044,open_alex-20200,0
dblp-28825,open_alex-46299,0
dblp-03193,open_alex-14787,1
dblp-34793,open_alex-50146,1
dblp-34391,open_alex-37046,1
dblp-57616,open_alex-35602,0
dblp-45778,open_alex-07215,0
dblp-49596,open_alex-38980,0
dblp-06740,open_alex-31019,1
dblp-33673,open_alex-50422,0
dblp-43358,open_alex-01027,1
dblp-42505,open_alex-44136,0
dblp-35833,open_alex-26952,0
dblp-37218,open_alex-09195,1
dblp-06363,open_alex-19860,0
dblp-56369,open_alex-36549,0
dblp-13977,open_alex-41163,1
dblp-56465,open_alex-14657,1
dblp-04589,open_alex-44549,1
dblp-22312,open_alex-02769,0
dblp-06249,open_alex-47310,0
dblp-06020,open_alex-48953,0
dblp-22628,open_alex-54386,1
dblp-17707,open_alex-03590,1
dblp-21513,open_alex-34751,0
dblp-08478,open_alex-54339,0
dblp-17841,open_alex-59081,1
dblp-38086,open_alex-39573,0
dblp-49106,open_alex-43821,1
dblp-09592,open_alex-42846,0
dblp-35045,open_alex-34972,0
dblp-48827,open_alex-44683,1
dblp-49528,open_alex-19864,1
dblp-42179,open_alex-15161,0
dblp-27781,open_alex-27204,0
dblp-26135,open_alex-46833,0
dblp-39769,open_alex-14081,0
dblp-09300,open_alex-35003,0
dblp-10203,open_alex-16275,1
dblp-18571,open_alex-08971,0
dblp-46263,open_alex-02381,0
dblp-56203,open_alex-55238,0
dblp-44919,open_alex-51409,1
dblp-43164,open_alex-51921,0
dblp-40737,open_alex-48163,0
dblp-43138,open_alex-35403,0
dblp-24967,open_alex-30440,0
dblp-50900,open_alex-43092,0
dblp-40426,open_alex-17498,0
dblp-25448,open_alex-56977,0
dblp-00656,open_alex-39364,1
dblp-13018,open_alex-29626,0
dblp-47905,open_alex-51548,0
dblp-28267,open_alex-37397,1
dblp-04466,open_alex-44330,0
dblp-57194,open_alex-53950,1
dblp-22847,open_alex-36852,0
dblp-51446,open_alex-26150,0
dblp-10036,open_alex-55171,0
dblp-54231,open_alex-46647,0
dblp-41880,open_alex-39306,0
dblp-34887,open_alex-28649,0
dblp-01149,open_alex-14112,0
dblp-14003,open_alex-27708,0
dblp-59379,open_alex-15030,1
dblp-49446,open_alex-41288,0
dblp-02487,open_alex-39662,0
dblp-15612,open_alex-27174,0
dblp-41453,open_alex-11629,0
dblp-24948,open_alex-54132,0
dblp-15796,open_alex-56831,0
dblp-27905,open_alex-46513,0
dblp-50442,open_alex-41078,0
dblp-21328,open_alex-35708,0
dblp-05137,open_alex-31072,0
dblp-35668,open_alex-44642,1
dblp-28594,open_alex-58351,0
dblp-35723,open_alex-56622,0
dblp-29509,open_alex-23443,0
dblp-27146,open_alex-20149,0
dblp-54715,open_alex-49093,0
dblp-21858,open_alex-32802,0
dblp-03442,open_alex-22558,0
dblp-54044,open_alex-50919,0
dblp-60192,open_alex-17135,0
dblp-18069,open_alex-22374,0
dblp-46739,open_alex-18044,0
dblp-22404,open_alex-60572,0
dblp-28679,open_alex-11933,0
dblp-50598,open_alex-04828,0
dblp-11361,open_alex-34967,0
dblp-32204,open_alex-06594,0
dblp-05094,open_alex-12790,1
dblp-06911,open_alex-19211,1
dblp-33494,open_alex-22589,0
dblp-09905,open_alex-02373,1
dblp-30402,open_alex-05504,1
dblp-35234,open_alex-54011,0
dblp-47382,open_alex-34337,0
dblp-52711,open_alex-53457,0
dblp-35432,open_alex-44787,1
dblp-48058,open_alex-55045,0
dblp-48684,open_alex-08602,0
dblp-52380,open_alex-59988,0
dblp-18543,open_alex-22239,1
dblp-06992,open_alex-45076,0
dblp-54930,open_alex-15370,1
dblp-11210,open_alex-33597,0
dblp-52891,open_alex-60383,1
dblp-42740,open_alex-08114,0
dblp-56075,open_alex-59385,0
dblp-34805,open_alex-21441,0
dblp-12684,open_alex-19046,1
dblp-20004,open_alex-58172,0
dblp-39595,open_alex-38441,0
dblp-19771,open_alex-40432,0
dblp-37549,open_alex-34105,0
dblp-26805,open_alex-30125,1
dblp-24923,open_alex-05610,1
dblp-38544,open_alex-17047,0
dblp-48346,open_alex-14459,0
dblp-48673,open_alex-48648,1
dblp-39057,open_alex-01371,0
dblp-08969,open_alex-16469,0
dblp-26125,open_alex-22983,0
dblp-40963,open_alex-15068,1
dblp-50237,open_alex-19591,0
dblp-30528,open_alex-15711,1
dblp-49373,open_alex-01047,0
dblp-14102,open_alex-43996,0
dblp-54918,open_alex-24591,0
dblp-30964,open_alex-45695,0
dblp-20001,open_alex-27417,0
dblp-02322,open_alex-33106,0
dblp-42193,open_alex-12293,0
dblp-25841,open_alex-22327,0
dblp-13670,open_alex-56272,0
dblp-40241,open_alex-26076,0
dblp-26634,open_alex-54205,0
dblp-51826,open_alex-19974,0
dblp-37775,open_alex-56923,1
dblp-59270,open_alex-13914,0
dblp-15019,open_alex-23791,0
dblp-04776,open_alex-01517,0
dblp-12050,open_alex-07125,0
dblp-55749,open_alex-57440,0
dblp-56783,open_alex-35915,0
dblp-14903,open_alex-03803,1
dblp-44982,open_alex-43281,1
dblp-48166,open_alex-42128,0
dblp-14932,open_alex-34661,0
dblp-38253,open_alex-52275,0
dblp-21936,open_alex-52439,0
dblp-45811,open_alex-43547,0
dblp-50205,open_alex-43597,0
dblp-59561,open_alex-58312,0
dblp-03530,open_alex-55913,1
dblp-39855,open_alex-16222,1
dblp-29916,open_alex-28503,0
dblp-34497,open_alex-49617,0
dblp-57801,open_alex-47003,0
dblp-39595,open_alex-19519,0
dblp-13884,open_alex-20325,0
dblp-12655,open_alex-48905,1
dblp-49543,open_alex-46782,0
dblp-59465,open_alex-22051,0
dblp-12593,open_alex-07071,1
dblp-55600,open_alex-51051,0
dblp-21517,open_alex-35155,0
dblp-13192,open_alex-60198,1
dblp-41329,open_alex-05831,0
dblp-34348,open_alex-49804,1
dblp-47942,open_alex-08885,0
dblp-06455,open_alex-60702,0
dblp-10013,open_alex-02235,0
dblp-28167,open_alex-42902,1
dblp-24711,open_alex-25349,1
dblp-49794,open_alex-57380,0
dblp-21583,open_alex-05022,0
dblp-01610,open_alex-39468,1
dblp-30854,open_alex-27683,0
dblp-40265,open_alex-33943,1
dblp-26124,open_alex-55045,0
dblp-53753,open_alex-50523,1
dblp-46398,open_alex-29233,1
dblp-35663,open_alex-30345,0
dblp-16509,open_alex-14362,1
dblp-31189,open_alex-55485,0
dblp-11402,open_alex-14228,0
dblp-42331,open_alex-40656,0
dblp-41565,open_alex-14966,1
dblp-13785,open_alex-19855,0
dblp-45759,open_alex-06198,0
dblp-03647,open_alex-57822,0
dblp-08551,open_alex-52318,0
dblp-31141,open_alex-56997,0
dblp-28280,open_alex-40534,0
dblp-28094,open_alex-31800,1
dblp-34749,open_alex-52749,0
dblp-36480,open_alex-50441,0
dblp-58741,open_alex-45043,1
dblp-48649,open_alex-21215,0
dblp-60182,open_alex-44933,1
dblp-04246,open_alex-02639,0
dblp-05824,open_alex-26571,0
dblp-18924,open_alex-57590,0
dblp-52734,open_alex-41491,0
dblp-11131,open_alex-32165,0
dblp-18289,open_alex-11592,0
dblp-11098,open_alex-11215,0
dblp-05646,open_alex-37821,1
dblp-23536,open_alex-41481,1
dblp-33137,open_alex-54320,0
dblp-00744,open_alex-09541,1
dblp-30021,open_alex-23399,0
dblp-39721,open_alex-58748,1
dblp-43562,open_alex-26919,0
dblp-56511,open_alex-41174,0
dblp-24971,open_alex-08679,0
dblp-57128,open_alex-45519,1
dblp-02746,open_alex-32212,1
dblp-05195,open_alex-35160,1
dblp-40929,open_alex-59468,0
dblp-40106,open_alex-50404,0
dblp-34141,open_alex-43364,0
dblp-54022,open_alex-00025,0
dblp-45263,open_alex-44390,0
dblp-54089,open_alex-56030,0
dblp-39638,open_alex-51280,0
dblp-01856,open_alex-31672,0
dblp-21912,open_alex-29971,0
dblp-45286,open_alex-14686,1
dblp-07499,open_alex-29278,1
dblp-26323,open_alex-05160,0
dblp-26142,open_alex-10515,0
dblp-04770,open_alex-21860,0
dblp-25661,open_alex-46269,0
dblp-09899,open_alex-58104,0
dblp-12111,open_alex-09526,0
dblp-60492,open_alex-58558,1
dblp-29568,open_alex-51881,0
dblp-15062,open_alex-43812,1
dblp-10620,open_alex-42912,0
dblp-32187,open_alex-52867,0
dblp-22991,open_alex-12636,0
dblp-36474,open_alex-34449,0
dblp-41451,open_alex-23668,1
dblp-53485,open_alex-19152,0
dblp-52201,open_alex-36454,0
dblp-52360,open_alex-33165,0
dblp-01028,open_alex-55217,0
dblp-58431,open_alex-12322,0
dblp-40824,open_alex-33036,0
dblp-29296,open_alex-19174,1
dblp-09791,open_alex-54279,0
dblp-45718,open_alex-54269,1
dblp-03455,open_alex-30679,0
dblp-00120,open_alex-54176,0
dblp-57714,open_alex-48424,0
dblp-14976,open_alex-52852,0
dblp-26847,open_alex-51490,0
dblp-17557,open_alex-40457,0
dblp-58092,open_alex-15361,0
dblp-37411,open_alex-00273,0
dblp-26650,open_alex-02565,0
dblp-26435,open_alex-15158,1
dblp-56374,open_alex-03115,1
dblp-47670,open_alex-53726,0
dblp-18183,open_alex-22665,1
dblp-08402,open_alex-34561,0
dblp-00316,open_alex-47112,1
dblp-31620,open_alex-38691,0
dblp-43874,open_alex-46764,0
dblp-48135,open_alex-22871,1
dblp-01365,open_alex-27560,0
dblp-07316,open_alex-48652,0
dblp-29053,open_alex-27719,0
dblp-01314,open_alex-23297,0
dblp-00068,open_alex-04822,0
dblp-06149,open_alex-54921,0
dblp-31547,open_alex-24840,1
dblp-49108,open_alex-57295,1
dblp-07744,open_alex-28050,0
dblp-27062,open_alex-08030,0
dblp-31187,open_alex-21926,0
dblp-57606,open_alex-10038,0
dblp-37445,open_alex-13820,0
dblp-30947,open_alex-52321,1
dblp-11904,open_alex-03264,0
dblp-51223,open_alex-16099,1
dblp-49313,open_alex-20242,0
dblp-14761,open_alex-03653,0
dblp-00474,open_alex-17365,1
dblp-44636,open_alex-51241,0
dblp-25979,open_alex-24287,0
dblp-60024,open_alex-53221,0
dblp-21995,open_alex-01765,0
dblp-32582,open_alex-14505,0
dblp-22014,open_alex-11352,0
dblp-57529,open_alex-05100,0
dblp-30323,open_alex-02547,0
dblp-53248,open_alex-17775,0
dblp-44952,open_alex-54106,0
dblp-50049,open_alex-16070,0
dblp-42052,open_alex-21572,0
dblp-06489,open_alex-05488,0
dblp-29930,open_alex-35564,0
dblp-12045,open_alex-43508,0
dblp-15026,open_alex-00455,0
dblp-31674,open_alex-38803,0
dblp-27592,open_alex-11609,1
dblp-34944,open_alex-60663,1
dblp-19221,open_alex-41540,0
dblp-50206,open_alex-53941,0
dblp-24531,open_alex-46455,1
dblp-00758,open_alex-38486,0
dblp-38081,open_alex-43064,0
dblp-34230,open_alex-27279,0
dblp-58613,open_alex-56424,0
dblp-44346,open_alex-06623,1
dblp-39160,open_alex-36360,0
dblp-52539,open_alex-47593,0
dblp-42104,open_alex-23106,1
dblp-34079,open_alex-58765,0
dblp-39775,open_alex-35449,0
dblp-49087,open_alex-41403,0
dblp-05536,open_alex-05517,0
dblp-57127,open_alex-52557,0
dblp-43273,open_alex-36090,0
dblp-18915,open_alex-18332,0
dblp-45092,open_alex-36688,0
dblp-04832,open_alex-49905,0
dblp-53392,open_alex-09099,0
dblp-30656,open_alex-18997,1
dblp-09370,open_alex-29544,0
dblp-36841,open_alex-23754,0
dblp-18832,open_alex-17596,0
dblp-31158,open_alex-01265,1
dblp-36271,open_alex-48838,0
dblp-36749,open_alex-15559,0
dblp-23983,open_alex-15552,0
dblp-10765,open_alex-31079,0
dblp-39226,open_alex-08231,0
dblp-51835,open_alex-13533,0
dblp-16123,open_alex-11335,0
dblp-06757,open_alex-13097,0
dblp-20467,open_alex-33323,1
dblp-00029,open_alex-35672,0
dblp-25588,open_alex-15908,0
dblp-15165,open_alex-48095,0
dblp-51835,open_alex-28449,0
dblp-45513,open_alex-57619,0
dblp-26241,open_alex-34037,0
dblp-32489,open_alex-50199,1
dblp-35253,open_alex-31506,1
dblp-38369,open_alex-46682,0
dblp-16867,open_alex-25454,0
dblp-13346,open_alex-26282,0
dblp-45347,open_alex-42451,0
dblp-10045,open_alex-12168,0
dblp-37119,open_alex-00673,0
dblp-14240,open_alex-34597,0
dblp-41137,open_alex-29644,0
dblp-36341,open_alex-13471,1
dblp-40872,open_alex-46783,0
dblp-12898,open_alex-46325,0
dblp-23282,open_alex-25391,0
dblp-45944,open_alex-35734,0
dblp-37176,open_alex-17202,0
dblp-20580,open_alex-59062,1
dblp-33041,open_alex-49451,0
dblp-40442,open_alex-07055,0
dblp-53357,open_alex-15645,0
dblp-41827,open_alex-01905,0
dblp-47127,open_alex-49806,0
dblp-33059,open_alex-27325,1
dblp-52496,open_alex-24875,0
dblp-29552,open_alex-13530,0
dblp-37139,open_alex-22154,0
dblp-28446,open_alex-39526,0
dblp-50414,open_alex-52077,0
dblp-08180,open_alex-30245,1
dblp-48224,open_alex-46541,1
dblp-05757,open_alex-13274,0
dblp-56617,open_alex-09468,0
dblp-20636,open_alex-49861,1
dblp-59690,open_alex-37428,0
dblp-42461,open_alex-40384,1
dblp-56199,open_alex-16070,0
dblp-35082,open_alex-52697,0
dblp-32517,open_alex-10080,1
dblp-24321,open_alex-12811,1
dblp-32319,open_alex-43092,0
dblp-06216,open_alex-47900,0
dblp-58548,open_alex-15220,0
dblp-45013,open_alex-34339,0
dblp-34400,open_alex-44687,0
dblp-49760,open_alex-30650,0
dblp-44390,open_alex-37453,0
dblp-60118,open_alex-14530,0
dblp-54579,open_alex-03185,0
dblp-04832,open_alex-44558,0
dblp-43696,open_alex-25302,0
dblp-45631,open_alex-01256,0
dblp-30521,open_alex-23030,0
dblp-09502,open_alex-25440,0
dblp-43759,open_alex-05286,1
dblp-49641,open_alex-31684,0
dblp-57770,open_alex-12203,0
dblp-11811,open_alex-12430,0
dblp-50029,open_alex-14614,1
dblp-55475,open_alex-15931,0
dblp-44628,open_alex-04550,0
dblp-35810,open_alex-22904,1
dblp-56455,open_alex-48995,0
dblp-52684,open_alex-09691,0
dblp-12825,open_alex-05917,0
dblp-02845,open_alex-36279,1
dblp-28644,open_alex-34653,0
dblp-36571,open_alex-29792,0
dblp-52521,open_alex-17922,0
dblp-42484,open_alex-52734,1
dblp-54365,open_alex-18490,0
dblp-55463,open_alex-05676,1
dblp-21100,open_alex-42187,0
dblp-55055,open_alex-48891,0
dblp-31038,open_alex-09022,0
dblp-44802,open_alex-17930,0
dblp-13202,open_alex-54997,0
dblp-57195,open_alex-29081,0
dblp-54864,open_alex-01565,0
dblp-26701,open_alex-23036,0
dblp-16329,open_alex-08993,0
dblp-26650,open_alex-51630,0
dblp-05341,open_alex-25309,0
dblp-40046,open_alex-15217,0
dblp-35977,open_alex-37747,0
dblp-18080,open_alex-07105,1
dblp-16272,open_alex-02712,0
dblp-03831,open_alex-22875,1
dblp-52711,open_alex-19466,0
dblp-51642,open_alex-55022,0
dblp-15786,open_alex-09480,1
dblp-54252,open_alex-45588,0
dblp-34255,open_alex-30457,0
dblp-20727,open_alex-03254,0
dblp-34391,open_alex-52697,0
dblp-19425,open_alex-29141,0
dblp-57044,open_alex-08021,1
dblp-59635,open_alex-48069,1
dblp-03860,open_alex-34043,0
dblp-00150,open_alex-27512,0
dblp-37638,open_alex-03988,1
dblp-46925,open_alex-57911,0
dblp-35530,open_alex-47451,0
dblp-25827,open_alex-42373,0
dblp-37901,open_alex-53067,0
dblp-16515,open_alex-56848,0
dblp-52070,open_alex-20761,0
dblp-08891,open_alex-45721,1
dblp-58005,open_alex-33419,0
dblp-26725,open_alex-52364,0
dblp-55513,open_alex-42990,0
dblp-13694,open_alex-05327,0
dblp-10253,open_alex-49167,0
dblp-54415,open_alex-20967,1
dblp-13481,open_alex-13857,0
dblp-42601,open_alex-03777,0
dblp-56272,open_alex-55499,0
dblp-38235,open_alex-45786,0
dblp-09523,open_alex-59479,0
dblp-03509,open_alex-50950,1
dblp-08847,open_alex-45855,0
dblp-43957,open_alex-50716,0
dblp-45715,open_alex-34213,0
dblp-52049,open_alex-57699,0
dblp-12396,open_alex-26664,0
dblp-09033,open_alex-03268,0
dblp-40093,open_alex-52141,0
dblp-17271,open_alex-45111,0
dblp-25321,open_alex-28848,0
dblp-59563,open_alex-38188,0
dblp-06850,open_alex-58905,1
dblp-32315,open_alex-38302,0
dblp-46478,open_alex-23168,1
dblp-10491,open_alex-04687,1
dblp-26101,open_alex-30509,1
dblp-22619,open_alex-08232,0
dblp-32198,open_alex-14228,1
dblp-52320,open_alex-18202,0
dblp-11532,open_alex-57402,0
dblp-11923,open_alex-01090,0
dblp-36959,open_alex-59771,0
dblp-45561,open_alex-10668,1
dblp-39149,open_alex-35741,0
dblp-19040,open_alex-32982,0
dblp-23181,open_alex-31210,0
dblp-49743,open_alex-55744,0
dblp-05658,open_alex-19892,0
dblp-07474,open_alex-24407,1
dblp-48296,open_alex-35589,0
dblp-19106,open_alex-10915,0
dblp-00549,open_alex-08581,1
dblp-21484,open_alex-40163,1
dblp-27565,open_alex-28354,0
dblp-40604,open_alex-22974,1
dblp-50514,open_alex-01631,0
dblp-56773,open_alex-49177,0
dblp-47200,open_alex-27752,0
dblp-27918,open_alex-56021,0
dblp-15741,open_alex-08592,0
dblp-57260,open_alex-16565,0
