silver_cluster_id,best_pipe_cluster_id,overlap_count,silver_size,pipe_size,jaccard
dbpedia_31723,dbpedia_7476,2,3,2,0.6666666666666666
dbpedia_31730,dbpedia_31730,2,2,2,1.0
dbpedia_31739,dbpedia_31739,2,2,2,1.0
dbpedia_31741,dbpedia_31741,2,2,2,1.0
dbpedia_31742,dbpedia_31742,2,2,2,1.0
dbpedia_31750,dbpedia_31750,3,6,3,0.5
dbpedia_31753,dbpedia_36225,2,4,2,0.5
dbpedia_31757,dbpedia_31757,1,2,1,0.5
dbpedia_31763,dbpedia_31763,3,7,3,0.42857142857142855
dbpedia_31768,dbpedia_31768,2,3,2,0.6666666666666666
dbpedia_31777,dbpedia_31777,2,2,2,1.0
dbpedia_31780,dbpedia_31780,1,5,1,0.2
dbpedia_31781,dbpedia_31781,2,2,2,1.0
dbpedia_31783,dbpedia_31783,1,2,1,0.5
dbpedia_31785,dbpedia_31785,3,3,3,1.0
dbpedia_31794,dbpedia_31794,2,2,2,1.0
dbpedia_31807,dbpedia_31807,2,2,2,1.0
dbpedia_31808,dbpedia_44139,2,3,2,0.6666666666666666
dbpedia_31813,dbpedia_41029,2,4,2,0.5
dbpedia_31814,dbpedia_31814,2,2,2,1.0
dbpedia_31834,dbpedia_31834,2,2,2,1.0
dbpedia_31863,dbpedia_31863,1,4,1,0.25
dbpedia_31865,dbpedia_31865,2,2,2,1.0
dbpedia_31875,dbpedia_31875,2,2,2,1.0
dbpedia_31877,dbpedia_31877,1,3,1,0.3333333333333333
dbpedia_31886,dbpedia_57736,2,3,2,0.6666666666666666
dbpedia_31892,dbpedia_31892,2,2,2,1.0
dbpedia_31895,dbpedia_31895,3,3,3,1.0
dbpedia_31912,dbpedia_31912,2,2,2,1.0
dbpedia_31920,dbpedia_32231,3,4,3,0.75
dbpedia_31931,dbpedia_31931,3,3,3,1.0
dbpedia_31939,dbpedia_31939,3,3,3,1.0
dbpedia_31944,dbpedia_31944,3,3,3,1.0
dbpedia_31956,dbpedia_31956,3,4,3,0.75
dbpedia_31961,dbpedia_31961,3,3,3,1.0
dbpedia_31965,dbpedia_31965,1,2,1,0.5
dbpedia_31973,dbpedia_31973,1,2,1,0.5
dbpedia_31980,dbpedia_31980,2,2,2,1.0
dbpedia_31984,dbpedia_31984,2,2,2,1.0
dbpedia_31985,dbpedia_3350,2,4,2,0.5
dbpedia_31998,dbpedia_31998,2,2,2,1.0
dbpedia_32,dbpedia_32,1,3,1,0.3333333333333333
dbpedia_320,dbpedia_320,1,3,1,0.3333333333333333
dbpedia_32032,dbpedia_32032,1,2,1,0.5
dbpedia_32033,dbpedia_32033,3,4,3,0.75
dbpedia_3205,dbpedia_3205,2,3,2,0.6666666666666666
dbpedia_32063,dbpedia_32063,1,4,1,0.25
dbpedia_32071,dbpedia_32071,3,3,3,1.0
dbpedia_32077,dbpedia_32077,2,4,2,0.5
dbpedia_32097,dbpedia_517,3,7,3,0.42857142857142855
dbpedia_3210,dbpedia_3210,2,2,2,1.0
dbpedia_32102,dbpedia_32102,2,4,2,0.5
dbpedia_32107,dbpedia_32107,3,3,3,1.0
dbpedia_3211,dbpedia_9335,2,4,2,0.5
dbpedia_3212,dbpedia_3212,1,3,1,0.3333333333333333
dbpedia_32124,dbpedia_32124,2,2,2,1.0
dbpedia_32131,dbpedia_32131,2,2,2,1.0
dbpedia_32139,dbpedia_32139,2,3,2,0.6666666666666666
dbpedia_32158,dbpedia_32158,1,2,1,0.5
dbpedia_32167,dbpedia_32167,1,3,1,0.3333333333333333
dbpedia_32173,dbpedia_32173,2,2,2,1.0
dbpedia_32181,dbpedia_32181,2,2,2,1.0
dbpedia_32183,dbpedia_32183,1,3,1,0.3333333333333333
dbpedia_32197,dbpedia_32197,2,3,2,0.6666666666666666
dbpedia_32206,dbpedia_32206,2,2,2,1.0
dbpedia_32230,dbpedia_32230,1,2,1,0.5
dbpedia_32235,dbpedia_32235,3,3,3,1.0
dbpedia_32241,dbpedia_32241,1,2,1,0.5
dbpedia_32246,dbpedia_32246,3,4,3,0.75
dbpedia_32260,dbpedia_32260,2,2,2,1.0
dbpedia_32263,dbpedia_32263,3,3,3,1.0
dbpedia_32264,dbpedia_43781,2,5,2,0.4
dbpedia_32265,dbpedia_36874,3,5,3,0.6
dbpedia_32266,dbpedia_32266,2,2,2,1.0
dbpedia_32270,dbpedia_32270,3,3,3,1.0
dbpedia_32276,dbpedia_32276,2,3,2,0.6666666666666666
dbpedia_32277,dbpedia_32277,2,3,2,0.6666666666666666
dbpedia_3228,dbpedia_3228,1,2,1,0.5
dbpedia_32280,dbpedia_61863,2,3,2,0.6666666666666666
dbpedia_32288,dbpedia_32288,3,3,3,1.0
dbpedia_32312,dbpedia_32312,2,2,2,1.0
dbpedia_32320,dbpedia_32320,1,4,1,0.25
dbpedia_32335,dbpedia_32335,3,4,3,0.75
dbpedia_32341,dbpedia_4533,3,4,3,0.75
dbpedia_32343,dbpedia_32343,2,2,2,1.0
dbpedia_32344,dbpedia_32344,2,3,2,0.6666666666666666
dbpedia_32346,dbpedia_32346,1,2,1,0.5
dbpedia_32375,dbpedia_32375,2,2,2,1.0
dbpedia_324,dbpedia_324,3,3,3,1.0
dbpedia_32415,dbpedia_32415,1,2,1,0.5
dbpedia_32421,dbpedia_32421,3,3,3,1.0
dbpedia_32422,dbpedia_32422,1,3,1,0.3333333333333333
dbpedia_32428,dbpedia_32428,2,2,2,1.0
dbpedia_32494,dbpedia_32494,2,2,2,1.0
dbpedia_32495,dbpedia_32495,3,4,3,0.75
dbpedia_32497,dbpedia_43292,2,3,2,0.6666666666666666
dbpedia_32503,dbpedia_6804,2,4,2,0.5
dbpedia_32508,dbpedia_32508,3,3,3,1.0
dbpedia_3251,dbpedia_3251,3,3,3,1.0
dbpedia_32510,dbpedia_32510,1,5,1,0.2
dbpedia_32516,dbpedia_32516,1,2,1,0.5
dbpedia_32537,dbpedia_32537,3,4,3,0.75
dbpedia_32540,dbpedia_32540,2,2,2,1.0
dbpedia_32555,dbpedia_32555,1,2,1,0.5
dbpedia_32559,dbpedia_60024,2,8,2,0.25
dbpedia_32563,dbpedia_32563,1,2,1,0.5
dbpedia_32574,dbpedia_32574,1,7,1,0.14285714285714285
dbpedia_32597,dbpedia_32597,2,2,2,1.0
dbpedia_3260,dbpedia_3260,3,3,3,1.0
dbpedia_32600,dbpedia_32600,2,2,2,1.0
dbpedia_32611,dbpedia_32611,2,2,2,1.0
dbpedia_32617,dbpedia_32617,2,2,2,1.0
dbpedia_32620,dbpedia_32620,1,4,1,0.25
dbpedia_32625,dbpedia_32625,1,2,1,0.5
dbpedia_32633,dbpedia_32633,3,4,3,0.75
dbpedia_32634,dbpedia_32634,1,2,1,0.5
dbpedia_32637,dbpedia_32637,3,3,3,1.0
dbpedia_3264,dbpedia_3264,1,2,1,0.5
dbpedia_32640,dbpedia_32640,3,3,3,1.0
dbpedia_32670,dbpedia_32670,2,2,2,1.0
dbpedia_32682,dbpedia_32682,3,4,3,0.75
dbpedia_32721,dbpedia_47554,2,3,2,0.6666666666666666
dbpedia_32724,dbpedia_39397,3,4,3,0.75
dbpedia_32726,dbpedia_32726,2,2,2,1.0
dbpedia_32728,dbpedia_32728,1,4,1,0.25
dbpedia_32733,dbpedia_47203,2,3,2,0.6666666666666666
dbpedia_32742,dbpedia_32742,2,2,2,1.0
dbpedia_3275,dbpedia_59848,2,5,2,0.4
dbpedia_3276,dbpedia_3276,3,3,3,1.0
dbpedia_32778,dbpedia_32778,3,3,3,1.0
dbpedia_32781,dbpedia_52495,3,5,3,0.6
dbpedia_32787,dbpedia_7545,3,4,3,0.75
dbpedia_32797,dbpedia_32797,3,3,3,1.0
dbpedia_32802,dbpedia_32802,2,2,2,1.0
dbpedia_32818,dbpedia_32818,3,3,3,1.0
dbpedia_3282,dbpedia_3282,2,2,2,1.0
dbpedia_32840,dbpedia_32840,2,2,2,1.0
dbpedia_32853,dbpedia_32853,3,3,3,1.0
dbpedia_32870,dbpedia_32870,2,3,2,0.6666666666666666
dbpedia_32883,dbpedia_32883,2,2,2,1.0
dbpedia_32890,dbpedia_32890,1,4,1,0.25
dbpedia_32892,dbpedia_32892,3,3,3,1.0
dbpedia_32896,dbpedia_32896,1,2,1,0.5
dbpedia_32899,dbpedia_32899,2,3,2,0.6666666666666666
dbpedia_32904,dbpedia_32904,3,3,3,1.0
dbpedia_32910,dbpedia_32910,2,2,2,1.0
dbpedia_32911,dbpedia_32911,3,3,3,1.0
dbpedia_32913,dbpedia_32913,2,2,2,1.0
dbpedia_32917,dbpedia_32917,2,2,2,1.0
dbpedia_32920,dbpedia_32920,1,3,1,0.3333333333333333
dbpedia_32921,dbpedia_54668,3,4,3,0.75
dbpedia_3294,dbpedia_3294,2,2,2,1.0
dbpedia_32951,dbpedia_32951,3,4,3,0.75
dbpedia_32954,dbpedia_32954,1,2,1,0.5
dbpedia_32960,dbpedia_3673,2,4,2,0.5
dbpedia_32961,dbpedia_32961,2,4,3,0.4
dbpedia_32963,dbpedia_32963,1,2,1,0.5
dbpedia_32964,dbpedia_32964,3,5,3,0.6
dbpedia_32974,dbpedia_32974,2,2,2,1.0
dbpedia_32980,dbpedia_43151,3,6,3,0.5
dbpedia_32982,dbpedia_4310,2,3,2,0.6666666666666666
dbpedia_32996,dbpedia_32996,2,2,2,1.0
dbpedia_33002,dbpedia_33002,1,2,1,0.5
dbpedia_33007,dbpedia_33007,3,5,3,0.6
dbpedia_33020,dbpedia_33020,2,3,2,0.6666666666666666
dbpedia_33022,dbpedia_33022,1,2,1,0.5
dbpedia_33026,dbpedia_33026,2,2,2,1.0
dbpedia_33068,dbpedia_33068,2,2,2,1.0
dbpedia_33115,dbpedia_33115,2,2,2,1.0
dbpedia_33118,dbpedia_33118,2,2,2,1.0
dbpedia_33122,dbpedia_33122,3,3,3,1.0
dbpedia_3313,dbpedia_3313,2,2,2,1.0
dbpedia_33144,dbpedia_33144,2,2,2,1.0
dbpedia_33151,dbpedia_33151,2,2,2,1.0
dbpedia_33158,dbpedia_33158,2,2,2,1.0
dbpedia_3316,dbpedia_3316,2,2,2,1.0
dbpedia_33197,dbpedia_4095,2,5,2,0.4
dbpedia_33209,dbpedia_33209,2,2,2,1.0
dbpedia_3321,dbpedia_3321,1,3,1,0.3333333333333333
dbpedia_33223,dbpedia_33223,3,4,3,0.75
dbpedia_33234,dbpedia_33234,2,2,2,1.0
dbpedia_33237,dbpedia_40055,2,3,2,0.6666666666666666
dbpedia_33238,dbpedia_33238,2,2,2,1.0
dbpedia_33246,dbpedia_33246,1,3,1,0.3333333333333333
dbpedia_33247,dbpedia_35649,2,3,2,0.6666666666666666
dbpedia_33258,dbpedia_33258,1,3,1,0.3333333333333333
dbpedia_3326,dbpedia_3326,2,4,2,0.5
dbpedia_33260,dbpedia_60296,2,3,2,0.6666666666666666
dbpedia_33262,dbpedia_33262,1,2,1,0.5
dbpedia_33267,dbpedia_33267,3,4,3,0.75
dbpedia_33273,dbpedia_33273,1,2,1,0.5
dbpedia_33274,dbpedia_33274,1,2,1,0.5
dbpedia_33281,dbpedia_33281,1,2,1,0.5
dbpedia_33296,dbpedia_8049,3,4,3,0.75
dbpedia_33297,dbpedia_33297,2,2,2,1.0
dbpedia_333,dbpedia_333,2,2,2,1.0
dbpedia_33301,dbpedia_33301,1,2,1,0.5
dbpedia_33302,dbpedia_33302,1,2,1,0.5
dbpedia_33307,dbpedia_33307,1,4,1,0.25
dbpedia_33314,dbpedia_33314,3,3,3,1.0
dbpedia_33315,dbpedia_33315,1,5,1,0.2
dbpedia_33316,dbpedia_33316,3,3,3,1.0
dbpedia_33321,dbpedia_33321,2,2,2,1.0
dbpedia_33323,dbpedia_33323,2,2,2,1.0
dbpedia_33330,dbpedia_33330,2,2,2,1.0
dbpedia_33333,dbpedia_33333,2,2,2,1.0
dbpedia_33340,dbpedia_33340,3,3,3,1.0
dbpedia_33345,dbpedia_33345,1,3,1,0.3333333333333333
dbpedia_33347,dbpedia_33347,2,2,2,1.0
dbpedia_33357,dbpedia_33357,2,2,2,1.0
dbpedia_33363,dbpedia_33363,2,3,2,0.6666666666666666
dbpedia_33374,dbpedia_33374,2,2,2,1.0
dbpedia_33378,dbpedia_33378,1,3,1,0.3333333333333333
dbpedia_33383,dbpedia_33383,2,2,2,1.0
dbpedia_33389,dbpedia_33389,1,2,1,0.5
dbpedia_33392,dbpedia_33392,2,2,2,1.0
dbpedia_33400,dbpedia_33400,3,4,3,0.75
dbpedia_33406,dbpedia_33406,2,2,2,1.0
dbpedia_33422,dbpedia_33422,3,3,3,1.0
dbpedia_33434,dbpedia_33434,2,2,2,1.0
dbpedia_33438,dbpedia_33438,3,3,3,1.0
dbpedia_3345,dbpedia_3345,2,4,2,0.5
dbpedia_33452,dbpedia_33452,2,2,2,1.0
dbpedia_33485,dbpedia_33485,1,3,1,0.3333333333333333
dbpedia_33492,dbpedia_33492,3,3,3,1.0
dbpedia_33493,dbpedia_33493,2,3,2,0.6666666666666666
dbpedia_33501,dbpedia_33501,2,2,2,1.0
dbpedia_33503,dbpedia_33503,1,2,1,0.5
dbpedia_33508,dbpedia_33508,2,3,2,0.6666666666666666
dbpedia_3351,dbpedia_3351,1,2,1,0.5
dbpedia_33512,dbpedia_33512,3,4,3,0.75
dbpedia_33518,dbpedia_33518,2,2,2,1.0
dbpedia_33536,dbpedia_33536,2,2,2,1.0
dbpedia_33563,dbpedia_33563,2,2,2,1.0
dbpedia_33575,dbpedia_33575,3,3,3,1.0
dbpedia_33578,dbpedia_41835,2,5,2,0.4
dbpedia_33589,dbpedia_5503,2,3,2,0.6666666666666666
dbpedia_3359,dbpedia_3359,1,4,1,0.25
dbpedia_33610,dbpedia_33610,2,4,2,0.5
dbpedia_33615,dbpedia_33615,2,3,2,0.6666666666666666
dbpedia_3363,dbpedia_3363,2,2,2,1.0
dbpedia_33636,dbpedia_33636,3,3,3,1.0
dbpedia_3365,dbpedia_3365,2,2,2,1.0
dbpedia_33667,dbpedia_33667,3,3,3,1.0
dbpedia_33673,dbpedia_33673,3,3,3,1.0
dbpedia_33681,dbpedia_33681,2,4,2,0.5
dbpedia_33683,dbpedia_33683,1,2,1,0.5
dbpedia_33686,dbpedia_33686,2,2,2,1.0
dbpedia_33688,dbpedia_33688,2,2,2,1.0
dbpedia_33689,dbpedia_33689,3,3,3,1.0
dbpedia_33699,dbpedia_33699,2,2,2,1.0
dbpedia_3370,dbpedia_3370,2,2,2,1.0
dbpedia_3371,dbpedia_3371,1,2,1,0.5
dbpedia_33713,dbpedia_33713,2,2,2,1.0
dbpedia_33729,dbpedia_33729,3,3,3,1.0
dbpedia_3373,dbpedia_3373,3,3,3,1.0
dbpedia_33732,dbpedia_33732,3,3,3,1.0
dbpedia_33739,dbpedia_33739,3,3,3,1.0
dbpedia_33752,dbpedia_33752,2,2,2,1.0
dbpedia_33760,dbpedia_33760,1,5,1,0.2
dbpedia_33767,dbpedia_33767,1,2,1,0.5
dbpedia_33768,dbpedia_33768,2,2,2,1.0
dbpedia_33776,dbpedia_33776,2,2,2,1.0
dbpedia_33786,dbpedia_33786,3,3,3,1.0
dbpedia_3379,dbpedia_3379,1,4,1,0.25
dbpedia_33810,dbpedia_33810,3,3,3,1.0
dbpedia_33835,dbpedia_33835,2,2,2,1.0
dbpedia_33836,dbpedia_33836,1,2,1,0.5
dbpedia_33839,dbpedia_33839,3,3,3,1.0
dbpedia_33859,dbpedia_33859,3,4,3,0.75
dbpedia_33866,dbpedia_33866,2,2,2,1.0
dbpedia_33868,dbpedia_33868,1,2,1,0.5
dbpedia_33874,dbpedia_5630,2,3,2,0.6666666666666666
dbpedia_3388,dbpedia_62801,3,4,3,0.75
dbpedia_33904,dbpedia_33904,2,2,2,1.0
dbpedia_33921,dbpedia_33921,2,2,2,1.0
dbpedia_33947,dbpedia_33947,1,3,1,0.3333333333333333
dbpedia_33948,dbpedia_5293,3,4,3,0.75
dbpedia_33949,dbpedia_33949,2,2,2,1.0
dbpedia_33955,dbpedia_33955,3,3,3,1.0
dbpedia_33979,dbpedia_33979,1,3,1,0.3333333333333333
dbpedia_33981,dbpedia_33981,1,2,1,0.5
dbpedia_33988,dbpedia_43202,3,4,3,0.75
dbpedia_33999,dbpedia_33999,2,2,2,1.0
dbpedia_34004,dbpedia_991,2,3,2,0.6666666666666666
dbpedia_34006,dbpedia_34006,3,3,3,1.0
dbpedia_34017,dbpedia_34017,2,2,2,1.0
dbpedia_34021,dbpedia_34021,3,3,3,1.0
dbpedia_34026,dbpedia_34026,2,2,2,1.0
dbpedia_34028,dbpedia_25260,2,4,2,0.5
dbpedia_3404,dbpedia_3404,1,2,1,0.5
dbpedia_34046,dbpedia_34046,1,2,1,0.5
dbpedia_34054,dbpedia_34054,3,3,3,1.0
dbpedia_34086,dbpedia_34086,2,2,2,1.0
dbpedia_34109,dbpedia_34109,3,3,3,1.0
dbpedia_34118,dbpedia_34118,1,3,1,0.3333333333333333
dbpedia_3412,dbpedia_3412,1,2,1,0.5
dbpedia_34140,dbpedia_34140,1,2,1,0.5
dbpedia_34143,dbpedia_34143,3,3,3,1.0
dbpedia_34145,dbpedia_34145,3,3,3,1.0
dbpedia_34156,dbpedia_34156,2,3,2,0.6666666666666666
dbpedia_3418,dbpedia_3418,3,3,3,1.0
dbpedia_34192,dbpedia_34192,2,2,2,1.0
dbpedia_34193,dbpedia_34193,1,2,1,0.5
dbpedia_34197,dbpedia_34197,1,2,1,0.5
dbpedia_34215,dbpedia_34215,2,2,2,1.0
dbpedia_34220,dbpedia_34220,1,2,1,0.5
dbpedia_34222,dbpedia_34222,3,3,3,1.0
dbpedia_34236,dbpedia_34236,2,3,2,0.6666666666666666
dbpedia_34270,dbpedia_34270,2,2,2,1.0
dbpedia_34276,dbpedia_34276,3,4,3,0.75
dbpedia_3429,dbpedia_3429,2,3,2,0.6666666666666666
dbpedia_34298,dbpedia_34298,2,3,2,0.6666666666666666
dbpedia_343,dbpedia_343,2,2,2,1.0
dbpedia_3430,dbpedia_3430,1,5,1,0.2
dbpedia_34300,dbpedia_63986,2,3,2,0.6666666666666666
dbpedia_34304,dbpedia_8625,2,3,2,0.6666666666666666
dbpedia_34320,dbpedia_34320,3,3,3,1.0
dbpedia_34326,dbpedia_34326,3,3,3,1.0
dbpedia_3433,dbpedia_3433,2,2,2,1.0
dbpedia_34339,dbpedia_34339,3,3,3,1.0
dbpedia_34347,dbpedia_34347,3,3,3,1.0
dbpedia_34352,dbpedia_34352,2,2,2,1.0
dbpedia_34357,dbpedia_34357,1,3,1,0.3333333333333333
dbpedia_34375,dbpedia_34375,2,3,2,0.6666666666666666
dbpedia_34376,dbpedia_34376,1,6,1,0.16666666666666666
dbpedia_3442,dbpedia_3442,2,2,2,1.0
dbpedia_34425,dbpedia_34425,1,2,1,0.5
dbpedia_34430,dbpedia_9919,3,5,3,0.6
dbpedia_34431,dbpedia_34431,3,3,3,1.0
dbpedia_34433,dbpedia_34433,1,2,1,0.5
dbpedia_34436,dbpedia_34436,3,3,3,1.0
dbpedia_34438,dbpedia_38663,3,4,3,0.75
dbpedia_34445,dbpedia_34445,2,2,2,1.0
dbpedia_34446,dbpedia_34446,3,3,3,1.0
dbpedia_34449,dbpedia_34449,3,6,3,0.5
dbpedia_3445,dbpedia_3445,3,3,3,1.0
dbpedia_34452,dbpedia_34452,2,2,2,1.0
dbpedia_34457,dbpedia_49626,2,4,2,0.5
dbpedia_34475,dbpedia_36186,2,4,2,0.5
dbpedia_34477,dbpedia_34477,2,2,2,1.0
dbpedia_34481,dbpedia_34481,1,3,1,0.3333333333333333
dbpedia_34482,dbpedia_34482,1,2,1,0.5
dbpedia_34490,dbpedia_34490,2,2,2,1.0
dbpedia_34509,dbpedia_42963,3,4,3,0.75
dbpedia_34515,dbpedia_34515,2,3,2,0.6666666666666666
dbpedia_3452,dbpedia_3452,2,2,2,1.0
dbpedia_34552,dbpedia_34552,3,3,3,1.0
dbpedia_34568,dbpedia_34568,3,4,3,0.75
dbpedia_34569,dbpedia_5487,2,3,2,0.6666666666666666
dbpedia_34571,dbpedia_34571,1,5,1,0.2
dbpedia_34580,dbpedia_34580,3,3,3,1.0
dbpedia_34583,dbpedia_34583,2,2,2,1.0
dbpedia_34592,dbpedia_34592,2,3,2,0.6666666666666666
dbpedia_34609,dbpedia_6422,3,4,3,0.75
dbpedia_34648,dbpedia_34648,3,3,3,1.0
dbpedia_34665,dbpedia_34665,3,3,3,1.0
dbpedia_34671,dbpedia_34671,2,3,2,0.6666666666666666
dbpedia_34676,dbpedia_34676,3,3,3,1.0
dbpedia_34683,dbpedia_34683,2,2,2,1.0
dbpedia_3469,dbpedia_3469,1,2,1,0.5
dbpedia_34692,dbpedia_54524,2,3,2,0.6666666666666666
dbpedia_34694,dbpedia_34694,3,3,3,1.0
dbpedia_34697,dbpedia_34697,2,2,2,1.0
dbpedia_34710,dbpedia_9139,3,4,3,0.75
dbpedia_34712,dbpedia_34712,2,2,2,1.0
dbpedia_34718,dbpedia_51831,2,5,2,0.4
dbpedia_3472,dbpedia_3472,1,2,1,0.5
dbpedia_34728,dbpedia_34728,3,3,3,1.0
dbpedia_34739,dbpedia_34739,1,2,1,0.5
dbpedia_3474,dbpedia_3474,2,3,2,0.6666666666666666
dbpedia_34741,dbpedia_34741,3,3,3,1.0
dbpedia_34742,dbpedia_49379,2,3,2,0.6666666666666666
dbpedia_34751,dbpedia_34751,1,3,1,0.3333333333333333
dbpedia_34754,dbpedia_6589,2,3,2,0.6666666666666666
dbpedia_3476,dbpedia_3476,1,4,1,0.25
dbpedia_34762,dbpedia_34762,3,3,3,1.0
dbpedia_34783,dbpedia_34783,2,2,2,1.0
dbpedia_34798,dbpedia_34798,2,3,2,0.6666666666666666
dbpedia_348,dbpedia_348,2,2,3,0.6666666666666666
dbpedia_34809,dbpedia_8614,3,4,3,0.75
dbpedia_34813,dbpedia_34813,2,2,2,1.0
dbpedia_34835,dbpedia_34835,2,3,2,0.6666666666666666
dbpedia_34837,dbpedia_34837,3,3,3,1.0
dbpedia_34843,dbpedia_41907,2,3,2,0.6666666666666666
dbpedia_34859,dbpedia_46025,2,3,2,0.6666666666666666
dbpedia_34865,dbpedia_34865,1,2,1,0.5
dbpedia_34869,dbpedia_34869,3,3,3,1.0
dbpedia_3487,dbpedia_3487,2,2,2,1.0
dbpedia_34878,dbpedia_34878,2,3,2,0.6666666666666666
dbpedia_3488,dbpedia_3488,2,2,2,1.0
dbpedia_34897,dbpedia_34897,1,5,1,0.2
dbpedia_3490,dbpedia_3490,2,3,2,0.6666666666666666
dbpedia_34922,dbpedia_63604,2,3,2,0.6666666666666666
dbpedia_34928,dbpedia_34928,2,3,2,0.6666666666666666
dbpedia_34929,dbpedia_34929,2,2,2,1.0
dbpedia_3493,dbpedia_3493,3,3,3,1.0
dbpedia_34939,dbpedia_34939,3,3,3,1.0
dbpedia_34948,dbpedia_56236,2,5,2,0.4
dbpedia_34952,dbpedia_34952,2,2,2,1.0
dbpedia_34954,dbpedia_34954,1,2,1,0.5
dbpedia_34957,dbpedia_34957,1,2,1,0.5
dbpedia_34970,dbpedia_6362,3,4,3,0.75
dbpedia_34977,dbpedia_57954,3,4,3,0.75
dbpedia_34980,dbpedia_34980,3,3,3,1.0
dbpedia_34981,dbpedia_34981,3,3,3,1.0
dbpedia_34999,dbpedia_34999,3,3,3,1.0
dbpedia_35,dbpedia_35,1,2,1,0.5
dbpedia_35010,dbpedia_35010,1,2,1,0.5
dbpedia_35015,dbpedia_35015,2,2,2,1.0
dbpedia_35021,dbpedia_52774,2,4,2,0.5
dbpedia_35024,dbpedia_35024,3,3,3,1.0
dbpedia_35029,dbpedia_35029,2,2,2,1.0
dbpedia_3503,dbpedia_3503,2,2,2,1.0
dbpedia_35038,dbpedia_35038,2,3,2,0.6666666666666666
dbpedia_35051,dbpedia_35051,2,2,2,1.0
dbpedia_35060,dbpedia_35060,1,5,1,0.2
dbpedia_35069,dbpedia_35069,2,2,2,1.0
dbpedia_35077,dbpedia_51607,2,4,2,0.5
dbpedia_35096,dbpedia_35096,2,2,2,1.0
dbpedia_35099,dbpedia_35099,1,3,1,0.3333333333333333
dbpedia_35105,dbpedia_35105,3,3,3,1.0
dbpedia_35107,dbpedia_35107,3,3,3,1.0
dbpedia_35124,dbpedia_35124,1,2,1,0.5
dbpedia_3513,dbpedia_3513,2,2,2,1.0
dbpedia_35132,dbpedia_35132,1,2,1,0.5
dbpedia_35141,dbpedia_35141,1,2,1,0.5
dbpedia_35168,dbpedia_64047,2,3,2,0.6666666666666666
dbpedia_35172,dbpedia_35172,2,2,2,1.0
dbpedia_35179,dbpedia_35179,2,2,2,1.0
dbpedia_35188,dbpedia_35188,1,2,1,0.5
dbpedia_35206,dbpedia_35206,1,2,1,0.5
dbpedia_35208,dbpedia_720,2,5,2,0.4
dbpedia_35216,dbpedia_43294,3,4,3,0.75
dbpedia_3522,dbpedia_3522,2,2,2,1.0
dbpedia_35222,dbpedia_35222,3,3,3,1.0
dbpedia_35228,dbpedia_35228,1,2,1,0.5
dbpedia_35237,dbpedia_56705,3,4,3,0.75
dbpedia_3524,dbpedia_3524,2,2,2,1.0
dbpedia_35240,dbpedia_35240,3,3,3,1.0
dbpedia_35243,dbpedia_35243,1,2,1,0.5
dbpedia_35244,dbpedia_35244,2,2,2,1.0
dbpedia_35254,dbpedia_35254,3,3,3,1.0
dbpedia_3526,dbpedia_3526,3,3,3,1.0
dbpedia_35276,dbpedia_35276,3,3,3,1.0
dbpedia_35283,dbpedia_35283,2,3,2,0.6666666666666666
dbpedia_35298,dbpedia_35298,2,2,2,1.0
dbpedia_35310,dbpedia_35310,2,2,2,1.0
dbpedia_3532,dbpedia_3532,1,2,1,0.5
dbpedia_35321,dbpedia_35321,2,2,2,1.0
dbpedia_35322,dbpedia_35322,1,2,1,0.5
dbpedia_35325,dbpedia_35325,1,2,1,0.5
dbpedia_35340,dbpedia_35340,2,2,2,1.0
dbpedia_35348,dbpedia_35348,3,3,3,1.0
dbpedia_35349,dbpedia_35349,3,3,3,1.0
dbpedia_35352,dbpedia_35352,2,2,2,1.0
dbpedia_3537,dbpedia_3537,3,3,3,1.0
dbpedia_35376,dbpedia_35376,1,2,1,0.5
dbpedia_35402,dbpedia_35402,3,4,3,0.75
dbpedia_35409,dbpedia_35409,1,2,1,0.5
dbpedia_35411,dbpedia_35411,2,3,2,0.6666666666666666
dbpedia_35417,dbpedia_35417,1,2,1,0.5
dbpedia_3542,dbpedia_3542,2,2,2,1.0
dbpedia_35427,dbpedia_35427,3,3,3,1.0
dbpedia_35440,dbpedia_35440,1,3,1,0.3333333333333333
dbpedia_35461,dbpedia_35461,1,3,1,0.3333333333333333
dbpedia_35465,dbpedia_5369,2,3,2,0.6666666666666666
dbpedia_35468,dbpedia_35468,3,4,3,0.75
dbpedia_35472,dbpedia_35472,2,2,2,1.0
dbpedia_35490,dbpedia_35490,2,2,2,1.0
dbpedia_35491,dbpedia_35491,2,2,2,1.0
dbpedia_35496,dbpedia_35496,1,4,1,0.25
dbpedia_35503,dbpedia_35503,2,2,2,1.0
dbpedia_35505,dbpedia_35505,2,3,2,0.6666666666666666
dbpedia_35508,dbpedia_35508,2,2,2,1.0
dbpedia_35515,dbpedia_35515,2,2,2,1.0
dbpedia_35518,dbpedia_35518,2,2,2,1.0
dbpedia_35519,dbpedia_35519,2,2,2,1.0
dbpedia_35534,dbpedia_35534,1,3,1,0.3333333333333333
dbpedia_35547,dbpedia_35547,3,3,3,1.0
dbpedia_35561,dbpedia_35561,2,2,2,1.0
dbpedia_35579,dbpedia_51480,2,3,2,0.6666666666666666
dbpedia_35591,dbpedia_35591,2,3,2,0.6666666666666666
