id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,globalSales
sales_5998,Bloody Roar 4,2003-01-01,Eighting,Konami Digital Entertainment,PlayStation 2,Fighting,59.0,8.6,M,0
sales_5999,Atari Classics Evolved,2007-01-01,Stainless Games,Atari,PlayStation Portable (PSP),Misc,64.0,6.0,E,0
sales_6000,I-Ninja,2003-01-01,Argonaut Games,Namco Bandai Games,Nintendo GameCube,Platform,,7.6,T,0
sales_6001,Tak: The Great Juju Challenge,2005-01-01,Altron,THQ,Nintendo DS,Platform,66.0,,E,0
sales_6002,Steins;Gate 0,2015-01-01,5pb,PQube,PlayStation Vita,Adventure,86.0,,M,0
sales_6003,Football Manager 2017,2016-01-01,,Sega,Windows PC,Simulation,81.0,4.3,E,0
sales_6004,Wild ARMs: Alter Code F,2003-01-01,Media Vision,Sony Computer Entertainment,PlayStation 2,Role-Playing,73.0,8.3,T,0
sales_6005,Army Corps of Hell,2011-01-01,"Entersphere, Inc.",Square Enix,PlayStation Vita,Action,57.0,6.6,M,0
sales_6006,Bomberman Max 2: Blue Advance,2002-01-01,Hudson,Vivendi Games,,Puzzle,75.0,,E,0
sales_6007,Shrek SuperSlam,2005-01-01,Shaba Games,Activision,Xbox,Action,71.0,9.3,E10+,0
sales_6008,Ultimate Mortal Kombat,2007-01-01,Other Ocean Interactive,Midway Games,Nintendo DS,Fighting,73.0,8.6,M,0
sales_6009,New Legends,,Infinite Machine,THQ,Xbox,Action,56.0,,T,0
sales_6010,Total Overdose: A Gunslinger's Tale in Mexico,2005-01-01,Deadline Games,Eidos Interactive,PlayStation 2,Shooter,71.0,9.0,M,0
sales_6011,Island Xtreme Stunts,2002-01-01,Silicon Dreams,Electronic Arts,PlayStation 2,Action,63.0,,E,0
sales_6012,Metal Slug X,2001-01-01,ProSoft,Virgin Interactive,PlayStation,Shooter,85.0,8.8,T,0
sales_6013,Romance of the Three Kingdoms X,2005-01-01,Koei,,PlayStation 2,Strategy,71.0,8.5,T,0
sales_6014,Prinny: Can I Really Be the Hero?,2008-01-01,Nippon Ichi Software,Tecmo Koei,PlayStation Portable (PSP),,72.0,7.0,T,0
sales_6015,Green Lantern: Rise of the Manhunters,2011-01-01,DoublE Helix Games,Warner Bros. Interactive Entertainment,Wii,Action,46.0,,E10+,0
sales_6016,GripShift,2005-01-01,Sidhe Interactive,Ubisoft,PlayStation Portable (PSP),Racing,70.0,8.7,E,0
sales_6017,Jenga World Tour,2007-01-01,Atomic Planet Entertainment,,Nintendo DS,Misc,32.0,,E,0
sales_6018,Fighting Fantasy: The Warlock of Firetop Mountain,2009-01-01,Big Blue Bubble Inc.,Aspyr,Nintendo DS,Role-Playing,,8.1,T,0
sales_6019,NHL 2K8,2007-01-01,Kush Games,Take-Two Interactive,PlayStation 3,Sports,74.0,,E10+,0
sales_6020,Beowulf: The Game,2007-01-01,Virtuos,Ubisoft,PlayStation Portable (PSP),Action,,5.4,M,0
sales_6021,Skies of Arcadia,2000-01-01,Overworks,Sega,Sega Dreamcast,Role-Playing,93.0,9.4,T,0
sales_6022,NASCAR: Dirt to Daytona,2002-01-01,Monster Games Inc.,Infogrames,Nintendo GameCube,Racing,85.0,7.3,E,0
sales_6023,Road Trip,2002-01-01,Takara,Play It,PlayStation 2,Racing,80.0,9.0,E,0
sales_6024,Jimmie Johnson's Anything With an Engine,2011-01-01,Isopod Labs,Konami Digital Entertainment,Xbox 360,Racing,65.0,8.8,E10+,0
sales_6025,echochrome,2008-01-01,"SCE/WWS, SCE Japan Studio",Sony Computer Entertainment,PlayStation Portable (PSP),Puzzle,79.0,,E,0
sales_6026,Project Eden,2001-01-01,Core Design Ltd.,Eidos Interactive,PlayStation 2,Action,71.0,,T,0
sales_6027,Riviera: The Promised Land,2006-01-01,Sting,505 Games,PlayStation Portable (PSP),Role-Playing,68.0,7.7,T,0
sales_6028,Digimon All-Star Rumble,2014-01-01,Prope,Namco Bandai Games,PlayStation 3,Fighting,49.0,5.8,E10+,
sales_6029,Driver: Renegade,2011-01-01,Ubisof t,Ubisoft,Nintendo 3DS,Racing,48.0,,M,0
sales_6030,May's Mystery: Forbidden Memories,2011-01-01,"Mastertronic, V5 Play Studio",Mastertronic,Nintendo DS,Puzzle,,,E,0
sales_6031,Yaiba: Ninja Gaiden Z,2014-01-01,"Spark Unlimited, comcept",Tecmo Koei,PlayStation 3,Action,43.0,4.5,M,0
sales_6032,Castlevania: Lords of Shadow 2,2014-01-01,Mercury Steam,Konami Digital Entertainment,Xbox 360,Action,70.0,7.8,M,0
sales_6033,Ghosthunter,2003-01-01,SCE Studio Cambridge,Sony Computer Entertainment,PlayStation 2,Action,69.0,8.7,T,0
sales_6034,Shadow of Destiny,2009-01-01,Konam i,Konami Digital Entertainment,PlayStation Portable (PSP),Adventure,54.0,8.2,T,0
sales_6035,Mimana Iyar Chronicle,2009-01-01,GungHo,GungHo,PlayStation Portable (PSP),Role-Playing,45.0,5.8,T,0
sales_6036,Michael Jackson: The Experience,2011-01-01,Ubisoft,Ubisoft,PlayStation Vita,Misc,57.0,5.8,E10+,0
sales_6037,Def Jam Fight For NY: The Takeover,2006-01-01,Aki Corp.,Electronic Arts,PlayStation Portable (PSP),Action,79.0,8.2,M,0
sales_6038,Tom Clancy's EndWar,2008-01-01,"Funatics Software, Funatics",Ubisoft,Nintendo DS,Strategy,69.0,5.8,T,
sales_6039,JASF: Jane's Advanced Strike Fighters,2011-01-01,Trickstar Games,Deep Silver,Xbox 360,Simulation,45.0,4.5,T,0
sales_6040,Astro Boy: Omega Factor,2003-01-01,,THQ,Game Boy Advance,Action,85.0,8.6,E,0
sales_6042,Phantom Brave: The Hermuda Triangle,,Nippon Ichi Software,Nippon Ichi Software,PlayStation Portable (PSP),Role-Playing,65.0,,T,0
sales_6043,Fullmetal Alchemist: Dual Sympathy,2005-01-01,Natsume,Empire Interactive,Nintendo DS,Role-Playing,58.0,7.3,T,0
sales_6044,Lock's Quest,2008-01-01,5TH Cell,THQ,Nintendo DS,Strategy,80.0,8.7,E,0
sales_6045,Rugby 2005,2005-01-01,HB Studios Multimedia,Electronic Arts,PlayStation 2,Sports,71.0,8.6,E,0
sales_6046,Pokemon Rumble World,2015-01-01,,Nintendo,Nintendo 3DS,Action,58.0,6.4,E10+,0
sales_6047,Spectral Force Genesis,2008-01-01,"Neverland, Idea Factory",Nobilis,Nintendo DS,Role-Playing,46.0,7.0,T,0
sales_6048,Last Rebellion,,Hit Maker,Nippon Ichi Software,PlayStation 3,Role-Playing,44.0,4.6,T,0
sales_6049,DriveClub VR,2016-01-01,Evolution Studios,Sony Computer Entertainment,PlayStation 4,Racing,67.0,7.4,,0
sales_6050,Quantum Theory,2010-01-01,Tecmo,Tecmo Koei,Xbox 360,Shooter,37.0,,M,
sales_6051,Tornado Outbreak,,Loose Cannon Studios,Konami Digital Entertainment,PlayStation 3,Action,69.0,7.6,E10+,0
sales_6052,Justice League Heroes,2006-01-01,Sensory Sweep,Eidos Interactive,Nintendo DS,Role-Playing,43.0,5.7,E10+,0
sales_6053,Space Invaders Extreme,2008-01-01,Taito Corporation,Square Enix,PlayStation Portable (PSP),Shooter,84.0,,E,0
sales_6054,Mystic Heroes,2002-01-01,Koei,Tecmo Koei,Nintendo GameCube,Action,67.0,8.5,T,0
sales_6055,Defender,2002-01-01,7 Studios,Midway Games,Xbox,Misc,69.0,,,0
sales_6056,Zoids Assault,2007-01-01,Takara Tomy,Takara Tomy,Xbox 360,Strategy,46.0,7.3,T,0
sales_6057,Arslan: The Warriors of Legend,2015-01-01,OMega Force,Tecmo Koei,PlayStation 4,Action,69.0,,T,0
sales_6058,Freestyle Metal X,2003-01-01,Deibus Studios,Midway Games,PlayStation 2,Racing,67.0,8.3,T,0
sales_6059,Dark Angel: Vampire Apocalypse,2001-01-01,Metro3D,Metro 3D,PlayStation 2,Role-Playing,53.0,5.6,T,0
sales_6060,Damnation,2009-01-01,Blue Omega,,PlayStation 3,Shooter,36.0,2.8,M,0
sales_6061,Deadliest Catch: Sea of Chaos,2010-01-01,Crave,Crave Entertainment,Xbox 360,Sports,36.0,,E10+,0
sales_6062,Pipe Mania,2008-01-01,Razorworks,Empire Interactive,Nintendo DS,Puzzle,7 1,,E,0
sales_6063,Supreme Commander,2008-01-01,Hellbent Games,505 Games,Xbox 360,Strategy,56.0,5.7,E10+,0
sales_6064,Transworld Snowboarding,2002-01-01,Housemarque,Atari,Xbox,Sports,,9.2,T,0
sales_6065,NFL Blitz 20-02,2002-01-01,Point of View,Midway Games,Nintendo GameCube,,77.0,,E,0
sales_6066,World Soccer Winning Eleven 8 International,2004-01-01,KCET,Konami Digital Entertainment,Xbox,Sports,90.0,8.4,E,0
sales_6067,Sniper Elite,2005-01-01,Rebellion,Ubisoft,Xbox,Shooter,77.0,8.5,M,0
sales_6068,Mahjong Cub3D,2011-01-01,SunSoft,Sunsoft,Nintendo 3DS,Puzzle,67.0,5.3,E,0
sales_6069,Test Drive: Eve of Destruction,2004-01-01,Monster Games Inc.,,Xbox,Racing,72.0,8.7,T,0
sales_6070,Blazblue: Continuum Shift Extend,2011-01-01,Arc System Works,PQube,PlayStation 3,Fighting,73.0,,T,0
sales_6071,Crimson Sea,2002-01-01,Koei,Tecmo Koei,Xbox,Action,78.0,8.2,T,0
sales_6072,FIFA Street 3,2008-01-01,"EA Canada, Exient Entertainment",Electronic Arts,Nintendo DS,Sports,56.0,,E,0
sales_6073,Red Bull BC One,2008-01-01,,Playlogic Game Factory,Nintendo DS,Misc,48.0,5.3,E,0
sales_6074,The Weakest Link,2001-01-01,"Activision, Traveller's Tales",Activision,PlayStation,Misc,63.0,7.2,E,0
sales_6075,Viewtiful Joe: Red Hot Rumble,2006-01-01,Clover Studio,Capcom,PlayStation Portable (PSP),Action,63.0,6.3,T,0
sales_6076,Wolfenstein: The Old Blood,2015-01-01,MachineGames,Bethesda Softworks,Windows PC,Action,76.0,,M,0
sales_6077,GRID Autosport,2014-01-01,Codemasters,Codemasters,Xbox 360,Racing,75.0,6.0,E,0
sales_6078,The Mummy: Tomb of the Dragon Emperor,2008-01-01,Artificial Mind and Movement,Vivendi Games,Nintendo DS,Action,43.0,,T,0
sales_6079,Ikaruga,2003-01-01,Treasure,Atari,Nintendo GameCube,Shooter,85.0,8.5,E,0
sales_6080,The Suffering: Ties That Bind,2005-01-01,Surreal Software,Midway Games,Xbox,Action,76.0,9.1,M,0
sales_6081,Nobunaga's Ambition: Iron Triangle,2006-01-01,Koei,Tecmo Koei,PlayStation 2,Strategy,76.0,,E10+,0
sales_6082,The Mummy: Tomb of the Dragon Emperor,,Eurocom Entertainment Software,Vivendi Games,Wii,Action,39.0,6.4,,
sales_6083,Knights in the Nightmare,2010-01-01,Sting,Atlus,PlayStation Portable (PSP),Role-Playing,75.0,,T,0
sales_6084,Terraria,2016-01-01,Re-Logic,,Nintendo 3DS,Action,71.0,7.1,T,0
sales_6085,El Tigre: The Adventures of Manny Rivera,2007-01-01,THQ,THQ,Nintendo DS,Platform,53.0,,E,0
sales_6086,Digimon World 4,2005-01-01,Bandai,Namco Bandai Games,Nintendo GameCube,Role-Playing,55.0,8.1,E,0
sales_6087,Spectral Force 3,2006-01-01,Xpec,Idea Factory,Xbox 360,Role-Playing,59.0,7.5,T,0
sales_6088,Ford Racing 3,2004-01-01,Razorworks Studios,Take-Two Interactive,Xbox,Racing,58.0,,E,0
sales_6089,MLB SlugFest Loaded,2004-01-01,Point of View,Midway Games,Xbox,Sports,77.0,,T,0
sales_6090,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005-01-01,Krome Studios,Activision,Nintendo GameCube,Action,68.0,8.0,E10+,0
sales_6091,R: Racing Evolution,2003-01-01,Namco,Namco Bandai Games,Xbox,Racing,67.0,,T,0
sales_6092,The Ant Bully,2006-01-01,Artificial Mind and Movement,Midway Games,Wii,Platform,45.0,1.4,E10+,0
sales_6093,Risen 3: Titan Lords,,Piranha Bytes,Deep Silver,Windows PC,Role-Playing,65.0,,M,0
sales_6094,Battle Fantasia,2008-01-01,Arc System Works,505 Games,Xbox 360,Fighting,71.0,6.6,T,0
sales_6095,Karaoke Revolution,2004-01-01,,Konami Digital Entertainment,Xbox,Misc,80.0,8.5,E,0
sales_6096,Fire Pro Wrestling Returns,2005-01-01,S-Neo,505 Games,PlayStation 2,Sports,78.0,8.5,T,0
sales_6097,Obscure: The Aftermath,2009-01-01,Hydravision,Playlogic Game Factory,PlayStation Portable (PSP),Action,66.0,8.2,M,0
sales_6098,Jimmy Neutron: Boy Genius,2002-01-01,Big Sky Software,THQ,Nintendo GameCube,Platform,42.0,5.1,E,0
sales_6099,Henry Hatsworth in the Puzzling Adventure,2009-01-01,EA Tiburon,Electronic Arts,Nintendo DS,Puzzle,82.0,8.0,E,0
sales_6100,Rollcage Stage II,2000-01-01,Attention To Detail,Sony Computer Entertainment,,Racing,85.0,8.9,E,0
sales_6101,Samurai Warriors 2: Xtreme Legends,2007-01-01,Koei,Tecmo Koei,PlayStation 2,Action,50.0,8.0,T,0
sales_6102,Spider-Man: Edge of Time,2011-01-01,Beenox,Activision,Wii,Action,62.0,,T,0
sales_6103,Jumper: Griffin's Story,2008-01-01,Collision Studios,Eidos Interactive,Wii,Action,28.0,2.5,T,0
sales_6104,Forgotten Realms: Demon Stone,2004-01-01,Stormfront Studios,Atari,Xbox,Action,72.0,6.5,T,0
sales_6105,Major League Baseball 2K7,2007-01-01,Visual Concepts,,PlayStation Portable (PSP),Sports,61.0,,E,0
sales_6106,Rock Band 3,2010-01-01,Backbone Entertainment,MTV Games,Nintendo DS,Misc,79.0,5.5,E10+,0
sales_6107,LEGO Star Wars II: The Original Trilogy,2006-01-01,Amaze Entertainment,LucasArts,Game Boy Advance,Action,55.0,7.0,,0
sales_6108,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2005-01-01,Capcom,Disney Interactive Studios,Xbox,Adventure,65.0,,E10+,0
sales_6109,Top Gear Rally,2003-01-01,Tantalus Interactive,Kemco,Game Boy Advance,Racing,78.0,,E,0
sales_6110,Red Faction: Armageddon,2011-01-01,Volition Inc.,THQ,Windows PC,Shooter,75.0,6.7,M,0
sales_6111,BIT.TRIP COMPLETE,2011-01-01,Gaijin Games,Rising Star Games,Wii,Misc,,8.7,E,0
sales_6112,Rugby 15,2015-01-01,HB Studios Multimedia,Bigben Interactive,Xbox One,Sports,2 0,3.1,E,0
sales_6113,XIII,2003-01-01,Ubisoft Paris,Ubisoft,Nintendo GameCube,Shooter,73.0,7.7,M,0
sales_6114,Data East Arcade Classics,2010-01-01,G1M2,Majesco Entertainment,Wii,Misc,56.0,8.2,T,0
sales_6115,The Incredibles: Rise of the Underminer,2005-01-01,Heavy Iron Studios,THQ,Xbox,Action,63.0,,E10+,0
sales_6116,Wizardry: Tale of the Forsaken Land,2001-01-01,Racjin,Ubisoft,PlayStation 2,Role-Playing,70.0,7.5,,0
sales_6118,F.E.A.R. Files,2007-01-01,"TimeGate Studios, Day 1 Studios",Vivendi Games,Xbox 360,Shooter,66.0,7.1,M,0
sales_6119,Savage Skies,2002-01-01,iRock Interactive,Big Ben Interactive,PlayStation 2,Shooter,56.0,,M,0
sales_6120,Indianapolis 500 Legends,2007-01-01,Torus Games,Destineer,Nintendo DS,Racing,51.0,,E,0
sales_6121,The Smurfs 2,2013-01-01,WayForward,Ubisoft,Wii U,Platform,42.0,5.6,E,0
sales_6122,Lara Croft and the Temple of Osiris,2014-01-01,Nixxes Software,Square Enix,PlayStation 4,Action,,6.7,T,0
sales_6123,The Sims 2: Apartment Life,2008-01-01,Electronic Arts,Electronic Arts,Windows PC,Simulation,75.0,7.7,T,0
sales_6124,Killer7,2005-01-01,Grasshopper Manufacture,Capcom,PlayStation 2,Action,70.0,8.1,M,0
sales_6125,Age of Mythology,2002-01-01,Ensemble Studios,Microsoft Game Studios,Windows PC,Strategy,89.0,8.9,T,
sales_6126,Astro Boy,2004-01-01,Sonic Team,Sega,PlayStation 2,Action,54.0,6.9,E,0
sales_6127,Wacky World of Sports,2009-01-01,Tabot,,Wii,Sports,45.0,,E10+,0
sales_6128,Puss in Boots,2011-01-01,THQ,THQ,PlayStation 3,Action,70.0,7.0,E10+,0
sales_6129,Monster House,2006-01-01,Artificial Mind and Movement,THQ,Game Boy Advance,Adventure,69.0,9.0,E,0
sales_6130,Cloudy With a Chance of Meatballs,2009-01-01,Ubisoft Shanghai,Ubisoft,Xbox 360,Platform,62.0,6.5,E,0
sales_6131,Charlotte's Web,2006-01-01,Backbone Entertainment,Sega,Nintendo DS,Action,60.0,,E,0
sales_6132,MetropolisMania,2001-01-01,Indi,Natsume,PlayStation 2,Strategy,,7.1,T,0
sales_6133,NCAA Football 08,2007-01-01,EA Sports,Electronic Arts,,Sports,82.0,8.1,E,0
sales_6134,Ephemeral Fantasia,2000-01-01,KCEJ,Konami Digital Entertainment,PlayStation 2,Role-Playing,48.0,6.3,T,0
sales_6135,1 vs. 100,2008-01-01,ECI,DSI Games,Nintendo DS,Misc,38.0,3.2,E,0
sales_6136,Counter-Strike: Source,2004-01-01,Valve Software,,Windows PC,Shooter,88.0,8.9,M,0
sales_6137,Puzzle Chronicles,2010-01-01,Konami,Konami Digital Entertainment,PlayStation Portable (PSP),Puzzle,62.0,,E10+,0
sales_6138,Gray Matter,2011-01-01,Wizarbox,DTP Entertainment,Windows PC,Adventure,72.0,7.7,T,0
sales_6139,Brain Voyage,2008-01-01,Razorback Developments,Eidos Interactive,Nintendo DS,Puzzle,52.0,,E,0
sales_6140,America's Army: True Soldiers,2007-01-01,Red Storm Entertainment,Ubisoft,Xbox 360,Shooter,43.0,6.7,T,0
sales_6141,Raiden Fighters Aces,2008-01-01,Gulti,Valcon Games,Xbox 360,Shooter,73.0,7.5,E10+,0
sales_6142,NASCAR The Game: Inside Line,2012-01-01,Eutechnyx,,PlayStation 3,Racing,76.0,4.5,E,0
sales_6143,Star Wars: Empire at War,2006-01-01,Petroglyph,LucasArts,Windows PC,Strategy,7 9,8.4,T,
sales_6144,BlazBlue Central Fiction,2016-01-01,Arc System Works,PQube,PlayStation 4,Fighting,,7.6,T,0
sales_6145,Sega GT Online,2003-01-01,Wow Entertainment,Sega,Xbox,Racing,72.0,9.2,T,0
sales_6146,Knights in the Nightmare,2008-01-01,Sting,Sting,Nintendo DS,Role-Playing,76.0,,T,0
sales_6147,Marvel Nemesis: Rise of the Imperfects,2005-01-01,"EA Canada, Sensory Sweep",Electronic Arts,Nintendo DS,Fighting,34.0,6.5,E10+,0
sales_6148,Prisoner of War,2002-01-01,,Atari,Xbox,Adventure,64.0,,T,0
sales_6149,ESPN NFL Primetime 2002,2001-01-01,Konami,Konami Digital Entertainment,PlayStation 2,Sports,65.0,,E,0
sales_6150,Nano Assault,2011-01-01,Shin'en,Majesco Entertainment,Nintendo 3DS,Shooter,75.0,7.7,E10+,0
sales_6151,Captain America: Super Soldier,2011-01-01,High Voltage Software,Sega,Nintendo 3DS,Action,51.0,5.0,T,0
sales_6152,Onimusha Tactics,2003-01-01,Capcom,Capcom,Game Boy Advance,Strategy,64.0,,T,0
sales_6153,Bomberman Jetters,2002-01-01,Hudson,Hudson Soft,Nintendo GameCube,Puzzle,70.0,7.9,E,0
sales_6154,Nikoli's Pencil Puzzle,2011-01-01,NATSUME ATARI Inc.,,Nintendo 3DS,Puzzle,61.0,,E,0
sales_6155,TOCA Race Driver 3,2006-01-01,Codemasters,Codemasters,PlayStation 2,Racing,82.0,7.2,E10+,0
sales_6156,Mad Dog McCree: Gunslinger Pack,2009-01-01,Digital Leisure Inc.,Majesco Entertainment,Wii,Shooter,31.0,5.0,T,0
sales_6157,Deadliest Catch: Sea of Chaos,2010-01-01,Crave,Crave Entertainment,PlayStation 3,Sports,48.0,,E10+,0
sales_6158,How to Train Your Dragon 2,2014-01-01,Torus Games,Little Orbit,Wii U,Adventure,,4.9,E10+,0
sales_6159,Blacksite: Area 51,2007-01-01,Midway Studios - Austin,Midway Games,PlayStation 3,Shooter,56.0,6.3,T,0
sales_6160,Disney's Donald Duck: Goin' Quackers,2000-01-01,Disney Interactive,Ubisoft,PlayStation 2,Platform,73.0,7.3,E,0
sales_6161,Ultimate Brain Games,2003-01-01,Cosmigo,Telegames,Game Boy Advance,Misc,80.0,8.3,E,0
sales_6162,Exit,2005-01-01,Taito Corporation,Ubisoft,PlayStation Portable (PSP),Puzzle,77.0,7.7,E,0
sales_6163,Harvey Birdman: Attorney at Law,2008-01-01,High Voltage Software,Capcom,Wii,Adventure,60.0,7.8,T,0
sales_6164,The Secret Saturdays: Beasts of the 5th Sun,2009-01-01,OneNine Studios,D3Publisher,Nintendo DS,Action,60.0,,E10+,0
sales_6165,Aliens versus Predator: Extinction,2003-01-01,Zono Inc.,ElectrOnic Arts,Xbox,Strategy,64.0,7.7,T,0
sales_6166,Bejeweled 3,2010-01-01,PopCap,PopCap Games,Windows PC,Puzzle,82.0,8.1,E,0
sales_6167,RTX Red Rock,2003-01-01,LucasArts,LucasArts,PlayStation 2,Shooter,49.0,5.0,T,0
sales_6168,FIFA Street 2,2006-01-01,EA Canada,Electronic Arts,Xbox,Sports,63.0,7.1,E,0
sales_6169,Smart Bomb,2005-01-01,Core Design Ltd.,Eidos Interactive,PlayStation Portable (PSP),Puzzle,45.0,,E10+,0
sales_6170,Shining Force: Resurrection of the Dark Dragon,2004-01-01,Amusement Vision,,Game Boy Advance,Role-Playing,77.0,8.8,T,0
sales_6171,Shining Soul II,2003-01-01,Grasshopper Manufacture,THQ,Game Boy Advance,Role-Playing,74.0,8.3,E,0
sales_6172,The Golf Club,,HB Studios Multimedia,Unknown,PlayStation 4,Sports,66.0,6.3,E,0
sales_6173,Hello Kitty: Roller Rescue,2005-01-01,Xpec,Empire Interactive,Nintendo GameCube,Action,64.0,6.8,E,0
sales_6174,Metal Slug Advance,,Noise Factory,Ignition Entertainment,Game Boy Advance,Shooter,79.0,8.3,T,0
sales_6175,Pac-Man World Rally,2006-01-01,Smart Bomb Interactive,Namco Bandai Games,Nintendo GameCube,Racing,57.0,7.8,E,0
sales_6176,Gradius Galaxies,2001-01-01,Mobile 21,Konami Digital Entertainment,Game Boy Advance,Shooter,78.0,,E,0
sales_6177,Blazing Angels: Squadrons of WWII,2006-01-01,Ubisoft Romania,Ubisoft,Xbox,Simulation,69.0,6.8,T,0
sales_6178,God Eater Resurrection,2015-01-01,"Shift, Bandai Namco Games",Namco BandaiGames,PlayStation 4,Action,70.0,7.8,T,0
sales_6179,NHL 2K7,2006-01-01,Kush Games,Take-Two Interactive,Xbox 360,Sports,78.0,7.9,E10+,0
sales_6180,LEGO Soccer Mania,2002-01-01,Silicon Dreams,Electronic Arts,PlayStation 2,Sports,61.0,,E,0
sales_6181,Air Conflicts: Secret Wars,2011-01-01,Games Farm,bitComposer Games,Xbox 360,Simulation,,,T,0
sales_6182,Miami Nights: Singles in the City,,Gameloft,Ubisoft,Nintendo DS,Simulation,48.0,7.1,T,0
sales_6183,Shovel Knight,2015-01-01,Yacht Club Games,Yacht Club Games,PlayStation 4,Platform,90.0,7.6,E,
sales_6184,Strider 2,2000-01-01,Capcom,Virgin Interactive,PlayStation,Platform,69.0,8.1,E,0
sales_6185,Invizimals: The Alliance,2013-01-01,Novarama,Sony Computer Entertainment,PlayStation Vita,Action,69.0,6.8,E10+,0
sales_6186,Death Jr. and the Science Fair of Doom,2007-01-01,Foundation 9 Entertainment,Konami Digital Entertainment,Nintendo DS,Platform,47.0,7.5,E10+,0
sales_6187,Shin Megami Tensei: Digital Devil Saga 2,2005-01-01,Atlus Co.,Ghostlight,PlayStation 2,Role-Playing,82.0,7.9,M,0
sales_6188,Pro Evolution Soccer 2013,2012-01-01,Konami,Konami Digital Entertainment,Windows PC,Sports,80.0,6.9,E,0
sales_6189,Battleborn,,Gearbox Software,Take-Two Interactive,Windows PC,Shooter,69.0,6.9,T,0
sales_6190,Agatha Christie: Evil Under the Sun,2008-01-01,AWE Games,The Adventure Company,Wii,Adventure,46.0,7.3,T,0
sales_6191,Don King Boxing,2009-01-01,Venom Games,Take-Two Interactive,Nintendo DS,Sports,71.0,7.8,T,
sales_6192,Grand Prix Challenge,2002-01-01,Atari,Atari,PlayStation 2,Racing,76.0,9.2,E,0
sales_6193,FIFA Soccer 2005,2004-01-01,EA Canada,Electronic Arts,Game Boy Advance,Sports,75.0,7.8,E,0
sales_6194,ShellShock 2: Blood Trails,2009-01-01,Rebellion,Eidos Interactive,PlayStation 3,Shooter,35.0,4.8,M,0
sales_6195,Mega Man Legacy Collection,2016-01-01,Digital Eclipse,Capcom,PlayStation 4,Platform,77.0,6.1,E,0
sales_6196,Knights Contract,2011-01-01,Game Republic,,,Action,51.0,6.0,M,0
sales_6197,NHL 06,2005-01-01,EA Canada,Electronic Arts,Nintendo GameCube,Sports,78.0,9.3,E10+,0
sales_6198,The Spiderwick Chronicles,2008-01-01,Stormfront Studios,Vivendi Games,Nintendo DS,Action,60.0,,E10+,0
sales_6199,Pinobee: Wings of Adventure,2001-01-01,Artoon,Hudson Entertainment,Game Boy Advance,,61.0,,E,0
sales_6200,Touch Mechanic,2008-01-01,Kando Games,Nintendo,Nintendo DS,Simulation,54.0,,E,0
sales_6201,State of Emergency 2,2006-01-01,DC Studios,SouthPeak Games,PlayStation 2,Shooter,44.0,,M,0
sales_6202,Fatal Frame III: The Tormented,2005-01-01,Tecmo,Take-Two Interactive,PlayStation 2,Action,,8.9,M,0
sales_6203,Seven Samurai 20XX,2004-01-01,Dimps Corporation,Sega,PlayStation 2,,52.0,7.0,T,0
sales_6204,Adventure Time: The Secret of the Nameless Kingdom,2014-01-01,WayForward,Little Orbit,Nintendo 3DS,Action,65.0,5.6,E10+,0
sales_6205,Risen 3: Titan Lords,2014-01-01,Piranha Bytes,Deep Silver,PlayStation 3,Role-Playing,36.0,3.7,M,0
sales_6206,Tornado Outbreak,,Loose Cannon Studios,Konami Digital Entertainment,Xbox 360,Action,62.0,8.0,E10+,0
sales_6207,Ninjabread Man,2007-01-01,Data Design Interactive,Popcorn Arcade,Wii,Action,20.0,,E,
sales_6208,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004-01-01,Ubisoft,Ubisoft,Nintendo GameCube,Action,78.0,8.0,T,0
sales_6209,Battlefield 2,2005-01-01,Digital Illusions,Electronic Arts,Windows PC,,91.0,,T,0
sales_6210,Swingerz Golf,2002-01-01,Telenet,Eidos Interactive,Nintendo GameCube,Sports,,9.3,E,0
sales_6211,Titanfall 2,2016-01-01,Respawn Entertainment,Electronic Arts,Windows PC,Shooter,85.0,,M,0
sales_6212,Persona 4: Arena Ultimax,2014-01-01,Arc System Works,Atlus,Xbox 360,Fighting,85.0,7.4,T,0
sales_6213,Supremacy MMA,2011-01-01,Kung Fu Factory,505 Games,Xbox 360,Fighting,49.0,,M,0
sales_6214,The King of Fighters 2006,2006-01-01,SNK Playmore,Ignition Entertainment,PlayStation 2,Fighting,66.0,8.6,T,0
sales_6215,Nobunaga's Ambition: Rise to Power,2004-01-01,Koei,Tecmo Koei,PlayStation 2,Strategy,70.0,8.8,T,0
sales_6216,FIFA Soccer 2003,2002-01-01,EA Canada,Electronic Arts,Nintendo GameCube,Sports,86.0,7.8,E,0
sales_6217,Little League World Series Baseball 2010,2010-01-01,Now Production,Activision,PlayStation 3,Sports,61.0,,E,0
sales_6218,Outlaw Golf,2002-01-01,Hypnotix,TDK Mediactive,Nintendo GameCube,Sports,69.0,,T,0
sales_6219,Major League Baseball 2K11,2011-01-01,Visual Concepts,Take-Two Interactive,Windows PC,Sports,74.0,5.9,E,0
sales_6220,The Italian Job,2003-01-01,Climax Group,Eidos Interactive,Xbox,Racing,54.0,5.8,T,0
