_id,_fusion_sources,interface_type,weight_g,brand,title_description,storage_gb,write_speed_mb_s,bus_type,length_mm,color,cluster_id,storage_connection_type,id,chipset_name,model_number,model,title,width_mm,description,height_mm,priceCurrency,url,vram_gb,form_factor,price,product_type,read_speed_mb_s,memory_type
products_4_17033312,"['products_4_17033312', 'products_1_14715948', 'products_3_98500616', 'products_2_52606639']",SATA III,,Western Digital,"WD Red 8TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 128MB Cache 3.5 Inch - WD80EFZX. Description: WD Red is the only hard drive designed for NAS systems that have 1-5 drive bays. Available in captivities ranging from 1 TB to 6 TB, WD Red is designed specifically for home and small office NAS systems. The drives are extensively tested for compatibility and reliability in the demanding operating environment of a 24x7 NAS system. WD's exclusive NASware firmware technology enables seamless integration and balanced performance. Innovative technology reduces power consumption and lowers the operating temperature, and with a 35% improvement in MTBF over desktop drives, WD Red is a more reliable and robust NAS hard drive solution.",6000.0,,SATA,,,1334382.0,3.5-inch SATA,products_4_17033312,,WD60EFRX,WD Red,WD60EFRX Western Digital Red 6TB Intellipower SATA 6GBPS 64MB Buffer 3.5 Inches Internal Nas Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,,"WD Red is the only hard drive designed for NAS systems that have 1-5 drive bays. Available in captivities ranging from 1 TB to 6 TB, WD Red is designed specifically for home and small office NAS systems. The drives are extensively tested for compatibility and reliability in the demanding operating environment of a 24x7 NAS system. WD's exclusive NASware firmware technology enables seamless integration and balanced performance. Innovative technology reduces power consumption and lowers the operating temperature, and with a 35% improvement in MTBF over desktop drives, WD Red is a more reliable and robust NAS hard drive solution.",,USD,"['https://qnapdirect.com/products/6tb-western-digtal-red-5900rpm-wd60efrx-wd60efrx', 'https://www.allhdd.com/hard-drive/sata-6gbps/6tb-5.4k-rpm/western-digital-wd60efrx-nrfs', 'https://www.andypemberton.com/product/wd-red-8tb-nas-hard-disk-drive-5400-rpm-class-sata-6-gb-s-128mb-cache-3-5-inch-wd80efzx', 'https://www.scan.co.uk/products/6tb-wd-black-wd6003fzbx-35-hdd-sata-iii-6gb-s-7200rpm-256mb-cache-oem']",,3.5-inch,242.9,HDD,,
products_4_24209193,"['products_4_24209193', 'products_3_79517683', 'products_2_6540379', 'products_1_21883109']",NVMe,,,"Intel SSD 660P 3D2 QLC 512GB M.2 2280 NVMe PCIe Gen 3.0 x 4 SSD, Read up to 1500MB/s , Write up to 1000MB/s 90K/220K IOPS. Description: Intel SSD 660P 3D2 QLC 512GB M.2 2280 NVMe PCIe Gen 3.0 x 4 SSD, Read up to 1500MB/s , Write up to 1000MB/s 90K/220K IOPS",512.0,1600.0,PCI Express x4,,,874131.0,M.2,products_4_24209193,,,KC20OO,"Intel SSD 660P 3D2 QLC 512GB M.2 2280 NVMe PCIe Gen 3.0 x 4 SSD, Read up to 1500MB/s , Write up to 1000MB/s 90K/220K IOPS",,"Intel SSD 660P 3D2 QLC 512GB M.2 2280 NVMe PCIe Gen 3.0 x 4 SSD, Read up to 1500MB/s , Write up to 1000MB/s 90K/220K IOPS",,USD,"['https://www.avadirect.com/250GB-970-EVO-2280-3400-1500-MB-s-V-NAND-3-bit-MLC-PCIe-3-0-x4-NVMe-M-2-SSD/Product/12073009', 'https://www.avadirect.com/2TB-KC2000-2280-3200-2200-MB-s-3D-TLC-NAND-PCIe-3-0-x4-NVMe-M-2-SSD/Product/12774663', 'https://www.komplett.se/product/1095350/datorutrustning/lagring/haarddisk/ssd-m2/intel-660p-512gb-m2-ssd', 'https://www.pbtech.co.nz/product/HDDINT4283498/Intel-SSD-660P-3D2-QLC-512GB-M2-2280-NVMe-PCIe-Gen']",,M.2 2280,247.39499999999998,SSD,,
products_1_84127875,"['products_1_84127875', 'products_4_66211587', 'products_3_58164584']",SAS,,Seagate,"ST8000NM0055 Seagate Enterprise Capacity V.5 8TB 7.2K RPM SATA-6GBPS 256MB Buffer 512E 3.5inch Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: PRODUCT OVERVIEW:Manufacturer : SeagateManufacturer Part Number : ST8000NM0055Type : Hard Disk Drive (HDD)Sub-Type : SATA-6GBPSProduct line : Enterprise Capacity v.5Product name : Enterprise Capacity v.5 8TB Hard drive.BEST-FIT APPLICATIONS :Hyperscale applicationsHigh-capacity raid storageMainstream enterprise external storage arrays (SAN, NAS, DAS)Cloud data centers—replicated bulk data storageEnterprise backup and restore—D2D, virtual tapeCentralized surveillanceKey Features:Storage capacity : 8 TBEnclosure : internalInterface : SATA-6GBPSBytes per sector : 512eDrive dimensions : 3.5 inchMTBF : 2 million hoursHumidity sensor : YesSuper parity : YesLow halogen : YesPowerchoice™ technology : YesAdvanced write caching (2M internal nor flash) : YesDrive Performance:Max. Sustained transfer rate OD : 237 MBPSRandom read—16QD WCE (IOPS) : 164Random write—16QD WCE (IOPS): 342Average latency : 4.16 MSInterface ports : SingleRotation Vibration @ 1500 HZ (RAD/S²): 12.5Buffer : 256 MBRotational speed : 7200 RPM",8000.0,,,,,1811932.0,3.5 inch,products_1_84127875,,,Enterprise Capacity V.5,ST8000NM0055 Seagate Enterprise Capacity V.5 8TB 7.2K RPM SATA-6GBPS 256MB Buffer 512E 3.5inch Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,,"PRODUCT OVERVIEW:Manufacturer : SeagateManufacturer Part Number : ST8000NM0055Type : Hard Disk Drive (HDD)Sub-Type : SATA-6GBPSProduct line : Enterprise Capacity v.5Product name : Enterprise Capacity v.5 8TB Hard drive.BEST-FIT APPLICATIONS :Hyperscale applicationsHigh-capacity raid storageMainstream enterprise external storage arrays (SAN, NAS, DAS)Cloud data centers—replicated bulk data storageEnterprise backup and restore—D2D, virtual tapeCentralized surveillanceKey Features:Storage capacity : 8 TBEnclosure : internalInterface : SATA-6GBPSBytes per sector : 512eDrive dimensions : 3.5 inchMTBF : 2 million hoursHumidity sensor : YesSuper parity : YesLow halogen : YesPowerchoice technology : YesAdvanced write caching (2M internal nor flash) : YesDrive Performance:Max. Sustained transfer rate OD : 237 MBPSRandom read—16QD WCE (IOPS) : 164Random write—16QD WCE (IOPS): 342Average latency : 4.16 MSInterface ports : SingleRotation Vibration  1500 HZ (RAD/S²): 12.5Buffer : 256 MBRotational speed : 7200 RPM",,USD,"['http://tienda.step.es/tienda/index.php?id_product=23698&controller=product', 'https://starcomp.in/seagate-enterprise-capacity-2tb-st2000nm0045.html', 'https://www.allhdd.com/hard-drive/sata-6gbps/8tb-7.2k-rpm/seagate-st8000nm0055-nrfs']",,3.5-inch,424.33500000000004,HDD,,
products_4_73689335,"['products_4_73689335', 'products_3_35353385', 'products_2_31028011', 'products_1_60108205']",NVMe,,Kingston,"Kingston KC2000 M.2 NVMe - 500GB. Description: SSD (Solid state drive), 500 GB, internal, Rate: 3000 MBps (read) / 2000 MBps (write), IOPS: 350000 (read) / 250000 (write), M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - SM2262EN Controller",2000.0,2900.0,PCI Express x4,,,2900418.0,M.2,products_4_73689335,,,KC2500,Kingston KC2500 SSD 1TB M.2 NVMe 3500/2900 MB/s 3D TLC,,"SSD (Solid state drive), 2 TB, internal, Data Rate: up to 3500 MBps (read) / 2900 MBps (write), IOPS: up to 375000 (read) / up to 300000 (write), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - SMI 2262EN Controller",,EUR,"['https://www.computervalley.it/product_info.php?products_id=34238', 'https://www.proshop.de/SSD/Crucial-MX500-SSD-25-500GB/2637975', 'https://www.proshop.no/SSD/Kingston-KC2000-M2-NVMe-500GB/2774155', 'https://www.proshop.no/SSD/Kingston-KC2500-M2-NVMe-2TB/2853115']",,M.2 2280,805.56,SSD,3500.0,
products_4_80487700,"['products_4_80487700', 'products_2_31565713', 'products_3_2140760', 'products_1_87572356']",SAS,,HPE,"HPE 600GB 12G SAS 10K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive. Description: 600GB 2.5\"" Proliant HPE HardDrive is an enterprise-grade Hot-Plug HDD in a Gen8 Gen9 SFF SmartDrive Carrier. Supports escalating storage requirements and facilitates business data accessibility.",838.1899999999999,,SAS,,,3552536.0,SFF (2.5-inch),products_4_80487700,,,Proliant,HPE HDD 600GB SAS 12G Enterprise 15K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware,,"600GB 2.5\"" Proliant HPE HardDrive is an enterprise-grade Hot-Plug HDD in a Gen8 Gen9 SFF SmartDrive Carrier. Supports escalating storage requirements and facilitates business data accessibility.",,RIF,"['https://compudeals.ie/bigfoot-gaming/internal-hard-drives/hewlett-packard-enterprise-1-2tb-sas-msa-2-5-1200-gb.html', 'https://shop-it.vektra.sk/hpe-hdd-600gb-sas-12g-enterprise-15k-sff-2-5in-sc-3yr-wty-digitally-signed-firmware', 'https://www.senetic.com/product-652564-b21', 'https://www.senetic.hk/product-781516-b21']",,2.5-inch,291.85,HDD,,
products_4_66697552,"['products_4_66697552', 'products_3_1323165', 'products_2_29167274', 'products_1_19049152']",SATA III,,Seagate,"Seagate Exos X16 10TB 3.5\"" SATA HDD/Hard Drive Enterprise HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache. Description: Seagate Exos X16 10TB 3.5\"" SATA HDD/Hard Drive Enterprise HDD, SATA III 6Gb/s, 7200rpm, 256MB CacheProduct OverviewScalable, Responsive, InnovativeFor everything hyperscale, there’s Exos™ X — the most powerful way to access the datasphere and harness the full potential of the cloud. Exos X16 enterprise hard drives integrate the latest technology in support of a scalable, secure, and reliable cloud data centre. Specifically designed to work in highly scalable environments requiring low power consumption and weight, the Exos X series hard drives perform consistently while scaling to meet the stringent TCO requirements of most cloud-based data centres.Features- Stores up to 12.8 PB in a 42U rack with helium technology.- Leading sustained data rate 261 MB/s.- Random write of 440 IOPS.- Reduced complexity with FastFormat™.- Reduced TCO with low weight of 670g and 0.31 W/TB.- 550 TB/yr — 10× the workload rating of desktop drives.",4000.0,,SATA,,,180347.0,3.5-inch SATA,products_4_66697552,,,BarraCuda,"Seagate Exos X16 10TB 3.5\"" SATA HDD/Hard Drive Enterprise HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache",,"Seagate Exos X16 10TB 3.5\"" SATA HDD/Hard Drive Enterprise HDD, SATA III 6Gb/s, 7200rpm, 256MB CacheProduct OverviewScalable, Responsive, InnovativeFor everything hyperscale, there’s Exos X — the most powerful way to access the datasphere and harness the full potential of the cloud. Exos X16 enterprise hard drives integrate the latest technology in support of a scalable, secure, and reliable cloud data centre. Specifically designed to work in highly scalable environments requiring low power consumption and weight, the Exos X series hard drives perform consistently while scaling to meet the stringent TCO requirements of most cloud-based data centres.Features- Stores up to 12.8 PB in a 42U rack with helium technology.- Leading sustained data rate 261 MB/s.- Random write of 440 IOPS.- Reduced complexity with FastFormat.- Reduced TCO with low weight of 670g and 0.31 W/TB.- 550 TB/yr — 10× the workload rating of desktop drives.",,GBP,"['https://linitx.com/product/Seagate-Skyhawk-3TB-Surveilance-HDD/15335', 'https://www.cclonline.com/product/246676/ST6000DM003/Hard-Drives/Seagate-Barracuda-Compute-3-5-inch-Hard-Drive-6TB-SATA-6Gb/s-5400RPM-256MB-Internal-/HDD2920', 'https://www.thedealexperts.com/shopping-deals/seagatestea2000403-game-drive-review', 'https://www.xstra.eu/product/2106/seagate-exos-x16-10tb-35-sata-hdd-hard-drive-enterprise-hdd-sata-iii-6gb-s-7200rpm-256mb-cache.html']",,,159.39,HDD,,
products_1_11218658,"['products_1_11218658', 'products_2_49387605']",,,,"ASUS GeForce GTX 1660 Ti 6GB Dual Boost Graphics Card. Description: Available @ CCL: ASUS GeForce GTX 1660 Ti Dual 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",,,,,,1630366.0,,products_1_11218658,,,GeForce GTX 1050 Ti D5 4G,"GeForce GTX 1050 Ti D5 4G, 1290 - 1430MHz, 4GB GDDR5, Graphics Card",,"Available  CCL: ASUS GeForce GTX 1660 Ti Dual 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",,USD,"['https://www.avadirect.com/GeForce-GTX-1050-Ti-D5-4G-1290-1430MHz-4GB-GDDR5-Graphics-Card/Product/10858097', 'https://www.cclonline.com/product/273540/90YV0CT2-M0NA00/Graphics-Cards/ASUS-Dual-GeForce-GTX-1660-Ti-Graphics-Card-DUAL-GTX1660TI-O6G/VGA5466']",6.0,,176.52,GPU,,GDDR5
products_3_78086660,"['products_3_78086660', 'products_1_94807470', 'products_4_8387407']",USB,,ADATA,"ADATA USB Drive DashDrive Series UV128 32GB USB 3.0, Black/Blue (AUV128-32G-RBE) - New. Description: ADATA DashDrive Series UV128 32GB USB 3.0 Flash Drive, Black/Blue (AUV128-32G-RBE)NewUSB 3.0 High-Speed Transmission Interface^R/W: 40/20MBs^Easy Thumb Activated Capless Design^Graceful and Minimalist Design",32.0,,USB 3.0,,Black/Blue,229034.0,,products_3_78086660,,AUV12832G-RBE,DashDrive UV128,ADATA DashDrive UV128 32GB Retractable USB 3.0 Flash Drive,,"32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium GrayADATA S102 USB 3.2 flash drive series has evolved. The S102 Pro continues with the finely textured texture of aluminum alloy casing of the S102, but with performance increased to a maximum read speed of 100MB per second. Letting you enjoy the thrill of high speed transmission, ADATA provides a feeling of luxury at a highly competitive price.Meeting the Challenge of High-Performance ValueThe USB 3.2 interface has become increasingly popular in the market, and the S102 Pro uses the latest USB 3.2 Gen 1 transmission interface with read speeds of up to 200 MB per second, and write speeds of up to 120 MB per second. Compared to the S102, the S102 Pro transmission efficiency is increased up to 50%, thereby reducing the waiting time when working with large media files. With a modest price the, S102 Pro allows you to challenge the limits of cost performance ratios.Metallic MysteryComplementing the mystery and dignity for your personality, the fine textured aluminum housing has a striking appearance in an appealing titanium color. The cap can be tucked in the back of the drive casing when in use, preventing accidental loss.The S102 Pro comes in capacities ranging from 32GB to 256GB, giving professional-grade storage capacity and great value for your high-speed experience.",,CAD,"['https://razzaks.com/products/copy-of-vtech-cs6529-2-dect-6-0-phone-answering-system-with-caller-id-call-waiting-2-cordless-handsets-silver-black-refurbished', 'https://www.candocomputers.ca/product-page/adata-dashdrive-uv128-32gb-retractable-usb-3-0-flash-drive', 'https://www.datagrottan.se/a-data-32gb-usb-stick-s102/cat-p/c0/p4365836']",,,22.9,USB_STICK,65.0,
products_4_78707939,"['products_4_78707939', 'products_3_70210282', 'products_1_86095891', 'products_2_45570778']",SAS,,Hewlett Packard,"HP 4TB 12G 7.2K 3.5\"" DP MIDLINE SAS HDD G7 Tray HPE. Description: Specifications: Brand- HP HP Option Part Number(s)- 737396-B21 HP Part Number(s)- 737574-001 Capacity- 600GB Form Factor- 3.5\"" LFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",300150.0,,SATA,,,52633198.0,3.5-inch SATA,products_4_78707939,,,SC Midline,"HP SC Midline 1TB SATA III 2.5\"" Hard Drive - 7200RPM, 32MB Cache",,"Specifications: Brand- HP HP Option Part Number(s)- 737396-B21 HP Part Number(s)- 737574-001 Capacity- 600GB Form Factor- 3.5\"" LFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",,USD,"['http://www.zorinstechnologies.com/hp-smart-drive-1tb', 'https://www.cclonline.com/product/114879/655710-B21/Hard-Drives/HP-1TB-Hard-Drive-7200rpm-SATA-6G-SFF-2-5-inch-SC-Midline-Internal-/HDD1971', 'https://www.globalcomputersales.com/products/737396-b21', 'https://www.novatech.co.uk/products/hp-300-gb-2-5-inch-internal-hard-drive-sas-10000/785067-b21.html']",,3.5-inch,230.85000000000002,HDD,,
products_3_95492944,"['products_3_95492944', 'products_2_11444071', 'products_1_1766554', 'products_4_88530378']",USB,,ADATA,"Adata XPG SX6000 Lite 512GB M.2 PCIe GEN3x4 SSD ASX6000LNP-512GT-C. Description: ADATA XPG SX6000 Lite 512GB M.2 PCIe GEN3x4 SSD ASX6000LNP-512GT-C - Form Factor: M.2 2280 - NAND Flash: 3D NAND - Total Copacity: 512GB - Dimensions: 80 x 22 x 2.15mm - Interface: PCIe Gen3x4 - MTBF: 1,800,000 Hours - NVMe 1.3 5upport - Low-Density Parity-Check - XPG Heatsink - SQL Read Speed: Up to 1800 MB/s - SQL Write Speed: Up to 1200 MB/s - 4K Random Read/Write IOPs: 180K/200K - TBW: 240TBW - 3 Years Limited Warranty",,,USB 3.0,80.0,Chromium Grey,2547808.0,USB,products_3_95492944,,,FlashDrive UV131,"A-DATA FlashDrive UV131 32GB Chromium Grey USB 3.0 Flash Drive, Retail",,"ADATA XPG SX6000 Lite 512GB M.2 PCIe GEN3x4 SSD ASX6000LNP-512GT-C - Form Factor: M.2 2280 - NAND Flash: 3D NAND - Total Capacity: 512GB - Dimensions: 80 x 22 x 2.15mm - Interface: PCIe Gen3x4 - MTBF: 1,800,000 Hours - NVMe 1.3 Support - Low-Density Parity-Check - XPG Heatsink - SQL Read Speed: Up to 1800 MB/s - SQL Write Speed: Up to 1200 MB/s - 4K Random Read/Write IOPs: 180K/200K - TBW: 240TBW - 3 Years Limited Warranty",2.1,EUR,"['https://deal.no/a-data-adata-ssd-sd700-256gb/cat-p/c0/p10461226', 'https://thandel.no/a-data-sd700-1tb-usb31-external/cat-p/c0/p10432643', 'https://www.auspcmarket.com.au/storage-drives/ssd-drives/m-2-ssds/adata-xpg-sx6000-lite-512gb-m-2-pcie-gen3x4-ssd-asx6000lnp-512gt-c', 'https://www.fotofabrikas.lt/items/USB-laikmenos/USB-raktai/860f885.2-A-DATA-FlashDrive-UV131-32GB-Chromium-Grey-USB-3-0-Flash-Drive-Retail.html']",,,434.405,SSD,,
