id,brand,title,description,price,priceCurrency,cluster_id,link,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
k02_noncorner_products_00020__products_4,LumenArk,"NovaLens 27"" E‑Ink Reference Display","A fictional ultra-low-power desktop display built for document review, annotation, and long-form reading. The NovaLens uses a 27-inch monochrome e-ink panel with adjustable front light, portrait/landscape support, and USB-C display input. It is optimized for eye comfort rather than gaming or color-critical work, with a matte finish, low refresh rate, and integrated stand for fixed-office use.",799.0,USD,,,27-inch monochrome e-ink desktop monitor for reading and annotation,NovaLens 27,NAL-27E1,MONITOR,EchoFrame Controller,,,,,,,,,,,,,,
k02_noncorner_products_00021__products_4,NexaFlux,AURORA TIDE 2TB NVMe 4.0 External Dock,"Portable storage dock for creators and field technicians who need a rugged, high-capacity transfer station rather than an internal drive. AURORA TIDE pairs a USB-C 10 Gbps bridge with an NVMe 4.0 enclosure, supporting quick backup, media offload, and project shuttling between laptops and workstations. The aluminum shell includes thermal pads for passive cooling, a status LED, and tool-free access to the M.2 bay. Designed for 2280 drives up to 8 TB, it emphasizes convenience, compatibility, and quiet operation over maximum benchmark performance.",149.95,USD,,,2TB external NVMe storage dock,AURORA TIDE,NXF-AT20-USB4,External SSD Enclosure,JMicron JMS583,,"2,000.0 GB",,,,,,,,,,,,
k02_noncorner_products_00022__products_4,AsterVale,AsterVale LynxPad 14 Notebook 512GB Silver,"A lightweight fictional notebook computer designed for general productivity, study, and travel use. It includes a 14-inch display, 512 GB solid-state storage, 16 GB of integrated memory, Wi‑Fi 6 connectivity, and a compact aluminum chassis. The device is positioned as a mainstream portable PC rather than a gaming, enterprise, or external storage product.",749.99,USD,,,Portable notebook with 14-inch display and 512 GB SSD,LynxPad 14,AV-LP14-512-SIL,Laptop,AsterCore N320,0.0 GB,512.0 GB,,,,,,,,,,,,
k02_noncorner_products_00023__products_4,Auralis,Nebula Forge X2 Desktop Synthesizer,"Compact desktop synthesizer for experimental sound design and live performance, featuring dual wavetable engines, onboard sequencer, USB-C MIDI/audio connectivity, and patch memory for complex layered textures.",329.5,USD,,,Desktop music instrument with dual-engine synthesis and sequencer,Forge X2,AFX2-01,SYNTHESIZER,Auralis NovaTone DSP,,0.25 GB,,,,,,,,,,,,
k02_noncorner_products_00024__products_4,Orion Loomhaven,Orion Loomhaven ArcDesk audio mixer,"A fictional compact tabletop audio mixer built for small podcast booths, synth performers, and live narration setups. It features 6 analog input channels, USB-C digital output, independent headphone monitoring, and a warm-sounding three-band EQ per channel. Designed as a studio utility rather than a storage or graphics product, the ArcDesk emphasizes tactile controls and simple routing for spoken-word and music workflows.",189.5,USD,,,Compact 6-channel tabletop audio mixer,ArcDesk,OLA-60X,Audio Mixer,NimbusRoute 6,,,,,,,,,,,,,,
k02_noncorner_products_00025__products_4,NimbleNest,LumaPet HaloBand Air 32,"A fictional lightweight companion collar designed for indoor pets, featuring a soft-touch adjustable band, ambient glow modes, and a detachable activity tag. The HaloBand Air 32 focuses on comfort, nighttime visibility, and simple daily wear rather than computing, storage, or workstation performance.",49.95,USD,,,Smart comfort collar with glow lighting for pets,HaloBand Air 32,NN-HBA32-FX,PET_WEARABLE,AuroraSync Lite,,,,,,,,,,,,,,
k02_noncorner_products_00026__products_4,Orchid,Orchid Lumen 24-inch USB-C Monitor,"A fictional 24-inch desktop monitor designed for office dashboards, creative previews, and compact multi-screen setups. It features a 1920 x 1080 IPS panel, USB-C input with 65W power delivery, HDMI connectivity, built-in stereo speakers, and an adjustable stand with tilt and height control.",179.99,USD,,,"24-inch IPS monitor with USB-C, 65W power delivery, and adjustable stand",Lumen 24,OLM24C65,MONITOR,Lumen Display Controller,,,,,,,,,,,,,,
k02_noncorner_products_00027__products_4,Nimbus,Nimbus Quill 27in Portable Field Monitor,"A fictional ultra-light battery-assisted field display for outdoor creators and mobile inspectors. The panel uses a matte anti-glare coating, USB-C video input, and an integrated kickstand for quick deployment at construction sites, studios, and travel workstations. Designed as a compact monitor rather than a storage or graphics product, it emphasizes visibility, portability, and simple single-cable setup.",219.5,USD,,,27-inch portable field monitor with USB-C connectivity,Quill 27,NQ-27F1,Monitor,AuroraView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00028__products_4,Arcloom,Nebula Forge Lattice Console,"A fictional compact audio-visual control console for live projection artists and installation spaces. It combines a programmable light matrix, tactile macro keys, and USB-C network sync for coordinating stage cues, ambient effects, and custom scenes. Designed as a creative studio instrument rather than a storage or graphics device, it targets performance workflows in galleries and experimental venues.",249.5,USD,,,Compact creative control console for live visual performance and scene automation,Lattice Console,AF-LC-240,Controller,Orion Sync Core,,64.0 GB,,,,,,,,,,,,
k02_noncorner_products_00029__products_4,Aureon,Aureon Nimbus 49 Curved Ultrawide Monitor,"49-inch curved ultrawide desktop display with 5120x1440 resolution, 165Hz refresh rate, HDR10 support, and USB-C input with 90W power delivery. Designed for immersive productivity and simulation setups; includes height-adjustable stand, picture-by-picture mode, and integrated KVM switching.",899.99,USD,,,Curved ultrawide monitor with high refresh rate and USB-C connectivity,Nimbus 49,AN49C-165USBC,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00030__products_4,Lunaforge,Aurora Quill 12W Desk Lamp,"Compact architectural desk lamp with adjustable gooseneck arm, matte ceramic base, warm-white LED array, touch dimmer, and integrated wireless charging pad for small accessories. Designed for study corners, craft tables, and bedside reading.",68.4,USD,,,Adjustable LED desk lamp with wireless charging pad,Quill 12W,LF-QL12-WC,DESK_LAMP,,,,,,,,,,,,,,,
k02_noncorner_products_00031__products_4,Aurelin,Nimbus Canvas 27Q Studio Monitor,"A fictional 27-inch studio display designed for illustration, photo retouching, and typography work. It features a QHD panel, wide-gamut color tuning, USB-C connectivity, and a fully adjustable stand for desktop creative setups.",329.0,USD,,,27-inch QHD creative monitor with USB-C and adjustable stand,Canvas 27Q,AC27Q-01,MONITOR,Aurelin Display Engine Q7,,,,,,,,,,,,,,
k02_noncorner_products_00032__products_4,NexaPulse,NexaPulse Aurora 27Q3 gaming monitor,"27-inch QHD IPS monitor with 165Hz refresh rate, 1ms response time, HDR support, and adjustable stand for desktop gaming and content creation.",269.99,USD,,,Gaming monitor,Aurora 27Q3,NP-A27Q3,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00033__products_4,Northstar,Northstar Quanta 64GB USB-C Audio Recorder,"Compact pocket audio recorder with dual condenser microphones, 24-bit/96kHz capture, and USB-C direct transfer for creators, students, and field note-taking. Includes 64GB internal storage, mono speaker playback, voice-activated recording, and a rechargeable battery for extended sessions. Designed for simple one-button operation and quick file offload to modern laptops and tablets.",89.95,USD,,,64GB USB-C portable audio recorder,Quanta,NS-QT64C,VOICE_RECORDER,,,64.0 GB,,,,,,,,,,,,
k02_noncorner_products_00034__products_4,Veloria,Nebula Loom MX-14 studio monitor,"A fictional nearfield studio display designed for audio mixing and content review, featuring dual 4-inch drivers, a passive radiator, and balanced TRS inputs for compact workspaces.",219.5,USD,,,Compact two-way studio monitor for desktop mixing,Loom MX-14,VL-MX14-SN01,MONITOR,AcoustiCore M14,,,,,,,,,,,,,,
k02_noncorner_products_00035__products_4,Lumen,Lumen Arcadia 27-inch OLED Monitor,"A fictional 27-inch OLED desktop monitor built for color-critical studio work and immersive media playback. It features a 2560x1440 resolution, 240Hz refresh rate, 0.03ms response time, HDR support, USB-C connectivity, and an adjustable stand for flexible workspace setups.",649.99,U SD,,,27-inch OLED monitor with 240Hz refresh and USB-C,Arcadia,LMN-27OA240,MONITOR,AuroraDrive Panel Controller,,,,,,,,,,,,,,
k02_noncorner_products_00036__products_4,Nebel,"Nebel Forge 27"" OLED Studio Monitor 240Hz","A fictional high-refresh studio display built for color-critical work and competitive play alike. The Nebel Forge pairs a 27-inch OLED panel with 2560x1440 resolution, 240Hz refresh, and adaptive sync support. It includes USB-C video input, a built-in KVM switch, and a fully adjustable stand for flexible desktop setups. Tuned for deep blacks, low motion blur, and accurate calibration out of the box.",799.0,USD,,,"27-inch OLED monitor with 240Hz refresh, USB-C, and adjustable stand",Forge 27QO,NF-27QO240-US,MONITOR,Nebel VividDrive X1,,,,,,,,,,,,,,
k02_noncorner_products_00037__products_4,NexaForm,Northstar Arc 27Q Quantum Display,"The Northstar Arc 27Q is a fictional 27-inch desktop monitor designed for color-critical creative work, split-screen productivity, and immersive reading. It combines a 2560 x 1440 panel, 165 Hz refresh rate, USB-C input, and integrated low-blue-light tuning in a slim all-aluminum enclosure. The display is intended for studio desks, co-working spaces, and home offices rather than gaming or workstation graphics acceleration.",429.5,USD,,,27-inch QHD desktop monitor with USB-C and 165 Hz refresh,Arc 27Q,NF-27Q-AX14,Monitor,NovaView Q-Drive,,,,,,,,,,,,,,
k02_noncorner_products_00038__products_4,AsterVale,Aster Vale 27Q Canvas Display,"A fictional 27-inch studio display designed for illustration, editing, and ambient desktop use. It features a matte IPS panel, 2560x1440 resolution, wide viewing angles, and a slim silver stand with integrated cable routing. Tuned for color-sensitive workflows rather than gaming or storage expansion, it offers USB-C input, adjustable height, and flicker-reduced backlighting.",319.5,USD,,,27-inch QHD monitor with USB-C and adjustable stand,27Q Canvas,AV-27Q-CD1,MONITOR,AsterView QD-27 controller,,,,,,,,,,,,,,
k02_noncorner_products_00039__products_4,Nebra,Nebra LoomKey - compact USB keyboard hub -,"Nebra LoomKey is a fictional compact desktop accessory that combines a low-profile keyboard and a USB hub for simple office setups. It is a plug-and-play peripheral with 4 USB 2.0 ports, a detachable cable, and a matte black enclosure designed for travel and small workspaces.",39.5,USD,,,Compact keyboard hub with 4-port USB 2.0 expansion,LoomKey,NK-LK40-BLK,KEYBOARD_HUB,GL850G,,,,,,,,,,,,,,
k02_noncorner_products_00040__products_4,AuroraForge,Aurora Quill 27QK1 Mechanical Keyboard,"Compact 75% mechanical keyboard with hot-swappable switches, per-key RGB lighting, and a detachable braided USB-C cable. Built for typing enthusiasts and desk setups that value customization and low-latency input over storage capacity or graphics performance.",119.5,USD,,,Hot-swappable 75% mechanical keyboard with RGB lighting,Quill 27QK1,AF-Q27K1,KEYBOARD,N/A,n/A,N/A,,,,,,,,,,,,
k02_noncorner_products_00041__products_4,Nexora,Orchid Lantern 27Q HDR Monitor,"A fictional 27-inch desktop display designed for studio rooms, reading desks, and mixed-use home offices. The Orchid Lantern 27Q combines a matte IPS panel with a gentle HDR tuning profile, making it suited for document work, illustration, and relaxed video viewing rather than gaming or graphics-card workloads. It features a 2560 x 1440 resolution, 75 Hz refresh rate, USB-C input for laptop connectivity, and an adjustable stand for portrait or landscape use.",219.99,USD,,,27-inch QHD HDR monitor with USB-C and adjustable stand,Orchid Lantern 27Q,NL-27Q-HDR75,MONITOR,IPS QHD HDR Panel,,,,,,,,,,,,,,
k02_noncorner_products_00042__products_4,OrionWorks,Orion Slate 2K Studio Monitor,"A fictional 27-inch desktop display designed for illustration, layout, and color-accurate workspace use. Features a 2560 x 1440 IPS panel, 100% sRGB coverage, factory calibration, USB-C input with 65W power delivery, and an adjustable stand for ergonomic setups.",329.99,USD,,,27-inch QHD IPS monitor for creative work,Slate 2K,OW-SL27U,MONITOR,NovaView IPS Controller,,,,,,,,,,,,,,
k02_noncorner_products_00043__products_4,Auraloop,Auraloop Prism 27Q 27-Inch 4K OLED Monitor,"A fictional 27-inch desktop monitor designed for immersive creative work and everyday use, featuring a 3840 x 2160 OLED panel, 120Hz refresh rate, 0.1ms response time, and USB-C connectivity with 65W power delivery. The display supports HDR10, wide color gamut coverage, and a fully adjustable stand for ergonomic setups. Built for users who want sharp text, vivid color, and smooth motion in a compact high-resolution format.",629.99,USD,,,"27-inch 4K OLED monitor with USB-C, HDR10, and 120Hz refresh rate",Prism 27Q,AL-P27Q-01,Monitor,AuroraView S1,,,,,,,,,,,,,,
k02_noncorner_products_00044__products_4,Nimbus,Nimbus Arcus 27Q OLED Monitor,"A fictional 27-inch desktop display designed for color-critical workspace use, featuring a 2560x1440 OLED panel, 240Hz refresh rate, HDR support, and dual USB-C inputs for modern creative setups.",649.0,USD,,,A fictional high-refresh OLED monitor for creative and mixed-use desktop systems.,Arcus 27Q,NA27Q-OLED-240,MONITOR,NovaView QD-OLED Controller,,,,,,,,,,,,,,
k02_noncorner_products_00045__products_4,Orchid Vale,Orchid Vale Nebula 27 Curved Monitor,"A fictional 27-inch curved desktop monitor designed for creative studios and immersive single-screen workspaces. Features a 2560 x 1440 IPS panel, 165Hz refresh rate, 1ms response time, and adjustable tilt/height stand. Includes DisplayPort, dual HDMI inputs, and built-in low-blue-light and flicker-reduction modes for extended use.",329.99,USD,,,Curved QHD monitor for productivity and entertainment,Nebula 27,OV-NB27C165,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00046__products_4,Nebelforge,Nebelforge Aurora 34Q OLED Studio Monitor,"A fictional 34-inch ultrawide OLED monitor designed for immersive illustration, split-screen writing, and motion-graphics review. It combines a 3440x1440 panel, 240 Hz refresh, USB-C display input, and a fully adjustable stand with ambient-light sensing for studio workflows.",899.5,USD,,,Fictional ultrawide OLED studio monitor with high refresh rate and USB-C connectivity.,Aurora 34Q,NF-A34Q-240USBC,MONITOR,NovaView Controller X2,,,,,,,,,,,,,,
k02_noncorner_products_00047__products_4,Arclumen,"Arclumen VantaShade 34"" Ultrawide OLED Monitor","A fictional 34-inch curved ultrawide OLED monitor designed for creative studios and simulation rigs, featuring 3440x1440 resolution, 175Hz refresh rate, 0.03ms response time, HDR support, USB-C with 90W power delivery, and an integrated ambient light sensor. The VantaShade emphasizes color accuracy for editing workflows and immersive viewing rather than storage or gaming accessories.",899.99,USD,,,Curved ultrawide OLED display for creative and immersive workstation use,VantaShade 34 OLED,AVS34-OLED175,Monitor,NovaView X7,,,,,,,,,,,,,,
k02_noncorner_products_00048__products_4,Aurelia,Aurelia PrismDesk 27 Color Calibrator Monitor,"27-inch desktop color-calibration monitor for studio proofing, with wide-gamut IPS panel, hardware LUT tuning, and USB-C input for creative workflows in photography, prepress, and motion graphics.",429.5,USD,,,Professional color-calibration monitor with USB-C connectivity and wide-gamut IPS display,PrismDesk 27,PD27-CA1,MONITOR,Auralink PX-7,,,,,,,,,,,,,,
k02_noncorner_products_00049__products_4,Aster,Aster Vale 27-Inch WQHD IPS Monitor,"A fictional desktop display built for creative work and everyday productivity. Features a 27-inch WQHD IPS panel, 100Hz refresh rate, low-blue-light mode, and dual HDMI plus DisplayPort inputs. The matte chassis is finished in graphite and includes tilt, swivel, and height adjustment.",279.99,USD,,,27-inch WQHD IPS monitor with 100Hz refresh rate and ergonomic stand,Vale 27Q,AV27Q-100,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00050__products_4,Virel,Nebula Forge 34QXR curved display,"Ultra-wide 34-inch curved desktop monitor with a 3440x1440 panel, 165Hz refresh rate, and 1ms response time. Includes USB-C video input, built-in KVM switching, adjustable stand, and low-blue-light mode for long work sessions.",429.99,USD,,,Curved ultrawide monitor for productivity and gaming,34QXR,VF-34QXR-01,monitor,QX-Display Engine,,,,,,,,,,,,,,
k02_noncorner_products_00051__products_4,Nimbus Quill,Nimbus Quill HushPad - digital note tablet - 64GB - Wi‑Fi,"Nimbus Quill HushPad is a fictional digital note tablet designed for handwritten journaling, sketching, and document annotation. It features a quiet e-ink display, integrated stylus input, 64GB of internal storage, and Wi‑Fi syncing for cloud backup. Intended for reading and note-taking rather than gaming or high-performance computing.",189.95,USD,,,Digital note tablet with 64GB storage and Wi‑Fi,HushPad,NQ-HP64W,TABLET,QuillCore Q1,0.0 GB,64.0 GB,,,,,,,,,,,,
k02_noncorner_products_00052__products_4,Asterline,Orion Forge 27QX Studio Monitor,"27-inch professional desktop display designed for color grading, drafting, and multi-window productivity. Features a 2560 x 1440 IPS panel, 165Hz refresh rate, 98% DCI-P3 coverage, USB-C video input with 90W power delivery, and fully adjustable stand. Intended for creative workstations and mixed office setups.",429.0,USD,,,27-inch IPS monitor with USB-C 90W power delivery,27QX,AF-27QX-90W,MONITOR,NebulaView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00053__products_4,Nimbus,Nimbus Vale 144Hz 27-inch WQHD Monitor,"A fictional desktop display designed for immersive general-purpose use, creative work, and fast-motion visuals. The Nimbus Vale combines a 27-inch IPS panel with WQHD resolution, a 144Hz refresh rate, and adaptive sync support for smooth everyday performance. It features thin bezels, adjustable height and tilt, dual HDMI inputs, DisplayPort connectivity, and a built-in low-blue-light mode for long sessions.",279.99,USD,,,27-inch WQHD monitor with 144Hz refresh rate and IPS panel,Vale 27Q,NVL-27Q144,MONITOR,NX-DisplayPro 1.0,,,,,,,,,,,,,,
k02_noncorner_products_00054__products_4,Nebra,Nebra Loom 34.0-inch Ultrawide Office Monitor,"A fictional productivity monitor designed for immersive spreadsheets, document editing, and timeline work. The Nebra Loom pairs a 34.0-inch ultrawide IPS panel with a 3440x1440 resolution, 100Hz refresh rate, and integrated eye-comfort tuning for long sessions. It includes USB-C video input, dual HDMI ports, a DisplayPort input, and a simple height-adjustable stand. This model is aimed at office and creator workflows rather than gaming or workstation graphics.",429.99,USD,,,34-inch ultrawide IPS monitor for productivity,Loom 34UW,NL-34UW-100,Monitor,Loom Display Controller,,,,,,,,,,,,,,
k02_noncorner_products_00055__products_4,Aurevia,Nordic Loom 27Q Mini LED Monitor,"A fictional 27-inch QHD monitor designed for color-accurate studio work and immersive desktop use. It features a Mini LED backlight, 240 Hz refresh rate, adaptive sync support, and a factory-calibrated wide-gamut IPS panel with adjustable stand and USB-C display input.",799.0,USD,,,"27-inch QHD Mini LED monitor with wide-gamut IPS panel, USB-C, and 240 Hz refresh rate",Loom  27Q,AV-L27Q-MLED240,MONITOR,NovaPanel QX2,,,,,,,,,,,,,,
k02_noncorner_products_00056__products_4,Northstar,Northstar Aurelian 34cm Ceramic Desk Lantern,"A fictional decorative LED desk lantern with a matte ceramic body, warm amber light modes, and USB-C power input. Designed for ambient home décor rather than computing or storage use, it features a compact tabletop form factor, touch dimming, and a removable fabric diffuser.",74.5,USD,,,Decorative tabletop lantern,Aurelian 34cm,NS-AL34-UDC,HOME_DECOR,,,,,,,,,,,,,,,
k02_noncorner_products_00057__products_4,Aurora,"Aurora Pulse 27"" QHD Ergonomic Office Monitor","27-inch QHD office display with 2560 x 1440 resolution, IPS panel, 75Hz refresh rate, USB-C input with 65W power delivery, adjustable stand, and built-in ambient light sensor for productivity-focused workspaces.",279.99,USD,,,Ergonomic 27-inch QHD monitor with USB-C power delivery for office and creative use.,Pulse 27 QHD,AP27QHD-65C,MONITOR,NovaView IPS,,,,,,,,,,,,,,
k02_noncorner_products_00058__products_4,HelioView,Aurora Crest 27-inch Curved Monitor,"A fictional 27-inch curved desktop monitor designed for general productivity and immersive viewing. It features a 2560 x 1440 IPS panel, 165Hz refresh rate, adaptive sync support, dual HDMI inputs, DisplayPort connectivity, and a matte anti-glare finish. The slim stand offers tilt and height adjustment for comfortable long-session use.",289.5,USD,,,27-inch curved IPS monitor with 1440p resolution and 165Hz refresh rate,Crest 27C,HV-27C144-165,MONITOR,NovaSync QS1,,,,,,,,,,,,,,
k02_noncorner_products_00059__products_4,Moonforge,Moonforge Meridian 27Q,"27-inch QHD desktop monitor with an IPS panel, 165Hz refresh rate, and HDR-ready support. Designed for general productivity and immersive gaming setups, with adjustable stand, DisplayPort, HDMI, and USB-C input options.",329.99,USD,,,27-inch QHD monitor with 165Hz refresh and USB-C connectivity,Meridian 27Q,MF-M27Q-165,MONITOR,IPS,,,,,,,,,,,,,,
k02_noncorner_products_00060__products_4,Lunara,Orchid Pulse 27Q 100Hz USB-C Monitor,"A fictional 27-inch desktop monitor designed for quiet office setups, mixed remote work, and casual entertainment. The Orchid Pulse 27Q pairs a QHD IPS panel with a 100Hz refresh rate, integrated USB-C docking, and adjustable low-blue-light modes for long viewing sessions. It emphasizes ergonomic flexibility, single-cable laptop connectivity, and energy-efficient operation rather than graphics-card-focused workloads.",329.99,USD,,,"27-inch QHD monitor with IPS panel, 100Hz refresh rate, USB-C docking, and ergonomic stand",Orchid Pulse 27Q,LP-27Q100C,MONITOR,Lunara VisionDrive Q7,,,,,,,,,,,,,,
k02_noncorner_products_00061__products_4,Vanta,Vanta Loom 14m Fiber Display Dock,"A fictional desktop presentation dock for creative studios and conference rooms, featuring dual fiber uplink ports, a built-in cue-light controller, and low-latency frame routing for multi-screen signage workflows.",189.4,USD,,,Fiber display dock with dual uplinks and studio signage controls,Loom 14m,VL-14M-FD01,DOCKING_STATION,LoomBridge X2,,,,,,,,,,,,,,
k02_noncorner_products_00062__products_4,Veridian,Veridian Lattice 27-inch OLED Studio Monitor,"27-inch professional OLED display for color grading, animation, and design work; 2560x1440 resolution, 240 Hz refresh, 0.03 ms response time, USB-C, DisplayPort, and HDMI connectivity, factory-calibrated for accurate imaging.",689.5,USD,,,A fictional high-refresh OLED monitor aimed at creative professionals.,Lattice 27 OLED,VL-27O-240,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00063__products_4,Neruvo,Neruvo Lattice Display 27QX,"A fictional 27-inch desktop monitor designed for architectural drafting and split-screen document work, featuring a matte IPS panel, ultra-thin bezels, and an integrated USB-C hub for lightweight office setups.",289.5,USD,,,27-inch IPS monitor with USB-C docking and ergonomic stand,Lattice Display 27QX,NV-L27QX-27,MONITOR,N/A,,,,,,,,,,,,,,
k02_noncorner_products_00064__products_4,Nexa,Nexa Vale 27-inch QHD Office Monitor,"27-inch desktop monitor designed for everyday productivity, featuring a QHD panel, slim bezels, adjustable stand, and dual HDMI plus DisplayPort connectivity.",219.99,USD,,,27-inch QHD office monitor,Vale 27 QHD,NV-27QHD-01,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00065__products_4,QuillArc,QuillArc NebulaDock 27Q 100W USB-C Display Hub,"A fictional desktop companion display designed for writers, control rooms, and collaborative kiosks, the NebulaDock 27Q combines a 27-inch QHD panel with a built-in USB-C docking hub, Ethernet passthrough, and dual-stream audio switching. It is tuned for clarity-first workflows rather than gaming or workstation visualization, emphasizing eye comfort, adjustable color temperature, and simple one-cable laptop connectivity. The integrated hub provides a convenient downstream USB port array for peripherals, while the display chassis includes an anti-glare finish and a low-profile stand suited to office counters and shared workspaces.",459.5,USD,,,27-inch QHD office monitor with USB-C docking and Ethernet passthrough,NebulaDock 27Q,QH-27ND-100C,Monitor,Q-Link Office Hub Controller,,,,,,,,,,,,,,
k02_noncorner_products_00066__products_4,VantaMarsh,VantaMarsh Mothlight Desk Lamp,"A fictional ambient desk lamp inspired by bioluminescent wetlands, designed for quiet reading corners and decorative workspace lighting. It features a soft frosted shade, warm-to-cool dimming, and a weighted ceramic base for stability.",84.5,USD,,,Decorative ambient desk lamp with dimmable warm-to-cool lighting,Mothlight,VM-MLT-220,LAMP,,,,,,,,,,,,,,,
k02_noncorner_products_00067__products_4,Northstar Display,Solstice Arc 27 Curved Monitor,"A fictional 27-inch curved monitor built for general productivity and casual creative work, featuring a WQHD panel, 165Hz refresh rate, adaptive sync support, dual HDMI inputs, and an adjustable stand. It emphasizes screen real estate and comfortable viewing rather than storage or compute hardware.",329.99,USD,,,Curved WQHD monitor with 165Hz refresh and adaptive sync,Arc 27,NSD-ARC27-165C,MONITOR,NovaPanel C27,,,,,,,,,,,,,,
k02_noncorner_products_00068__products_4,NovaLoop,NovaLoop QuartzDesk 27 Studio Display,"A fictional 27-inch studio monitor built for color grading kiosks, museum interactives, and point-of-sale installations. It features a 2560 x 1440 IPS panel, 99% sRGB coverage, a matte anti-glare coating, and USB-C input with 65W power delivery. Designed for quiet public spaces and long-duty signage workflows rather than gaming or consumer desktop use.",399.5,USD,,,27-inch IPS studio display with USB-C and 65W power delivery,QuartzDesk 27,NL-QD27-65C,Monitor,NovaView Control Matrix,,,,,,,,,,,,,,
k02_noncorner_products_00069__products_4,Northstar,Northstar Meridian 27Q IPS Monitor,"A fictional 27-inch desktop monitor designed for general office, creative, and home computing use. It features a QHD IPS panel, narrow bezels, adjustable stand, and dual HDMI plus DisplayPort connectivity for flexible multi-device setups. The display emphasizes color consistency and comfortable viewing over gaming-centric performance, and includes a low-blue-light mode and flicker-reduction support.",279.5,USD,,,27-inch QHD IPS monitor with adjustable stand and multi-input connectivity,Meridian 27Q,NS-M27Q-2740,Monitor,IPS,,,,,,,,,,,,,,
k02_noncorner_products_00070__products_4,Orchid Vale,Orchid Vale Lumen Panel 27QX,"A fictional 27-inch QHD desktop display designed for illustration suites and color-review work, featuring a matte IPS-style panel, ultra-thin bezels, adjustable stand, and built-in USB-C docking hub.",289.5,USD,,,27-inch QHD monitor with USB-C dock and adjustable stand,Lumen Panel 27QX,OV-LP27QX-01,monitor,AuroraView PX7,,,,,,,,,,,,,,
k02_noncorner_products_00071__products_4,Asterveil,Aster Loop 24-Port PoE Network Switch,"Fictional managed Ethernet switch for office and lab networks, offering 24 PoE-enabled Gigabit ports, VLAN support, and basic web administration. Built for quiet rack-mounted operation and steady low-power deployment in small infrastructure setups.",149.5,USD,,,Compact 24-port PoE network switch for small business and lab environments,Loop 24P,AV-LP24-1,NETWORK_SWITCH,AsterLink AX240,,,,,,,,,,,,,,
k02_noncorner_products_00072__products_4,LumaView,Nimbus Arc 27Q 5K HDR Monitor,"The Nimbus Arc 27Q is a fictional 27-inch desktop monitor designed for color-critical office, creative, and analytical work. It features a 5120 x 2880 IPS panel, 400 nits typical brightness, HDR10 support, and a USB-C hub with 96W power delivery. With a 60 Hz refresh rate and factory-calibrated sRGB and DCI-P3 modes, it is intended for users who want sharp text and accurate color on a single-cable workstation setup.",849.0,USD,,,27-inch 5K IPS monitor with USB-C hub and 96W power delivery,Nimbus ArC 27Q,LV-NA27Q-5K,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00073__products_4,Lunara,Aster Vale ArcLamp 24K Studio Monitor,"A fictional ultra-wide desktop display for illustration booths, boutique galleries, and ambient control rooms. The Aster Vale ArcLamp 24K Studio Monitor emphasizes color-accurate signage playback, low-glare presentation, and a curved panel suited to immersive exhibit layouts rather than gaming or workstation compute. It includes a modest built-in media controller, dual DisplayPort inputs, USB-C power delivery, and a calibrated sRGB/Rec.709 viewing mode for visual-installation work. The monitor is intended as a premium digital signage and creative-display product with a clean industrial design and quiet fanless operation.","1,749.0",USD,,,Fictional curved studio monitor for presentation and signage use,ArcLamp 24K,LV-AL24000,Monitor,Lunara DisplayCore C7,,,,,,,,,,,,,,
k02_noncorner_products_00074__products_4,Velorune,Orbital Loom 144Hz Studio Monitor,"Fictional 27-inch creative display for editing suites and design labs, featuring a matte IPS panel, 2560x1440 resolution, 144Hz refresh rate, and USB-C docking with 90W power delivery. Built-in color calibration presets, dual HDMI inputs, DisplayPort 1.4, and an adjustable stand support multi-workflow office setups.",429.0,USD,,,A fictional high-refresh studio monitor,Loom 144,VR-LM144-27Q,MONITOR,NovaView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00075__products_4,Nimbus,Nimbus ArcLink 64GB Dual-Interface Memory Module,"Fictional dual-interface removable memory module for compact embedded systems and archival data transfer, featuring a lightweight snap-in cartridge design and a reversible high-speed connector.",39.8,USD,,,64GB dual-interface memory module,ArcLink,NL-64DIM-01,MEMORY_MODULE,ArcLink Controller,,64.0 GB,,,,,,,,,,,,
k02_noncorner_products_00076__products_4,Orison,Nebula Forge N7 Desk Lamp,"A fictional smart desk lamp for creators and study spaces, featuring adjustable warm-to-cool lighting, touch controls, and a compact aluminum base. Designed for home offices, reading nooks, and livestream setups, it emphasizes ambient comfort rather than computing or storage hardware.",79.5,USD,,,Smart ambient desk lamp with adjustable color temperature,N7,OF-N7DL-21,Lamp,Touch Dimmer Controller,,,,,,,,,,,,,,
